Time (ms),Stress at 0.00 mm (kPa),Stress at 0.24 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.66 mm (kPa),Stress at 0.86 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.46 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa)
3033,66.565975,70.206963,63.654139,54.292207,46.948213,38.899548,33.113862,25.574469,20.113059,11.846125,0,0,0,0
3034,66.577565,70.219187,63.665222,54.30166,46.956387,38.906321,33.119627,25.578922,20.116561,11.848188,0,0,0,0
3035,66.589155,70.231411,63.676305,54.311113,46.964561,38.913093,33.125393,25.583375,20.120063,11.85025,0,0,0,0
3036,66.600745,70.243634,63.687388,54.320566,46.972735,38.919866,33.131158,25.587827,20.123565,11.852313,0,0,0,0
3037,66.612334,70.255858,63.698471,54.330019,46.980909,38.926639,33.136924,25.59228,20.127067,11.854376,0,0,0,0
3038,66.623924,70.268082,63.709553,54.339471,46.989084,38.933412,33.142689,25.596733,20.130568,11.856438,0,0,0,0
3039,66.635514,70.280306,63.720636,54.348924,46.997258,38.940185,33.148455,25.601186,20.13407,11.858501,0,0,0,0
3040,66.647104,70.29253,63.731719,54.358377,47.005432,38.946958,33.15422,25.605639,20.137572,11.860563,0,0,0,0
3041,66.658694,70.304753,63.742802,54.36783,47.013606,38.95373,33.159986,25.610091,20.141074,11.862626,0,0,0,0
3042,66.670284,70.316977,63.753885,54.377283,47.02178,38.960503,33.165751,25.614544,20.144576,11.864688,0,0,0,0
3043,66.681874,70.329201,63.764968,54.386736,47.029954,38.967276,33.171517,25.618997,20.148078,11.866751,0,0,0,0
3044,66.693463,70.341425,63.776051,54.396189,47.038129,38.974049,33.177282,25.62345,20.15158,11.868813,0,0,0,0
3045,66.705053,70.353649,63.787134,54.405641,47.046303,38.980822,33.183048,25.627903,20.155082,11.870876,0,0,0,0
3046,66.716643,70.365872,63.798216,54.415094,47.054477,38.987595,33.188813,25.632355,20.158584,11.872938,0,0,0,0
3047,66.728233,70.378096,63.809299,54.424547,47.062651,38.994367,33.194578,25.636808,20.162086,11.875001,0,0,0,0
3048,66.739823,70.39032,63.820382,54.434,47.070825,39.00114,33.200344,25.641261,20.165587,11.877063,0,0,0,0
3049,66.751413,70.402544,63.831465,54.443453,47.079,39.007913,33.206109,25.645714,20.169089,11.879126,0,0,0,0
3050,66.763003,70.414768,63.842548,54.452906,47.087174,39.014686,33.211875,25.650167,20.172591,11.881189,0,0,0,0
3051,66.774592,70.426991,63.853631,54.462359,47.095348,39.021459,33.21764,25.654619,20.176093,11.883251,0,0,0,0
3052,66.786182,70.439215,63.864714,54.471811,47.103522,39.028232,33.223406,25.659072,20.179595,11.885314,0,0,0,0
3053,66.797772,70.451439,63.875797,54.481264,47.111696,39.035004,33.229171,25.663525,20.183097,11.887376,0,0,0,0
3054,66.809362,70.463663,63.886879,54.490717,47.119871,39.041777,33.234937,25.667978,20.186599,11.889439,0,0,0,0
3055,66.820952,70.475887,63.897962,54.50017,47.128045,39.04855,33.240702,25.672431,20.190101,11.891501,0,0,0,0
3056,66.832542,70.48811,63.909045,54.509623,47.136219,39.055323,33.246468,25.676883,20.193603,11.893564,0,0,0,0
3057,66.844132,70.500334,63.920128,54.519076,47.144393,39.062096,33.252233,25.681336,20.197105,11.895626,0,0,0,0
3058,66.855721,70.512558,63.931211,54.528529,47.152567,39.068869,33.257999,25.685789,20.200606,11.897689,0,0,0,0
3059,66.867311,70.524782,63.942294,54.537982,47.160742,39.075641,33.263764,25.690242,20.204108,11.899751,0,0,0,0
3060,66.878901,70.537006,63.953377,54.547434,47.168916,39.082414,33.26953,25.694695,20.20761,11.901814,0,0,0,0
3061,66.890491,70.549229,63.96446,54.556887,47.17709,39.089187,33.275295,25.699147,20.211112,11.903877,0,0,0,0
3062,66.902081,70.561453,63.975542,54.56634,47.185264,39.09596,33.281061,25.7036,20.214614,11.905939,0,0,0,0
3063,66.90384,70.563308,63.977224,54.567775,47.186505,39.096988,33.281936,25.704276,20.215146,11.906252,0,0,0,0
3064,66.905598,70.565163,63.978906,54.569209,47.187745,39.098015,33.28281,25.704951,20.215677,11.906565,0,0,0,0
3065,66.907356,70.567017,63.980587,54.570643,47.188985,39.099043,33.283685,25.705627,20.216208,11.906878,0,0,0,0
3066,66.909115,70.568872,63.982269,54.572077,47.190225,39.10007,33.28456,25.706303,20.216739,11.907191,0,0,0,0
3067,66.910873,70.570726,63.98395,54.573511,47.191465,39.101098,33.285435,25.706978,20.217271,11.907504,0,0,0,0
3068,66.912632,70.572581,63.985632,54.574945,47.192705,39.102126,33.286309,25.707654,20.217802,11.907817,0,0,0,0
3069,66.91439,70.574435,63.987313,54.57638,47.193946,39.103153,33.287184,25.708329,20.218333,11.90813,0,0,0,0
3070,66.916148,70.57629,63.988995,54.577814,47.195186,39.104181,33.288059,25.709005,20.218865,11.908442,0,0,0,0
3071,66.917907,70.578145,63.990676,54.579248,47.196426,39.105208,33.288933,25.70968,20.219396,11.908755,0,0,0,0
3072,66.919665,70.579999,63.992358,54.580682,47.197666,39.106236,33.289808,25.710356,20.219927,11.909068,0,0,0,0
3073,66.921424,70.581854,63.994039,54.582116,47.198906,39.107263,33.290683,25.711031,20.220459,11.909381,0,0,0,0
3074,66.923182,70.583708,63.99572,54.58355,47.200146,39.108291,33.291558,25.711707,20.22099,11.909694,0,0,0,0
3075,66.92494,70.585563,63.997402,54.584985,47.201387,39.109318,33.292432,25.712383,20.221521,11.910007,0,0,0,0
3076,66.926699,70.587417,63.999083,54.586419,47.202627,39.110346,33.293307,25.713058,20.222052,11.91032,0,0,0,0
3077,66.928457,70.589272,64.000765,54.587853,47.203867,39.111374,33.294182,25.713734,20.222584,11.910633,0,0,0,0
3078,66.930215,70.591127,64.002446,54.589287,47.205107,39.112401,33.295057,25.714409,20.223115,11.910946,0,0,0,0
3079,66.931974,70.592981,64.004128,54.590721,47.206347,39.113429,33.295931,25.715085,20.223646,11.911259,0,0,0,0
3080,66.933732,70.594836,64.005809,54.592155,47.207587,39.114456,33.296806,25.71576,20.224178,11.911572,0,0,0,0
3081,66.935491,70.59669,64.007491,54.59359,47.208828,39.115484,33.297681,25.716436,20.224709,11.911885,0,0,0,0
3082,66.937249,70.598545,64.009172,54.595024,47.210068,39.116511,33.298555,25.717112,20.22524,11.912198,0,0,0,0
3083,66.939007,70.600399,64.010854,54.596458,47.211308,39.117539,33.29943,25.717787,20.225772,11.912511,0,0,0,0
3084,66.940766,70.602254,64.012535,54.597892,47.212548,39.118566,33.300305,25.718463,20.226303,11.912823,0,0,0,0
3085,66.942524,70.604108,64.014217,54.599326,47.213788,39.119594,33.30118,25.719138,20.226834,11.913136,0,0,0,0
3086,66.944283,70.605963,64.015898,54.60076,47.215029,39.120622,33.302054,25.719814,20.227365,11.913449,0,0,0,0
3087,66.946041,70.607818,64.01758,54.602195,47.216269,39.121649,33.302929,25.720489,20.227897,11.913762,0,0,0,0
3088,66.947799,70.609672,64.019261,54.603629,47.217509,39.122677,33.303804,25.721165,20.228428,11.914075,0,0,0,0
3089,66.949558,70.611527,64.020942,54.605063,47.218749,39.123704,33.304678,25.721841,20.228959,11.914388,0,0,0,0
3090,66.951316,70.613381,64.022624,54.606497,47.219989,39.124732,33.305553,25.722516,20.229491,11.914701,0,0,0,0
3091,66.953074,70.615236,64.024305,54.607931,47.221229,39.125759,33.306428,25.723192,20.230022,11.915014,0,0,0,0
3092,66.954833,70.61709,64.025987,54.609365,47.22247,39.126787,33.307303,25.723867,20.230553,11.915327,0,0,0,0
3093,66.956591,70.618945,64.027668,54.6108,47.22371,39.127815,33.308177,25.724543,20.231085,11.91564,0,0,0,0
3094,66.95835,70.6208,64.02935,54.612234,47.22495,39.128842,33.309052,25.725218,20.231616,11.915953,0,0,0,0
3095,66.960108,70.622654,64.031031,54.613668,47.22619,39.12987,33.309927,25.725894,20.232147,11.916266,0,0,0,0
3096,66.961866,70.624509,64.032713,54.615102,47.22743,39.130897,33.310802,25.72657,20.232678,11.916579,0,0,0,0
3097,66.963625,70.626363,64.034394,54.616536,47.22867,39.131925,33.311676,25.727245,20.23321,11.916891,0,0,0,0
3098,66.965383,70.628218,64.036076,54.61797,47.229911,39.132952,33.312551,25.727921,20.233741,11.917204,0,0,0,0
3099,66.967142,70.630072,64.037757,54.619405,47.231151,39.13398,33.313426,25.728596,20.234272,11.917517,0,0,0,0
3100,66.9689,70.631927,64.039439,54.620839,47.232391,39.135007,33.3143,25.729272,20.234804,11.91783,0,0,0,0
3101,66.970658,70.633782,64.04112,54.622273,47.233631,39.136035,33.315175,25.729947,20.235335,11.918143,0,0,0,0
3102,66.972417,70.635636,64.042802,54.623707,47.234871,39.137063,33.31605,25.730623,20.235866,11.918456,0,0,0,0
3103,66.974175,70.637491,64.044483,54.625141,47.236111,39.13809,33.316925,25.731299,20.236398,11.918769,0,0,0,0
3104,66.975934,70.639345,64.046165,54.626575,47.237352,39.139118,33.317799,25.731974,20.236929,11.919082,0,0,0,0
3105,66.977692,70.6412,64.047846,54.62801,47.238592,39.140145,33.318674,25.73265,20.23746,11.919395,0,0,0,0
3106,66.97945,70.643054,64.049527,54.629444,47.239832,39.141173,33.319549,25.733325,20.237991,11.919708,0,0,0,0
3107,66.981209,70.644909,64.051209,54.630878,47.241072,39.1422,33.320424,25.734001,20.238523,11.920021,0,0,0,0
3108,66.982967,70.646764,64.05289,54.632312,47.242312,39.143228,33.321298,25.734676,20.239054,11.920334,0,0,0,0
3109,66.984725,70.648618,64.054572,54.633746,47.243552,39.144255,33.322173,25.735352,20.239585,11.920647,0,0,0,0
3110,66.986484,70.650473,64.056253,54.63518,47.244793,39.145283,33.323048,25.736028,20.240117,11.920959,0,0,0,0
3111,66.988242,70.652327,64.057935,54.636615,47.246033,39.146311,33.323922,25.736703,20.240648,11.921272,0,0,0,0
3112,66.990001,70.654182,64.059616,54.638049,47.247273,39.147338,33.324797,25.737379,20.241179,11.921585,0,0,0,0
3113,66.991759,70.656036,64.061298,54.639483,47.248513,39.148366,33.325672,25.738054,20.241711,11.921898,0,0,0,0
3114,66.993517,70.657891,64.062979,54.640917,47.249753,39.149393,33.326547,25.73873,20.242242,11.922211,0,0,0,0
3115,66.995276,70.659745,64.064661,54.642351,47.250993,39.150421,33.327421,25.739405,20.242773,11.922524,0,0,0,0
3116,66.997034,70.6616,64.066342,54.643785,47.252234,39.151448,33.328296,25.740081,20.243304,11.922837,0,0,0,0
3117,66.998793,70.663455,64.068024,54.64522,47.253474,39.152476,33.329171,25.740756,20.243836,11.92315,0,0,0,0
3118,67.000551,70.665309,64.069705,54.646654,47.254714,39.153504,33.330046,25.741432,20.244367,11.923463,0,0,0,0
3119,67.002309,70.667164,64.071387,54.648088,47.255954,39.154531,33.33092,25.742108,20.244898,11.923776,0,0,0,0
3120,67.004068,70.669018,64.073068,54.649522,47.257194,39.155559,33.331795,25.742783,20.24543,11.924089,0,0,0,0
3121,67.005826,70.670873,64.074749,54.650956,47.258434,39.156586,33.33267,25.743459,20.245961,11.924402,0,0,0,0
3122,67.007584,70.672727,64.076431,54.65239,47.259675,39.157614,33.333544,25.744134,20.246492,11.924715,0,0,0,0
3123,67.009343,70.674582,64.078112,54.653825,47.260915,39.158641,33.334419,25.74481,20.247024,11.925027,0,0,0,0
3124,67.011101,70.676437,64.079794,54.655259,47.262155,39.159669,33.335294,25.745485,20.247555,11.92534,0,0,0,0
3125,67.01286,70.678291,64.081475,54.656693,47.263395,39.160696,33.336169,25.746161,20.248086,11.925653,0,0,0,0
3126,67.014618,70.680146,64.083157,54.658127,47.264635,39.161724,33.337043,25.746837,20.248617,11.925966,0,0,0,0
3127,67.016376,70.682,64.084838,54.659561,47.265875,39.162752,33.337918,25.747512,20.249149,11.926279,0,0,0,0
3128,67.018135,70.683855,64.08652,54.660995,47.267116,39.163779,33.338793,25.748188,20.24968,11.926592,0,0,0,0
3129,67.019893,70.685709,64.088201,54.66243,47.268356,39.164807,33.339668,25.748863,20.250211,11.926905,0,0,0,0
3130,67.021652,70.687564,64.089883,54.663864,47.269596,39.165834,33.340542,25.749539,20.250743,11.927218,0,0,0,0
3131,67.02341,70.689419,64.091564,54.665298,47.270836,39.166862,33.341417,25.750214,20.251274,11.927531,0,0,0,0
3132,67.025168,70.691273,64.093246,54.666732,47.272076,39.167889,33.342292,25.75089,20.251805,11.927844,0,0,0,0
3133,67.026927,70.693128,64.094927,54.668166,47.273316,39.168917,33.343166,25.751566,20.252337,11.928157,0,0,0,0
3134,67.028685,70.694982,64.096609,54.6696,47.274557,39.169944,33.344041,25.752241,20.252868,11.92847,0,0,0,0
3135,67.030444,70.696837,64.09829,54.671035,47.275797,39.170972,33.344916,25.752917,20.253399,11.928783,0,0,0,0
3136,67.032202,70.698691,64.099972,54.672469,47.277037,39.172,33.345791,25.753592,20.25393,11.929095,0,0,0,0
3137,67.03396,70.700546,64.101653,54.673903,47.278277,39.173027,33.346665,25.754268,20.254462,11.929408,0,0,0,0
3138,67.035719,70.702401,64.103334,54.675337,47.279517,39.174055,33.34754,25.754943,20.254993,11.929721,0,0,0,0
3139,67.037477,70.704255,64.105016,54.676771,47.280758,39.175082,33.348415,25.755619,20.255524,11.930034,0,0,0,0
3140,67.039235,70.70611,64.106697,54.678205,47.281998,39.17611,33.34929,25.756295,20.256056,11.930347,0,0,0,0
3141,67.040994,70.707964,64.108379,54.67964,47.283238,39.177137,33.350164,25.75697,20.256587,11.93066,0,0,0,0
3142,67.042752,70.709819,64.11006,54.681074,47.284478,39.178165,33.351039,25.757646,20.257118,11.930973,0,0,0,0
3143,67.044511,70.711673,64.111742,54.682508,47.285718,39.179192,33.351914,25.758321,20.25765,11.931286,0,0,0,0
3144,67.046269,70.713528,64.113423,54.683942,47.286958,39.18022,33.352788,25.758997,20.258181,11.931599,0,0,0,0
3145,67.048027,70.715382,64.115105,54.685376,47.288199,39.181248,33.353663,25.759672,20.258712,11.931912,0,0,0,0
3146,67.049786,70.717237,64.116786,54.68681,47.289439,39.182275,33.354538,25.760348,20.259243,11.932225,0,0,0,0
3147,67.051544,70.719092,64.118468,54.688245,47.290679,39.183303,33.355413,25.761024,20.259775,11.932538,0,0,0,0
3148,67.053303,70.720946,64.120149,54.689679,47.291919,39.18433,33.356287,25.761699,20.260306,11.932851,0,0,0,0
3149,67.055061,70.722801,64.121831,54.691113,47.293159,39.185358,33.357162,25.762375,20.260837,11.933163,0,0,0,0
3150,67.056819,70.724655,64.123512,54.692547,47.294399,39.186385,33.358037,25.76305,20.261369,11.933476,0,0,0,0
3151,67.058578,70.72651,64.125194,54.693981,47.29564,39.187413,33.358912,25.763726,20.2619,11.933789,0,0,0,0
3152,67.060336,70.728364,64.126875,54.695415,47.29688,39.188441,33.359786,25.764401,20.262431,11.934102,0,0,0,0
3153,67.062094,70.730219,64.128557,54.69685,47.29812,39.189468,33.360661,25.765077,20.262963,11.934415,0,0,0,0
3154,67.063853,70.732074,64.130238,54.698284,47.29936,39.190496,33.361536,25.765752,20.263494,11.934728,0,0,0,0
3155,67.065611,70.733928,64.131919,54.699718,47.3006,39.191523,33.36241,25.766428,20.264025,11.935041,0,0,0,0
3156,67.06737,70.735783,64.133601,54.701152,47.30184,39.192551,33.363285,25.767104,20.264556,11.935354,0,0,0,0
3157,67.069128,70.737637,64.135282,54.702586,47.303081,39.193578,33.36416,25.767779,20.265088,11.935667,0,0,0,0
3158,67.070886,70.739492,64.136964,54.70402,47.304321,39.194606,33.365035,25.768455,20.265619,11.93598,0,0,0,0
3159,67.072645,70.741346,64.138645,54.705455,47.305561,39.195633,33.365909,25.76913,20.26615,11.936293,0,0,0,0
3160,67.074403,70.743201,64.140327,54.706889,47.306801,39.196661,33.366784,25.769806,20.266682,11.936606,0,0,0,0
3161,67.076162,70.745056,64.142008,54.708323,47.308041,39.197689,33.367659,25.770481,20.267213,11.936919,0,0,0,0
3162,67.07792,70.74691,64.14369,54.709757,47.309281,39.198716,33.368533,25.771157,20.267744,11.937231,0,0,0,0
3163,67.079678,70.748765,64.145371,54.711191,47.310522,39.199744,33.369408,25.771833,20.268276,11.937544,0,0,0,0
3164,67.081437,70.750619,64.147053,54.712625,47.311762,39.200771,33.370283,25.772508,20.268807,11.937857,0,0,0,0
3165,67.083195,70.752474,64.148734,54.71406,47.313002,39.201799,33.371158,25.773184,20.269338,11.93817,0,0,0,0
3166,67.084954,70.754328,64.150416,54.715494,47.314242,39.202826,33.372032,25.773859,20.269869,11.938483,0,0,0,0
3167,67.086712,70.756183,64.152097,54.716928,47.315482,39.203854,33.372907,25.774535,20.270401,11.938796,0,0,0,0
3168,67.08847,70.758038,64.153779,54.718362,47.316722,39.204881,33.373782,25.77521,20.270932,11.939109,0,0,0,0
3169,67.090229,70.759892,64.15546,54.719796,47.317963,39.205909,33.374657,25.775886,20.271463,11.939422,0,0,0,0
3170,67.091987,70.761747,64.157141,54.72123,47.319203,39.206937,33.375531,25.776562,20.271995,11.939735,0,0,0,0
3171,67.093745,70.763601,64.158823,54.722665,47.320443,39.207964,33.376406,25.777237,20.272526,11.940048,0,0,0,0
3172,67.083693,70.752999,64.14921,54.714466,47.313353,39.20209,33.371405,25.773375,20.269489,11.938259,0,0,0,0
3173,67.073641,70.742397,64.139598,54.706267,47.306264,39.196216,33.366405,25.769513,20.266451,11.93647,0,0,0,0
3174,67.063589,70.731795,64.129985,54.698068,47.299174,39.190341,33.361404,25.765651,20.263414,11.934681,0,0,0,0
3175,67.053537,70.721193,64.120373,54.68987,47.292084,39.184467,33.356404,25.761789,20.260377,11.932892,0,0,0,0
3176,67.043484,70.710591,64.11076,54.681671,47.284994,39.178593,33.351403,25.757927,20.257339,11.931103,0,0,0,0
3177,67.033432,70.699989,64.101148,54.673472,47.277905,39.172718,33.346403,25.754065,20.254302,11.929314,0,0,0,0
3178,67.02338,70.689387,64.091535,54.665273,47.270815,39.166844,33.341402,25.750203,20.251265,11.927525,0,0,0,0
3179,67.013328,70.678785,64.081923,54.657075,47.263725,39.16097,33.336401,25.746341,20.248228,11.925737,0,0,0,0
3180,67.003275,70.668183,64.07231,54.648876,47.256635,39.155096,33.331401,25.742479,20.24519,11.923948,0,0,0,0
3181,66.993223,70.657581,64.062698,54.640677,47.249546,39.149221,33.3264,25.738617,20.242153,11.922159,0,0,0,0
3182,66.983171,70.646978,64.053085,54.632478,47.242456,39.143347,33.3214,25.734755,20.239116,11.92037,0,0,0,0
3183,66.973119,70.636376,64.043473,54.62428,47.235366,39.137473,33.316399,25.730893,20.236078,11.918581,0,0,0,0
3184,66.963066,70.625774,64.03386,54.616081,47.228277,39.131598,33.311399,25.727031,20.233041,11.916792,0,0,0,0
3185,66.953014,70.615172,64.024248,54.607882,47.221187,39.125724,33.306398,25.723169,20.230004,11.915003,0,0,0,0
3186,66.942962,70.60457,64.014635,54.599683,47.214097,39.11985,33.301397,25.719306,20.226966,11.913214,0,0,0,0
3187,66.93291,70.593968,64.005023,54.591485,47.207007,39.113976,33.296397,25.715444,20.223929,11.911425,0,0,0,0
3188,66.922857,70.583366,63.99541,54.583286,47.199918,39.108101,33.291396,25.711582,20.220892,11.909636,0,0,0,0
3189,66.912805,70.572764,63.985798,54.575087,47.192828,39.102227,33.286396,25.70772,20.217854,11.907848,0,0,0,0
3190,66.902753,70.562162,63.976185,54.566888,47.185738,39.096353,33.281395,25.703858,20.214817,11.906059,0,0,0,0
3191,66.892701,70.55156,63.966573,54.55869,47.178648,39.090478,33.276394,25.699996,20.21178,11.90427,0,0,0,0
3192,66.882648,70.540958,63.95696,54.550491,47.171559,39.084604,33.271394,25.696134,20.208743,11.902481,0,0,0,0
3193,66.872596,70.530356,63.947348,54.542292,47.164469,39.07873,33.266393,25.692272,20.205705,11.900692,0,0,0,0
3194,66.862544,70.519754,63.937735,54.534093,47.157379,39.072856,33.261393,25.68841,20.202668,11.898903,0,0,0,0
3195,66.852492,70.509152,63.928123,54.525894,47.15029,39.066981,33.256392,25.684548,20.199631,11.897114,0,0,0,0
3196,66.84244,70.498549,63.91851,54.517696,47.1432,39.061107,33.251392,25.680686,20.196593,11.895325,0,0,0,0
3197,66.832387,70.487947,63.908898,54.509497,47.13611,39.055233,33.246391,25.676824,20.193556,11.893536,0,0,0,0
3198,66.822335,70.477345,63.899285,54.501298,47.12902,39.049358,33.24139,25.672962,20.190519,11.891747,0,0,0,0
3199,66.812283,70.466743,63.889672,54.493099,47.121931,39.043484,33.23639,25.6691,20.187481,11.889959,0,0,0,0
3200,66.802231,70.456141,63.88006,54.484901,47.114841,39.03761,33.231389,25.665238,20.184444,11.88817,0,0,0,0
3201,66.792178,70.445539,63.870447,54.476702,47.107751,39.031736,33.226389,25.661376,20.181407,11.886381,0,0,0,0
3202,66.782126,70.434937,63.860835,54.468503,47.100661,39.025861,33.221388,25.657514,20.178369,11.884592,0,0,0,0
3203,66.772074,70.424335,63.851222,54.460304,47.093572,39.019987,33.216388,25.653652,20.175332,11.882803,0,0,0,0
3204,66.762022,70.413733,63.84161,54.452106,47.086482,39.014113,33.211387,25.64979,20.172295,11.881014,0,0,0,0
3205,66.751969,70.403131,63.831997,54.443907,47.079392,39.008238,33.206386,25.645928,20.169258,11.879225,0,0,0,0
3206,66.741917,70.392529,63.822385,54.435708,47.072303,39.002364,33.201386,25.642066,20.16622,11.877436,0,0,0,0
