Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa)
58,-3.1132421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087891587,-0.90068512,-0.88080411,-0.015093752,0,0,0,0,0,0,-0.061920792,-0.46172011,-1.6898129,-2.2246615,-0.10935586,0,0,0,0,0,0,-0.011204704,-0.11088139,-0.29789916,-0.17224127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-3.1046257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08764833,-0.8981923,-0.87836632,-0.015051977,0,0,0,0,0,0,-0.061749414,-0.46044222,-1.6851361,-2.2185043,-0.1090532,0,0,0,0,0,0,-0.011173692,-0.1105745,-0.29707467,-0.17176456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-3.0960092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087405074,-0.89569949,-0.87592853,-0.015010202,0,0,0,0,0,0,-0.061578037,-0.45916432,-1.6804592,-2.2123471,-0.10875054,0,0,0,0,0,0,-0.011142681,-0.11026762,-0.29625018,-0.17128785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,-3.0873927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087161817,-0.89320667,-0.87349074,-0.014968427,0,0,0,0,0,0,-0.06140666,-0.45788642,-1.6757823,-2.20619,-0.10844787,0,0,0,0,0,0,-0.01111167,-0.10996073,-0.29542569,-0.17081114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-3.0787762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086918561,-0.89071386,-0.87105295,-0.014926652,0,0,0,0,0,0,-0.061235282,-0.45660853,-1.6711054,-2.2000328,-0.10814521,0,0,0,0,0,0,-0.011080659,-0.10965385,-0.29460119,-0.17033442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,-3.0701597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086675304,-0.88822104,-0.86861516,-0.014884878,0,0,0,0,0,0,-0.061063905,-0.45533063,-1.6664286,-2.1938756,-0.10784255,0,0,0,0,0,0,-0.011049648,-0.10934696,-0.2937767,-0.16985771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-3.0615432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086432048,-0.88572823,-0.86617737,-0.014843103,0,0,0,0,0,0,-0.060892527,-0.45405273,-1.6617517,-2.1877184,-0.10753988,0,0,0,0,0,0,-0.011018637,-0.10904008,-0.29295221,-0.169381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,-3.0529268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086188791,-0.88323541,-0.86373958,-0.014801328,0,0,0,0,0,0,-0.06072115,-0.45277483,-1.6570748,-2.1815613,-0.10723722,0,0,0,0,0,0,-0.010987626,-0.10873319,-0.29212772,-0.16890429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-3.0443103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085945535,-0.8807426,-0.86130178,-0.014759553,0,0,0,0,0,0,-0.060549772,-0.45149694,-1.6523979,-2.1754041,-0.10693456,0,0,0,0,0,0,-0.010956615,-0.10842631,-0.29130323,-0.16842758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-3.0356938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085702278,-0.87824978,-0.85886399,-0.014717779,0,0,0,0,0,0,-0.060378395,-0.45021904,-1.6477211,-2.1692469,-0.10663189,0,0,0,0,0,0,-0.010925603,-0.10811942,-0.29047873,-0.16795087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-3.0270773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085459022,-0.87575697,-0.8564262,-0.014676004,0,0,0,0,0,0,-0.060207018,-0.44894114,-1.6430442,-2.1630898,-0.10632923,0,0,0,0,0,0,-0.010894592,-0.10781254,-0.28965424,-0.16747416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,-3.0184608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085215765,-0.87326415,-0.85398841,-0.014634229,0,0,0,0,0,0,-0.06003564,-0.44766325,-1.6383673,-2.1569326,-0.10602657,0,0,0,0,0,0,-0.010863581,-0.10750565,-0.28882975,-0.16699745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,-3.0098444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084972509,-0.87077133,-0.85155062,-0.014592454,0,0,0,0,0,0,-0.059864263,-0.44638535,-1.6336904,-2.1507754,-0.10572391,0,0,0,0,0,0,-0.01083257,-0.10719877,-0.28800526,-0.16652074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,-3.0012279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084729252,-0.86827852,-0.84911283,-0.014550679,0,0,0,0,0,0,-0.059692885,-0.44510745,-1.6290136,-2.1446183,-0.10542124,0,0,0,0,0,0,-0.010801559,-0.10689188,-0.28718077,-0.16604403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,-2.9926114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084485996,-0.8657857,-0.84667504,-0.014508905,0,0,0,0,0,0,-0.059521508,-0.44382955,-1.6243367,-2.1384611,-0.10511858,0,0,0,0,0,0,-0.010770548,-0.106585,-0.28635627,-0.16556732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,-2.9839949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084242739,-0.86329289,-0.84423725,-0.01446713,0,0,0,0,0,0,-0.05935013,-0.44255166,-1.6196598,-2.1323039,-0.10481592,0,0,0,0,0,0,-0.010739537,-0.10627811,-0.28553178,-0.16509061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,-2.9753784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083999483,-0.86080007,-0.84179946,-0.014425355,0,0,0,0,0,0,-0.059178753,-0.44127376,-1.6149829,-2.1261468,-0.10451325,0,0,0,0,0,0,-0.010708526,-0.10597123,-0.28470729,-0.1646139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,-2.9667619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083756226,-0.85830726,-0.83936167,-0.01438358,0,0,0,0,0,0,-0.059007376,-0.43999586,-1.6103061,-2.1199896,-0.10421059,0,0,0,0,0,0,-0.010677514,-0.10566434,-0.2838828,-0.16413719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,-2.9581455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08351297,-0.85581444,-0.83692387,-0.014341805,0,0,0,0,0,0,-0.058835998,-0.43871796,-1.6056292,-2.1138324,-0.10390793,0,0,0,0,0,0,-0.010646503,-0.10535746,-0.28305831,-0.16366048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-2.949529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083269713,-0.85332163,-0.83448608,-0.014300031,0,0,0,0,0,0,-0.058664621,-0.43744007,-1.6009523,-2.1076753,-0.10360527,0,0,0,0,0,0,-0.010615492,-0.10505057,-0.28223381,-0.16318377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,-2.9409125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083026457,-0.85082881,-0.83204829,-0.014258256,0,0,0,0,0,0,-0.058493243,-0.43616217,-1.5962754,-2.1015181,-0.1033026,0,0,0,0,0,0,-0.010584481,-0.10474369,-0.28140932,-0.16270706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-2.932296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082783201,-0.848336,-0.8296105,-0.014216481,0,0,0,0,0,0,-0.058321866,-0.43488427,-1.5915986,-2.0953609,-0.10299994,0,0,0,0,0,0,-0.01055347,-0.1044368,-0.28058483,-0.16223035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-2.9236795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082539944,-0.84584318,-0.82717271,-0.014174706,0,0,0,0,0,0,-0.058150488,-0.43360638,-1.5869217,-2.0892037,-0.10269728,0,0,0,0,0,0,-0.010522459,-0.10412992,-0.27976034,-0.16175364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-2.915063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082296688,-0.84335037,-0.82473492,-0.014132931,0,0,0,0,0,0,-0.057979111,-0.43232848,-1.5822448,-2.0830466,-0.10239461,0,0,0,0,0,0,-0.010491448,-0.10382303,-0.27893585,-0.16127693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-2.9064466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082053431,-0.84085755,-0.82229713,-0.014091157,0,0,0,0,0,0,-0.057807733,-0.43105058,-1.5775679,-2.0768894,-0.10209195,0,0,0,0,0,0,-0.010460437,-0.10351615,-0.27811136,-0.16080022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,-2.8978301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081810175,-0.83836473,-0.81985934,-0.014049382,0,0,0,0,0,0,-0.057636356,-0.42977268,-1.5728911,-2.0707322,-0.10178929,0,0,0,0,0,0,-0.010429425,-0.10320926,-0.27728686,-0.16032351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-2.8892136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081566918,-0.83587192,-0.81742155,-0.014007607,0,0,0,0,0,0,-0.057464979,-0.42849479,-1.5682142,-2.0645751,-0.10148663,0,0,0,0,0,0,-0.010398414,-0.10290238,-0.27646237,-0.1598468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-2.8805971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081323662,-0.8333791,-0.81498376,-0.013965832,0,0,0,0,0,0,-0.057293601,-0.42721689,-1.5635373,-2.0584179,-0.10118396,0,0,0,0,0,0,-0.010367403,-0.10259549,-0.27563788,-0.15937009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-2.8719806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081080405,-0.83088629,-0.81254596,-0.013924057,0,0,0,0,0,0,-0.057122224,-0.42593899,-1.5588604,-2.0522607,-0.1008813,0,0,0,0,0,0,-0.010336392,-0.10228861,-0.27481339,-0.15889338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-2.8633641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080837149,-0.82839347,-0.81010817,-0.013882283,0,0,0,0,0,0,-0.056950846,-0.4246611,-1.5541836,-2.0461036,-0.10057864,0,0,0,0,0,0,-0.010305381,-0.10198172,-0.2739889,-0.15841667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-2.8547477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080593892,-0.82590066,-0.80767038,-0.013840508,0,0,0,0,0,0,-0.056779469,-0.4233832,-1.5495067,-2.0399464,-0.10027597,0,0,0,0,0,0,-0.01027437,-0.10167484,-0.2731644,-0.15793996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-2.8461312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080350636,-0.82340784,-0.80523259,-0.013798733,0,0,0,0,0,0,-0.056608091,-0.4221053,-1.5448298,-2.0337892,-0.099973311,0,0,0,0,0,0,-0.010243359,-0.10136795,-0.27233991,-0.15746325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-2.8375147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080107379,-0.82091503,-0.8027948,-0.013756958,0,0,0,0,0,0,-0.056436714,-0.4208274,-1.5401529,-2.0276321,-0.099670648,0,0,0,0,0,0,-0.010212348,-0.10106107,-0.27151542,-0.15698654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-2.8288982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079864123,-0.81842221,-0.80035701,-0.013715183,0,0,0,0,0,0,-0.056265337,-0.41954951,-1.5354761,-2.0214749,-0.099367985,0,0,0,0,0,0,-0.010181336,-0.10075418,-0.27069093,-0.15650983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-2.8202817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079620866,-0.8159294,-0.79791922,-0.013673409,0,0,0,0,0,0,-0.056093959,-0.41827161,-1.5307992,-2.0153177,-0.099065322,0,0,0,0,0,0,-0.010150325,-0.1004473,-0.26986644,-0.15603312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-2.8116652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07937761,-0.81343658,-0.79548143,-0.013631634,0,0,0,0,0,0,-0.055922582,-0.41699371,-1.5261223,-2.0091606,-0.098762659,0,0,0,0,0,0,-0.010119314,-0.10014041,-0.26904194,-0.15555641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-2.8030488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079134353,-0.81094377,-0.79304364,-0.013589859,0,0,0,0,0,0,-0.055751204,-0.41571581,-1.5214454,-2.0030034,-0.098459996,0,0,0,0,0,0,-0.010088303,-0.099833527,-0.26821745,-0.1550797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-2.7944323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078891097,-0.80845095,-0.79060585,-0.013548084,0,0,0,0,0,0,-0.055579827,-0.41443792,-1.5167686,-1.9968462,-0.098157334,0,0,0,0,0,0,-0.010057292,-0.099526641,-0.26739296,-0.15460299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-2.7858158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07864784,-0.80595813,-0.78816806,-0.013506309,0,0,0,0,0,0,-0.055408449,-0.41316002,-1.5120917,-1.990689,-0.097854671,0,0,0,0,0,0,-0.010026281,-0.099219756,-0.26656847,-0.15412628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-2.7771993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078404584,-0.80346532,-0.78573026,-0.013464535,0,0,0,0,0,0,-0.055237072,-0.41188212,-1.5074148,-1.9845319,-0.097552008,0,0,0,0,0,0,-0.0099952697,-0.098912871,-0.26574398,-0.15364957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-2.7685828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078161327,-0.8009725,-0.78329247,-0.01342276,0,0,0,0,0,0,-0.055065695,-0.41060423,-1.5027379,-1.9783747,-0.097249345,0,0,0,0,0,0,-0.0099642586,-0.098605986,-0.26491948,-0.15317286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-2.7599663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077918071,-0.79847969,-0.78085468,-0.013380985,0,0,0,0,0,0,-0.054894317,-0.40932633,-1.4980611,-1.9722175,-0.096946682,0,0,0,0,0,0,-0.0099332475,-0.098299101,-0.26409499,-0.15269615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-2.7513499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077674814,-0.79598687,-0.77841689,-0.01333921,0,0,0,0,0,0,-0.05472294,-0.40804843,-1.4933842,-1.9660604,-0.096644019,0,0,0,0,0,0,-0.0099022363,-0.097992216,-0.2632705,-0.15221944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-2.7427334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077431558,-0.79349406,-0.7759791,-0.013297435,0,0,0,0,0,0,-0.054551562,-0.40677053,-1.4887073,-1.9599032,-0.096341356,0,0,0,0,0,0,-0.0098712252,-0.097685331,-0.26244601,-0.15174273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-2.7341169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077188301,-0.79100124,-0.77354131,-0.013255661,0,0,0,0,0,0,-0.054380185,-0.40549264,-1.4840304,-1.953746,-0.096038693,0,0,0,0,0,0,-0.0098402141,-0.097378446,-0.26162152,-0.15126602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-2.7255004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076945045,-0.78850843,-0.77110352,-0.013213886,0,0,0,0,0,0,-0.054208807,-0.40421474,-1.4793536,-1.9475889,-0.09573603,0,0,0,0,0,0,-0.009809203,-0.097071561,-0.26079702,-0.15078931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-2.7168839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076701788,-0.78601561,-0.76866573,-0.013172111,0,0,0,0,0,0,-0.05403743,-0.40293684,-1.4746767,-1.9414317,-0.095433367,0,0,0,0,0,0,-0.0097781918,-0.096764676,-0.25997253,-0.1503126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,-2.7082675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076458532,-0.7835228,-0.76622794,-0.013130336,0,0,0,0,0,0,-0.053866053,-0.40165895,-1.4699998,-1.9352745,-0.095130704,0,0,0,0,0,0,-0.0097471807,-0.096457791,-0.25914804,-0.14983589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-2.699651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076215275,-0.78102998,-0.76379015,-0.013088562,0,0,0,0,0,0,-0.053694675,-0.40038105,-1.4653229,-1.9291174,-0.094828042,0,0,0,0,0,0,-0.0097161696,-0.096150905,-0.25832355,-0.14935918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,-2.6910345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075972019,-0.77853717,-0.76135235,-0.013046787,0,0,0,0,0,0,-0.053523298,-0.39910315,-1.4606461,-1.9229602,-0.094525379,0,0,0,0,0,0,-0.0096851585,-0.09584402,-0.25749906,-0.14888247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-2.682418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075728762,-0.77604435,-0.75891456,-0.013005012,0,0,0,0,0,0,-0.05335192,-0.39782525,-1.4559692,-1.916803,-0.094222716,0,0,0,0,0,0,-0.0096541474,-0.095537135,-0.25667456,-0.14840576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,-2.6738015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075485506,-0.77355153,-0.75647677,-0.012963237,0,0,0,0,0,0,-0.053180543,-0.39654736,-1.4512923,-1.9106459,-0.093920053,0,0,0,0,0,0,-0.0096231362,-0.09523025,-0.25585007,-0.14792905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-2.665185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075242249,-0.77105872,-0.75403898,-0.012921462,0,0,0,0,0,0,-0.053009165,-0.39526946,-1.4466154,-1.9044887,-0.09361739,0,0,0,0,0,0,-0.0095921251,-0.094923365,-0.25502558,-0.14745234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-2.6565686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074998993,-0.7685659,-0.75160119,-0.012879688,0,0,0,0,0,0,-0.052837788,-0.39399156,-1.4419386,-1.8983315,-0.093314727,0,0,0,0,0,0,-0.009561114,-0.09461648,-0.25420109,-0.14697563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-2.6479521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074755736,-0.76607309,-0.7491634,-0.012837913,0,0,0,0,0,0,-0.052666411,-0.39271367,-1.4372617,-1.8921743,-0.093012064,0,0,0,0,0,0,-0.0095301029,-0.094309595,-0.2533766,-0.14649892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-2.6393356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07451248,-0.76358027,-0.74672561,-0.012796138,0,0,0,0,0,0,-0.052495033,-0.39143577,-1.4325848,-1.8860172,-0.092709401,0,0,0,0,0,0,-0.0094990917,-0.09400271,-0.25255211,-0.14602221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-2.6307191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074269223,-0.76108746,-0.74428782,-0.012754363,0,0,0,0,0,0,-0.052323656,-0.39015787,-1.4279079,-1.87986,-0.092406738,0,0,0,0,0,0,-0.0094680806,-0.093695825,-0.25172761,-0.1455455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-2.6221026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074025967,-0.75859464,-0.74185003,-0.012712588,0,0,0,0,0,0,-0.052152278,-0.38887997,-1.4232311,-1.8737028,-0.092104075,0,0,0,0,0,0,-0.0094370695,-0.09338894,-0.25090312,-0.14506879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-2.6134861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07378271,-0.75610183,-0.73941224,-0.012670814,0,0,0,0,0,0,-0.051980901,-0.38760208,-1.4185542,-1.8675457,-0.091801413,0,0,0,0,0,0,-0.0094060584,-0.093082055,-0.25007863,-0.14459208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-2.6048697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073539454,-0.75360901,-0.73697445,-0.012629039,0,0,0,0,0,0,-0.051809523,-0.38632418,-1.4138773,-1.8613885,-0.09149875,0,0,0,0,0,0,-0.0093750472,-0.092775169,-0.24925414,-0.14411537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-2.5962532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073296197,-0.7511162,-0.73453665,-0.012587264,0,0,0,0,0,0,-0.051638146,-0.38504628,-1.4092004,-1.8552313,-0.091196087,0,0,0,0,0,0,-0.0093440361,-0.092468284,-0.24842965,-0.14363866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,-2.5876367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073052941,-0.74862338,-0.73209886,-0.012545489,0,0,0,0,0,0,-0.051466769,-0.38376838,-1.4045236,-1.8490742,-0.090893424,0,0,0,0,0,0,-0.009313025,-0.092161399,-0.24760515,-0.14316195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
