Time (ms),Stress at 0.00 mm (kPa),Stress at 0.26 mm (kPa),Stress at 0.46 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.06 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa)
4226,310.34998,278.50439,251.71552,222.96626,193.42817,156.71227,131.4734,104.56984,79.412478,63.597066,44.356734,30.691737,18.537138,11.313413,3.9605053,0.19498965,0,0,0,0
4227,310.01206,278.20115,251.44145,222.72348,193.21756,156.54164,131.33025,104.45598,79.326011,63.52782,44.308437,30.658319,18.516954,11.301095,3.956193,0.19477734,0,0,0,0
4228,309.67415,277.8979,251.16737,222.48071,193.00695,156.37101,131.1871,104.34213,79.239544,63.458573,44.260139,30.624901,18.49677,11.288777,3.9518807,0.19456503,0,0,0,0
4229,309.33623,277.59466,250.89329,222.23794,192.79634,156.20037,131.04394,104.22827,79.153077,63.389327,44.211842,30.591483,18.476586,11.276458,3.9475683,0.19435272,0,0,0,0
4230,308.99831,277.29141,250.61922,221.99516,192.58573,156.02974,130.90079,104.11441,79.06661,63.32008,44.163545,30.558065,18.456402,11.26414,3.943256,0.1941404,0,0,0,0
4231,308.66039,276.98817,250.34514,221.75239,192.37512,155.85911,130.75764,104.00055,78.980143,63.250833,44.115248,30.524647,18.436218,11.251821,3.9389437,0.19392809,0,0,0,0
4232,308.32247,276.68492,250.07107,221.50962,192.16451,155.68847,130.61449,103.88669,78.893676,63.181587,44.066951,30.491228,18.416035,11.239503,3.9346314,0.19371578,0,0,0,0
4233,307.98455,276.38168,249.79699,221.26685,191.9539,155.51784,130.47133,103.77283,78.807209,63.11234,44.018654,30.45781,18.395851,11.227185,3.930319,0.19350347,0,0,0,0
4234,307.64663,276.07843,249.52291,221.02407,191.74329,155.3472,130.32818,103.65897,78.720743,63.043094,43.970357,30.424392,18.375667,11.214866,3.9260067,0.19329116,0,0,0,0
4235,307.30871,275.77519,249.24884,220.7813,191.53268,155.17657,130.18503,103.54511,78.634276,62.973847,43.92206,30.390974,18.355483,11.202548,3.9216944,0.19307885,0,0,0,0
4236,306.97079,275.47194,248.97476,220.53853,191.32207,155.00594,130.04188,103.43125,78.547809,62.904601,43.873763,30.357556,18.335299,11.190229,3.9173821,0.19286654,0,0,0,0
4237,306.63287,275.1687,248.70069,220.29575,191.11146,154.8353,129.89872,103.31739,78.461342,62.835354,43.825466,30.324138,18.315115,11.177911,3.9130697,0.19265423,0,0,0,0
4238,306.29495,274.86546,248.42661,220.05298,190.90084,154.66467,129.75557,103.20354,78.374875,62.766108,43.777169,30.290719,18.294931,11.165592,3.9087574,0.19244192,0,0,0,0
4239,305.95703,274.56221,248.15253,219.81021,190.69023,154.49404,129.61242,103.08968,78.288408,62.696861,43.728872,30.257301,18.274748,11.153274,3.9044451,0.19222961,0,0,0,0
4240,305.61912,274.25897,247.87846,219.56744,190.47962,154.3234,129.46927,102.97582,78.201941,62.627615,43.680575,30.223883,18.254564,11.140956,3.9001328,0.19201729,0,0,0,0
4241,305.2812,273.95572,247.60438,219.32466,190.26901,154.15277,129.32611,102.86196,78.115474,62.558368,43.632278,30.190465,18.23438,11.128637,3.8958204,0.19180498,0,0,0,0
4242,304.94328,273.65248,247.33031,219.08189,190.0584,153.98214,129.18296,102.7481,78.029007,62.489121,43.583981,30.157047,18.214196,11.116319,3.8915081,0.19159267,0,0,0,0
4243,304.60536,273.34923,247.05623,218.83912,189.84779,153.8115,129.03981,102.63424,77.942541,62.419875,43.535684,30.123629,18.194012,11.104,3.8871958,0.19138036,0,0,0,0
4244,304.26744,273.04599,246.78215,218.59634,189.63718,153.64087,128.89666,102.52038,77.856074,62.350628,43.487387,30.09021,18.173828,11.091682,3.8828834,0.19116805,0,0,0,0
4245,303.92952,272.74274,246.50808,218.35357,189.42657,153.47024,128.7535,102.40652,77.769607,62.281382,43.43909,30.056792,18.153645,11.079364,3.8785711,0.19095574,0,0,0,0
4246,303.5916,272.4395,246.234,218.1108,189.21596,153.2996,128.61035,102.29266,77.68314,62.212135,43.390793,30.023374,18.133461,11.067045,3.8742588,0.19074343,0,0,0,0
4247,303.25368,272.13625,245.95993,217.86803,189.00535,153.12897,128.4672,102.1788,77.596673,62.142889,43.342496,29.989956,18.113277,11.054727,3.8699465,0.19053112,0,0,0,0
4248,302.91576,271.83301,245.68585,217.62525,188.79474,152.95834,128.32405,102.06494,77.510206,62.073642,43.294198,29.956538,18.093093,11.042408,3.8656341,0.19031881,0,0,0,0
4249,302.57784,271.52976,245.41177,217.38248,188.58412,152.7877,128.18089,101.95109,77.423739,62.004396,43.245901,29.92312,18.072909,11.03009,3.8613218,0.19010649,0,0,0,0
4250,302.23992,271.22652,245.1377,217.13971,188.37351,152.61707,128.03774,101.83723,77.337272,61.935149,43.197604,29.889702,18.052725,11.017772,3.8570095,0.18989418,0,0,0,0
4251,301.90201,270.92328,244.86362,216.89693,188.1629,152.44644,127.89459,101.72337,77.250806,61.865903,43.149307,29.856283,18.032542,11.005453,3.8526972,0.18968187,0,0,0,0
4252,301.56409,270.62003,244.58955,216.65416,187.95229,152.2758,127.75144,101.60951,77.164339,61.796656,43.10101,29.822865,18.012358,10.993135,3.8483848,0.18946956,0,0,0,0
4253,301.22617,270.31679,244.31547,216.41139,187.74168,152.10517,127.60828,101.49565,77.077872,61.727409,43.052713,29.789447,17.992174,10.980816,3.8440725,0.18925725,0,0,0,0
4254,300.88825,270.01354,244.04139,216.16862,187.53107,151.93454,127.46513,101.38179,76.991405,61.658163,43.004416,29.756029,17.97199,10.968498,3.8397602,0.18904494,0,0,0,0
4255,300.55033,269.7103,243.76732,215.92584,187.32046,151.7639,127.32198,101.26793,76.904938,61.588916,42.956119,29.722611,17.951806,10.95618,3.8354479,0.18883263,0,0,0,0
4256,300.21241,269.40705,243.49324,215.68307,187.10985,151.59327,127.17883,101.15407,76.818471,61.51967,42.907822,29.689193,17.931622,10.943861,3.8311355,0.18862032,0,0,0,0
4257,299.87449,269.10381,243.21917,215.4403,186.89924,151.42264,127.03567,101.04021,76.732004,61.450423,42.859525,29.655774,17.911439,10.931543,3.8268232,0.18840801,0,0,0,0
4258,299.53657,268.80056,242.94509,215.19752,186.68863,151.252,126.89252,100.92635,76.645537,61.381177,42.811228,29.622356,17.891255,10.919224,3.8225109,0.1881957,0,0,0,0
4259,299.19865,268.49732,242.67101,214.95475,186.47802,151.08137,126.74937,100.8125,76.55907,61.31193,42.762931,29.588938,17.871071,10.906906,3.8181985,0.18798338,0,0,0,0
4260,298.86073,268.19407,242.39694,214.71198,186.26741,150.91074,126.60622,100.69864,76.472604,61.242684,42.714634,29.55552,17.850887,10.894587,3.8138862,0.18777107,0,0,0,0
4261,298.52281,267.89083,242.12286,214.4692,186.05679,150.7401,126.46306,100.58478,76.386137,61.173437,42.666337,29.522102,17.830703,10.882269,3.8095739,0.18755876,0,0,0,0
4262,298.18489,267.58758,241.84879,214.22643,185.84618,150.56947,126.31991,100.47092,76.29967,61.10419,42.61804,29.488684,17.810519,10.869951,3.8052616,0.18734645,0,0,0,0
4263,297.84698,267.28434,241.57471,213.98366,185.63557,150.39884,126.17676,100.35706,76.213203,61.034944,42.569743,29.455265,17.790336,10.857632,3.8009492,0.18713414,0,0,0,0
4264,297.50906,266.9811,241.30063,213.74089,185.42496,150.2282,126.03361,100.2432,76.126736,60.965697,42.521446,29.421847,17.770152,10.845314,3.7966369,0.18692183,0,0,0,0
4265,297.17114,266.67785,241.02656,213.49811,185.21435,150.05757,125.89045,100.12934,76.040269,60.896451,42.473149,29.388429,17.749968,10.832995,3.7923246,0.18670952,0,0,0,0
4266,296.74544,266.29583,240.68129,213.19228,184.94903,149.84261,125.71011,99.985906,75.931341,60.809217,42.412306,29.34633,17.724541,10.817477,3.7868921,0.18644206,0,0,0,0
4267,296.31973,265.91381,240.33601,212.88643,184.68371,149.62765,125.52977,99.842467,75.822411,60.721981,42.351462,29.30423,17.699114,10.801958,3.7814595,0.18617459,0,0,0,0
4268,295.89403,265.53179,239.99073,212.58059,184.41838,149.41269,125.34943,99.699029,75.713481,60.634744,42.290618,29.26213,17.673686,10.78644,3.7760268,0.18590712,0,0,0,0
4269,295.46832,265.14976,239.64545,212.27475,184.15305,149.19772,125.16909,99.55559,75.604551,60.547508,42.229773,29.220031,17.648259,10.770921,3.7705942,0.18563965,0,0,0,0
4270,295.04261,264.76774,239.30017,211.96891,183.88773,148.98276,124.98875,99.412152,75.495621,60.460272,42.168929,29.177931,17.622831,10.755403,3.7651616,0.18537219,0,0,0,0
4271,294.6169,264.38571,238.9549,211.66306,183.6224,148.7678,124.8084,99.268713,75.386691,60.373036,42.108085,29.135831,17.597404,10.739884,3.759729,0.18510472,0,0,0,0
4272,294.1912,264.00369,238.60962,211.35722,183.35708,148.55284,124.62806,99.125275,75.277761,60.2858,42.047241,29.093731,17.571977,10.724365,3.7542963,0.18483725,0,0,0,0
4273,293.76549,263.62166,238.26434,211.05138,183.09175,148.33788,124.44772,98.981836,75.168831,60.198564,41.986397,29.051631,17.546549,10.708847,3.7488637,0.18456979,0,0,0,0
4274,293.33978,263.23964,237.91906,210.74553,182.82643,148.12291,124.26738,98.838398,75.059901,60.111328,41.925553,29.009531,17.521122,10.693328,3.7434311,0.18430232,0,0,0,0
4275,292.91408,262.85761,237.57378,210.43969,182.5611,147.90795,124.08704,98.694959,74.950971,60.024092,41.864709,28.967431,17.495695,10.67781,3.7379985,0.18403485,0,0,0,0
4276,292.48837,262.47559,237.2285,210.13385,182.29578,147.69299,123.90669,98.551521,74.84204,59.936856,41.803864,28.925332,17.470267,10.662291,3.7325658,0.18376738,0,0,0,0
4277,292.06266,262.09357,236.88323,209.82801,182.03045,147.47803,123.72635,98.408083,74.73311,59.84962,41.74302,28.883232,17.44484,10.646772,3.7271332,0.18349992,0,0,0,0
4278,291.63695,261.71154,236.53795,209.52216,181.76513,147.26306,123.54601,98.264644,74.62418,59.762383,41.682176,28.841132,17.419412,10.631254,3.7217006,0.18323245,0,0,0,0
4279,291.21125,261.32952,236.19267,209.21632,181.4998,147.0481,123.36567,98.121206,74.51525,59.675147,41.621332,28.799032,17.393985,10.615735,3.7162679,0.18296498,0,0,0,0
4280,290.78554,260.94749,235.84739,208.91048,181.23447,146.83314,123.18533,97.977767,74.40632,59.587911,41.560488,28.756932,17.368558,10.600217,3.7108353,0.18269751,0,0,0,0
4281,290.35983,260.56547,235.50211,208.60463,180.96915,146.61818,123.00498,97.834329,74.29739,59.500675,41.499644,28.714832,17.34313,10.584698,3.7054027,0.18243005,0,0,0,0
4282,289.93413,260.18344,235.15684,208.29879,180.70382,146.40322,122.82464,97.69089,74.18846,59.413439,41.4388,28.672732,17.317703,10.569179,3.6999701,0.18216258,0,0,0,0
4283,289.50842,259.80142,234.81156,207.99295,180.4385,146.18825,122.6443,97.547452,74.07953,59.326203,41.377955,28.630633,17.292275,10.553661,3.6945374,0.18189511,0,0,0,0
4284,289.08271,259.41939,234.46628,207.68711,180.17317,145.97329,122.46396,97.404013,73.9706,59.238967,41.317111,28.588533,17.266848,10.538142,3.6891048,0.18162764,0,0,0,0
4285,288.657,259.03737,234.121,207.38126,179.90785,145.75833,122.28362,97.260575,73.861669,59.151731,41.256267,28.546433,17.241421,10.522624,3.6836722,0.18136018,0,0,0,0
4286,288.2313,258.65534,233.77572,207.07542,179.64252,145.54337,122.10327,97.117136,73.752739,59.064495,41.195423,28.504333,17.215993,10.507105,3.6782396,0.18109271,0,0,0,0
4287,287.80559,258.27332,233.43044,206.76958,179.3772,145.3284,121.92293,96.973698,73.643809,58.977258,41.134579,28.462233,17.190566,10.491586,3.6728069,0.18082524,0,0,0,0
4288,287.37988,257.8913,233.08517,206.46373,179.11187,145.11344,121.74259,96.830259,73.534879,58.890022,41.073735,28.420133,17.165138,10.476068,3.6673743,0.18055778,0,0,0,0
4289,286.95418,257.50927,232.73989,206.15789,178.84655,144.89848,121.56225,96.686821,73.425949,58.802786,41.012891,28.378033,17.139711,10.460549,3.6619417,0.18029031,0,0,0,0
4290,286.52847,257.12725,232.39461,205.85205,178.58122,144.68352,121.38191,96.543383,73.317019,58.71555,40.952047,28.335934,17.114284,10.44503,3.6565091,0.18002284,0,0,0,0
4291,286.10276,256.74522,232.04933,205.54621,178.3159,144.46856,121.20156,96.399944,73.208089,58.628314,40.891202,28.293834,17.088856,10.429512,3.6510764,0.17975537,0,0,0,0
4292,285.67705,256.3632,231.70405,205.24036,178.05057,144.25359,121.02122,96.256506,73.099159,58.541078,40.830358,28.251734,17.063429,10.413993,3.6456438,0.17948791,0,0,0,0
4293,285.25135,255.98117,231.35878,204.93452,177.78524,144.03863,120.84088,96.113067,72.990229,58.453842,40.769514,28.209634,17.038001,10.398475,3.6402112,0.17922044,0,0,0,0
4294,284.82564,255.59915,231.0135,204.62868,177.51992,143.82367,120.66054,95.969629,72.881299,58.366606,40.70867,28.167534,17.012574,10.382956,3.6347786,0.17895297,0,0,0,0
4295,284.39993,255.21712,230.66822,204.32283,177.25459,143.60871,120.48019,95.82619,72.772368,58.27937,40.647826,28.125434,16.987147,10.367437,3.6293459,0.1786855,0,0,0,0
4296,283.97423,254.8351,230.32294,204.01699,176.98927,143.39374,120.29985,95.682752,72.663438,58.192134,40.586982,28.083334,16.961719,10.351919,3.6239133,0.17841804,0,0,0,0
4297,283.54852,254.45308,229.97766,203.71115,176.72394,143.17878,120.11951,95.539313,72.554508,58.104897,40.526138,28.041235,16.936292,10.3364,3.6184807,0.17815057,0,0,0,0
4298,283.12281,254.07105,229.63238,203.40531,176.45862,142.96382,119.93917,95.395875,72.445578,58.017661,40.465293,27.999135,16.910864,10.320882,3.6130481,0.1778831,0,0,0,0
4299,282.69711,253.68903,229.28711,203.09946,176.19329,142.74886,119.75883,95.252436,72.336648,57.930425,40.404449,27.957035,16.885437,10.305363,3.6076154,0.17761563,0,0,0,0
4300,282.2714,253.307,228.94183,202.79362,175.92797,142.5339,119.57848,95.108998,72.227718,57.843189,40.343605,27.914935,16.86001,10.289844,3.6021828,0.17734817,0,0,0,0
4301,281.84569,252.92498,228.59655,202.48778,175.66264,142.31893,119.39814,94.965559,72.118788,57.755953,40.282761,27.872835,16.834582,10.274326,3.5967502,0.1770807,0,0,0,0
4302,281.41998,252.54295,228.25127,202.18194,175.39732,142.10397,119.2178,94.822121,72.009858,57.668717,40.221917,27.830735,16.809155,10.258807,3.5913176,0.17681323,0,0,0,0
4303,280.99428,252.16093,227.90599,201.87609,175.13199,141.88901,119.03746,94.678683,71.900928,57.581481,40.161073,27.788635,16.783728,10.243289,3.5858849,0.17654577,0,0,0,0
4304,280.56857,251.7789,227.56072,201.57025,174.86666,141.67405,118.85712,94.535244,71.791998,57.494245,40.100229,27.746536,16.7583,10.22777,3.5804523,0.1762783,0,0,0,0
4305,280.14286,251.39688,227.21544,201.26441,174.60134,141.45908,118.67677,94.391806,71.683067,57.407009,40.039385,27.704436,16.732873,10.212251,3.5750197,0.17601083,0,0,0,0
4306,279.71716,251.01485,226.87016,200.95856,174.33601,141.24412,118.49643,94.248367,71.574137,57.319773,39.97854,27.662336,16.707445,10.196733,3.5695871,0.17574336,0,0,0,0
4307,279.29145,250.63283,226.52488,200.65272,174.07069,141.02916,118.31609,94.104929,71.465207,57.232536,39.917696,27.620236,16.682018,10.181214,3.5641544,0.1754759,0,0,0,0
4308,278.86574,250.25081,226.1796,200.34688,173.80536,140.8142,118.13575,93.96149,71.356277,57.1453,39.856852,27.578136,16.656591,10.165695,3.5587218,0.17520843,0,0,0,0
4309,278.44003,249.86878,225.83432,200.04104,173.54004,140.59924,117.95541,93.818052,71.247347,57.058064,39.796008,27.536036,16.631163,10.150177,3.5532892,0.17494096,0,0,0,0
4310,278.01433,249.48676,225.48905,199.73519,173.27471,140.38427,117.77506,93.674613,71.138417,56.970828,39.735164,27.493936,16.605736,10.134658,3.5478566,0.17467349,0,0,0,0
4311,277.58862,249.10473,225.14377,199.42935,173.00939,140.16931,117.59472,93.531175,71.029487,56.883592,39.67432,27.451837,16.580308,10.11914,3.5424239,0.17440603,0,0,0,0
4312,277.16291,248.72271,224.79849,199.12351,172.74406,139.95435,117.41438,93.387736,70.920557,56.796356,39.613476,27.409737,16.554881,10.103621,3.5369913,0.17413856,0,0,0,0
4313,276.73721,248.34068,224.45321,198.81766,172.47874,139.73939,117.23404,93.244298,70.811627,56.70912,39.552631,27.367637,16.529454,10.088102,3.5315587,0.17387109,0,0,0,0
4314,276.3115,247.95866,224.10793,198.51182,172.21341,139.52442,117.0537,93.100859,70.702697,56.621884,39.491787,27.325537,16.504026,10.072584,3.5261261,0.17360362,0,0,0,0
4315,275.88579,247.57663,223.76265,198.20598,171.94808,139.30946,116.87335,92.957421,70.593766,56.534648,39.430943,27.283437,16.478599,10.057065,3.5206934,0.17333616,0,0,0,0
4316,275.46008,247.19461,223.41738,197.90014,171.68276,139.0945,116.69301,92.813982,70.484836,56.447412,39.370099,27.241337,16.453171,10.041547,3.5152608,0.17306869,0,0,0,0
4317,275.03438,246.81259,223.0721,197.59429,171.41743,138.87954,116.51267,92.670544,70.375906,56.360175,39.309255,27.199237,16.427744,10.026028,3.5098282,0.17280122,0,0,0,0
4318,274.60867,246.43056,222.72682,197.28845,171.15211,138.66458,116.33233,92.527106,70.266976,56.272939,39.248411,27.157138,16.402317,10.010509,3.5043956,0.17253376,0,0,0,0
4319,274.18296,246.04854,222.38154,196.98261,170.88678,138.44961,116.15198,92.383667,70.158046,56.185703,39.187567,27.115038,16.376889,9.9949908,3.4989629,0.17226629,0,0,0,0
4320,273.75726,245.66651,222.03626,196.67676,170.62146,138.23465,115.97164,92.240229,70.049116,56.098467,39.126722,27.072938,16.351462,9.9794722,3.4935303,0.17199882,0,0,0,0
4321,273.33155,245.28449,221.69099,196.37092,170.35613,138.01969,115.7913,92.09679,69.940186,56.011231,39.065878,27.030838,16.326034,9.9639535,3.4880977,0.17173135,0,0,0,0
4322,272.90584,244.90246,221.34571,196.06508,170.09081,137.80473,115.61096,91.953352,69.831256,55.923995,39.005034,26.988738,16.300607,9.9484349,3.4826651,0.17146389,0,0,0,0
4323,272.48013,244.52044,221.00043,195.75924,169.82548,137.58976,115.43062,91.809913,69.722326,55.836759,38.94419,26.946638,16.27518,9.9329163,3.4772324,0.17119642,0,0,0,0
4324,272.05443,244.13841,220.65515,195.45339,169.56016,137.3748,115.25027,91.666475,69.613395,55.749523,38.883346,26.904538,16.249752,9.9173977,3.4717998,0.17092895,0,0,0,0
4325,271.62872,243.75639,220.30987,195.14755,169.29483,137.15984,115.06993,91.523036,69.504465,55.662287,38.822502,26.862439,16.224325,9.9018791,3.4663672,0.17066148,0,0,0,0
4326,271.20301,243.37436,219.96459,194.84171,169.0295,136.94488,114.88959,91.379598,69.395535,55.575051,38.761658,26.820339,16.198897,9.8863605,3.4609345,0.17039402,0,0,0,0
4327,270.77731,242.99234,219.61932,194.53586,168.76418,136.72992,114.70925,91.236159,69.286605,55.487814,38.700814,26.778239,16.17347,9.8708419,3.4555019,0.17012655,0,0,0,0
4328,270.3516,242.61032,219.27404,194.23002,168.49885,136.51495,114.52891,91.092721,69.177675,55.400578,38.639969,26.736139,16.148043,9.8553233,3.4500693,0.16985908,0,0,0,0
4329,269.92589,242.22829,218.92876,193.92418,168.23353,136.29999,114.34856,90.949282,69.068745,55.313342,38.579125,26.694039,16.122615,9.8398047,3.4446367,0.16959162,0,0,0,0
4330,269.50019,241.84627,218.58348,193.61834,167.9682,136.08503,114.16822,90.805844,68.959815,55.226106,38.518281,26.651939,16.097188,9.8242861,3.439204,0.16932415,0,0,0,0
4331,269.07448,241.46424,218.2382,193.31249,167.70288,135.87007,113.98788,90.662406,68.850885,55.13887,38.457437,26.609839,16.071761,9.8087674,3.4337714,0.16905668,0,0,0,0
4332,268.64877,241.08222,217.89293,193.00665,167.43755,135.6551,113.80754,90.518967,68.741955,55.051634,38.396593,26.567739,16.046333,9.7932488,3.4283388,0.16878921,0,0,0,0
4333,268.22306,240.70019,217.54765,192.70081,167.17223,135.44014,113.6272,90.375529,68.633025,54.964398,38.335749,26.52564,16.020906,9.7777302,3.4229062,0.16852175,0,0,0,0
4334,267.79736,240.31817,217.20237,192.39496,166.9069,135.22518,113.44685,90.23209,68.524094,54.877162,38.274905,26.48354,15.995478,9.7622116,3.4174735,0.16825428,0,0,0,0
4335,267.37165,239.93614,216.85709,192.08912,166.64158,135.01022,113.26651,90.088652,68.415164,54.789926,38.21406,26.44144,15.970051,9.746693,3.4120409,0.16798681,0,0,0,0
4336,266.94594,239.55412,216.51181,191.78328,166.37625,134.79526,113.08617,89.945213,68.306234,54.70269,38.153216,26.39934,15.944624,9.7311744,3.4066083,0.16771934,0,0,0,0
4337,266.52024,239.1721,216.16653,191.47744,166.11092,134.58029,112.90583,89.801775,68.197304,54.615453,38.092372,26.35724,15.919196,9.7156558,3.4011757,0.16745188,0,0,0,0
4338,266.09453,238.79007,215.82126,191.17159,165.8456,134.36533,112.72549,89.658336,68.088374,54.528217,38.031528,26.31514,15.893769,9.7001372,3.395743,0.16718441,0,0,0,0
