Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa)
2955,281.03431,0,0,0,0,0,0,0,0,10.648996,14.225761,0,0,0,0,0,0,22.625653,253.04184,137.2445,1.2804889,0,0,0,0,8.35897,33.124124,13.695967,0,0,0,0,0,0,0,0,0,0
2956,281.03235,0,0,0,0,0,0,0,0,10.648922,14.225662,0,0,0,0,0,0,22.625496,253.04008,137.24354,1.28048,0,0,0,0,8.3589118,33.123894,13.695872,0,0,0,0,0,0,0,0,0,0
2957,281.0304,0,0,0,0,0,0,0,0,10.648848,14.225563,0,0,0,0,0,0,22.625338,253.03832,137.24259,1.2804711,0,0,0,0,8.3588536,33.123663,13.695776,0,0,0,0,0,0,0,0,0,0
2958,281.02844,0,0,0,0,0,0,0,0,10.648774,14.225464,0,0,0,0,0,0,22.625181,253.03656,137.24163,1.2804621,0,0,0,0,8.3587955,33.123433,13.695681,0,0,0,0,0,0,0,0,0,0
2959,281.02649,0,0,0,0,0,0,0,0,10.648699,14.225365,0,0,0,0,0,0,22.625023,253.0348,137.24068,1.2804532,0,0,0,0,8.3587373,33.123202,13.695586,0,0,0,0,0,0,0,0,0,0
2960,281.02453,0,0,0,0,0,0,0,0,10.648625,14.225266,0,0,0,0,0,0,22.624866,253.03304,137.23972,1.2804443,0,0,0,0,8.3586791,33.122972,13.69549,0,0,0,0,0,0,0,0,0,0
2961,281.02257,0,0,0,0,0,0,0,0,10.648551,14.225167,0,0,0,0,0,0,22.624708,253.03128,137.23877,1.2804354,0,0,0,0,8.3586209,33.122741,13.695395,0,0,0,0,0,0,0,0,0,0
2962,281.02062,0,0,0,0,0,0,0,0,10.648477,14.225068,0,0,0,0,0,0,22.624551,253.02952,137.23781,1.2804265,0,0,0,0,8.3585628,33.122511,13.6953,0,0,0,0,0,0,0,0,0,0
2963,281.01866,0,0,0,0,0,0,0,0,10.648403,14.224969,0,0,0,0,0,0,22.624393,253.02776,137.23686,1.2804176,0,0,0,0,8.3585046,33.12228,13.695204,0,0,0,0,0,0,0,0,0,0
2964,281.01671,0,0,0,0,0,0,0,0,10.648329,14.22487,0,0,0,0,0,0,22.624236,253.026,137.2359,1.2804087,0,0,0,0,8.3584464,33.12205,13.695109,0,0,0,0,0,0,0,0,0,0
2965,281.01475,0,0,0,0,0,0,0,0,10.648255,14.224771,0,0,0,0,0,0,22.624078,253.02423,137.23495,1.2803998,0,0,0,0,8.3583882,33.121819,13.695014,0,0,0,0,0,0,0,0,0,0
2966,281.01279,0,0,0,0,0,0,0,0,10.648181,14.224672,0,0,0,0,0,0,22.623921,253.02247,137.23399,1.2803909,0,0,0,0,8.3583301,33.121589,13.694918,0,0,0,0,0,0,0,0,0,0
2967,281.01084,0,0,0,0,0,0,0,0,10.648107,14.224573,0,0,0,0,0,0,22.623764,253.02071,137.23304,1.2803819,0,0,0,0,8.3582719,33.121358,13.694823,0,0,0,0,0,0,0,0,0,0
2968,281.00888,0,0,0,0,0,0,0,0,10.648032,14.224474,0,0,0,0,0,0,22.623606,253.01895,137.23208,1.280373,0,0,0,0,8.3582137,33.121128,13.694728,0,0,0,0,0,0,0,0,0,0
2969,281.00693,0,0,0,0,0,0,0,0,10.647958,14.224375,0,0,0,0,0,0,22.623449,253.01719,137.23113,1.2803641,0,0,0,0,8.3581556,33.120897,13.694632,0,0,0,0,0,0,0,0,0,0
2970,281.00497,0,0,0,0,0,0,0,0,10.647884,14.224276,0,0,0,0,0,0,22.623291,253.01543,137.23017,1.2803552,0,0,0,0,8.3580974,33.120667,13.694537,0,0,0,0,0,0,0,0,0,0
2971,281.00302,0,0,0,0,0,0,0,0,10.64781,14.224177,0,0,0,0,0,0,22.623134,253.01367,137.22922,1.2803463,0,0,0,0,8.3580392,33.120436,13.694442,0,0,0,0,0,0,0,0,0,0
2972,281.00106,0,0,0,0,0,0,0,0,10.647736,14.224078,0,0,0,0,0,0,22.622976,253.01191,137.22826,1.2803374,0,0,0,0,8.357981,33.120206,13.694347,0,0,0,0,0,0,0,0,0,0
2973,280.9991,0,0,0,0,0,0,0,0,10.647662,14.223979,0,0,0,0,0,0,22.622819,253.01015,137.22731,1.2803285,0,0,0,0,8.3579229,33.119975,13.694251,0,0,0,0,0,0,0,0,0,0
2974,280.99715,0,0,0,0,0,0,0,0,10.647588,14.22388,0,0,0,0,0,0,22.622661,253.00839,137.22635,1.2803196,0,0,0,0,8.3578647,33.119745,13.694156,0,0,0,0,0,0,0,0,0,0
2975,280.99519,0,0,0,0,0,0,0,0,10.647514,14.223781,0,0,0,0,0,0,22.622504,253.00662,137.2254,1.2803107,0,0,0,0,8.3578065,33.119514,13.694061,0,0,0,0,0,0,0,0,0,0
2976,280.99324,0,0,0,0,0,0,0,0,10.64744,14.223682,0,0,0,0,0,0,22.622346,253.00486,137.22444,1.2803017,0,0,0,0,8.3577484,33.119284,13.693965,0,0,0,0,0,0,0,0,0,0
2977,280.99128,0,0,0,0,0,0,0,0,10.647365,14.223583,0,0,0,0,0,0,22.622189,253.0031,137.22349,1.2802928,0,0,0,0,8.3576902,33.119053,13.69387,0,0,0,0,0,0,0,0,0,0
2978,280.98933,0,0,0,0,0,0,0,0,10.647291,14.223484,0,0,0,0,0,0,22.622032,253.00134,137.22253,1.2802839,0,0,0,0,8.357632,33.118822,13.693775,0,0,0,0,0,0,0,0,0,0
2979,280.98737,0,0,0,0,0,0,0,0,10.647217,14.223385,0,0,0,0,0,0,22.621874,252.99958,137.22158,1.280275,0,0,0,0,8.3575738,33.118592,13.693679,0,0,0,0,0,0,0,0,0,0
2980,280.98541,0,0,0,0,0,0,0,0,10.647143,14.223286,0,0,0,0,0,0,22.621717,252.99782,137.22062,1.2802661,0,0,0,0,8.3575157,33.118361,13.693584,0,0,0,0,0,0,0,0,0,0
2981,280.98346,0,0,0,0,0,0,0,0,10.647069,14.223187,0,0,0,0,0,0,22.621559,252.99606,137.21967,1.2802572,0,0,0,0,8.3574575,33.118131,13.693489,0,0,0,0,0,0,0,0,0,0
2982,280.9815,0,0,0,0,0,0,0,0,10.646995,14.223088,0,0,0,0,0,0,22.621402,252.9943,137.21871,1.2802483,0,0,0,0,8.3573993,33.1179,13.693393,0,0,0,0,0,0,0,0,0,0
2983,280.97955,0,0,0,0,0,0,0,0,10.646921,14.222989,0,0,0,0,0,0,22.621244,252.99254,137.21776,1.2802394,0,0,0,0,8.3573411,33.11767,13.693298,0,0,0,0,0,0,0,0,0,0
2984,280.97759,0,0,0,0,0,0,0,0,10.646847,14.22289,0,0,0,0,0,0,22.621087,252.99078,137.2168,1.2802304,0,0,0,0,8.357283,33.117439,13.693203,0,0,0,0,0,0,0,0,0,0
2985,280.97563,0,0,0,0,0,0,0,0,10.646773,14.222791,0,0,0,0,0,0,22.620929,252.98901,137.21584,1.2802215,0,0,0,0,8.3572248,33.117209,13.693107,0,0,0,0,0,0,0,0,0,0
2986,280.97368,0,0,0,0,0,0,0,0,10.646698,14.222692,0,0,0,0,0,0,22.620772,252.98725,137.21489,1.2802126,0,0,0,0,8.3571666,33.116978,13.693012,0,0,0,0,0,0,0,0,0,0
2987,280.97172,0,0,0,0,0,0,0,0,10.646624,14.222593,0,0,0,0,0,0,22.620614,252.98549,137.21393,1.2802037,0,0,0,0,8.3571085,33.116748,13.692917,0,0,0,0,0,0,0,0,0,0
2988,280.96977,0,0,0,0,0,0,0,0,10.64655,14.222494,0,0,0,0,0,0,22.620457,252.98373,137.21298,1.2801948,0,0,0,0,8.3570503,33.116517,13.692822,0,0,0,0,0,0,0,0,0,0
2989,280.96781,0,0,0,0,0,0,0,0,10.646476,14.222395,0,0,0,0,0,0,22.620299,252.98197,137.21202,1.2801859,0,0,0,0,8.3569921,33.116287,13.692726,0,0,0,0,0,0,0,0,0,0
2990,280.96586,0,0,0,0,0,0,0,0,10.646402,14.222296,0,0,0,0,0,0,22.620142,252.98021,137.21107,1.280177,0,0,0,0,8.3569339,33.116056,13.692631,0,0,0,0,0,0,0,0,0,0
2991,280.9639,0,0,0,0,0,0,0,0,10.646328,14.222197,0,0,0,0,0,0,22.619985,252.97845,137.21011,1.2801681,0,0,0,0,8.3568758,33.115826,13.692536,0,0,0,0,0,0,0,0,0,0
2992,280.96194,0,0,0,0,0,0,0,0,10.646254,14.222098,0,0,0,0,0,0,22.619827,252.97669,137.20916,1.2801592,0,0,0,0,8.3568176,33.115595,13.69244,0,0,0,0,0,0,0,0,0,0
2993,280.95999,0,0,0,0,0,0,0,0,10.64618,14.221999,0,0,0,0,0,0,22.61967,252.97493,137.2082,1.2801502,0,0,0,0,8.3567594,33.115365,13.692345,0,0,0,0,0,0,0,0,0,0
2994,280.95803,0,0,0,0,0,0,0,0,10.646106,14.2219,0,0,0,0,0,0,22.619512,252.97317,137.20725,1.2801413,0,0,0,0,8.3567013,33.115134,13.69225,0,0,0,0,0,0,0,0,0,0
2995,280.95608,0,0,0,0,0,0,0,0,10.646031,14.221801,0,0,0,0,0,0,22.619355,252.9714,137.20629,1.2801324,0,0,0,0,8.3566431,33.114904,13.692154,0,0,0,0,0,0,0,0,0,0
2996,280.95412,0,0,0,0,0,0,0,0,10.645957,14.221702,0,0,0,0,0,0,22.619197,252.96964,137.20534,1.2801235,0,0,0,0,8.3565849,33.114673,13.692059,0,0,0,0,0,0,0,0,0,0
2997,280.95217,0,0,0,0,0,0,0,0,10.645883,14.221603,0,0,0,0,0,0,22.61904,252.96788,137.20438,1.2801146,0,0,0,0,8.3565267,33.114443,13.691964,0,0,0,0,0,0,0,0,0,0
2998,280.95021,0,0,0,0,0,0,0,0,10.645809,14.221504,0,0,0,0,0,0,22.618882,252.96612,137.20343,1.2801057,0,0,0,0,8.3564686,33.114212,13.691868,0,0,0,0,0,0,0,0,0,0
2999,280.94825,0,0,0,0,0,0,0,0,10.645735,14.221405,0,0,0,0,0,0,22.618725,252.96436,137.20247,1.2800968,0,0,0,0,8.3564104,33.113982,13.691773,0,0,0,0,0,0,0,0,0,0
3000,280.9463,0,0,0,0,0,0,0,0,10.645661,14.221306,0,0,0,0,0,0,22.618567,252.9626,137.20152,1.2800879,0,0,0,0,8.3563522,33.113751,13.691678,0,0,0,0,0,0,0,0,0,0
3001,280.94434,0,0,0,0,0,0,0,0,10.645587,14.221207,0,0,0,0,0,0,22.61841,252.96084,137.20056,1.280079,0,0,0,0,8.356294,33.113521,13.691582,0,0,0,0,0,0,0,0,0,0
3002,280.94239,0,0,0,0,0,0,0,0,10.645513,14.221108,0,0,0,0,0,0,22.618253,252.95908,137.19961,1.28007,0,0,0,0,8.3562359,33.11329,13.691487,0,0,0,0,0,0,0,0,0,0
3003,280.94043,0,0,0,0,0,0,0,0,10.645439,14.221009,0,0,0,0,0,0,22.618095,252.95732,137.19865,1.2800611,0,0,0,0,8.3561777,33.11306,13.691392,0,0,0,0,0,0,0,0,0,0
3004,280.93847,0,0,0,0,0,0,0,0,10.645365,14.22091,0,0,0,0,0,0,22.617938,252.95556,137.1977,1.2800522,0,0,0,0,8.3561195,33.112829,13.691296,0,0,0,0,0,0,0,0,0,0
3005,280.93652,0,0,0,0,0,0,0,0,10.64529,14.220811,0,0,0,0,0,0,22.61778,252.9538,137.19674,1.2800433,0,0,0,0,8.3560614,33.112598,13.691201,0,0,0,0,0,0,0,0,0,0
3006,280.93456,0,0,0,0,0,0,0,0,10.645216,14.220712,0,0,0,0,0,0,22.617623,252.95203,137.19579,1.2800344,0,0,0,0,8.3560032,33.112368,13.691106,0,0,0,0,0,0,0,0,0,0
3007,280.93261,0,0,0,0,0,0,0,0,10.645142,14.220613,0,0,0,0,0,0,22.617465,252.95027,137.19483,1.2800255,0,0,0,0,8.355945,33.112137,13.691011,0,0,0,0,0,0,0,0,0,0
3008,280.93065,0,0,0,0,0,0,0,0,10.645068,14.220514,0,0,0,0,0,0,22.617308,252.94851,137.19388,1.2800166,0,0,0,0,8.3558868,33.111907,13.690915,0,0,0,0,0,0,0,0,0,0
3009,280.9287,0,0,0,0,0,0,0,0,10.644994,14.220415,0,0,0,0,0,0,22.61715,252.94675,137.19292,1.2800077,0,0,0,0,8.3558287,33.111676,13.69082,0,0,0,0,0,0,0,0,0,0
3010,280.92674,0,0,0,0,0,0,0,0,10.64492,14.220316,0,0,0,0,0,0,22.616993,252.94499,137.19197,1.2799988,0,0,0,0,8.3557705,33.111446,13.690725,0,0,0,0,0,0,0,0,0,0
3011,280.92478,0,0,0,0,0,0,0,0,10.644846,14.220217,0,0,0,0,0,0,22.616835,252.94323,137.19101,1.2799898,0,0,0,0,8.3557123,33.111215,13.690629,0,0,0,0,0,0,0,0,0,0
3012,280.92283,0,0,0,0,0,0,0,0,10.644772,14.220118,0,0,0,0,0,0,22.616678,252.94147,137.19006,1.2799809,0,0,0,0,8.3556542,33.110985,13.690534,0,0,0,0,0,0,0,0,0,0
3013,280.92087,0,0,0,0,0,0,0,0,10.644698,14.220019,0,0,0,0,0,0,22.61652,252.93971,137.1891,1.279972,0,0,0,0,8.355596,33.110754,13.690439,0,0,0,0,0,0,0,0,0,0
3014,280.91892,0,0,0,0,0,0,0,0,10.644623,14.21992,0,0,0,0,0,0,22.616363,252.93795,137.18815,1.2799631,0,0,0,0,8.3555378,33.110524,13.690343,0,0,0,0,0,0,0,0,0,0
3015,280.91696,0,0,0,0,0,0,0,0,10.644549,14.219821,0,0,0,0,0,0,22.616206,252.93619,137.18719,1.2799542,0,0,0,0,8.3554796,33.110293,13.690248,0,0,0,0,0,0,0,0,0,0
3016,280.91501,0,0,0,0,0,0,0,0,10.644475,14.219722,0,0,0,0,0,0,22.616048,252.93442,137.18624,1.2799453,0,0,0,0,8.3554215,33.110063,13.690153,0,0,0,0,0,0,0,0,0,0
3017,280.90904,0,0,0,0,0,0,0,0,10.644249,14.21942,0,0,0,0,0,0,22.615568,252.92905,137.18332,1.2799181,0,0,0,0,8.3552439,33.109359,13.689862,0,0,0,0,0,0,0,0,0,0
3018,280.90307,0,0,0,0,0,0,0,0,10.644023,14.219118,0,0,0,0,0,0,22.615087,252.92368,137.18041,1.2798909,0,0,0,0,8.3550664,33.108656,13.689571,0,0,0,0,0,0,0,0,0,0
3019,280.8971,0,0,0,0,0,0,0,0,10.643797,14.218816,0,0,0,0,0,0,22.614606,252.9183,137.17749,1.2798637,0,0,0,0,8.3548888,33.107952,13.68928,0,0,0,0,0,0,0,0,0,0
3020,280.89113,0,0,0,0,0,0,0,0,10.64357,14.218513,0,0,0,0,0,0,22.614126,252.91293,137.17458,1.2798365,0,0,0,0,8.3547113,33.107249,13.688989,0,0,0,0,0,0,0,0,0,0
3021,280.88516,0,0,0,0,0,0,0,0,10.643344,14.218211,0,0,0,0,0,0,22.613645,252.90755,137.17166,1.2798093,0,0,0,0,8.3545338,33.106545,13.688698,0,0,0,0,0,0,0,0,0,0
3022,280.87919,0,0,0,0,0,0,0,0,10.643118,14.217909,0,0,0,0,0,0,22.613165,252.90218,137.16875,1.2797821,0,0,0,0,8.3543562,33.105841,13.688407,0,0,0,0,0,0,0,0,0,0
3023,280.87322,0,0,0,0,0,0,0,0,10.642892,14.217607,0,0,0,0,0,0,22.612684,252.8968,137.16583,1.2797549,0,0,0,0,8.3541787,33.105138,13.688116,0,0,0,0,0,0,0,0,0,0
3024,280.86725,0,0,0,0,0,0,0,0,10.642666,14.217305,0,0,0,0,0,0,22.612204,252.89143,137.16292,1.2797277,0,0,0,0,8.3540011,33.104434,13.687826,0,0,0,0,0,0,0,0,0,0
3025,280.86128,0,0,0,0,0,0,0,0,10.64244,14.217003,0,0,0,0,0,0,22.611723,252.88605,137.16,1.2797005,0,0,0,0,8.3538236,33.103731,13.687535,0,0,0,0,0,0,0,0,0,0
3026,280.85531,0,0,0,0,0,0,0,0,10.642213,14.2167,0,0,0,0,0,0,22.611242,252.88068,137.15709,1.2796733,0,0,0,0,8.353646,33.103027,13.687244,0,0,0,0,0,0,0,0,0,0
3027,280.84935,0,0,0,0,0,0,0,0,10.641987,14.216398,0,0,0,0,0,0,22.610762,252.8753,137.15417,1.2796461,0,0,0,0,8.3534685,33.102324,13.686953,0,0,0,0,0,0,0,0,0,0
3028,280.84338,0,0,0,0,0,0,0,0,10.641761,14.216096,0,0,0,0,0,0,22.610281,252.86993,137.15126,1.2796189,0,0,0,0,8.353291,33.10162,13.686662,0,0,0,0,0,0,0,0,0,0
3029,280.83741,0,0,0,0,0,0,0,0,10.641535,14.215794,0,0,0,0,0,0,22.609801,252.86456,137.14834,1.2795917,0,0,0,0,8.3531134,33.100917,13.686371,0,0,0,0,0,0,0,0,0,0
3030,280.83144,0,0,0,0,0,0,0,0,10.641309,14.215492,0,0,0,0,0,0,22.60932,252.85918,137.14543,1.2795645,0,0,0,0,8.3529359,33.100213,13.68608,0,0,0,0,0,0,0,0,0,0
3031,280.82547,0,0,0,0,0,0,0,0,10.641082,14.21519,0,0,0,0,0,0,22.60884,252.85381,137.14251,1.2795373,0,0,0,0,8.3527583,33.09951,13.685789,0,0,0,0,0,0,0,0,0,0
3032,280.8195,0,0,0,0,0,0,0,0,10.640856,14.214888,0,0,0,0,0,0,22.608359,252.84843,137.1396,1.2795101,0,0,0,0,8.3525808,33.098806,13.685498,0,0,0,0,0,0,0,0,0,0
3033,280.81353,0,0,0,0,0,0,0,0,10.64063,14.214585,0,0,0,0,0,0,22.607879,252.84306,137.13668,1.2794829,0,0,0,0,8.3524033,33.098102,13.685207,0,0,0,0,0,0,0,0,0,0
3034,280.80756,0,0,0,0,0,0,0,0,10.640404,14.214283,0,0,0,0,0,0,22.607398,252.83768,137.13377,1.2794557,0,0,0,0,8.3522257,33.097399,13.684917,0,0,0,0,0,0,0,0,0,0
3035,280.80159,0,0,0,0,0,0,0,0,10.640178,14.213981,0,0,0,0,0,0,22.606917,252.83231,137.13085,1.2794285,0,0,0,0,8.3520482,33.096695,13.684626,0,0,0,0,0,0,0,0,0,0
3036,280.79562,0,0,0,0,0,0,0,0,10.639952,14.213679,0,0,0,0,0,0,22.606437,252.82693,137.12794,1.2794013,0,0,0,0,8.3518706,33.095992,13.684335,0,0,0,0,0,0,0,0,0,0
3037,280.78965,0,0,0,0,0,0,0,0,10.639725,14.213377,0,0,0,0,0,0,22.605956,252.82156,137.12502,1.2793741,0,0,0,0,8.3516931,33.095288,13.684044,0,0,0,0,0,0,0,0,0,0
3038,280.78369,0,0,0,0,0,0,0,0,10.639499,14.213075,0,0,0,0,0,0,22.605476,252.81618,137.12211,1.279347,0,0,0,0,8.3515155,33.094585,13.683753,0,0,0,0,0,0,0,0,0,0
3039,280.77772,0,0,0,0,0,0,0,0,10.639273,14.212773,0,0,0,0,0,0,22.604995,252.81081,137.11919,1.2793198,0,0,0,0,8.351338,33.093881,13.683462,0,0,0,0,0,0,0,0,0,0
3040,280.77175,0,0,0,0,0,0,0,0,10.639047,14.21247,0,0,0,0,0,0,22.604515,252.80544,137.11628,1.2792926,0,0,0,0,8.3511605,33.093178,13.683171,0,0,0,0,0,0,0,0,0,0
3041,280.76578,0,0,0,0,0,0,0,0,10.638821,14.212168,0,0,0,0,0,0,22.604034,252.80006,137.11336,1.2792654,0,0,0,0,8.3509829,33.092474,13.68288,0,0,0,0,0,0,0,0,0,0
3042,280.75981,0,0,0,0,0,0,0,0,10.638594,14.211866,0,0,0,0,0,0,22.603554,252.79469,137.11045,1.2792382,0,0,0,0,8.3508054,33.091771,13.682589,0,0,0,0,0,0,0,0,0,0
3043,280.75384,0,0,0,0,0,0,0,0,10.638368,14.211564,0,0,0,0,0,0,22.603073,252.78931,137.10753,1.279211,0,0,0,0,8.3506278,33.091067,13.682298,0,0,0,0,0,0,0,0,0,0
3044,280.74787,0,0,0,0,0,0,0,0,10.638142,14.211262,0,0,0,0,0,0,22.602592,252.78394,137.10462,1.2791838,0,0,0,0,8.3504503,33.090363,13.682008,0,0,0,0,0,0,0,0,0,0
3045,280.7419,0,0,0,0,0,0,0,0,10.637916,14.21096,0,0,0,0,0,0,22.602112,252.77856,137.1017,1.2791566,0,0,0,0,8.3502728,33.08966,13.681717,0,0,0,0,0,0,0,0,0,0
3046,280.73593,0,0,0,0,0,0,0,0,10.63769,14.210657,0,0,0,0,0,0,22.601631,252.77319,137.09879,1.2791294,0,0,0,0,8.3500952,33.088956,13.681426,0,0,0,0,0,0,0,0,0,0
3047,280.72996,0,0,0,0,0,0,0,0,10.637464,14.210355,0,0,0,0,0,0,22.601151,252.76781,137.09587,1.2791022,0,0,0,0,8.3499177,33.088253,13.681135,0,0,0,0,0,0,0,0,0,0
3048,280.72399,0,0,0,0,0,0,0,0,10.637237,14.210053,0,0,0,0,0,0,22.60067,252.76244,137.09296,1.279075,0,0,0,0,8.3497401,33.087549,13.680844,0,0,0,0,0,0,0,0,0,0
3049,280.71803,0,0,0,0,0,0,0,0,10.637011,14.209751,0,0,0,0,0,0,22.60019,252.75706,137.09004,1.2790478,0,0,0,0,8.3495626,33.086846,13.680553,0,0,0,0,0,0,0,0,0,0
3050,280.71206,0,0,0,0,0,0,0,0,10.636785,14.209449,0,0,0,0,0,0,22.599709,252.75169,137.08713,1.2790206,0,0,0,0,8.349385,33.086142,13.680262,0,0,0,0,0,0,0,0,0,0
3051,280.70609,0,0,0,0,0,0,0,0,10.636559,14.209147,0,0,0,0,0,0,22.599228,252.74632,137.08421,1.2789934,0,0,0,0,8.3492075,33.085439,13.679971,0,0,0,0,0,0,0,0,0,0
3052,280.70012,0,0,0,0,0,0,0,0,10.636333,14.208845,0,0,0,0,0,0,22.598748,252.74094,137.0813,1.2789662,0,0,0,0,8.34903,33.084735,13.67968,0,0,0,0,0,0,0,0,0,0
3053,280.69415,0,0,0,0,0,0,0,0,10.636107,14.208542,0,0,0,0,0,0,22.598267,252.73557,137.07838,1.278939,0,0,0,0,8.3488524,33.084032,13.679389,0,0,0,0,0,0,0,0,0,0
3054,280.68818,0,0,0,0,0,0,0,0,10.63588,14.20824,0,0,0,0,0,0,22.597787,252.73019,137.07547,1.2789118,0,0,0,0,8.3486749,33.083328,13.679099,0,0,0,0,0,0,0,0,0,0
3055,280.68221,0,0,0,0,0,0,0,0,10.635654,14.207938,0,0,0,0,0,0,22.597306,252.72482,137.07255,1.2788846,0,0,0,0,8.3484973,33.082624,13.678808,0,0,0,0,0,0,0,0,0,0
3056,280.67624,0,0,0,0,0,0,0,0,10.635428,14.207636,0,0,0,0,0,0,22.596826,252.71944,137.06963,1.2788574,0,0,0,0,8.3483198,33.081921,13.678517,0,0,0,0,0,0,0,0,0,0
3057,280.67027,0,0,0,0,0,0,0,0,10.635202,14.207334,0,0,0,0,0,0,22.596345,252.71407,137.06672,1.2788302,0,0,0,0,8.3481422,33.081217,13.678226,0,0,0,0,0,0,0,0,0,0
3058,280.6643,0,0,0,0,0,0,0,0,10.634976,14.207032,0,0,0,0,0,0,22.595865,252.70869,137.0638,1.278803,0,0,0,0,8.3479647,33.080514,13.677935,0,0,0,0,0,0,0,0,0,0
3059,280.65833,0,0,0,0,0,0,0,0,10.634749,14.206729,0,0,0,0,0,0,22.595384,252.70332,137.06089,1.2787758,0,0,0,0,8.3477872,33.07981,13.677644,0,0,0,0,0,0,0,0,0,0
3060,280.65237,0,0,0,0,0,0,0,0,10.634523,14.206427,0,0,0,0,0,0,22.594903,252.69795,137.05797,1.2787486,0,0,0,0,8.3476096,33.079107,13.677353,0,0,0,0,0,0,0,0,0,0
3061,280.6464,0,0,0,0,0,0,0,0,10.634297,14.206125,0,0,0,0,0,0,22.594423,252.69257,137.05506,1.2787214,0,0,0,0,8.3474321,33.078403,13.677062,0,0,0,0,0,0,0,0,0,0
3062,280.64043,0,0,0,0,0,0,0,0,10.634071,14.205823,0,0,0,0,0,0,22.593942,252.6872,137.05214,1.2786942,0,0,0,0,8.3472545,33.0777,13.676771,0,0,0,0,0,0,0,0,0,0
3063,280.63446,0,0,0,0,0,0,0,0,10.633845,14.205521,0,0,0,0,0,0,22.593462,252.68182,137.04923,1.278667,0,0,0,0,8.347077,33.076996,13.676481,0,0,0,0,0,0,0,0,0,0
3064,280.62849,0,0,0,0,0,0,0,0,10.633619,14.205219,0,0,0,0,0,0,22.592981,252.67645,137.04631,1.2786398,0,0,0,0,8.3468995,33.076293,13.67619,0,0,0,0,0,0,0,0,0,0
3065,280.62252,0,0,0,0,0,0,0,0,10.633392,14.204917,0,0,0,0,0,0,22.592501,252.67107,137.0434,1.2786126,0,0,0,0,8.3467219,33.075589,13.675899,0,0,0,0,0,0,0,0,0,0
3066,280.61655,0,0,0,0,0,0,0,0,10.633166,14.204614,0,0,0,0,0,0,22.59202,252.6657,137.04048,1.2785854,0,0,0,0,8.3465444,33.074885,13.675608,0,0,0,0,0,0,0,0,0,0
3067,280.61058,0,0,0,0,0,0,0,0,10.63294,14.204312,0,0,0,0,0,0,22.591539,252.66032,137.03757,1.2785582,0,0,0,0,8.3463668,33.074182,13.675317,0,0,0,0,0,0,0,0,0,0
3068,280.60461,0,0,0,0,0,0,0,0,10.632714,14.20401,0,0,0,0,0,0,22.591059,252.65495,137.03465,1.278531,0,0,0,0,8.3461893,33.073478,13.675026,0,0,0,0,0,0,0,0,0,0
3069,280.59864,0,0,0,0,0,0,0,0,10.632488,14.203708,0,0,0,0,0,0,22.590578,252.64957,137.03174,1.2785038,0,0,0,0,8.3460117,33.072775,13.674735,0,0,0,0,0,0,0,0,0,0
3070,280.59268,0,0,0,0,0,0,0,0,10.632261,14.203406,0,0,0,0,0,0,22.590098,252.6442,137.02882,1.2784766,0,0,0,0,8.3458342,33.072071,13.674444,0,0,0,0,0,0,0,0,0,0
3071,280.58671,0,0,0,0,0,0,0,0,10.632035,14.203104,0,0,0,0,0,0,22.589617,252.63883,137.02591,1.2784494,0,0,0,0,8.3456567,33.071368,13.674153,0,0,0,0,0,0,0,0,0,0
3072,280.58074,0,0,0,0,0,0,0,0,10.631809,14.202802,0,0,0,0,0,0,22.589137,252.63345,137.02299,1.2784222,0,0,0,0,8.3454791,33.070664,13.673862,0,0,0,0,0,0,0,0,0,0
3073,280.57477,0,0,0,0,0,0,0,0,10.631583,14.202499,0,0,0,0,0,0,22.588656,252.62808,137.02008,1.2783951,0,0,0,0,8.3453016,33.069961,13.673572,0,0,0,0,0,0,0,0,0,0
3074,280.5688,0,0,0,0,0,0,0,0,10.631357,14.202197,0,0,0,0,0,0,22.588176,252.6227,137.01716,1.2783679,0,0,0,0,8.345124,33.069257,13.673281,0,0,0,0,0,0,0,0,0,0
3075,280.56283,0,0,0,0,0,0,0,0,10.631131,14.201895,0,0,0,0,0,0,22.587695,252.61733,137.01425,1.2783407,0,0,0,0,8.3449465,33.068554,13.67299,0,0,0,0,0,0,0,0,0,0
