Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa)
3273,266.98421,0,0,0,0,0,0,0,0,0,0,0.77637006,0,0,0,0,0,34.411184,105.20735,14.16539,0,0,0,0,43.008498,128.08851,18.953323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,266.98632,0,0,0,0,0,0,0,0,0,0,0.7763762,0,0,0,0,0,34.411456,105.20818,14.165502,0,0,0,0,43.008838,128.08953,18.953473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,266.98843,0,0,0,0,0,0,0,0,0,0,0.77638234,0,0,0,0,0,34.411728,105.20901,14.165614,0,0,0,0,43.009178,128.09054,18.953623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,266.99054,0,0,0,0,0,0,0,0,0,0,0.77638848,0,0,0,0,0,34.412,105.20984,14.165726,0,0,0,0,43.009518,128.09155,18.953773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,266.99265,0,0,0,0,0,0,0,0,0,0,0.77639462,0,0,0,0,0,34.412273,105.21068,14.165838,0,0,0,0,43.009858,128.09257,18.953923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,266.99477,0,0,0,0,0,0,0,0,0,0,0.77640076,0,0,0,0,0,34.412545,105.21151,14.16595,0,0,0,0,43.010199,128.09358,18.954073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,266.99688,0,0,0,0,0,0,0,0,0,0,0.7764069,0,0,0,0,0,34.412817,105.21234,14.166062,0,0,0,0,43.010539,128.09459,18.954222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,266.99899,0,0,0,0,0,0,0,0,0,0,0.77641305,0,0,0,0,0,34.413089,105.21317,14.166174,0,0,0,0,43.010879,128.09561,18.954372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,267.0011,0,0,0,0,0,0,0,0,0,0,0.77641919,0,0,0,0,0,34.413361,105.214,14.166286,0,0,0,0,43.011219,128.09662,18.954522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,267.00321,0,0,0,0,0,0,0,0,0,0,0.77642533,0,0,0,0,0,34.413633,105.21484,14.166398,0,0,0,0,43.011559,128.09763,18.954672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,267.00532,0,0,0,0,0,0,0,0,0,0,0.77643147,0,0,0,0,0,34.413906,105.21567,14.16651,0,0,0,0,43.011899,128.09865,18.954822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,267.00744,0,0,0,0,0,0,0,0,0,0,0.77643761,0,0,0,0,0,34.414178,105.2165,14.166622,0,0,0,0,43.012239,128.09966,18.954972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,267.00955,0,0,0,0,0,0,0,0,0,0,0.77644375,0,0,0,0,0,34.41445,105.21733,14.166735,0,0,0,0,43.01258,128.10067,18.955122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,267.01166,0,0,0,0,0,0,0,0,0,0,0.77644989,0,0,0,0,0,34.414722,105.21816,14.166847,0,0,0,0,43.01292,128.10168,18.955272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,267.01377,0,0,0,0,0,0,0,0,0,0,0.77645603,0,0,0,0,0,34.414994,105.219,14.166959,0,0,0,0,43.01326,128.1027,18.955422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,267.01588,0,0,0,0,0,0,0,0,0,0,0.77646217,0,0,0,0,0,34.415266,105.21983,14.167071,0,0,0,0,43.0136,128.10371,18.955572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,267.01799,0,0,0,0,0,0,0,0,0,0,0.77646831,0,0,0,0,0,34.415539,105.22066,14.167183,0,0,0,0,43.01394,128.10472,18.955722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,267.02011,0,0,0,0,0,0,0,0,0,0,0.77647445,0,0,0,0,0,34.415811,105.22149,14.167295,0,0,0,0,43.01428,128.10574,18.955871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,267.02222,0,0,0,0,0,0,0,0,0,0,0.77648059,0,0,0,0,0,34.416083,105.22232,14.167407,0,0,0,0,43.014621,128.10675,18.956021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,267.02433,0,0,0,0,0,0,0,0,0,0,0.77648673,0,0,0,0,0,34.416355,105.22316,14.167519,0,0,0,0,43.014961,128.10776,18.956171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,267.02644,0,0,0,0,0,0,0,0,0,0,0.77649287,0,0,0,0,0,34.416627,105.22399,14.167631,0,0,0,0,43.015301,128.10878,18.956321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,267.02855,0,0,0,0,0,0,0,0,0,0,0.77649901,0,0,0,0,0,34.416899,105.22482,14.167743,0,0,0,0,43.015641,128.10979,18.956471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,267.03066,0,0,0,0,0,0,0,0,0,0,0.77650515,0,0,0,0,0,34.417172,105.22565,14.167855,0,0,0,0,43.015981,128.1108,18.956621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,267.03277,0,0,0,0,0,0,0,0,0,0,0.77651129,0,0,0,0,0,34.417444,105.22649,14.167967,0,0,0,0,43.016321,128.11182,18.956771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,267.03489,0,0,0,0,0,0,0,0,0,0,0.77651743,0,0,0,0,0,34.417716,105.22732,14.168079,0,0,0,0,43.016662,128.11283,18.956921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,267.03498,0,0,0,0,0,0,0,0,0,0,0.7765177,0,0,0,0,0,34.417728,105.22735,14.168084,0,0,0,0,43.016676,128.11287,18.956927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,267.03507,0,0,0,0,0,0,0,0,0,0,0.77651796,0,0,0,0,0,34.417739,105.22739,14.168089,0,0,0,0,43.016691,128.11292,18.956934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,267.03516,0,0,0,0,0,0,0,0,0,0,0.77651822,0,0,0,0,0,34.417751,105.22742,14.168093,0,0,0,0,43.016705,128.11296,18.95694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,267.03525,0,0,0,0,0,0,0,0,0,0,0.77651848,0,0,0,0,0,34.417763,105.22746,14.168098,0,0,0,0,43.01672,128.113,18.956946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,267.03534,0,0,0,0,0,0,0,0,0,0,0.77651875,0,0,0,0,0,34.417774,105.2275,14.168103,0,0,0,0,43.016734,128.11305,18.956953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,267.03543,0,0,0,0,0,0,0,0,0,0,0.77651901,0,0,0,0,0,34.417786,105.22753,14.168108,0,0,0,0,43.016749,128.11309,18.956959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,267.03552,0,0,0,0,0,0,0,0,0,0,0.77651927,0,0,0,0,0,34.417797,105.22757,14.168112,0,0,0,0,43.016763,128.11313,18.956966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,267.03561,0,0,0,0,0,0,0,0,0,0,0.77651953,0,0,0,0,0,34.417809,105.2276,14.168117,0,0,0,0,43.016778,128.11318,18.956972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,267.0357,0,0,0,0,0,0,0,0,0,0,0.7765198,0,0,0,0,0,34.417821,105.22764,14.168122,0,0,0,0,43.016793,128.11322,18.956978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,267.03579,0,0,0,0,0,0,0,0,0,0,0.77652006,0,0,0,0,0,34.417832,105.22767,14.168127,0,0,0,0,43.016807,128.11326,18.956985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,267.03588,0,0,0,0,0,0,0,0,0,0,0.77652032,0,0,0,0,0,34.417844,105.22771,14.168132,0,0,0,0,43.016822,128.11331,18.956991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,267.03597,0,0,0,0,0,0,0,0,0,0,0.77652058,0,0,0,0,0,34.417856,105.22774,14.168136,0,0,0,0,43.016836,128.11335,18.956998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,267.03606,0,0,0,0,0,0,0,0,0,0,0.77652085,0,0,0,0,0,34.417867,105.22778,14.168141,0,0,0,0,43.016851,128.11339,18.957004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,267.03615,0,0,0,0,0,0,0,0,0,0,0.77652111,0,0,0,0,0,34.417879,105.22782,14.168146,0,0,0,0,43.016865,128.11344,18.95701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,267.03624,0,0,0,0,0,0,0,0,0,0,0.77652137,0,0,0,0,0,34.41789,105.22785,14.168151,0,0,0,0,43.01688,128.11348,18.957017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,267.03633,0,0,0,0,0,0,0,0,0,0,0.77652163,0,0,0,0,0,34.417902,105.22789,14.168156,0,0,0,0,43.016894,128.11352,18.957023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,267.03642,0,0,0,0,0,0,0,0,0,0,0.7765219,0,0,0,0,0,34.417914,105.22792,14.16816,0,0,0,0,43.016909,128.11357,18.95703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,267.03651,0,0,0,0,0,0,0,0,0,0,0.77652216,0,0,0,0,0,34.417925,105.22796,14.168165,0,0,0,0,43.016923,128.11361,18.957036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,267.0366,0,0,0,0,0,0,0,0,0,0,0.77652242,0,0,0,0,0,34.417937,105.22799,14.16817,0,0,0,0,43.016938,128.11365,18.957043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,267.03669,0,0,0,0,0,0,0,0,0,0,0.77652268,0,0,0,0,0,34.417949,105.22803,14.168175,0,0,0,0,43.016952,128.11369,18.957049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,267.03678,0,0,0,0,0,0,0,0,0,0,0.77652295,0,0,0,0,0,34.41796,105.22806,14.16818,0,0,0,0,43.016967,128.11374,18.957055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,267.03687,0,0,0,0,0,0,0,0,0,0,0.77652321,0,0,0,0,0,34.417972,105.2281,14.168184,0,0,0,0,43.016982,128.11378,18.957062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,267.03696,0,0,0,0,0,0,0,0,0,0,0.77652347,0,0,0,0,0,34.417984,105.22814,14.168189,0,0,0,0,43.016996,128.11382,18.957068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,267.03705,0,0,0,0,0,0,0,0,0,0,0.77652373,0,0,0,0,0,34.417995,105.22817,14.168194,0,0,0,0,43.017011,128.11387,18.957075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,267.03714,0,0,0,0,0,0,0,0,0,0,0.776524,0,0,0,0,0,34.418007,105.22821,14.168199,0,0,0,0,43.017025,128.11391,18.957081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,267.03723,0,0,0,0,0,0,0,0,0,0,0.77652426,0,0,0,0,0,34.418018,105.22824,14.168203,0,0,0,0,43.01704,128.11395,18.957087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,267.03732,0,0,0,0,0,0,0,0,0,0,0.77652452,0,0,0,0,0,34.41803,105.22828,14.168208,0,0,0,0,43.017054,128.114,18.957094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,267.03741,0,0,0,0,0,0,0,0,0,0,0.77652478,0,0,0,0,0,34.418042,105.22831,14.168213,0,0,0,0,43.017069,128.11404,18.9571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,267.0375,0,0,0,0,0,0,0,0,0,0,0.77652505,0,0,0,0,0,34.418053,105.22835,14.168218,0,0,0,0,43.017083,128.11408,18.957107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,267.03759,0,0,0,0,0,0,0,0,0,0,0.77652531,0,0,0,0,0,34.418065,105.22838,14.168223,0,0,0,0,43.017098,128.11413,18.957113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,267.03768,0,0,0,0,0,0,0,0,0,0,0.77652557,0,0,0,0,0,34.418077,105.22842,14.168227,0,0,0,0,43.017112,128.11417,18.957119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,267.03778,0,0,0,0,0,0,0,0,0,0,0.77652583,0,0,0,0,0,34.418088,105.22846,14.168232,0,0,0,0,43.017127,128.11421,18.957126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,267.03787,0,0,0,0,0,0,0,0,0,0,0.7765261,0,0,0,0,0,34.4181,105.22849,14.168237,0,0,0,0,43.017141,128.11426,18.957132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,267.03796,0,0,0,0,0,0,0,0,0,0,0.77652636,0,0,0,0,0,34.418112,105.22853,14.168242,0,0,0,0,43.017156,128.1143,18.957139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,267.03805,0,0,0,0,0,0,0,0,0,0,0.77652662,0,0,0,0,0,34.418123,105.22856,14.168247,0,0,0,0,43.017171,128.11434,18.957145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,267.03814,0,0,0,0,0,0,0,0,0,0,0.77652688,0,0,0,0,0,34.418135,105.2286,14.168251,0,0,0,0,43.017185,128.11439,18.957151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,267.03823,0,0,0,0,0,0,0,0,0,0,0.77652715,0,0,0,0,0,34.418146,105.22863,14.168256,0,0,0,0,43.0172,128.11443,18.957158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,267.03832,0,0,0,0,0,0,0,0,0,0,0.77652741,0,0,0,0,0,34.418158,105.22867,14.168261,0,0,0,0,43.017214,128.11447,18.957164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,267.03841,0,0,0,0,0,0,0,0,0,0,0.77652767,0,0,0,0,0,34.41817,105.2287,14.168266,0,0,0,0,43.017229,128.11452,18.957171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,267.0385,0,0,0,0,0,0,0,0,0,0,0.77652793,0,0,0,0,0,34.418181,105.22874,14.168271,0,0,0,0,43.017243,128.11456,18.957177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,267.03859,0,0,0,0,0,0,0,0,0,0,0.7765282,0,0,0,0,0,34.418193,105.22878,14.168275,0,0,0,0,43.017258,128.1146,18.957184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,267.03868,0,0,0,0,0,0,0,0,0,0,0.77652846,0,0,0,0,0,34.418205,105.22881,14.16828,0,0,0,0,43.017272,128.11465,18.95719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,267.03877,0,0,0,0,0,0,0,0,0,0,0.77652872,0,0,0,0,0,34.418216,105.22885,14.168285,0,0,0,0,43.017287,128.11469,18.957196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,267.03886,0,0,0,0,0,0,0,0,0,0,0.77652898,0,0,0,0,0,34.418228,105.22888,14.16829,0,0,0,0,43.017301,128.11473,18.957203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,267.03895,0,0,0,0,0,0,0,0,0,0,0.77652924,0,0,0,0,0,34.418239,105.22892,14.168294,0,0,0,0,43.017316,128.11478,18.957209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,267.03904,0,0,0,0,0,0,0,0,0,0,0.77652951,0,0,0,0,0,34.418251,105.22895,14.168299,0,0,0,0,43.01733,128.11482,18.957216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,267.03913,0,0,0,0,0,0,0,0,0,0,0.77652977,0,0,0,0,0,34.418263,105.22899,14.168304,0,0,0,0,43.017345,128.11486,18.957222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,267.03922,0,0,0,0,0,0,0,0,0,0,0.77653003,0,0,0,0,0,34.418274,105.22902,14.168309,0,0,0,0,43.01736,128.11491,18.957228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,267.03931,0,0,0,0,0,0,0,0,0,0,0.77653029,0,0,0,0,0,34.418286,105.22906,14.168314,0,0,0,0,43.017374,128.11495,18.957235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,267.0394,0,0,0,0,0,0,0,0,0,0,0.77653056,0,0,0,0,0,34.418298,105.2291,14.168318,0,0,0,0,43.017389,128.11499,18.957241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,267.03949,0,0,0,0,0,0,0,0,0,0,0.77653082,0,0,0,0,0,34.418309,105.22913,14.168323,0,0,0,0,43.017403,128.11504,18.957248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,267.03958,0,0,0,0,0,0,0,0,0,0,0.77653108,0,0,0,0,0,34.418321,105.22917,14.168328,0,0,0,0,43.017418,128.11508,18.957254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,267.03967,0,0,0,0,0,0,0,0,0,0,0.77653134,0,0,0,0,0,34.418333,105.2292,14.168333,0,0,0,0,43.017432,128.11512,18.95726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,267.03976,0,0,0,0,0,0,0,0,0,0,0.77653161,0,0,0,0,0,34.418344,105.22924,14.168338,0,0,0,0,43.017447,128.11517,18.957267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,267.03985,0,0,0,0,0,0,0,0,0,0,0.77653187,0,0,0,0,0,34.418356,105.22927,14.168342,0,0,0,0,43.017461,128.11521,18.957273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,267.03994,0,0,0,0,0,0,0,0,0,0,0.77653213,0,0,0,0,0,34.418367,105.22931,14.168347,0,0,0,0,43.017476,128.11525,18.95728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,267.04003,0,0,0,0,0,0,0,0,0,0,0.77653239,0,0,0,0,0,34.418379,105.22934,14.168352,0,0,0,0,43.01749,128.1153,18.957286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355,267.04012,0,0,0,0,0,0,0,0,0,0,0.77653266,0,0,0,0,0,34.418391,105.22938,14.168357,0,0,0,0,43.017505,128.11534,18.957292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,267.04021,0,0,0,0,0,0,0,0,0,0,0.77653292,0,0,0,0,0,34.418402,105.22942,14.168362,0,0,0,0,43.01752,128.11538,18.957299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,267.0403,0,0,0,0,0,0,0,0,0,0,0.77653318,0,0,0,0,0,34.418414,105.22945,14.168366,0,0,0,0,43.017534,128.11543,18.957305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358,267.04039,0,0,0,0,0,0,0,0,0,0,0.77653344,0,0,0,0,0,34.418426,105.22949,14.168371,0,0,0,0,43.017549,128.11547,18.957312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,267.04048,0,0,0,0,0,0,0,0,0,0,0.77653371,0,0,0,0,0,34.418437,105.22952,14.168376,0,0,0,0,43.017563,128.11551,18.957318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,267.04057,0,0,0,0,0,0,0,0,0,0,0.77653397,0,0,0,0,0,34.418449,105.22956,14.168381,0,0,0,0,43.017578,128.11556,18.957324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,267.04066,0,0,0,0,0,0,0,0,0,0,0.77653423,0,0,0,0,0,34.418461,105.22959,14.168385,0,0,0,0,43.017592,128.1156,18.957331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,267.04075,0,0,0,0,0,0,0,0,0,0,0.77653449,0,0,0,0,0,34.418472,105.22963,14.16839,0,0,0,0,43.017607,128.11564,18.957337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,267.04084,0,0,0,0,0,0,0,0,0,0,0.77653476,0,0,0,0,0,34.418484,105.22966,14.168395,0,0,0,0,43.017621,128.11569,18.957344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,267.04093,0,0,0,0,0,0,0,0,0,0,0.77653502,0,0,0,0,0,34.418495,105.2297,14.1684,0,0,0,0,43.017636,128.11573,18.95735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,267.04102,0,0,0,0,0,0,0,0,0,0,0.77653528,0,0,0,0,0,34.418507,105.22974,14.168405,0,0,0,0,43.01765,128.11577,18.957357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,267.04111,0,0,0,0,0,0,0,0,0,0,0.77653554,0,0,0,0,0,34.418519,105.22977,14.168409,0,0,0,0,43.017665,128.11582,18.957363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,267.04121,0,0,0,0,0,0,0,0,0,0,0.77653581,0,0,0,0,0,34.41853,105.22981,14.168414,0,0,0,0,43.017679,128.11586,18.957369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,267.0413,0,0,0,0,0,0,0,0,0,0,0.77653607,0,0,0,0,0,34.418542,105.22984,14.168419,0,0,0,0,43.017694,128.1159,18.957376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,267.04139,0,0,0,0,0,0,0,0,0,0,0.77653633,0,0,0,0,0,34.418554,105.22988,14.168424,0,0,0,0,43.017709,128.11595,18.957382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,267.04148,0,0,0,0,0,0,0,0,0,0,0.77653659,0,0,0,0,0,34.418565,105.22991,14.168429,0,0,0,0,43.017723,128.11599,18.957389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,267.04157,0,0,0,0,0,0,0,0,0,0,0.77653686,0,0,0,0,0,34.418577,105.22995,14.168433,0,0,0,0,43.017738,128.11603,18.957395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,267.04166,0,0,0,0,0,0,0,0,0,0,0.77653712,0,0,0,0,0,34.418589,105.22999,14.168438,0,0,0,0,43.017752,128.11608,18.957401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,267.04175,0,0,0,0,0,0,0,0,0,0,0.77653738,0,0,0,0,0,34.4186,105.23002,14.168443,0,0,0,0,43.017767,128.11612,18.957408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,267.04184,0,0,0,0,0,0,0,0,0,0,0.77653764,0,0,0,0,0,34.418612,105.23006,14.168448,0,0,0,0,43.017781,128.11616,18.957414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,267.04193,0,0,0,0,0,0,0,0,0,0,0.77653791,0,0,0,0,0,34.418623,105.23009,14.168453,0,0,0,0,43.017796,128.11621,18.957421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3376,267.04202,0,0,0,0,0,0,0,0,0,0,0.77653817,0,0,0,0,0,34.418635,105.23013,14.168457,0,0,0,0,43.01781,128.11625,18.957427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,267.04211,0,0,0,0,0,0,0,0,0,0,0.77653843,0,0,0,0,0,34.418647,105.23016,14.168462,0,0,0,0,43.017825,128.11629,18.957433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,267.0422,0,0,0,0,0,0,0,0,0,0,0.77653869,0,0,0,0,0,34.418658,105.2302,14.168467,0,0,0,0,43.017839,128.11634,18.95744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,267.04229,0,0,0,0,0,0,0,0,0,0,0.77653896,0,0,0,0,0,34.41867,105.23023,14.168472,0,0,0,0,43.017854,128.11638,18.957446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,267.04238,0,0,0,0,0,0,0,0,0,0,0.77653922,0,0,0,0,0,34.418682,105.23027,14.168476,0,0,0,0,43.017868,128.11642,18.957453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3381,267.04247,0,0,0,0,0,0,0,0,0,0,0.77653948,0,0,0,0,0,34.418693,105.23031,14.168481,0,0,0,0,43.017883,128.11647,18.957459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,267.04256,0,0,0,0,0,0,0,0,0,0,0.77653974,0,0,0,0,0,34.418705,105.23034,14.168486,0,0,0,0,43.017898,128.11651,18.957465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3383,267.04265,0,0,0,0,0,0,0,0,0,0,0.77654001,0,0,0,0,0,34.418716,105.23038,14.168491,0,0,0,0,43.017912,128.11655,18.957472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,267.04274,0,0,0,0,0,0,0,0,0,0,0.77654027,0,0,0,0,0,34.418728,105.23041,14.168496,0,0,0,0,43.017927,128.1166,18.957478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,267.04283,0,0,0,0,0,0,0,0,0,0,0.77654053,0,0,0,0,0,34.41874,105.23045,14.1685,0,0,0,0,43.017941,128.11664,18.957485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,267.04292,0,0,0,0,0,0,0,0,0,0,0.77654079,0,0,0,0,0,34.418751,105.23048,14.168505,0,0,0,0,43.017956,128.11668,18.957491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,267.04301,0,0,0,0,0,0,0,0,0,0,0.77654106,0,0,0,0,0,34.418763,105.23052,14.16851,0,0,0,0,43.01797,128.11673,18.957497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,267.0431,0,0,0,0,0,0,0,0,0,0,0.77654132,0,0,0,0,0,34.418775,105.23055,14.168515,0,0,0,0,43.017985,128.11677,18.957504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,267.04319,0,0,0,0,0,0,0,0,0,0,0.77654158,0,0,0,0,0,34.418786,105.23059,14.16852,0,0,0,0,43.017999,128.11681,18.95751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,267.04328,0,0,0,0,0,0,0,0,0,0,0.77654184,0,0,0,0,0,34.418798,105.23063,14.168524,0,0,0,0,43.018014,128.11686,18.957517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,267.04337,0,0,0,0,0,0,0,0,0,0,0.77654211,0,0,0,0,0,34.41881,105.23066,14.168529,0,0,0,0,43.018028,128.1169,18.957523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,267.04346,0,0,0,0,0,0,0,0,0,0,0.77654237,0,0,0,0,0,34.418821,105.2307,14.168534,0,0,0,0,43.018043,128.11694,18.95753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,267.04355,0,0,0,0,0,0,0,0,0,0,0.77654263,0,0,0,0,0,34.418833,105.23073,14.168539,0,0,0,0,43.018058,128.11699,18.957536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,267.04364,0,0,0,0,0,0,0,0,0,0,0.77654289,0,0,0,0,0,34.418844,105.23077,14.168544,0,0,0,0,43.018072,128.11703,18.957542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
