Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa),Coord 104 Stress (kPa),Coord 105 Stress (kPa),Coord 106 Stress (kPa),Coord 107 Stress (kPa),Coord 108 Stress (kPa),Coord 109 Stress (kPa),Coord 110 Stress (kPa),Coord 111 Stress (kPa),Coord 112 Stress (kPa),Coord 113 Stress (kPa),Coord 114 Stress (kPa),Coord 115 Stress (kPa),Coord 116 Stress (kPa),Coord 117 Stress (kPa),Coord 118 Stress (kPa),Coord 119 Stress (kPa),Coord 120 Stress (kPa),Coord 121 Stress (kPa),Coord 122 Stress (kPa),Coord 123 Stress (kPa)
28,-2.358399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020837906,-0.12324699,-0.1948834,-0.10727365,-0.0028241479,0,0,0,0,-0.1285255,0,0,0,0,-0.027578004,-0.0080731057,-0.38712834,-1.0583698,-0.60869848,-0.14504976,-0.00054549746,0,0,0,0,0,0,0,0,0,-0.24019183,-0.84610831,-2.0893368,-0.98984692,-0.23250413,-0.020115316,0,0,0,0,0,0,0,0,-0.13838326,-0.40183886,-0.24301326,-0.028797466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-2.2678536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020037881,-0.11851519,-0.18740129,-0.10315512,-0.0027157211,0,0,0,0,-0.12359105,0,0,0,0,-0.026519208,-0.0077631568,-0.37226541,-1.0177361,-0.58532887,-0.1394809,-0.00052455431,0,0,0,0,0,0,0,0,0,-0.2309702,-0.81362388,-2.0091214,-0.95184396,-0.22357766,-0.019343034,0,0,0,0,0,0,0,0,-0.13307034,-0.38641116,-0.23368331,-0.027691851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,-2.1773081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019237857,-0.1137834,-0.17991918,-0.09903659,-0.0026072943,0,0,0,0,-0.1186566,0,0,0,0,-0.025460412,-0.007453208,-0.35740248,-0.97710233,-0.56195925,-0.13391204,-0.00050361116,0,0,0,0,0,0,0,0,0,-0.22174857,-0.78113944,-1.928906,-0.91384101,-0.21465118,-0.018570751,0,0,0,0,0,0,0,0,-0.12775743,-0.37098345,-0.22435336,-0.026586237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-2.0867627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018437832,-0.10905161,-0.17243707,-0.094918058,-0.0024988674,0,0,0,0,-0.11372215,0,0,0,0,-0.024401617,-0.0071432592,-0.34253956,-0.93646859,-0.53858963,-0.12834317,-0.000482668,0,0,0,0,0,0,0,0,0,-0.21252694,-0.74865501,-1.8486906,-0.87583805,-0.2057247,-0.017798469,0,0,0,0,0,0,0,0,-0.12244451,-0.35555575,-0.21502341,-0.025480623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-1.9962172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017637807,-0.10431982,-0.16495495,-0.090799526,-0.0023904406,0,0,0,0,-0.1087877,0,0,0,0,-0.023342821,-0.0068333104,-0.32767663,-0.89583485,-0.51522002,-0.12277431,-0.00046172485,0,0,0,0,0,0,0,0,0,-0.20330532,-0.71617057,-1.7684752,-0.83783509,-0.19679823,-0.017026186,0,0,0,0,0,0,0,0,-0.1171316,-0.34012804,-0.20569346,-0.024375009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-1.9056718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016837782,-0.099588026,-0.15747284,-0.086680994,-0.0022820137,0,0,0,0,-0.10385325,0,0,0,0,-0.022284025,-0.0065233616,-0.31281371,-0.85520111,-0.4918504,-0.11720545,-0.00044078169,0,0,0,0,0,0,0,0,0,-0.19408369,-0.68368614,-1.6882598,-0.79983214,-0.18787175,-0.016253904,0,0,0,0,0,0,0,0,-0.11181868,-0.32470034,-0.19636351,-0.023269394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-1.8151263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016037757,-0.094856234,-0.14999073,-0.082562462,-0.0021735869,0,0,0,0,-0.098918804,0,0,0,0,-0.02122523,-0.0062134127,-0.29795078,-0.81456737,-0.46848079,-0.11163659,-0.00041983854,0,0,0,0,0,0,0,0,0,-0.18486206,-0.6512017,-1.6080443,-0.76182918,-0.17894528,-0.015481621,0,0,0,0,0,0,0,0,-0.10650577,-0.30927264,-0.18703356,-0.02216378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-1.7245808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015237733,-0.090124442,-0.14250862,-0.078443931,-0.0020651601,0,0,0,0,-0.093984355,0,0,0,0,-0.020166434,-0.0059034639,-0.28308785,-0.77393363,-0.44511117,-0.10606773,-0.00039889539,0,0,0,0,0,0,0,0,0,-0.17564043,-0.61871727,-1.5278289,-0.72382622,-0.1700188,-0.014709339,0,0,0,0,0,0,0,0,-0.10119285,-0.29384493,-0.17770361,-0.021058166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-1.6340354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014437708,-0.08539265,-0.13502651,-0.074325399,-0.0019567332,0,0,0,0,-0.089049906,0,0,0,0,-0.019107638,-0.0055935151,-0.26822493,-0.73329989,-0.42174156,-0.10049887,-0.00037795223,0,0,0,0,0,0,0,0,0,-0.16641881,-0.58623283,-1.4476135,-0.68582327,-0.16109233,-0.013937056,0,0,0,0,0,0,0,0,-0.095879936,-0.27841723,-0.16837366,-0.019952552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,-1.5434899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013637683,-0.080660857,-0.12754439,-0.070206867,-0.0018483064,0,0,0,0,-0.084115457,0,0,0,0,-0.018048842,-0.0052835663,-0.253362,-0.69266615,-0.39837194,-0.09493001,-0.00035700908,0,0,0,0,0,0,0,0,0,-0.15719718,-0.5537484,-1.3673981,-0.64782031,-0.15216585,-0.013164773,0,0,0,0,0,0,0,0,-0.090567021,-0.26298953,-0.15904371,-0.018846938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-1.4529445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012837658,-0.075929065,-0.12006228,-0.066088335,-0.0017398796,0,0,0,0,-0.079181009,0,0,0,0,-0.016990047,-0.0049736174,-0.23849908,-0.65203241,-0.37500232,-0.08936115,-0.00033606592,0,0,0,0,0,0,0,0,0,-0.14797555,-0.52126396,-1.2871827,-0.60981735,-0.14323937,-0.012392491,0,0,0,0,0,0,0,0,-0.085254105,-0.24756182,-0.14971376,-0.017741323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-1.362399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012037634,-0.071197273,-0.11258017,-0.061969804,-0.0016314527,0,0,0,0,-0.07424656,0,0,0,0,-0.015931251,-0.0046636686,-0.22363615,-0.61139867,-0.35163271,-0.083792289,-0.00031512277,0,0,0,0,0,0,0,0,0,-0.13875392,-0.48877953,-1.2069673,-0.5718144,-0.1343129,-0.011620208,0,0,0,0,0,0,0,0,-0.07994119,-0.23213412,-0.14038381,-0.016635709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-1.2718536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011237609,-0.066465481,-0.10509806,-0.057851272,-0.0015230259,0,0,0,0,-0.069312111,0,0,0,0,-0.014872455,-0.0043537198,-0.20877323,-0.57076493,-0.32826309,-0.078223428,-0.00029417962,0,0,0,0,0,0,0,0,0,-0.1295323,-0.4562951,-1.1267519,-0.53381144,-0.12538642,-0.010847926,0,0,0,0,0,0,0,0,-0.074628274,-0.21670642,-0.13105386,-0.015530095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-1.1813081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010437584,-0.061733689,-0.097615946,-0.05373274,-0.001414599,0,0,0,0,-0.064377663,0,0,0,0,-0.013813659,-0.004043771,-0.1939103,-0.53013119,-0.30489348,-0.072654567,-0.00027323646,0,0,0,0,0,0,0,0,0,-0.12031067,-0.42381066,-1.0465365,-0.49580848,-0.11645995,-0.010075643,0,0,0,0,0,0,0,0,-0.069315359,-0.20127871,-0.12172391,-0.014424481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-1.0907627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096375594,-0.057001896,-0.090133834,-0.049614208,-0.0013061722,0,0,0,0,-0.059443214,0,0,0,0,-0.012754864,-0.0037338222,-0.17904737,-0.48949745,-0.28152386,-0.067085707,-0.00025229331,0,0,0,0,0,0,0,0,0,-0.11108904,-0.39132623,-0.96632107,-0.45780552,-0.10753347,-0.0093033608,0,0,0,0,0,0,0,0,-0.064002443,-0.18585101,-0.11239396,-0.013318866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-1.0002172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0088375347,-0.052270104,-0.082651722,-0.045495676,-0.0011977454,0,0,0,0,-0.054508765,0,0,0,0,-0.011696068,-0.0034238733,-0.16418445,-0.44886371,-0.25815425,-0.061516846,-0.00023135015,0,0,0,0,0,0,0,0,0,-0.10186741,-0.35884179,-0.88610566,-0.41980257,-0.098606996,-0.0085310782,0,0,0,0,0,0,0,0,-0.058689528,-0.17042331,-0.10306401,-0.012213252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-0.90967179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080375099,-0.047538312,-0.07516961,-0.041377145,-0.0010893185,0,0,0,0,-0.049574316,0,0,0,0,-0.010637272,-0.0031139245,-0.14932152,-0.40822997,-0.23478463,-0.055947985,-0.000210407,0,0,0,0,0,0,0,0,0,-0.092645786,-0.32635736,-0.80589025,-0.38179961,-0.089680521,-0.0077587957,0,0,0,0,0,0,0,0,-0.053376612,-0.1549956,-0.093734056,-0.011107638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,-0.81912634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072374851,-0.04280652,-0.067687498,-0.037258613,-0.00098089168,0,0,0,0,-0.044639868,0,0,0,0,-0.0095784765,-0.0028039757,-0.1344586,-0.36759623,-0.21141502,-0.050379125,-0.00018946385,0,0,0,0,0,0,0,0,0,-0.083424158,-0.29387292,-0.72567484,-0.34379665,-0.080754045,-0.0069865131,0,0,0,0,0,0,0,0,-0.048063696,-0.1395679,-0.084404106,-0.010002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-0.72858089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064374604,-0.038074728,-0.060205386,-0.033140081,-0.00087246485,0,0,0,0,-0.039705419,0,0,0,0,-0.0085196808,-0.0024940269,-0.11959567,-0.32696249,-0.1880454,-0.044810264,-0.00016852069,0,0,0,0,0,0,0,0,0,-0.074202531,-0.26138849,-0.64545943,-0.3057937,-0.071827569,-0.0062142306,0,0,0,0,0,0,0,0,-0.042750781,-0.1241402,-0.075074156,-0.0088964095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-0.63803544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056374356,-0.033342936,-0.052723274,-0.029021549,-0.00076403801,0,0,0,0,-0.03477097,0,0,0,0,-0.0074608851,-0.0021840781,-0.10473274,-0.28632875,-0.16467578,-0.039241403,-0.00014757754,0,0,0,0,0,0,0,0,0,-0.064980903,-0.22890405,-0.56524402,-0.26779074,-0.062901094,-0.005441948,0,0,0,0,0,0,0,0,-0.037437865,-0.10871249,-0.065744206,-0.0077907952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-0.54748999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048374109,-0.028611143,-0.045241162,-0.024903017,-0.00065561117,0,0,0,0,-0.029836522,0,0,0,0,-0.0064020893,-0.0018741292,-0.089869818,-0.24569501,-0.14130617,-0.033672542,-0.00012663438,0,0,0,0,0,0,0,0,0,-0.055759276,-0.19641962,-0.48502861,-0.22978778,-0.053974618,-0.0046696655,0,0,0,0,0,0,0,0,-0.03212495,-0.093284789,-0.056414256,-0.006685181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-0.45694454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040373861,-0.023879351,-0.03775905,-0.020784486,-0.00054718433,0,0,0,0,-0.024902073,0,0,0,0,-0.0053432936,-0.0015641804,-0.075006892,-0.20506127,-0.11793655,-0.028103682,-0.00010569123,0,0,0,0,0,0,0,0,0,-0.046537648,-0.16393518,-0.4048132,-0.19178483,-0.045048142,-0.0038973829,0,0,0,0,0,0,0,0,-0.026812034,-0.077857085,-0.047084306,-0.0055795668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,-0.36639909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032373614,-0.019147559,-0.030276938,-0.016665954,-0.00043875749,0,0,0,0,-0.019967624,0,0,0,0,-0.0042844979,-0.0012542316,-0.060143966,-0.16442753,-0.094566937,-0.022534821,-8.4748075e-05,0,0,0,0,0,0,0,0,0,-0.037316021,-0.13145075,-0.32459779,-0.15378187,-0.036121666,-0.0031251004,0,0,0,0,0,0,0,0,-0.021499119,-0.062429382,-0.037754356,-0.0044739525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-0.27585364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024373366,-0.014415767,-0.022794826,-0.012547422,-0.00033033065,0,0,0,0,-0.015033175,0,0,0,0,-0.0032257022,-0.00094428278,-0.04528104,-0.12379379,-0.071197321,-0.01696596,-6.380492e-05,0,0,0,0,0,0,0,0,0,-0.028094393,-0.098966314,-0.24438238,-0.11577891,-0.027195191,-0.0023528178,0,0,0,0,0,0,0,0,-0.016186203,-0.047001678,-0.028424406,-0.0033683383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-0.18530819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016373118,-0.0096839745,-0.015312714,-0.0084288902,-0.00022190382,0,0,0,0,-0.010098727,0,0,0,0,-0.0021669064,-0.00063433396,-0.030418114,-0.083160055,-0.047827705,-0.011397099,-4.2861766e-05,0,0,0,0,0,0,0,0,0,-0.018872766,-0.06648188,-0.16416697,-0.077775957,-0.018268715,-0.0015805353,0,0,0,0,0,0,0,0,-0.010873288,-0.031573975,-0.019094456,-0.0022627241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-0.094762738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00083728709,-0.0049521824,-0.0078306023,-0.0043103585,-0.00011347698,0,0,0,0,-0.0051642779,0,0,0,0,-0.0011081107,-0.00032438514,-0.015555189,-0.042526316,-0.02445809,-0.0058282386,-2.1918612e-05,0,0,0,0,0,0,0,0,0,-0.0096511384,-0.033997445,-0.08395156,-0.039773,-0.0093422394,-0.00080825274,0,0,0,0,0,0,0,0,-0.0055603724,-0.016146271,-0.0097645062,-0.0011571098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.0042172873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7262328e-05,-0.00022039017,-0.00034849035,-0.00019182666,-5.0501392e-06,0,0,0,0,-0.00022982919,0,0,0,0,-4.9314965e-05,-1.4436321e-05,-0.00069226259,-0.0018925761,-0.0010884742,-0.00025937786,-9.7545815e-07,0,0,0,0,0,0,0,0,0,-0.00042951084,-0.0015130102,-0.0037361505,-0.0017700435,-0.00041576371,-3.5970193e-05,0,0,0,0,0,0,0,0,-0.00024745684,-0.00071856794,-0.00043455612,-5.1495606e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.086328163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076276243,0.004511402,0.0071336216,0.0039267051,0.0001033767,0,0,0,0,0.0047046195,0,0,0,0,0.0010094808,0.0002955125,0.014170663,0.038741164,0.022281141,0.0053094829,1.9967696e-05,0,0,0,0,0,0,0,0,0,0.0087921167,0.030971424,0.076479259,0.036232913,0.008510712,0.00073631235,0,0,0,0,0,0,0,0,0.0050654587,0.014709136,0.0088953939,0.0010541186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.17687361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015627872,0.0092431942,0.014615734,0.0080452369,0.00021180354,0,0,0,0,0.0096390683,0,0,0,0,0.0020682765,0.00060546132,0.029033589,0.079374903,0.045650757,0.010878344,4.091085e-05,0,0,0,0,0,0,0,0,0,0.018013744,0.063455859,0.15669467,0.07423587,0.017437188,0.0015085949,0,0,0,0,0,0,0,0,0.010378374,0.030136839,0.018225344,0.0021597329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0.26741906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023628119,0.013974986,0.022097846,0.012163769,0.00032023038,0,0,0,0,0.014573517,0,0,0,0,0.0031270722,0.00091541014,0.043896515,0.12000864,0.069020373,0.016447204,6.1854004e-05,0,0,0,0,0,0,0,0,0,0.027235372,0.095940294,0.23691008,0.11223883,0.026363663,0.0022808774,0,0,0,0,0,0,0,0,0.01569129,0.045564543,0.027555294,0.0032653471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0.35796452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031628367,0.018706779,0.029579958,0.0162823,0.00042865721,0,0,0,0,0.019507966,0,0,0,0,0.004185868,0.001225359,0.058759441,0.16064238,0.092389988,0.022016065,8.2797158e-05,0,0,0,0,0,0,0,0,0,0.036456999,0.12842473,0.31712549,0.15024178,0.035290139,0.00305316,0,0,0,0,0,0,0,0,0.021004205,0.060992246,0.036885244,0.0043709613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0.44850997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039628615,0.023438571,0.03706207,0.020400832,0.00053708405,0,0,0,0,0.024442414,0,0,0,0,0.0052446637,0.0015353078,0.073622367,0.20127612,0.1157596,0.027584926,0.00010374031,0,0,0,0,0,0,0,0,0,0.045678627,0.16090916,0.3973409,0.18824474,0.044216615,0.0038254425,0,0,0,0,0,0,0,0,0.026317121,0.07641995,0.046215194,0.0054765756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.53905542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047628862,0.028170363,0.044544182,0.024519364,0.00064551089,0,0,0,0,0.029376863,0,0,0,0,0.0063034594,0.0018452566,0.088485293,0.24190986,0.13912922,0.033153787,0.00012468347,0,0,0,0,0,0,0,0,0,0.054900254,0.1933936,0.47755631,0.2262477,0.05314309,0.0045977251,0,0,0,0,0,0,0,0,0.031630036,0.091847653,0.055545144,0.0065821898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
