Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa)
3304,65.699905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8739398,19.203541,18.779657,0.32181445,0,0,0,0,0,0,1.3202155,9.8443519,36.028565,47.43209,2.3315804,0,0,0,0,0,0,0.2388959,2.3641063,6.3515192,3.6723625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,65.687379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8735825,19.19988,18.776077,0.32175309,0,0,0,0,0,0,1.3199638,9.842475,36.021696,47.423047,2.3311359,0,0,0,0,0,0,0.23885036,2.3636555,6.3503083,3.6716623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,65.674854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8732253,19.196219,18.772497,0.32169174,0,0,0,0,0,0,1.3197121,9.8405982,36.014827,47.414004,2.3306914,0,0,0,0,0,0,0.23880481,2.3632048,6.3490973,3.6709622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,65.662328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.872868,19.192558,18.768916,0.32163038,0,0,0,0,0,0,1.3194604,9.8387213,36.007958,47.404961,2.3302468,0,0,0,0,0,0,0.23875927,2.3627541,6.3478864,3.670262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,65.649802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8725107,19.188896,18.765336,0.32156903,0,0,0,0,0,0,1.3192087,9.8368445,36.00109,47.395918,2.3298023,0,0,0,0,0,0,0.23871372,2.3623034,6.3466755,3.6695619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,65.637276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8721535,19.185235,18.761756,0.32150767,0,0,0,0,0,0,1.318957,9.8349677,35.994221,47.386875,2.3293578,0,0,0,0,0,0,0.23866817,2.3618527,6.3454645,3.6688618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,65.62475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8717962,19.181574,18.758175,0.32144632,0,0,0,0,0,0,1.3187053,9.8330908,35.987352,47.377832,2.3289133,0,0,0,0,0,0,0.23862263,2.3614019,6.3442536,3.6681616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,65.612224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8714389,19.177913,18.754595,0.32138496,0,0,0,0,0,0,1.3184536,9.831214,35.980483,47.368789,2.3284688,0,0,0,0,0,0,0.23857708,2.3609512,6.3430427,3.6674615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,65.599699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8710817,19.174252,18.751014,0.32132361,0,0,0,0,0,0,1.3182019,9.8293371,35.973614,47.359746,2.3280242,0,0,0,0,0,0,0.23853154,2.3605005,6.3418318,3.6667613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,65.587173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8707244,19.17059,18.747434,0.32126225,0,0,0,0,0,0,1.3179502,9.8274603,35.966745,47.350703,2.3275797,0,0,0,0,0,0,0.23848599,2.3600498,6.3406208,3.6660612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,65.574647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8703671,19.166929,18.743854,0.3212009,0,0,0,0,0,0,1.3176985,9.8255834,35.959876,47.34166,2.3271352,0,0,0,0,0,0,0.23844044,2.3595991,6.3394099,3.665361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,65.562121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8700098,19.163268,18.740273,0.32113955,0,0,0,0,0,0,1.3174468,9.8237066,35.953007,47.332617,2.3266907,0,0,0,0,0,0,0.2383949,2.3591483,6.338199,3.6646609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,65.549595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8696526,19.159607,18.736693,0.32107819,0,0,0,0,0,0,1.3171951,9.8218297,35.946138,47.323574,2.3262462,0,0,0,0,0,0,0.23834935,2.3586976,6.336988,3.6639608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,65.53707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8692953,19.155946,18.733113,0.32101684,0,0,0,0,0,0,1.3169434,9.8199529,35.939269,47.314531,2.3258016,0,0,0,0,0,0,0.23830381,2.3582469,6.3357771,3.6632606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,65.524544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.868938,19.152285,18.729532,0.32095548,0,0,0,0,0,0,1.3166917,9.818076,35.9324,47.305488,2.3253571,0,0,0,0,0,0,0.23825826,2.3577962,6.3345662,3.6625605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,65.512018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8685808,19.148623,18.725952,0.32089413,0,0,0,0,0,0,1.31644,9.8161992,35.925532,47.296445,2.3249126,0,0,0,0,0,0,0.23821271,2.3573454,6.3333552,3.6618603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,65.499492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8682235,19.144962,18.722371,0.32083277,0,0,0,0,0,0,1.3161883,9.8143224,35.918663,47.287402,2.3244681,0,0,0,0,0,0,0.23816717,2.3568947,6.3321443,3.6611602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,65.486966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8678662,19.141301,18.718791,0.32077142,0,0,0,0,0,0,1.3159366,9.8124455,35.911794,47.278359,2.3240236,0,0,0,0,0,0,0.23812162,2.356444,6.3309334,3.66046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,65.47444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.867509,19.13764,18.715211,0.32071006,0,0,0,0,0,0,1.3156849,9.8105687,35.904925,47.269316,2.323579,0,0,0,0,0,0,0.23807608,2.3559933,6.3297225,3.6597599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,65.461915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8671517,19.133979,18.71163,0.32064871,0,0,0,0,0,0,1.3154332,9.8086918,35.898056,47.260273,2.3231345,0,0,0,0,0,0,0.23803053,2.3555426,6.3285115,3.6590598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,65.449389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8667944,19.130317,18.70805,0.32058735,0,0,0,0,0,0,1.3151815,9.806815,35.891187,47.25123,2.32269,0,0,0,0,0,0,0.23798498,2.3550918,6.3273006,3.6583596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,65.436863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8664371,19.126656,18.70447,0.320526,0,0,0,0,0,0,1.3149298,9.8049381,35.884318,47.242187,2.3222455,0,0,0,0,0,0,0.23793944,2.3546411,6.3260897,3.6576595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,65.424337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8660799,19.122995,18.700889,0.32046465,0,0,0,0,0,0,1.3146781,9.8030613,35.877449,47.233144,2.321801,0,0,0,0,0,0,0.23789389,2.3541904,6.3248787,3.6569593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,65.411811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8657226,19.119334,18.697309,0.32040329,0,0,0,0,0,0,1.3144264,9.8011844,35.87058,47.224101,2.3213564,0,0,0,0,0,0,0.23784835,2.3537397,6.3236678,3.6562592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,65.399286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8653653,19.115673,18.693728,0.32034194,0,0,0,0,0,0,1.3141747,9.7993076,35.863711,47.215058,2.3209119,0,0,0,0,0,0,0.2378028,2.353289,6.3224569,3.655559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,65.38676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8650081,19.112011,18.690148,0.32028058,0,0,0,0,0,0,1.313923,9.7974308,35.856842,47.206015,2.3204674,0,0,0,0,0,0,0.23775725,2.3528382,6.321246,3.6548589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,65.374234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8646508,19.10835,18.686568,0.32021923,0,0,0,0,0,0,1.3136713,9.7955539,35.849973,47.196972,2.3200229,0,0,0,0,0,0,0.23771171,2.3523875,6.320035,3.6541588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,65.361708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8642935,19.104689,18.682987,0.32015787,0,0,0,0,0,0,1.3134196,9.7936771,35.843105,47.187929,2.3195784,0,0,0,0,0,0,0.23766616,2.3519368,6.3188241,3.6534586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,65.349182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8639362,19.101028,18.679407,0.32009652,0,0,0,0,0,0,1.3131679,9.7918002,35.836236,47.178886,2.3191338,0,0,0,0,0,0,0.23762062,2.3514861,6.3176132,3.6527585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,65.336657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.863579,19.097367,18.675827,0.32003516,0,0,0,0,0,0,1.3129162,9.7899234,35.829367,47.169843,2.3186893,0,0,0,0,0,0,0.23757507,2.3510353,6.3164022,3.6520583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,65.324131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8632217,19.093705,18.672246,0.31997381,0,0,0,0,0,0,1.3126645,9.7880465,35.822498,47.1608,2.3182448,0,0,0,0,0,0,0.23752952,2.3505846,6.3151913,3.6513582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,65.311605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8628644,19.090044,18.668666,0.31991245,0,0,0,0,0,0,1.3124128,9.7861697,35.815629,47.151757,2.3178003,0,0,0,0,0,0,0.23748398,2.3501339,6.3139804,3.650658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,65.299079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8625072,19.086383,18.665085,0.3198511,0,0,0,0,0,0,1.3121611,9.7842928,35.80876,47.142714,2.3173558,0,0,0,0,0,0,0.23743843,2.3496832,6.3127694,3.6499579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,65.286553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8621499,19.082722,18.661505,0.31978975,0,0,0,0,0,0,1.3119094,9.782416,35.801891,47.133671,2.3169112,0,0,0,0,0,0,0.23739289,2.3492325,6.3115585,3.6492578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,65.274027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8617926,19.079061,18.657925,0.31972839,0,0,0,0,0,0,1.3116577,9.7805391,35.795022,47.124628,2.3164667,0,0,0,0,0,0,0.23734734,2.3487817,6.3103476,3.6485576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,65.261502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8614354,19.075399,18.654344,0.31966704,0,0,0,0,0,0,1.311406,9.7786623,35.788153,47.115585,2.3160222,0,0,0,0,0,0,0.23730179,2.348331,6.3091367,3.6478575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,65.248976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8610781,19.071738,18.650764,0.31960568,0,0,0,0,0,0,1.3111543,9.7767855,35.781284,47.106542,2.3155777,0,0,0,0,0,0,0.23725625,2.3478803,6.3079257,3.6471573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,65.23645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8607208,19.068077,18.647183,0.31954433,0,0,0,0,0,0,1.3109026,9.7749086,35.774415,47.097499,2.3151332,0,0,0,0,0,0,0.2372107,2.3474296,6.3067148,3.6464572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,65.223924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8603635,19.064416,18.643603,0.31948297,0,0,0,0,0,0,1.3106509,9.7730318,35.767546,47.088456,2.3146886,0,0,0,0,0,0,0.23716516,2.3469789,6.3055039,3.645757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,65.211398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8600063,19.060755,18.640023,0.31942162,0,0,0,0,0,0,1.3103992,9.7711549,35.760678,47.079413,2.3142441,0,0,0,0,0,0,0.23711961,2.3465281,6.3042929,3.6450569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,65.198873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.859649,19.057093,18.636442,0.31936026,0,0,0,0,0,0,1.3101475,9.7692781,35.753809,47.07037,2.3137996,0,0,0,0,0,0,0.23707407,2.3460774,6.303082,3.6443568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,65.186347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8592917,19.053432,18.632862,0.31929891,0,0,0,0,0,0,1.3098958,9.7674012,35.74694,47.061327,2.3133551,0,0,0,0,0,0,0.23702852,2.3456267,6.3018711,3.6436566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,65.173821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8589345,19.049771,18.629282,0.31923755,0,0,0,0,0,0,1.3096441,9.7655244,35.740071,47.052284,2.3129106,0,0,0,0,0,0,0.23698297,2.345176,6.3006602,3.6429565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,65.161295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8585772,19.04611,18.625701,0.3191762,0,0,0,0,0,0,1.3093924,9.7636475,35.733202,47.043241,2.312466,0,0,0,0,0,0,0.23693743,2.3447252,6.2994492,3.6422563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,65.148769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8582199,19.042449,18.622121,0.31911484,0,0,0,0,0,0,1.3091407,9.7617707,35.726333,47.034197,2.3120215,0,0,0,0,0,0,0.23689188,2.3442745,6.2982383,3.6415562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,65.136243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8578627,19.038788,18.61854,0.31905349,0,0,0,0,0,0,1.3088889,9.7598939,35.719464,47.025154,2.311577,0,0,0,0,0,0,0.23684634,2.3438238,6.2970274,3.640856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,65.123718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8575054,19.035126,18.61496,0.31899214,0,0,0,0,0,0,1.3086372,9.758017,35.712595,47.016111,2.3111325,0,0,0,0,0,0,0.23680079,2.3433731,6.2958164,3.6401559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,65.111192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8571481,19.031465,18.61138,0.31893078,0,0,0,0,0,0,1.3083855,9.7561402,35.705726,47.007068,2.310688,0,0,0,0,0,0,0.23675524,2.3429224,6.2946055,3.6394558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,65.098666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8567908,19.027804,18.607799,0.31886943,0,0,0,0,0,0,1.3081338,9.7542633,35.698857,46.998025,2.3102434,0,0,0,0,0,0,0.2367097,2.3424716,6.2933946,3.6387556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,65.08614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8564336,19.024143,18.604219,0.31880807,0,0,0,0,0,0,1.3078821,9.7523865,35.691988,46.988982,2.3097989,0,0,0,0,0,0,0.23666415,2.3420209,6.2921836,3.6380555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,65.073614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8560763,19.020482,18.600639,0.31874672,0,0,0,0,0,0,1.3076304,9.7505096,35.685119,46.979939,2.3093544,0,0,0,0,0,0,0.23661861,2.3415702,6.2909727,3.6373553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355,65.061089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.855719,19.01682,18.597058,0.31868536,0,0,0,0,0,0,1.3073787,9.7486328,35.678251,46.970896,2.3089099,0,0,0,0,0,0,0.23657306,2.3411195,6.2897618,3.6366552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,65.048563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8553618,19.013159,18.593478,0.31862401,0,0,0,0,0,0,1.307127,9.7467559,35.671382,46.961853,2.3084654,0,0,0,0,0,0,0.23652751,2.3406688,6.2885509,3.635955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,65.036037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8550045,19.009498,18.589897,0.31856265,0,0,0,0,0,0,1.3068753,9.7448791,35.664513,46.95281,2.3080208,0,0,0,0,0,0,0.23648197,2.340218,6.2873399,3.6352549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358,65.023511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8546472,19.005837,18.586317,0.3185013,0,0,0,0,0,0,1.3066236,9.7430023,35.657644,46.943767,2.3075763,0,0,0,0,0,0,0.23643642,2.3397673,6.286129,3.6345547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,65.010985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85429,19.002176,18.582737,0.31843994,0,0,0,0,0,0,1.3063719,9.7411254,35.650775,46.934724,2.3071318,0,0,0,0,0,0,0.23639088,2.3393166,6.2849181,3.6338546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,64.998459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8539327,18.998514,18.579156,0.31837859,0,0,0,0,0,0,1.3061202,9.7392486,35.643906,46.925681,2.3066873,0,0,0,0,0,0,0.23634533,2.3388659,6.2837071,3.6331545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,64.985934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8535754,18.994853,18.575576,0.31831724,0,0,0,0,0,0,1.3058685,9.7373717,35.637037,46.916638,2.3062428,0,0,0,0,0,0,0.23629978,2.3384151,6.2824962,3.6324543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,64.973408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8532181,18.991192,18.571996,0.31825588,0,0,0,0,0,0,1.3056168,9.7354949,35.630168,46.907595,2.3057982,0,0,0,0,0,0,0.23625424,2.3379644,6.2812853,3.6317542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,64.960882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8528609,18.987531,18.568415,0.31819453,0,0,0,0,0,0,1.3053651,9.733618,35.623299,46.898552,2.3053537,0,0,0,0,0,0,0.23620869,2.3375137,6.2800743,3.631054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,64.948356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8525036,18.98387,18.564835,0.31813317,0,0,0,0,0,0,1.3051134,9.7317412,35.61643,46.889509,2.3049092,0,0,0,0,0,0,0.23616315,2.337063,6.2788634,3.6303539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,64.93583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8521463,18.980208,18.561254,0.31807182,0,0,0,0,0,0,1.3048617,9.7298643,35.609561,46.880466,2.3044647,0,0,0,0,0,0,0.2361176,2.3366123,6.2776525,3.6296537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,64.923305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8517891,18.976547,18.557674,0.31801046,0,0,0,0,0,0,1.30461,9.7279875,35.602692,46.871423,2.3040201,0,0,0,0,0,0,0.23607205,2.3361615,6.2764416,3.6289536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,64.910779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8514318,18.972886,18.554094,0.31794911,0,0,0,0,0,0,1.3043583,9.7261106,35.595824,46.86238,2.3035756,0,0,0,0,0,0,0.23602651,2.3357108,6.2752306,3.6282535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,64.898253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8510745,18.969225,18.550513,0.31788775,0,0,0,0,0,0,1.3041066,9.7242338,35.588955,46.853337,2.3031311,0,0,0,0,0,0,0.23598096,2.3352601,6.2740197,3.6275533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,64.885727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8507172,18.965564,18.546933,0.3178264,0,0,0,0,0,0,1.3038549,9.722357,35.582086,46.844294,2.3026866,0,0,0,0,0,0,0.23593542,2.3348094,6.2728088,3.6268532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,64.873201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85036,18.961902,18.543353,0.31776504,0,0,0,0,0,0,1.3036032,9.7204801,35.575217,46.835251,2.3022421,0,0,0,0,0,0,0.23588987,2.3343587,6.2715978,3.626153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,64.860676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8500027,18.958241,18.539772,0.31770369,0,0,0,0,0,0,1.3033515,9.7186033,35.568348,46.826208,2.3017975,0,0,0,0,0,0,0.23584432,2.3339079,6.2703869,3.6254529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
