Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa)
46,1.0216829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071037817,0.02771224,0.091258995,0.11896302,0.02291134,0,0,0,0,0,0,0,0.002834548,0.087589613,0.44884281,0.69236198,0.31260919,0.0151434,0,0,0,0,0,0,0,0.033905153,0.25983033,0.46385407,0.16203584,0,0,0,0,0,0,0,0,0,0.00054948808,0,0,0,0,0,0,0,0,0,0,0,0
47,1.0928465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075985836,0.029642489,0.097615486,0.12724919,0.02450719,0,0,0,0,0,0,0,0.0030319836,0.093690519,0.4801062,0.74058728,0.33438345,0.016198188,0,0,0,0,0,0,0,0.03626676,0.27792837,0.49616304,0.17332217,0,0,0,0,0,0,0,0,0,0.00058776174,0,0,0,0,0,0,0,0,0,0,0,0
48,1.1640101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00080933855,0.031572738,0.10397198,0.13553536,0.026103041,0,0,0,0,0,0,0,0.0032294193,0.099791426,0.51136959,0.78881259,0.35615772,0.017252976,0,0,0,0,0,0,0,0.038628366,0.29602641,0.52847201,0.18460851,0,0,0,0,0,0,0,0,0,0.00062603541,0,0,0,0,0,0,0,0,0,0,0,0
49,1.2351737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085881874,0.033502987,0.11032847,0.14382153,0.027698892,0,0,0,0,0,0,0,0.003426855,0.10589233,0.54263297,0.83703789,0.37793198,0.018307764,0,0,0,0,0,0,0,0.040989972,0.31412446,0.56078098,0.19589484,0,0,0,0,0,0,0,0,0,0.00066430907,0,0,0,0,0,0,0,0,0,0,0,0
50,1.3063373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00090829893,0.035433237,0.11668496,0.1521077,0.029294742,0,0,0,0,0,0,0,0.0036242906,0.11199324,0.57389636,0.8852632,0.39970624,0.019362552,0,0,0,0,0,0,0,0.043351578,0.3322225,0.59308995,0.20718117,0,0,0,0,0,0,0,0,0,0.00070258274,0,0,0,0,0,0,0,0,0,0,0,0
51,1.3775009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095777912,0.037363486,0.12304145,0.16039387,0.030890593,0,0,0,0,0,0,0,0.0038217263,0.11809415,0.60515975,0.9334885,0.42148051,0.02041734,0,0,0,0,0,0,0,0.045713184,0.35032054,0.62539892,0.2184675,0,0,0,0,0,0,0,0,0,0.0007408564,0,0,0,0,0,0,0,0,0,0,0,0
52,1.4486645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010072593,0.039293735,0.12939794,0.16868004,0.032486443,0,0,0,0,0,0,0,0.0040191619,0.12419505,0.63642314,0.9817138,0.44325477,0.021472128,0,0,0,0,0,0,0,0.048074791,0.36841858,0.65770789,0.22975384,0,0,0,0,0,0,0,0,0,0.00077913006,0,0,0,0,0,0,0,0,0,0,0,0
53,1.5198281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010567395,0.041223984,0.13575443,0.1769662,0.034082294,0,0,0,0,0,0,0,0.0042165976,0.13029596,0.66768652,1.0299391,0.46502904,0.022526916,0,0,0,0,0,0,0,0.050436397,0.38651663,0.69001686,0.24104017,0,0,0,0,0,0,0,0,0,0.00081740373,0,0,0,0,0,0,0,0,0,0,0,0
54,1.5909917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011062197,0.043154233,0.14211092,0.18525237,0.035678145,0,0,0,0,0,0,0,0.0044140332,0.13639686,0.69894991,1.0781644,0.4868033,0.023581704,0,0,0,0,0,0,0,0.052798003,0.40461467,0.72232584,0.2523265,0,0,0,0,0,0,0,0,0,0.00085567739,0,0,0,0,0,0,0,0,0,0,0,0
55,1.6621553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011556999,0.045084483,0.14846741,0.19353854,0.037273995,0,0,0,0,0,0,0,0.0046114689,0.14249777,0.7302133,1.1263897,0.50857757,0.024636492,0,0,0,0,0,0,0,0.055159609,0.42271271,0.75463481,0.26361283,0,0,0,0,0,0,0,0,0,0.00089395105,0,0,0,0,0,0,0,0,0,0,0,0
56,1.7333189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012051801,0.047014732,0.15482391,0.20182471,0.038869846,0,0,0,0,0,0,0,0.0048089045,0.14859868,0.76147669,1.174615,0.53035183,0.025691279,0,0,0,0,0,0,0,0.057521215,0.44081075,0.78694378,0.27489917,0,0,0,0,0,0,0,0,0,0.00093222472,0,0,0,0,0,0,0,0,0,0,0,0
57,1.8044825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012546603,0.048944981,0.1611804,0.21011088,0.040465697,0,0,0,0,0,0,0,0.0050063402,0.15469958,0.79274007,1.2228403,0.5521261,0.026746067,0,0,0,0,0,0,0,0.059882821,0.4589088,0.81925275,0.2861855,0,0,0,0,0,0,0,0,0,0.00097049838,0,0,0,0,0,0,0,0,0,0,0,0
58,1.8756461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013041405,0.05087523,0.16753689,0.21839705,0.042061547,0,0,0,0,0,0,0,0.0052037758,0.16080049,0.82400346,1.2710656,0.57390036,0.027800855,0,0,0,0,0,0,0,0.062244428,0.47700684,0.85156172,0.29747183,0,0,0,0,0,0,0,0,0,0.001008772,0,0,0,0,0,0,0,0,0,0,0,0
59,1.9468097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013536207,0.05280548,0.17389338,0.22668321,0.043657398,0,0,0,0,0,0,0,0.0054012115,0.1669014,0.85526685,1.3192909,0.59567463,0.028855643,0,0,0,0,0,0,0,0.064606034,0.49510488,0.88387069,0.30875816,0,0,0,0,0,0,0,0,0,0.0010470457,0,0,0,0,0,0,0,0,0,0,0,0
60,2.0179732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014031008,0.054735729,0.18024987,0.23496938,0.045253249,0,0,0,0,0,0,0,0.0055986471,0.1730023,0.88653024,1.3675162,0.61744889,0.029910431,0,0,0,0,0,0,0,0.06696764,0.51320292,0.91617966,0.3200445,0,0,0,0,0,0,0,0,0,0.0010853194,0,0,0,0,0,0,0,0,0,0,0,0
61,2.0891368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001452581,0.056665978,0.18660636,0.24325555,0.046849099,0,0,0,0,0,0,0,0.0057960828,0.17910321,0.91779362,1.4157415,0.63922316,0.030965219,0,0,0,0,0,0,0,0.069329246,0.53130097,0.94848863,0.33133083,0,0,0,0,0,0,0,0,0,0.001123593,0,0,0,0,0,0,0,0,0,0,0,0
62,2.1603004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015020612,0.058596227,0.19296285,0.25154172,0.04844495,0,0,0,0,0,0,0,0.0059935184,0.18520412,0.94905701,1.4639668,0.66099742,0.032020007,0,0,0,0,0,0,0,0.071690852,0.54939901,0.98079761,0.34261716,0,0,0,0,0,0,0,0,0,0.0011618667,0,0,0,0,0,0,0,0,0,0,0,0
63,2.231464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015515414,0.060526476,0.19931934,0.25982789,0.050040801,0,0,0,0,0,0,0,0.0061909541,0.19130502,0.9803204,1.5121921,0.68277169,0.033074795,0,0,0,0,0,0,0,0.074052459,0.56749705,1.0131066,0.3539035,0,0,0,0,0,0,0,0,0,0.0012001404,0,0,0,0,0,0,0,0,0,0,0,0
64,2.3026276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016010216,0.062456726,0.20567583,0.26811406,0.051636651,0,0,0,0,0,0,0,0.0063883897,0.19740593,1.0115838,1.5604175,0.70454595,0.034129583,0,0,0,0,0,0,0,0.076414065,0.58559509,1.0454155,0.36518983,0,0,0,0,0,0,0,0,0,0.001238414,0,0,0,0,0,0,0,0,0,0,0,0
65,2.3737912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016505018,0.064386975,0.21203233,0.27640023,0.053232502,0,0,0,0,0,0,0,0.0065858254,0.20350684,1.0428472,1.6086428,0.72632022,0.035184371,0,0,0,0,0,0,0,0.078775671,0.60369314,1.0777245,0.37647616,0,0,0,0,0,0,0,0,0,0.0012766877,0,0,0,0,0,0,0,0,0,0,0,0
66,2.4449548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001699982,0.066317224,0.21838882,0.28468639,0.054828353,0,0,0,0,0,0,0,0.006783261,0.20960774,1.0741106,1.6568681,0.74809448,0.036239159,0,0,0,0,0,0,0,0.081137277,0.62179118,1.1100335,0.38776249,0,0,0,0,0,0,0,0,0,0.0013149614,0,0,0,0,0,0,0,0,0,0,0,0
67,2.5161184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017494622,0.068247473,0.22474531,0.29297256,0.056424203,0,0,0,0,0,0,0,0.0069806967,0.21570865,1.105374,1.7050934,0.76986874,0.037293947,0,0,0,0,0,0,0,0.083498883,0.63988922,1.1423425,0.39904883,0,0,0,0,0,0,0,0,0,0.001353235,0,0,0,0,0,0,0,0,0,0,0,0
68,2.587282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017989424,0.070177723,0.2311018,0.30125873,0.058020054,0,0,0,0,0,0,0,0.0071781323,0.22180956,1.1366373,1.7533187,0.79164301,0.038348735,0,0,0,0,0,0,0,0.085860489,0.65798726,1.1746514,0.41033516,0,0,0,0,0,0,0,0,0,0.0013915087,0,0,0,0,0,0,0,0,0,0,0,0
69,2.6584456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018484226,0.072107972,0.23745829,0.3095449,0.059615905,0,0,0,0,0,0,0,0.007375568,0.22791046,1.1679007,1.801544,0.81341727,0.039403523,0,0,0,0,0,0,0,0.088222096,0.67608531,1.2069604,0.42162149,0,0,0,0,0,0,0,0,0,0.0014297823,0,0,0,0,0,0,0,0,0,0,0,0
70,2.7296092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018979028,0.074038221,0.24381478,0.31783107,0.061211755,0,0,0,0,0,0,0,0.0075730036,0.23401137,1.1991641,1.8497693,0.83519154,0.040458311,0,0,0,0,0,0,0,0.090583702,0.69418335,1.2392694,0.43290782,0,0,0,0,0,0,0,0,0,0.001468056,0,0,0,0,0,0,0,0,0,0,0,0
71,2.8007728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019473829,0.07596847,0.25017127,0.32611724,0.062807606,0,0,0,0,0,0,0,0.0077704393,0.24011228,1.2304275,1.8979946,0.8569658,0.041513099,0,0,0,0,0,0,0,0.092945308,0.71228139,1.2715783,0.44419416,0,0,0,0,0,0,0,0,0,0.0015063297,0,0,0,0,0,0,0,0,0,0,0,0
72,2.8719364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019968631,0.07789872,0.25652776,0.3344034,0.064403456,0,0,0,0,0,0,0,0.0079678749,0.24621318,1.2616909,1.9462199,0.87874007,0.042567887,0,0,0,0,0,0,0,0.095306914,0.73037943,1.3038873,0.45548049,0,0,0,0,0,0,0,0,0,0.0015446033,0,0,0,0,0,0,0,0,0,0,0,0
73,2.9431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020463433,0.079828969,0.26288425,0.34268957,0.065999307,0,0,0,0,0,0,0,0.0081653106,0.25231409,1.2929543,1.9944452,0.90051433,0.043622675,0,0,0,0,0,0,0,0.09766852,0.74847748,1.3361963,0.46676682,0,0,0,0,0,0,0,0,0,0.001582877,0,0,0,0,0,0,0,0,0,0,0,0
74,3.0142636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020958235,0.081759218,0.26924075,0.35097574,0.067595158,0,0,0,0,0,0,0,0.0083627463,0.25841499,1.3242177,2.0426705,0.9222886,0.044677462,0,0,0,0,0,0,0,0.10003013,0.76657552,1.3685053,0.47805315,0,0,0,0,0,0,0,0,0,0.0016211507,0,0,0,0,0,0,0,0,0,0,0,0
75,3.0854272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021453037,0.083689467,0.27559724,0.35926191,0.069191008,0,0,0,0,0,0,0,0.0085601819,0.2645159,1.3554811,2.0908958,0.94406286,0.04573225,0,0,0,0,0,0,0,0.10239173,0.78467356,1.4008142,0.48933949,0,0,0,0,0,0,0,0,0,0.0016594243,0,0,0,0,0,0,0,0,0,0,0,0
76,3.1565908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021947839,0.085619716,0.28195373,0.36754808,0.070786859,0,0,0,0,0,0,0,0.0087576176,0.27061681,1.3867444,2.1391211,0.96583713,0.046787038,0,0,0,0,0,0,0,0.10475334,0.8027716,1.4331232,0.50062582,0,0,0,0,0,0,0,0,0,0.001697698,0,0,0,0,0,0,0,0,0,0,0,0
77,3.2277544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022442641,0.087549966,0.28831022,0.37583425,0.07238271,0,0,0,0,0,0,0,0.0089550532,0.27671771,1.4180078,2.1873464,0.98761139,0.047841826,0,0,0,0,0,0,0,0.10711495,0.82086965,1.4654322,0.51191215,0,0,0,0,0,0,0,0,0,0.0017359717,0,0,0,0,0,0,0,0,0,0,0,0
78,3.298918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022937443,0.089480215,0.29466671,0.38412042,0.07397856,0,0,0,0,0,0,0,0.0091524889,0.28281862,1.4492712,2.2355717,1.0093857,0.048896614,0,0,0,0,0,0,0,0.10947655,0.83896769,1.4977411,0.52319849,0,0,0,0,0,0,0,0,0,0.0017742453,0,0,0,0,0,0,0,0,0,0,0,0
79,3.3700816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023432245,0.091410464,0.3010232,0.39240658,0.075574411,0,0,0,0,0,0,0,0.0093499245,0.28891953,1.4805346,2.283797,1.0311599,0.049951402,0,0,0,0,0,0,0,0.11183816,0.85706573,1.5300501,0.53448482,0,0,0,0,0,0,0,0,0,0.001812519,0,0,0,0,0,0,0,0,0,0,0,0
80,3.4412452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023927047,0.093340713,0.30737969,0.40069275,0.077170262,0,0,0,0,0,0,0,0.0095473602,0.29502043,1.511798,2.3320223,1.0529342,0.05100619,0,0,0,0,0,0,0,0.11419976,0.87516377,1.5623591,0.54577115,0,0,0,0,0,0,0,0,0,0.0018507927,0,0,0,0,0,0,0,0,0,0,0,0
81,3.5124088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024421849,0.095270963,0.31373618,0.40897892,0.078766112,0,0,0,0,0,0,0,0.0097447958,0.30112134,1.5430614,2.3802476,1.0747085,0.052060978,0,0,0,0,0,0,0,0.11656137,0.89326182,1.5946681,0.55705748,0,0,0,0,0,0,0,0,0,0.0018890663,0,0,0,0,0,0,0,0,0,0,0,0
82,3.5835724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002491665,0.097201212,0.32009267,0.41726509,0.080361963,0,0,0,0,0,0,0,0.0099422315,0.30722225,1.5743248,2.4284729,1.0964827,0.053115766,0,0,0,0,0,0,0,0.11892298,0.91135986,1.626977,0.56834382,0,0,0,0,0,0,0,0,0,0.00192734,0,0,0,0,0,0,0,0,0,0,0,0
83,3.654736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025411452,0.099131461,0.32644917,0.42555126,0.081957814,0,0,0,0,0,0,0,0.010139667,0.31332315,1.6055882,2.4766982,1.118257,0.054170554,0,0,0,0,0,0,0,0.12128458,0.9294579,1.659286,0.57963015,0,0,0,0,0,0,0,0,0,0.0019656136,0,0,0,0,0,0,0,0,0,0,0,0
84,3.7258996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025906254,0.10106171,0.33280566,0.43383743,0.083553664,0,0,0,0,0,0,0,0.010337103,0.31942406,1.6368515,2.5249235,1.1400312,0.055225342,0,0,0,0,0,0,0,0.12364619,0.94755594,1.691595,0.59091648,0,0,0,0,0,0,0,0,0,0.0020038873,0,0,0,0,0,0,0,0,0,0,0,0
85,3.7970632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026401056,0.10299196,0.33916215,0.44212359,0.085149515,0,0,0,0,0,0,0,0.010534538,0.32552497,1.6681149,2.5731488,1.1618055,0.05628013,0,0,0,0,0,0,0,0.12600779,0.96565399,1.7239039,0.60220281,0,0,0,0,0,0,0,0,0,0.002042161,0,0,0,0,0,0,0,0,0,0,0,0
86,3.8682268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026895858,0.10492221,0.34551864,0.45040976,0.086745366,0,0,0,0,0,0,0,0.010731974,0.33162587,1.6993783,2.6213741,1.1835798,0.057334918,0,0,0,0,0,0,0,0.1283694,0.98375203,1.7562129,0.61348915,0,0,0,0,0,0,0,0,0,0.0020804346,0,0,0,0,0,0,0,0,0,0,0,0
87,3.9393903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002739066,0.10685246,0.35187513,0.45869593,0.088341216,0,0,0,0,0,0,0,0.01092941,0.33772678,1.7306417,2.6695994,1.205354,0.058389706,0,0,0,0,0,0,0,0.13073101,1.0018501,1.7885219,0.62477548,0,0,0,0,0,0,0,0,0,0.0021187083,0,0,0,0,0,0,0,0,0,0,0,0
88,4.0105539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027885462,0.10878271,0.35823162,0.4669821,0.089937067,0,0,0,0,0,0,0,0.011126845,0.34382769,1.7619051,2.7178247,1.2271283,0.059444494,0,0,0,0,0,0,0,0.13309261,1.0199481,1.8208309,0.63606181,0,0,0,0,0,0,0,0,0,0.002156982,0,0,0,0,0,0,0,0,0,0,0,0
89,4.0817175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028380264,0.11071296,0.36458811,0.47526827,0.091532918,0,0,0,0,0,0,0,0.011324281,0.34992859,1.7931685,2.7660501,1.2489026,0.060499282,0,0,0,0,0,0,0,0.13545422,1.0380462,1.8531398,0.64734815,0,0,0,0,0,0,0,0,0,0.0021952556,0,0,0,0,0,0,0,0,0,0,0,0
90,4.1528811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028875066,0.11264321,0.3709446,0.48355444,0.093128768,0,0,0,0,0,0,0,0.011521717,0.3560295,1.8244319,2.8142754,1.2706768,0.06155407,0,0,0,0,0,0,0,0.13781583,1.0561442,1.8854488,0.65863448,0,0,0,0,0,0,0,0,0,0.0022335293,0,0,0,0,0,0,0,0,0,0,0,0
91,4.2240447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029369868,0.11457345,0.37730109,0.49184061,0.094724619,0,0,0,0,0,0,0,0.011719152,0.36213041,1.8556953,2.8625007,1.2924511,0.062608858,0,0,0,0,0,0,0,0.14017743,1.0742422,1.9177578,0.66992081,0,0,0,0,0,0,0,0,0,0.002271803,0,0,0,0,0,0,0,0,0,0,0,0
92,4.2952083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002986467,0.1165037,0.38365759,0.50012677,0.096320469,0,0,0,0,0,0,0,0.011916588,0.36823131,1.8869586,2.910726,1.3142254,0.063663645,0,0,0,0,0,0,0,0.14253904,1.0923403,1.9500667,0.68120714,0,0,0,0,0,0,0,0,0,0.0023100766,0,0,0,0,0,0,0,0,0,0,0,0
93,4.3663719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030359472,0.11843395,0.39001408,0.50841294,0.09791632,0,0,0,0,0,0,0,0.012114024,0.37433222,1.918222,2.9589513,1.3359996,0.064718433,0,0,0,0,0,0,0,0.14490064,1.1104383,1.9823757,0.69249348,0,0,0,0,0,0,0,0,0,0.0023483503,0,0,0,0,0,0,0,0,0,0,0,0
94,4.4375355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030854273,0.1203642,0.39637057,0.51669911,0.099512171,0,0,0,0,0,0,0,0.012311459,0.38043312,1.9494854,3.0071766,1.3577739,0.065773221,0,0,0,0,0,0,0,0.14726225,1.1285364,2.0146847,0.70377981,0,0,0,0,0,0,0,0,0,0.0023866239,0,0,0,0,0,0,0,0,0,0,0,0
95,4.5086991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031349075,0.12229445,0.40272706,0.52498528,0.10110802,0,0,0,0,0,0,0,0.012508895,0.38653403,1.9807488,3.0554019,1.3795482,0.066828009,0,0,0,0,0,0,0,0.14962386,1.1466344,2.0469937,0.71506614,0,0,0,0,0,0,0,0,0,0.0024248976,0,0,0,0,0,0,0,0,0,0,0,0
96,4.5798627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031843877,0.1242247,0.40908355,0.53327145,0.10270387,0,0,0,0,0,0,0,0.012706331,0.39263494,2.0120122,3.1036272,1.4013224,0.067882797,0,0,0,0,0,0,0,0.15198546,1.1647325,2.0793026,0.72635247,0,0,0,0,0,0,0,0,0,0.0024631713,0,0,0,0,0,0,0,0,0,0,0,0
97,4.6510263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032338679,0.12615495,0.41544004,0.54155762,0.10429972,0,0,0,0,0,0,0,0.012903766,0.39873584,2.0432756,3.1518525,1.4230967,0.068937585,0,0,0,0,0,0,0,0.15434707,1.1828305,2.1116116,0.73763881,0,0,0,0,0,0,0,0,0,0.0025014449,0,0,0,0,0,0,0,0,0,0,0,0
98,4.7221899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032833481,0.1280852,0.42179653,0.54984378,0.10589557,0,0,0,0,0,0,0,0.013101202,0.40483675,2.074539,3.2000778,1.444871,0.069992373,0,0,0,0,0,0,0,0.15670867,1.2009285,2.1439206,0.74892514,0,0,0,0,0,0,0,0,0,0.0025397186,0,0,0,0,0,0,0,0,0,0,0,0
