Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa)
50,-4.1117371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83734957,-2.0512819,-1.9348602,-0.90141827,0,0,0,0,0,0,0,0,-0.48111122,-2.5978855,-4.0091251,-3.1414536,-1.2861274,0,0,0,0,0,0,0,-0.61188452,-1.4069512,-1.9228753,-1.6683966,-0.51945942,0,0,0,0,0,0,0,0,0,-0.16097744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-4.1299813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.84106497,-2.0603836,-1.9434454,-0.90541796,0,0,0,0,0,0,0,0,-0.48324596,-2.6094125,-4.026914,-3.1553925,-1.2918341,0,0,0,0,0,0,0,-0.61459952,-1.413194,-1.9314073,-1.6757995,-0.52176432,0,0,0,0,0,0,0,0,0,-0.16169171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-4.1482256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.84478038,-2.0694854,-1.9520306,-0.90941765,0,0,0,0,0,0,0,0,-0.4853807,-2.6209396,-4.0447029,-3.1693315,-1.2975408,0,0,0,0,0,0,0,-0.61731451,-1.4194368,-1.9399393,-1.6832023,-0.52406921,0,0,0,0,0,0,0,0,0,-0.16240598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-4.1664698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.84849579,-2.0785871,-1.9606157,-0.91341733,0,0,0,0,0,0,0,0,-0.48751544,-2.6324667,-4.0624918,-3.1832704,-1.3032475,0,0,0,0,0,0,0,-0.62002951,-1.4256796,-1.9484713,-1.6906052,-0.52637411,0,0,0,0,0,0,0,0,0,-0.16312026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-4.184714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.85221119,-2.0876889,-1.9692009,-0.91741702,0,0,0,0,0,0,0,0,-0.48965018,-2.6439938,-4.0802807,-3.1972094,-1.3089542,0,0,0,0,0,0,0,-0.6227445,-1.4319223,-1.9570033,-1.698008,-0.528679,0,0,0,0,0,0,0,0,0,-0.16383453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-4.2029582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8559266,-2.0967906,-1.9777861,-0.9214167,0,0,0,0,0,0,0,0,-0.49178492,-2.6555209,-4.0980696,-3.2111484,-1.3146608,0,0,0,0,0,0,0,-0.6254595,-1.4381651,-1.9655353,-1.7054109,-0.5309839,0,0,0,0,0,0,0,0,0,-0.1645488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-4.2212024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.859642,-2.1058924,-1.9863713,-0.92541639,0,0,0,0,0,0,0,0,-0.49391966,-2.667048,-4.1158585,-3.2250873,-1.3203675,0,0,0,0,0,0,0,-0.62817449,-1.4444079,-1.9740673,-1.7128137,-0.53328879,0,0,0,0,0,0,0,0,0,-0.16526308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-4.2394466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.86335741,-2.1149941,-1.9949564,-0.92941608,0,0,0,0,0,0,0,0,-0.4960544,-2.6785751,-4.1336474,-3.2390263,-1.3260742,0,0,0,0,0,0,0,-0.63088949,-1.4506507,-1.9825993,-1.7202166,-0.53559369,0,0,0,0,0,0,0,0,0,-0.16597735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,-4.2576908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.86707282,-2.1240959,-2.0035416,-0.93341576,0,0,0,0,0,0,0,0,-0.49818914,-2.6901022,-4.1514363,-3.2529652,-1.3317809,0,0,0,0,0,0,0,-0.63360448,-1.4568935,-1.9911313,-1.7276194,-0.53789858,0,0,0,0,0,0,0,0,0,-0.16669162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-4.275935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87078822,-2.1331976,-2.0121268,-0.93741545,0,0,0,0,0,0,0,0,-0.50032388,-2.7016292,-4.1692252,-3.2669042,-1.3374876,0,0,0,0,0,0,0,-0.63631948,-1.4631363,-1.9996633,-1.7350223,-0.54020348,0,0,0,0,0,0,0,0,0,-0.1674059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-4.2941792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87450363,-2.1422994,-2.020712,-0.94141513,0,0,0,0,0,0,0,0,-0.50245862,-2.7131563,-4.1870141,-3.2808431,-1.3431942,0,0,0,0,0,0,0,-0.63903447,-1.4693791,-2.0081953,-1.7424251,-0.54250838,0,0,0,0,0,0,0,0,0,-0.16812017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,-4.3124234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87821904,-2.1514011,-2.0292971,-0.94541482,0,0,0,0,0,0,0,0,-0.50459336,-2.7246834,-4.204803,-3.2947821,-1.3489009,0,0,0,0,0,0,0,-0.64174947,-1.4756219,-2.0167273,-1.749828,-0.54481327,0,0,0,0,0,0,0,0,0,-0.16883445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-4.3306676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88193444,-2.1605029,-2.0378823,-0.94941451,0,0,0,0,0,0,0,0,-0.5067281,-2.7362105,-4.2225919,-3.308721,-1.3546076,0,0,0,0,0,0,0,-0.64446446,-1.4818646,-2.0252593,-1.7572308,-0.54711817,0,0,0,0,0,0,0,0,0,-0.16954872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,-4.3489118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88564985,-2.1696046,-2.0464675,-0.95341419,0,0,0,0,0,0,0,0,-0.50886284,-2.7477376,-4.2403808,-3.32266,-1.3603143,0,0,0,0,0,0,0,-0.64717946,-1.4881074,-2.0337913,-1.7646337,-0.54942306,0,0,0,0,0,0,0,0,0,-0.17026299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-4.367156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88936526,-2.1787064,-2.0550527,-0.95741388,0,0,0,0,0,0,0,0,-0.51099758,-2.7592647,-4.2581697,-3.3365989,-1.366021,0,0,0,0,0,0,0,-0.64989445,-1.4943502,-2.0423233,-1.7720365,-0.55172796,0,0,0,0,0,0,0,0,0,-0.17097727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,-4.3854002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.89308066,-2.1878081,-2.0636378,-0.96141356,0,0,0,0,0,0,0,0,-0.51313232,-2.7707918,-4.2759586,-3.3505379,-1.3717276,0,0,0,0,0,0,0,-0.65260945,-1.500593,-2.0508553,-1.7794394,-0.55403285,0,0,0,0,0,0,0,0,0,-0.17169154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-4.4036444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.89679607,-2.1969099,-2.072223,-0.96541325,0,0,0,0,0,0,0,0,-0.51526707,-2.7823188,-4.2937475,-3.3644769,-1.3774343,0,0,0,0,0,0,0,-0.65532444,-1.5068358,-2.0593873,-1.7868422,-0.55633775,0,0,0,0,0,0,0,0,0,-0.17240581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-4.4218886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.90051148,-2.2060116,-2.0808082,-0.96941294,0,0,0,0,0,0,0,0,-0.51740181,-2.7938459,-4.3115364,-3.3784158,-1.383141,0,0,0,0,0,0,0,-0.65803944,-1.5130786,-2.0679193,-1.7942451,-0.55864264,0,0,0,0,0,0,0,0,0,-0.17312009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-4.4401328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.90422688,-2.2151134,-2.0893934,-0.97341262,0,0,0,0,0,0,0,0,-0.51953655,-2.805373,-4.3293253,-3.3923548,-1.3888477,0,0,0,0,0,0,0,-0.66075443,-1.5193214,-2.0764513,-1.8016479,-0.56094754,0,0,0,0,0,0,0,0,0,-0.17383436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,-4.458377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.90794229,-2.2242151,-2.0979785,-0.97741231,0,0,0,0,0,0,0,0,-0.52167129,-2.8169001,-4.3471142,-3.4062937,-1.3945544,0,0,0,0,0,0,0,-0.66346943,-1.5255642,-2.0849833,-1.8090508,-0.56325243,0,0,0,0,0,0,0,0,0,-0.17454863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,-4.4766212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9116577,-2.2333169,-2.1065637,-0.98141199,0,0,0,0,0,0,0,0,-0.52380603,-2.8284272,-4.3649031,-3.4202327,-1.400261,0,0,0,0,0,0,0,-0.66618442,-1.5318069,-2.0935153,-1.8164536,-0.56555733,0,0,0,0,0,0,0,0,0,-0.17526291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,-4.4948654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9153731,-2.2424186,-2.1151489,-0.98541168,0,0,0,0,0,0,0,0,-0.52594077,-2.8399543,-4.382692,-3.4341716,-1.4059677,0,0,0,0,0,0,0,-0.66889942,-1.5380497,-2.1020473,-1.8238565,-0.56786222,0,0,0,0,0,0,0,0,0,-0.17597718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,-4.5131096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91908851,-2.2515204,-2.1237341,-0.98941137,0,0,0,0,0,0,0,0,-0.52807551,-2.8514814,-4.4004809,-3.4481106,-1.4116744,0,0,0,0,0,0,0,-0.67161441,-1.5442925,-2.1105792,-1.8312593,-0.57016712,0,0,0,0,0,0,0,0,0,-0.17669145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,-4.5313538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.92280392,-2.2606221,-2.1323192,-0.99341105,0,0,0,0,0,0,0,0,-0.53021025,-2.8630085,-4.4182698,-3.4620495,-1.4173811,0,0,0,0,0,0,0,-0.67432941,-1.5505353,-2.1191112,-1.8386622,-0.57247201,0,0,0,0,0,0,0,0,0,-0.17740573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,-4.549598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.92651932,-2.2697239,-2.1409044,-0.99741074,0,0,0,0,0,0,0,0,-0.53234499,-2.8745355,-4.4360587,-3.4759885,-1.4230878,0,0,0,0,0,0,0,-0.6770444,-1.5567781,-2.1276432,-1.846065,-0.57477691,0,0,0,0,0,0,0,0,0,-0.17812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,-4.5678422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.93023473,-2.2788256,-2.1494896,-1.0014104,0,0,0,0,0,0,0,0,-0.53447973,-2.8860626,-4.4538476,-3.4899274,-1.4287944,0,0,0,0,0,0,0,-0.6797594,-1.5630209,-2.1361752,-1.8534679,-0.5770818,0,0,0,0,0,0,0,0,0,-0.17883427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,-4.5860864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.93395014,-2.2879274,-2.1580748,-1.0054101,0,0,0,0,0,0,0,0,-0.53661447,-2.8975897,-4.4716365,-3.5038664,-1.4345011,0,0,0,0,0,0,0,-0.68247439,-1.5692637,-2.1447072,-1.8608707,-0.5793867,0,0,0,0,0,0,0,0,0,-0.17954855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-4.6043306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.93766554,-2.2970291,-2.1666599,-1.0094098,0,0,0,0,0,0,0,0,-0.53874921,-2.9091168,-4.4894254,-3.5178053,-1.4402078,0,0,0,0,0,0,0,-0.68518939,-1.5755065,-2.1532392,-1.8682736,-0.58169159,0,0,0,0,0,0,0,0,0,-0.18026282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,-4.6225748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.94138095,-2.3061309,-2.1752451,-1.0134095,0,0,0,0,0,0,0,0,-0.54088395,-2.9206439,-4.5072143,-3.5317443,-1.4459145,0,0,0,0,0,0,0,-0.68790438,-1.5817493,-2.1617712,-1.8756764,-0.58399649,0,0,0,0,0,0,0,0,0,-0.1809771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-4.640819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.94509636,-2.3152326,-2.1838303,-1.0174092,0,0,0,0,0,0,0,0,-0.54301869,-2.932171,-4.5250032,-3.5456833,-1.4516212,0,0,0,0,0,0,0,-0.69061938,-1.587992,-2.1703032,-1.8830792,-0.58630138,0,0,0,0,0,0,0,0,0,-0.18169137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-4.6590632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.94881176,-2.3243344,-2.1924155,-1.0214089,0,0,0,0,0,0,0,0,-0.54515343,-2.9436981,-4.5427922,-3.5596222,-1.4573278,0,0,0,0,0,0,0,-0.69333437,-1.5942348,-2.1788352,-1.8904821,-0.58860628,0,0,0,0,0,0,0,0,0,-0.18240564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-4.6773074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.95252717,-2.3334361,-2.2010006,-1.0254085,0,0,0,0,0,0,0,0,-0.54728817,-2.9552251,-4.5605811,-3.5735612,-1.4630345,0,0,0,0,0,0,0,-0.69604937,-1.6004776,-2.1873672,-1.8978849,-0.59091117,0,0,0,0,0,0,0,0,0,-0.18311992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-4.6955516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.95624258,-2.3425379,-2.2095858,-1.0294082,0,0,0,0,0,0,0,0,-0.54942291,-2.9667522,-4.57837,-3.5875001,-1.4687412,0,0,0,0,0,0,0,-0.69876436,-1.6067204,-2.1958992,-1.9052878,-0.59321607,0,0,0,0,0,0,0,0,0,-0.18383419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,-4.7137958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.95995798,-2.3516396,-2.218171,-1.0334079,0,0,0,0,0,0,0,0,-0.55155765,-2.9782793,-4.5961589,-3.6014391,-1.4744479,0,0,0,0,0,0,0,-0.70147936,-1.6129632,-2.2044312,-1.9126906,-0.59552096,0,0,0,0,0,0,0,0,0,-0.18454846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-4.73204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.96367339,-2.3607414,-2.2267562,-1.0374076,0,0,0,0,0,0,0,0,-0.55369239,-2.9898064,-4.6139478,-3.615378,-1.4801546,0,0,0,0,0,0,0,-0.70419435,-1.619206,-2.2129632,-1.9200935,-0.59782586,0,0,0,0,0,0,0,0,0,-0.18526274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-4.7502842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9673888,-2.3698431,-2.2353413,-1.0414073,0,0,0,0,0,0,0,0,-0.55582713,-3.0013335,-4.6317367,-3.629317,-1.4858613,0,0,0,0,0,0,0,-0.70690935,-1.6254488,-2.2214952,-1.9274963,-0.60013075,0,0,0,0,0,0,0,0,0,-0.18597701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-4.7685284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9711042,-2.3789449,-2.2439265,-1.045407,0,0,0,0,0,0,0,0,-0.55796187,-3.0128606,-4.6495256,-3.6432559,-1.4915679,0,0,0,0,0,0,0,-0.70962434,-1.6316916,-2.2300272,-1.9348992,-0.60243565,0,0,0,0,0,0,0,0,0,-0.18669128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-4.7867727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97481961,-2.3880466,-2.2525117,-1.0494067,0,0,0,0,0,0,0,0,-0.56009661,-3.0243877,-4.6673145,-3.6571949,-1.4972746,0,0,0,0,0,0,0,-0.71233933,-1.6379343,-2.2385592,-1.942302,-0.60474055,0,0,0,0,0,0,0,0,0,-0.18740556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-4.8050169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97853502,-2.3971484,-2.2610968,-1.0534063,0,0,0,0,0,0,0,0,-0.56223135,-3.0359147,-4.6851034,-3.6711338,-1.5029813,0,0,0,0,0,0,0,-0.71505433,-1.6441771,-2.2470912,-1.9497049,-0.60704544,0,0,0,0,0,0,0,0,0,-0.18811983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-4.8232611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.98225042,-2.4062501,-2.269682,-1.057406,0,0,0,0,0,0,0,0,-0.56436609,-3.0474418,-4.7028923,-3.6850728,-1.508688,0,0,0,0,0,0,0,-0.71776932,-1.6504199,-2.2556232,-1.9571077,-0.60935034,0,0,0,0,0,0,0,0,0,-0.1888341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-4.8415053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.98596583,-2.4153519,-2.2782672,-1.0614057,0,0,0,0,0,0,0,0,-0.56650083,-3.0589689,-4.7206812,-3.6990118,-1.5143947,0,0,0,0,0,0,0,-0.72048432,-1.6566627,-2.2641552,-1.9645106,-0.61165523,0,0,0,0,0,0,0,0,0,-0.18954838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-4.8597495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.98968124,-2.4244536,-2.2868524,-1.0654054,0,0,0,0,0,0,0,0,-0.56863557,-3.070496,-4.7384701,-3.7129507,-1.5201013,0,0,0,0,0,0,0,-0.72319931,-1.6629055,-2.2726872,-1.9719134,-0.61396013,0,0,0,0,0,0,0,0,0,-0.19026265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-4.8779937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99339664,-2.4335554,-2.2954375,-1.0694051,0,0,0,0,0,0,0,0,-0.57077031,-3.0820231,-4.756259,-3.7268897,-1.525808,0,0,0,0,0,0,0,-0.72591431,-1.6691483,-2.2812192,-1.9793163,-0.61626502,0,0,0,0,0,0,0,0,0,-0.19097692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-4.8962379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99711205,-2.4426571,-2.3040227,-1.0734048,0,0,0,0,0,0,0,0,-0.57290505,-3.0935502,-4.7740479,-3.7408286,-1.5315147,0,0,0,0,0,0,0,-0.7286293,-1.6753911,-2.2897512,-1.9867191,-0.61856992,0,0,0,0,0,0,0,0,0,-0.1916912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-4.9144821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0008275,-2.4517589,-2.3126079,-1.0774045,0,0,0,0,0,0,0,0,-0.57503979,-3.1050773,-4.7918368,-3.7547676,-1.5372214,0,0,0,0,0,0,0,-0.7313443,-1.6816339,-2.2982832,-1.994122,-0.62087481,0,0,0,0,0,0,0,0,0,-0.19240547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-4.9327263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0045429,-2.4608606,-2.3211931,-1.0814041,0,0,0,0,0,0,0,0,-0.57717453,-3.1166044,-4.8096257,-3.7687065,-1.5429281,0,0,0,0,0,0,0,-0.73405929,-1.6878766,-2.3068152,-2.0015248,-0.62317971,0,0,0,0,0,0,0,0,0,-0.19311975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-4.9509705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0082583,-2.4699624,-2.3297782,-1.0854038,0,0,0,0,0,0,0,0,-0.57930927,-3.1281314,-4.8274146,-3.7826455,-1.5486347,0,0,0,0,0,0,0,-0.73677429,-1.6941194,-2.3153472,-2.0089277,-0.6254846,0,0,0,0,0,0,0,0,0,-0.19383402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-4.9692147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0119737,-2.4790641,-2.3383634,-1.0894035,0,0,0,0,0,0,0,0,-0.58144401,-3.1396585,-4.8452035,-3.7965844,-1.5543414,0,0,0,0,0,0,0,-0.73948928,-1.7003622,-2.3238792,-2.0163305,-0.6277895,0,0,0,0,0,0,0,0,0,-0.19454829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-4.9874589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0156891,-2.4881659,-2.3469486,-1.0934032,0,0,0,0,0,0,0,0,-0.58357875,-3.1511856,-4.8629924,-3.8105234,-1.5600481,0,0,0,0,0,0,0,-0.74220428,-1.706605,-2.3324112,-2.0237334,-0.63009439,0,0,0,0,0,0,0,0,0,-0.19526257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-5.0057031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0194045,-2.4972676,-2.3555338,-1.0974029,0,0,0,0,0,0,0,0,-0.58571349,-3.1627127,-4.8807813,-3.8244623,-1.5657548,0,0,0,0,0,0,0,-0.74491927,-1.7128478,-2.3409432,-2.0311362,-0.63239929,0,0,0,0,0,0,0,0,0,-0.19597684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-5.0239473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0231199,-2.5063694,-2.3641189,-1.1014026,0,0,0,0,0,0,0,0,-0.58784823,-3.1742398,-4.8985702,-3.8384013,-1.5714615,0,0,0,0,0,0,0,-0.74763427,-1.7190906,-2.3494752,-2.0385391,-0.63470418,0,0,0,0,0,0,0,0,0,-0.19669111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-5.0421915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0268353,-2.5154711,-2.3727041,-1.1054023,0,0,0,0,0,0,0,0,-0.58998297,-3.1857669,-4.9163591,-3.8523403,-1.5771681,0,0,0,0,0,0,0,-0.75034926,-1.7253334,-2.3580072,-2.0459419,-0.63700908,0,0,0,0,0,0,0,0,0,-0.19740539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-5.0604357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0305507,-2.5245729,-2.3812893,-1.1094019,0,0,0,0,0,0,0,0,-0.59211771,-3.197294,-4.934148,-3.8662792,-1.5828748,0,0,0,0,0,0,0,-0.75306426,-1.7315762,-2.3665391,-2.0533448,-0.63931397,0,0,0,0,0,0,0,0,0,-0.19811966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-5.0786799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0342661,-2.5336746,-2.3898745,-1.1134016,0,0,0,0,0,0,0,0,-0.59425245,-3.208821,-4.9519369,-3.8802182,-1.5885815,0,0,0,0,0,0,0,-0.75577925,-1.737819,-2.3750711,-2.0607476,-0.64161887,0,0,0,0,0,0,0,0,0,-0.19883393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
