Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa),Coord 104 Stress (kPa),Coord 105 Stress (kPa),Coord 106 Stress (kPa),Coord 107 Stress (kPa),Coord 108 Stress (kPa),Coord 109 Stress (kPa),Coord 110 Stress (kPa),Coord 111 Stress (kPa),Coord 112 Stress (kPa),Coord 113 Stress (kPa),Coord 114 Stress (kPa),Coord 115 Stress (kPa),Coord 116 Stress (kPa),Coord 117 Stress (kPa),Coord 118 Stress (kPa),Coord 119 Stress (kPa)
4521,67.134731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9234596,16.817616,21.597303,8.1434543,1.3841755,0,0,0,0,0,0,0,0,3.7264675,9.2457953,68.371224,61.400996,17.498219,3.3234897,0.11349729,0,0,0,0,0,0,1.6898918,11.525899,24.854622,22.000683,9.6681622,1.5914977,0,0,0,0,0,0,0,0,0,0,2.2777479,1.4928291,0.28268824,0,0,0,0,0,0.83726513,0,0,0,0,0,0,0,0,0,0,0,0.87465176,0.066595751,0,0,0,0,0,0,0,0,0,0.04753677,0.71992126,0,0,0,0,0,0,0,0,0
4522,66.600644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8922467,16.683824,21.425487,8.0786695,1.3731638,0,0,0,0,0,0,0,0,3.6968218,9.1722409,67.8273,60.912524,17.359013,3.2970499,0.11259437,0,0,0,0,0,0,1.6764479,11.434206,24.656892,21.825658,9.5912477,1.5788366,0,0,0,0,0,0,0,0,0,0,2.2596274,1.480953,0.28043933,0,0,0,0,0,0.83060431,0,0,0,0,0,0,0,0,0,0,0,0.86769352,0.066065952,0,0,0,0,0,0,0,0,0,0.047158594,0.71419396,0,0,0,0,0,0,0,0,0
4523,66.066558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8610339,16.550033,21.253671,8.0138847,1.3621521,0,0,0,0,0,0,0,0,3.6671761,9.0986864,67.283377,60.424051,17.219807,3.27061,0.11169145,0,0,0,0,0,0,1.6630041,11.342512,24.459163,21.650633,9.5143331,1.5661755,0,0,0,0,0,0,0,0,0,0,2.2415069,1.4690769,0.27819041,0,0,0,0,0,0.8239435,0,0,0,0,0,0,0,0,0,0,0,0.86073527,0.065536153,0,0,0,0,0,0,0,0,0,0.046780418,0.70846667,0,0,0,0,0,0,0,0,0
4524,65.532471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.829821,16.416241,21.081854,7.9490999,1.3511403,0,0,0,0,0,0,0,0,3.6375304,9.025132,66.739453,59.935579,17.0806,3.2441702,0.11078853,0,0,0,0,0,0,1.6495602,11.250818,24.261433,21.475608,9.4374186,1.5535144,0,0,0,0,0,0,0,0,0,0,2.2233864,1.4572007,0.2759415,0,0,0,0,0,0.81728268,0,0,0,0,0,0,0,0,0,0,0,0.85377703,0.065006354,0,0,0,0,0,0,0,0,0,0.046402242,0.70273938,0,0,0,0,0,0,0,0,0
4525,64.998384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7986081,16.282449,20.910038,7.8843151,1.3401286,0,0,0,0,0,0,0,0,3.6078847,8.9515776,66.195529,59.447107,16.941394,3.2177304,0.10988561,0,0,0,0,0,0,1.6361164,11.159125,24.063703,21.300582,9.3605041,1.5408534,0,0,0,0,0,0,0,0,0,0,2.2052659,1.4453246,0.27369259,0,0,0,0,0,0.81062186,0,0,0,0,0,0,0,0,0,0,0,0.84681878,0.064476555,0,0,0,0,0,0,0,0,0,0.046024066,0.69701208,0,0,0,0,0,0,0,0,0
4526,64.464298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7673953,16.148658,20.738222,7.8195303,1.3291169,0,0,0,0,0,0,0,0,3.578239,8.8780232,65.651606,58.958634,16.802188,3.1912905,0.10898268,0,0,0,0,0,0,1.6226725,11.067431,23.865974,21.125557,9.2835895,1.5281923,0,0,0,0,0,0,0,0,0,0,2.1871454,1.4334485,0.27144368,0,0,0,0,0,0.80396104,0,0,0,0,0,0,0,0,0,0,0,0.83986054,0.063946756,0,0,0,0,0,0,0,0,0,0.045645889,0.69128479,0,0,0,0,0,0,0,0,0
4527,63.930211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7361824,16.014866,20.566406,7.7547454,1.3181051,0,0,0,0,0,0,0,0,3.5485933,8.8044688,65.107682,58.470162,16.662982,3.1648507,0.10807976,0,0,0,0,0,0,1.6092287,10.975737,23.668244,20.950532,9.206675,1.5155312,0,0,0,0,0,0,0,0,0,0,2.1690249,1.4215724,0.26919477,0,0,0,0,0,0.79730023,0,0,0,0,0,0,0,0,0,0,0,0.83290229,0.063416957,0,0,0,0,0,0,0,0,0,0.045267713,0.68555749,0,0,0,0,0,0,0,0,0
4528,63.396124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7049695,15.881074,20.39459,7.6899606,1.3070934,0,0,0,0,0,0,0,0,3.5189476,8.7309143,64.563759,57.98169,16.523776,3.1384108,0.10717684,0,0,0,0,0,0,1.5957849,10.884044,23.470515,20.775507,9.1297604,1.5028702,0,0,0,0,0,0,0,0,0,0,2.1509044,1.4096963,0.26694586,0,0,0,0,0,0.79063941,0,0,0,0,0,0,0,0,0,0,0,0.82594405,0.062887159,0,0,0,0,0,0,0,0,0,0.044889537,0.6798302,0,0,0,0,0,0,0,0,0
4529,62.862037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6737566,15.747283,20.222774,7.6251758,1.2960817,0,0,0,0,0,0,0,0,3.4893018,8.6573599,64.019835,57.493218,16.38457,3.111971,0.10627392,0,0,0,0,0,0,1.582341,10.79235,23.272785,20.600482,9.0528459,1.4902091,0,0,0,0,0,0,0,0,0,0,2.1327839,1.3978201,0.26469695,0,0,0,0,0,0.78397859,0,0,0,0,0,0,0,0,0,0,0,0.8189858,0.06235736,0,0,0,0,0,0,0,0,0,0.044511361,0.6741029,0,0,0,0,0,0,0,0,0
4530,62.327951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6425438,15.613491,20.050957,7.560391,1.2850699,0,0,0,0,0,0,0,0,3.4596561,8.5838055,63.475912,57.004745,16.245364,3.0855311,0.105371,0,0,0,0,0,0,1.5688972,10.700656,23.075055,20.425456,8.9759314,1.477548,0,0,0,0,0,0,0,0,0,0,2.1146634,1.385944,0.26244804,0,0,0,0,0,0.77731777,0,0,0,0,0,0,0,0,0,0,0,0.81202756,0.061827561,0,0,0,0,0,0,0,0,0,0.044133185,0.66837561,0,0,0,0,0,0,0,0,0
4531,61.793887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6113322,15.479705,19.879149,7.495609,1.2740587,0,0,0,0,0,0,0,0,3.4300117,8.5102542,62.932011,56.516294,16.106164,3.0590924,0.10446812,0,0,0,0,0,0,1.5554539,10.608967,22.877334,20.250438,8.8990201,1.4648875,0,0,0,0,0,0,0,0,0,0,2.0965437,1.3740684,0.26019922,0,0,0,0,0,0.77065724,0,0,0,0,0,0,0,0,0,0,0,0.80506961,0.061297785,0,0,0,0,0,0,0,0,0,0.043755025,0.66264856,0,0,0,0,0,0,0,0,0
4532,61.485549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5933125,15.402465,19.779956,7.4582075,1.2677014,0,0,0,0,0,0,0,0,3.4128967,8.4677899,62.617994,56.23429,16.025797,3.0438282,0.10394684,0,0,0,0,0,0,1.5476925,10.55603,22.763181,20.149393,8.8546159,1.457578,0,0,0,0,0,0,0,0,0,0,2.0860824,1.3672121,0.25890088,0,0,0,0,0,0.76681183,0,0,0,0,0,0,0,0,0,0,0,0.80105249,0.060991922,0,0,0,0,0,0,0,0,0,0.043536696,0.65934208,0,0,0,0,0,0,0,0,0
4533,61.17721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5752927,15.325224,19.680763,7.420806,1.2613441,0,0,0,0,0,0,0,0,3.3957816,8.4253255,62.303977,55.952286,15.945431,3.028564,0.10342557,0,0,0,0,0,0,1.5399311,10.503094,22.649028,20.048348,8.8102117,1.4502685,0,0,0,0,0,0,0,0,0,0,2.0756211,1.3603558,0.25760255,0,0,0,0,0,0.76296641,0,0,0,0,0,0,0,0,0,0,0,0.79703536,0.060686059,0,0,0,0,0,0,0,0,0,0.043318368,0.65603561,0,0,0,0,0,0,0,0,0
4534,60.868872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5572729,15.247984,19.58157,7.3834045,1.2549868,0,0,0,0,0,0,0,0,3.3786666,8.3828612,61.98996,55.670281,15.865065,3.0132998,0.1029043,0,0,0,0,0,0,1.5321698,10.450157,22.534875,19.947302,8.7658075,1.4429591,0,0,0,0,0,0,0,0,0,0,2.0651598,1.3534995,0.25630421,0,0,0,0,0,0.759121,0,0,0,0,0,0,0,0,0,0,0,0.79301824,0.060380196,0,0,0,0,0,0,0,0,0,0.04310004,0.65272914,0,0,0,0,0,0,0,0,0
4535,60.560534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5392531,15.170744,19.482378,7.3460031,1.2486295,0,0,0,0,0,0,0,0,3.3615516,8.3403968,61.675942,55.388277,15.784698,2.9980356,0.10238302,0,0,0,0,0,0,1.5244084,10.397221,22.420722,19.846257,8.7214033,1.4356496,0,0,0,0,0,0,0,0,0,0,2.0546985,1.3466432,0.25500587,0,0,0,0,0,0.75527558,0,0,0,0,0,0,0,0,0,0,0,0.78900111,0.060074333,0,0,0,0,0,0,0,0,0,0.042881712,0.64942266,0,0,0,0,0,0,0,0,0
4536,60.252196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5212334,15.093503,19.383185,7.3086016,1.2422723,0,0,0,0,0,0,0,0,3.3444366,8.2979325,61.361925,55.106273,15.704332,2.9827714,0.10186175,0,0,0,0,0,0,1.516647,10.344284,22.306569,19.745212,8.6769991,1.4283401,0,0,0,0,0,0,0,0,0,0,2.0442372,1.3397869,0.25370753,0,0,0,0,0,0.75143017,0,0,0,0,0,0,0,0,0,0,0,0.78498399,0.05976847,0,0,0,0,0,0,0,0,0,0.042663384,0.64611619,0,0,0,0,0,0,0,0,0
4537,59.943857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5032136,15.016263,19.283992,7.2712001,1.235915,0,0,0,0,0,0,0,0,3.3273215,8.2554681,61.047908,54.824269,15.623966,2.9675071,0.10134047,0,0,0,0,0,0,1.5088856,10.291348,22.192416,19.644166,8.6325949,1.4210306,0,0,0,0,0,0,0,0,0,0,2.0337759,1.3329306,0.25240919,0,0,0,0,0,0.74758475,0,0,0,0,0,0,0,0,0,0,0,0.78096686,0.059462608,0,0,0,0,0,0,0,0,0,0.042445055,0.64280971,0,0,0,0,0,0,0,0,0
4538,59.635519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4851938,14.939022,19.1848,7.2337986,1.2295577,0,0,0,0,0,0,0,0,3.3102065,8.2130038,60.733891,54.542265,15.543599,2.9522429,0.1008192,0,0,0,0,0,0,1.5011242,10.238411,22.078263,19.543121,8.5881907,1.4137212,0,0,0,0,0,0,0,0,0,0,2.0233146,1.3260743,0.25111085,0,0,0,0,0,0.74373934,0,0,0,0,0,0,0,0,0,0,0,0.77694974,0.059156745,0,0,0,0,0,0,0,0,0,0.042226727,0.63950324,0,0,0,0,0,0,0,0,0
4539,59.327181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4671741,14.861782,19.085607,7.1963971,1.2232004,0,0,0,0,0,0,0,0,3.2930915,8.1705394,60.419873,54.26026,15.463233,2.9369787,0.10029793,0,0,0,0,0,0,1.4933629,10.185475,21.96411,19.442076,8.5437865,1.4064117,0,0,0,0,0,0,0,0,0,0,2.0128533,1.3192179,0.24981252,0,0,0,0,0,0.73989393,0,0,0,0,0,0,0,0,0,0,0,0.77293261,0.058850882,0,0,0,0,0,0,0,0,0,0.042008399,0.63619676,0,0,0,0,0,0,0,0,0
4540,59.018843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4491543,14.784542,18.986414,7.1589956,1.2168432,0,0,0,0,0,0,0,0,3.2759765,8.1280751,60.105856,53.978256,15.382867,2.9217145,0.099776654,0,0,0,0,0,0,1.4856015,10.132538,21.849957,19.34103,8.4993823,1.3991022,0,0,0,0,0,0,0,0,0,0,2.002392,1.3123616,0.24851418,0,0,0,0,0,0.73604851,0,0,0,0,0,0,0,0,0,0,0,0.76891549,0.058545019,0,0,0,0,0,0,0,0,0,0.041790071,0.63289029,0,0,0,0,0,0,0,0,0
4541,58.710504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4311345,14.707301,18.887222,7.1215942,1.2104859,0,0,0,0,0,0,0,0,3.2588615,8.0856108,59.791839,53.696252,15.3025,2.9064503,0.099255381,0,0,0,0,0,0,1.4778401,10.079602,21.735804,19.239985,8.4549781,1.3917927,0,0,0,0,0,0,0,0,0,0,1.9919307,1.3055053,0.24721584,0,0,0,0,0,0.7322031,0,0,0,0,0,0,0,0,0,0,0,0.76489836,0.058239156,0,0,0,0,0,0,0,0,0,0.041571743,0.62958382,0,0,0,0,0,0,0,0,0
4542,58.402166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4131147,14.630061,18.788029,7.0841927,1.2041286,0,0,0,0,0,0,0,0,3.2417464,8.0431464,59.477822,53.414248,15.222134,2.8911861,0.098734107,0,0,0,0,0,0,1.4700787,10.026665,21.621651,19.13894,8.4105739,1.3844833,0,0,0,0,0,0,0,0,0,0,1.9814694,1.298649,0.2459175,0,0,0,0,0,0.72835768,0,0,0,0,0,0,0,0,0,0,0,0.76088124,0.057933294,0,0,0,0,0,0,0,0,0,0.041353414,0.62627734,0,0,0,0,0,0,0,0,0
4543,58.093828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.395095,14.55282,18.688836,7.0467912,1.1977713,0,0,0,0,0,0,0,0,3.2246314,8.0006821,59.163804,53.132244,15.141768,2.8759218,0.098212834,0,0,0,0,0,0,1.4623173,9.9737289,21.507498,19.037894,8.3661697,1.3771738,0,0,0,0,0,0,0,0,0,0,1.971008,1.2917927,0.24461916,0,0,0,0,0,0.72451227,0,0,0,0,0,0,0,0,0,0,0,0.75686411,0.057627431,0,0,0,0,0,0,0,0,0,0.041135086,0.62297087,0,0,0,0,0,0,0,0,0
4544,57.78549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3770752,14.47558,18.589644,7.0093897,1.191414,0,0,0,0,0,0,0,0,3.2075164,7.9582177,58.849787,52.850239,15.061402,2.8606576,0.09769156,0,0,0,0,0,0,1.4545559,9.9207925,21.393345,18.936849,8.3217655,1.3698643,0,0,0,0,0,0,0,0,0,0,1.9605467,1.2849364,0.24332082,0,0,0,0,0,0.72066685,0,0,0,0,0,0,0,0,0,0,0,0.75284699,0.057321568,0,0,0,0,0,0,0,0,0,0.040916758,0.61966439,0,0,0,0,0,0,0,0,0
4545,57.477151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3590554,14.398339,18.490451,6.9719882,1.1850568,0,0,0,0,0,0,0,0,3.1904014,7.9157534,58.53577,52.568235,14.981035,2.8453934,0.097170287,0,0,0,0,0,0,1.4467946,9.867856,21.279192,18.835804,8.2773613,1.3625548,0,0,0,0,0,0,0,0,0,0,1.9500854,1.2780801,0.24202249,0,0,0,0,0,0.71682144,0,0,0,0,0,0,0,0,0,0,0,0.74882986,0.057015705,0,0,0,0,0,0,0,0,0,0.04069843,0.61635792,0,0,0,0,0,0,0,0,0
4546,57.168813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3410356,14.321099,18.391258,6.9345868,1.1786995,0,0,0,0,0,0,0,0,3.1732863,7.873289,58.221753,52.286231,14.900669,2.8301292,0.096649013,0,0,0,0,0,0,1.4390332,9.8149195,21.165039,18.734758,8.2329571,1.3552454,0,0,0,0,0,0,0,0,0,0,1.9396241,1.2712238,0.24072415,0,0,0,0,0,0.71297602,0,0,0,0,0,0,0,0,0,0,0,0.74481274,0.056709842,0,0,0,0,0,0,0,0,0,0.040480102,0.61305144,0,0,0,0,0,0,0,0,0
4547,56.860475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3230159,14.243859,18.292065,6.8971853,1.1723422,0,0,0,0,0,0,0,0,3.1561713,7.8308247,57.907735,52.004227,14.820303,2.814865,0.09612774,0,0,0,0,0,0,1.4312718,9.7619831,21.050886,18.633713,8.1885529,1.3479359,0,0,0,0,0,0,0,0,0,0,1.9291628,1.2643675,0.23942581,0,0,0,0,0,0.70913061,0,0,0,0,0,0,0,0,0,0,0,0.74079561,0.05640398,0,0,0,0,0,0,0,0,0,0.040261773,0.60974497,0,0,0,0,0,0,0,0,0
4548,56.552137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3049961,14.166618,18.192873,6.8597838,1.1659849,0,0,0,0,0,0,0,0,3.1390563,7.7883604,57.593718,51.722223,14.739936,2.7996008,0.095606466,0,0,0,0,0,0,1.4235104,9.7090466,20.936733,18.532668,8.1441487,1.3406264,0,0,0,0,0,0,0,0,0,0,1.9187015,1.2575112,0.23812747,0,0,0,0,0,0.7052852,0,0,0,0,0,0,0,0,0,0,0,0.73677849,0.056098117,0,0,0,0,0,0,0,0,0,0.040043445,0.6064385,0,0,0,0,0,0,0,0,0
4549,56.243798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2869763,14.089378,18.09368,6.8223823,1.1596276,0,0,0,0,0,0,0,0,3.1219413,7.745896,57.279701,51.440218,14.65957,2.7843366,0.095085193,0,0,0,0,0,0,1.415749,9.6561101,20.82258,18.431622,8.0997445,1.3333169,0,0,0,0,0,0,0,0,0,0,1.9082402,1.2506549,0.23682913,0,0,0,0,0,0.70143978,0,0,0,0,0,0,0,0,0,0,0,0.73276137,0.055792254,0,0,0,0,0,0,0,0,0,0.039825117,0.60313202,0,0,0,0,0,0,0,0,0
4550,55.93546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2689565,14.012137,17.994487,6.7849808,1.1532704,0,0,0,0,0,0,0,0,3.1048262,7.7034317,56.965684,51.158214,14.579204,2.7690723,0.094563919,0,0,0,0,0,0,1.4079877,9.6031737,20.708427,18.330577,8.0553403,1.3260075,0,0,0,0,0,0,0,0,0,0,1.8977789,1.2437986,0.23553079,0,0,0,0,0,0.69759437,0,0,0,0,0,0,0,0,0,0,0,0.72874424,0.055486391,0,0,0,0,0,0,0,0,0,0.039606789,0.59982555,0,0,0,0,0,0,0,0,0
4551,55.627122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2509368,13.934897,17.895295,6.7475793,1.1469131,0,0,0,0,0,0,0,0,3.0877112,7.6609673,56.651666,50.87621,14.498837,2.7538081,0.094042646,0,0,0,0,0,0,1.4002263,9.5502372,20.594274,18.229532,8.0109361,1.318698,0,0,0,0,0,0,0,0,0,0,1.8873176,1.2369423,0.23423246,0,0,0,0,0,0.69374895,0,0,0,0,0,0,0,0,0,0,0,0.72472712,0.055180528,0,0,0,0,0,0,0,0,0,0.039388461,0.59651907,0,0,0,0,0,0,0,0,0
4552,55.318784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.232917,13.857657,17.796102,6.7101779,1.1405558,0,0,0,0,0,0,0,0,3.0705962,7.618503,56.337649,50.594206,14.418471,2.7385439,0.093521372,0,0,0,0,0,0,1.3924649,9.4973007,20.480121,18.128486,7.9665319,1.3113885,0,0,0,0,0,0,0,0,0,0,1.8768563,1.230086,0.23293412,0,0,0,0,0,0.68990354,0,0,0,0,0,0,0,0,0,0,0,0.72070999,0.054874666,0,0,0,0,0,0,0,0,0,0.039170133,0.5932126,0,0,0,0,0,0,0,0,0
4553,55.010445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148972,13.780416,17.696909,6.6727764,1.1341985,0,0,0,0,0,0,0,0,3.0534812,7.5760386,56.023632,50.312202,14.338105,2.7232797,0.093000099,0,0,0,0,0,0,1.3847035,9.4443642,20.365968,18.027441,7.9221277,1.304079,0,0,0,0,0,0,0,0,0,0,1.866395,1.2232297,0.23163578,0,0,0,0,0,0.68605812,0,0,0,0,0,0,0,0,0,0,0,0.71669287,0.054568803,0,0,0,0,0,0,0,0,0,0.038951804,0.58990612,0,0,0,0,0,0,0,0,0
4554,54.702107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1968774,13.703176,17.597717,6.6353749,1.1278412,0,0,0,0,0,0,0,0,3.0363662,7.5335743,55.709615,50.030198,14.257739,2.7080155,0.092478825,0,0,0,0,0,0,1.3769421,9.3914278,20.251815,17.926396,7.8777234,1.2967696,0,0,0,0,0,0,0,0,0,0,1.8559337,1.2163733,0.23033744,0,0,0,0,0,0.68221271,0,0,0,0,0,0,0,0,0,0,0,0.71267574,0.05426294,0,0,0,0,0,0,0,0,0,0.038733476,0.58659965,0,0,0,0,0,0,0,0,0
4555,54.393769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1788577,13.625935,17.498524,6.5979734,1.121484,0,0,0,0,0,0,0,0,3.0192511,7.4911099,55.395597,49.748193,14.177372,2.6927513,0.091957552,0,0,0,0,0,0,1.3691807,9.3384913,20.137662,17.82535,7.8333192,1.2894601,0,0,0,0,0,0,0,0,0,0,1.8454724,1.209517,0.2290391,0,0,0,0,0,0.6783673,0,0,0,0,0,0,0,0,0,0,0,0.70865862,0.053957077,0,0,0,0,0,0,0,0,0,0.038515148,0.58329318,0,0,0,0,0,0,0,0,0
4556,54.085431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1608379,13.548695,17.399331,6.5605719,1.1151267,0,0,0,0,0,0,0,0,3.0021361,7.4486456,55.08158,49.466189,14.097006,2.677487,0.091436278,0,0,0,0,0,0,1.3614194,9.2855548,20.023509,17.724305,7.788915,1.2821506,0,0,0,0,0,0,0,0,0,0,1.8350111,1.2026607,0.22774076,0,0,0,0,0,0.67452188,0,0,0,0,0,0,0,0,0,0,0,0.70464149,0.053651214,0,0,0,0,0,0,0,0,0,0.03829682,0.5799867,0,0,0,0,0,0,0,0,0
