Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa)
4890,-7.3411367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52879824,-2.3540783,-2.1356397,-0.59793769,0,0,0,0,0,0,0,0,-0.20998478,-3.4898921,-7.1921931,-4.7899364,-1.0812315,0,0,0,0,0,0,0,-0.31349295,-1.2557708,-2.1136377,-1.6683129,-0.23861517,0,0,0,0,0,0,0,0,0,-0.033862603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,-7.3513067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52953081,-2.3573395,-2.1385983,-0.59876604,0,0,0,0,0,0,0,0,-0.21027568,-3.4947268,-7.2021568,-4.7965721,-1.0827293,0,0,0,0,0,0,0,-0.31392725,-1.2575105,-2.1165658,-1.6706241,-0.23894573,0,0,0,0,0,0,0,0,0,-0.033909515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,-7.3614768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53026338,-2.3606008,-2.1415569,-0.5995944,0,0,0,0,0,0,0,0,-0.21056658,-3.4995615,-7.2121206,-4.8032078,-1.0842272,0,0,0,0,0,0,0,-0.31436155,-1.2592502,-2.1194939,-1.6729353,-0.2392763,0,0,0,0,0,0,0,0,0,-0.033956427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,-7.3716468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53099595,-2.363862,-2.1445155,-0.60042275,0,0,0,0,0,0,0,0,-0.21085748,-3.5043963,-7.2220843,-4.8098436,-1.0857251,0,0,0,0,0,0,0,-0.31479584,-1.2609899,-2.1224221,-1.6752465,-0.23960687,0,0,0,0,0,0,0,0,0,-0.034003338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894,-7.3818169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53172852,-2.3671232,-2.1474741,-0.6012511,0,0,0,0,0,0,0,0,-0.21114839,-3.509231,-7.232048,-4.8164793,-1.087223,0,0,0,0,0,0,0,-0.31523014,-1.2627295,-2.1253502,-1.6775577,-0.23993743,0,0,0,0,0,0,0,0,0,-0.03405025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,-7.3919869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53246109,-2.3703844,-2.1504328,-0.60207945,0,0,0,0,0,0,0,0,-0.21143929,-3.5140657,-7.2420117,-4.8231151,-1.0887209,0,0,0,0,0,0,0,-0.31566444,-1.2644692,-2.1282783,-1.6798689,-0.240268,0,0,0,0,0,0,0,0,0,-0.034097161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,-7.402157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53319366,-2.3736456,-2.1533914,-0.60290781,0,0,0,0,0,0,0,0,-0.21173019,-3.5189004,-7.2519754,-4.8297508,-1.0902188,0,0,0,0,0,0,0,-0.31609874,-1.2662089,-2.1312065,-1.6821801,-0.24059856,0,0,0,0,0,0,0,0,0,-0.034144073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897,-7.412327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53392623,-2.3769069,-2.15635,-0.60373616,0,0,0,0,0,0,0,0,-0.21202109,-3.5237352,-7.2619391,-4.8363865,-1.0917166,0,0,0,0,0,0,0,-0.31653303,-1.2679486,-2.1341346,-1.6844913,-0.24092913,0,0,0,0,0,0,0,0,0,-0.034190984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,-7.422497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5346588,-2.3801681,-2.1593086,-0.60456451,0,0,0,0,0,0,0,0,-0.212312,-3.5285699,-7.2719028,-4.8430223,-1.0932145,0,0,0,0,0,0,0,-0.31696733,-1.2696883,-2.1370627,-1.6868025,-0.24125969,0,0,0,0,0,0,0,0,0,-0.034237896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,-7.4326671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53539137,-2.3834293,-2.1622672,-0.60539287,0,0,0,0,0,0,0,0,-0.2126029,-3.5334046,-7.2818665,-4.849658,-1.0947124,0,0,0,0,0,0,0,-0.31740163,-1.271428,-2.1399908,-1.6891137,-0.24159026,0,0,0,0,0,0,0,0,0,-0.034284807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,-7.4428371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53612394,-2.3866905,-2.1652258,-0.60622122,0,0,0,0,0,0,0,0,-0.2128938,-3.5382393,-7.2918302,-4.8562938,-1.0962103,0,0,0,0,0,0,0,-0.31783593,-1.2731676,-2.142919,-1.6914249,-0.24192082,0,0,0,0,0,0,0,0,0,-0.034331719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,-7.4530072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53685651,-2.3899518,-2.1681844,-0.60704957,0,0,0,0,0,0,0,0,-0.2131847,-3.543074,-7.3017939,-4.8629295,-1.0977082,0,0,0,0,0,0,0,-0.31827022,-1.2749073,-2.1458471,-1.6937361,-0.24225139,0,0,0,0,0,0,0,0,0,-0.034378631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902,-7.4631772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53758909,-2.393213,-2.171143,-0.60787793,0,0,0,0,0,0,0,0,-0.21347561,-3.5479088,-7.3117576,-4.8695652,-1.0992061,0,0,0,0,0,0,0,-0.31870452,-1.276647,-2.1487752,-1.6960473,-0.24258196,0,0,0,0,0,0,0,0,0,-0.034425542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903,-7.4733473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53832166,-2.3964742,-2.1741016,-0.60870628,0,0,0,0,0,0,0,0,-0.21376651,-3.5527435,-7.3217213,-4.876201,-1.1007039,0,0,0,0,0,0,0,-0.31913882,-1.2783867,-2.1517033,-1.6983585,-0.24291252,0,0,0,0,0,0,0,0,0,-0.034472454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4904,-7.4835173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53905423,-2.3997354,-2.1770602,-0.60953463,0,0,0,0,0,0,0,0,-0.21405741,-3.5575782,-7.331685,-4.8828367,-1.1022018,0,0,0,0,0,0,0,-0.31957312,-1.2801264,-2.1546315,-1.7006697,-0.24324309,0,0,0,0,0,0,0,0,0,-0.034519365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905,-7.4936874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5397868,-2.4029967,-2.1800188,-0.61036299,0,0,0,0,0,0,0,0,-0.21434831,-3.5624129,-7.3416487,-4.8894725,-1.1036997,0,0,0,0,0,0,0,-0.32000741,-1.281866,-2.1575596,-1.7029809,-0.24357365,0,0,0,0,0,0,0,0,0,-0.034566277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,-7.5038574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54051937,-2.4062579,-2.1829775,-0.61119134,0,0,0,0,0,0,0,0,-0.21463922,-3.5672477,-7.3516124,-4.8961082,-1.1051976,0,0,0,0,0,0,0,-0.32044171,-1.2836057,-2.1604877,-1.7052921,-0.24390422,0,0,0,0,0,0,0,0,0,-0.034613188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907,-7.5035501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54049724,-2.4061593,-2.1828881,-0.61116631,0,0,0,0,0,0,0,0,-0.21463043,-3.5671016,-7.3513114,-4.8959077,-1.1051523,0,0,0,0,0,0,0,-0.32042859,-1.2835532,-2.1603993,-1.7052222,-0.24389423,0,0,0,0,0,0,0,0,0,-0.034611771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908,-7.5032414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.540475,-2.4060604,-2.1827983,-0.61114117,0,0,0,0,0,0,0,0,-0.2146216,-3.5669548,-7.351009,-4.8957063,-1.1051069,0,0,0,0,0,0,0,-0.32041541,-1.2835004,-2.1603104,-1.7051521,-0.2438842,0,0,0,0,0,0,0,0,0,-0.034610347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,-7.5029327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54045276,-2.4059614,-2.1827084,-0.61111602,0,0,0,0,0,0,0,0,-0.21461277,-3.5668081,-7.3507065,-4.8955049,-1.1050614,0,0,0,0,0,0,0,-0.32040222,-1.2834476,-2.1602215,-1.7050819,-0.24387416,0,0,0,0,0,0,0,0,0,-0.034608923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,-7.502624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54043052,-2.4058624,-2.1826186,-0.61109088,0,0,0,0,0,0,0,0,-0.21460394,-3.5666613,-7.3504041,-4.8953034,-1.1050159,0,0,0,0,0,0,0,-0.32038904,-1.2833947,-2.1601326,-1.7050118,-0.24386413,0,0,0,0,0,0,0,0,0,-0.034607499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4911,-7.5023153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54040829,-2.4057634,-2.1825288,-0.61106574,0,0,0,0,0,0,0,0,-0.21459511,-3.5665146,-7.3501016,-4.895102,-1.1049705,0,0,0,0,0,0,0,-0.32037586,-1.2833419,-2.1600437,-1.7049416,-0.24385409,0,0,0,0,0,0,0,0,0,-0.034606075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4912,-7.5020066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54038605,-2.4056644,-2.182439,-0.61104059,0,0,0,0,0,0,0,0,-0.21458628,-3.5663678,-7.3497992,-4.8949006,-1.104925,0,0,0,0,0,0,0,-0.32036268,-1.2832891,-2.1599549,-1.7048715,-0.24384406,0,0,0,0,0,0,0,0,0,-0.034604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,-7.5016979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54036381,-2.4055654,-2.1823492,-0.61101545,0,0,0,0,0,0,0,0,-0.21457745,-3.5662211,-7.3494968,-4.8946992,-1.1048795,0,0,0,0,0,0,0,-0.32034949,-1.2832363,-2.159866,-1.7048013,-0.24383403,0,0,0,0,0,0,0,0,0,-0.034603227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,-7.5013892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54034158,-2.4054664,-2.1822594,-0.6109903,0,0,0,0,0,0,0,0,-0.21456862,-3.5660743,-7.3491943,-4.8944977,-1.1048341,0,0,0,0,0,0,0,-0.32033631,-1.2831835,-2.1597771,-1.7047312,-0.24382399,0,0,0,0,0,0,0,0,0,-0.034601803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,-7.5010805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54031934,-2.4053674,-2.1821696,-0.61096516,0,0,0,0,0,0,0,0,-0.21455979,-3.5659275,-7.3488919,-4.8942963,-1.1047886,0,0,0,0,0,0,0,-0.32032313,-1.2831307,-2.1596882,-1.704661,-0.24381396,0,0,0,0,0,0,0,0,0,-0.034600379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,-7.5007718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5402971,-2.4052684,-2.1820798,-0.61094001,0,0,0,0,0,0,0,0,-0.21455095,-3.5657808,-7.3485894,-4.8940949,-1.1047431,0,0,0,0,0,0,0,-0.32030994,-1.2830779,-2.1595993,-1.7045909,-0.24380392,0,0,0,0,0,0,0,0,0,-0.034598955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,-7.5004631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54027487,-2.4051694,-2.18199,-0.61091487,0,0,0,0,0,0,0,0,-0.21454212,-3.565634,-7.348287,-4.8938935,-1.1046977,0,0,0,0,0,0,0,-0.32029676,-1.2830251,-2.1595105,-1.7045207,-0.24379389,0,0,0,0,0,0,0,0,0,-0.034597531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,-7.5001544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54025263,-2.4050704,-2.1819002,-0.61088973,0,0,0,0,0,0,0,0,-0.21453329,-3.5654873,-7.3479845,-4.893692,-1.1046522,0,0,0,0,0,0,0,-0.32028358,-1.2829723,-2.1594216,-1.7044505,-0.24378386,0,0,0,0,0,0,0,0,0,-0.034596107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,-7.4998457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54023039,-2.4049714,-2.1818104,-0.61086458,0,0,0,0,0,0,0,0,-0.21452446,-3.5653405,-7.3476821,-4.8934906,-1.1046067,0,0,0,0,0,0,0,-0.3202704,-1.2829195,-2.1593327,-1.7043804,-0.24377382,0,0,0,0,0,0,0,0,0,-0.034594683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4920,-7.499537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54020816,-2.4048724,-2.1817206,-0.61083944,0,0,0,0,0,0,0,0,-0.21451563,-3.5651938,-7.3473797,-4.8932892,-1.1045613,0,0,0,0,0,0,0,-0.32025721,-1.2828667,-2.1592438,-1.7043102,-0.24376379,0,0,0,0,0,0,0,0,0,-0.034593259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921,-7.4992283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54018592,-2.4047734,-2.1816308,-0.61081429,0,0,0,0,0,0,0,0,-0.2145068,-3.565047,-7.3470772,-4.8930878,-1.1045158,0,0,0,0,0,0,0,-0.32024403,-1.2828139,-2.1591549,-1.7042401,-0.24375375,0,0,0,0,0,0,0,0,0,-0.034591835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922,-7.4989196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54016368,-2.4046745,-2.181541,-0.61078915,0,0,0,0,0,0,0,0,-0.21449797,-3.5649003,-7.3467748,-4.8928863,-1.1044703,0,0,0,0,0,0,0,-0.32023085,-1.2827611,-2.159066,-1.7041699,-0.24374372,0,0,0,0,0,0,0,0,0,-0.034590411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923,-7.4986109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54014145,-2.4045755,-2.1814512,-0.610764,0,0,0,0,0,0,0,0,-0.21448914,-3.5647535,-7.3464723,-4.8926849,-1.1044249,0,0,0,0,0,0,0,-0.32021766,-1.2827083,-2.1589772,-1.7040998,-0.24373368,0,0,0,0,0,0,0,0,0,-0.034588988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924,-7.4983021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54011921,-2.4044765,-2.1813613,-0.61073886,0,0,0,0,0,0,0,0,-0.21448031,-3.5646067,-7.3461699,-4.8924835,-1.1043794,0,0,0,0,0,0,0,-0.32020448,-1.2826555,-2.1588883,-1.7040296,-0.24372365,0,0,0,0,0,0,0,0,0,-0.034587564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,-7.4979934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54009697,-2.4043775,-2.1812715,-0.61071372,0,0,0,0,0,0,0,0,-0.21447148,-3.56446,-7.3458674,-4.8922821,-1.1043339,0,0,0,0,0,0,0,-0.3201913,-1.2826026,-2.1587994,-1.7039595,-0.24371362,0,0,0,0,0,0,0,0,0,-0.03458614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,-7.4976847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54007474,-2.4042785,-2.1811817,-0.61068857,0,0,0,0,0,0,0,0,-0.21446265,-3.5643132,-7.345565,-4.8920807,-1.1042885,0,0,0,0,0,0,0,-0.32017812,-1.2825498,-2.1587105,-1.7038893,-0.24370358,0,0,0,0,0,0,0,0,0,-0.034584716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,-7.497376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5400525,-2.4041795,-2.1810919,-0.61066343,0,0,0,0,0,0,0,0,-0.21445382,-3.5641665,-7.3452626,-4.8918792,-1.104243,0,0,0,0,0,0,0,-0.32016493,-1.282497,-2.1586216,-1.7038191,-0.24369355,0,0,0,0,0,0,0,0,0,-0.034583292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,-7.4970673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54003026,-2.4040805,-2.1810021,-0.61063828,0,0,0,0,0,0,0,0,-0.21444499,-3.5640197,-7.3449601,-4.8916778,-1.1041975,0,0,0,0,0,0,0,-0.32015175,-1.2824442,-2.1585328,-1.703749,-0.24368351,0,0,0,0,0,0,0,0,0,-0.034581868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,-7.4967586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54000803,-2.4039815,-2.1809123,-0.61061314,0,0,0,0,0,0,0,0,-0.21443616,-3.563873,-7.3446577,-4.8914764,-1.1041521,0,0,0,0,0,0,0,-0.32013857,-1.2823914,-2.1584439,-1.7036788,-0.24367348,0,0,0,0,0,0,0,0,0,-0.034580444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930,-7.4964499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53998579,-2.4038825,-2.1808225,-0.610588,0,0,0,0,0,0,0,0,-0.21442733,-3.5637262,-7.3443552,-4.891275,-1.1041066,0,0,0,0,0,0,0,-0.32012538,-1.2823386,-2.158355,-1.7036087,-0.24366345,0,0,0,0,0,0,0,0,0,-0.03457902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931,-7.4961412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53996355,-2.4037835,-2.1807327,-0.61056285,0,0,0,0,0,0,0,0,-0.2144185,-3.5635795,-7.3440528,-4.8910735,-1.1040611,0,0,0,0,0,0,0,-0.3201122,-1.2822858,-2.1582661,-1.7035385,-0.24365341,0,0,0,0,0,0,0,0,0,-0.034577596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4932,-7.4958325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53994132,-2.4036845,-2.1806429,-0.61053771,0,0,0,0,0,0,0,0,-0.21440967,-3.5634327,-7.3437503,-4.8908721,-1.1040157,0,0,0,0,0,0,0,-0.32009902,-1.282233,-2.1581772,-1.7034684,-0.24364338,0,0,0,0,0,0,0,0,0,-0.034576172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,-7.4955238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53991908,-2.4035855,-2.1805531,-0.61051256,0,0,0,0,0,0,0,0,-0.21440084,-3.563286,-7.3434479,-4.8906707,-1.1039702,0,0,0,0,0,0,0,-0.32008584,-1.2821802,-2.1580883,-1.7033982,-0.24363334,0,0,0,0,0,0,0,0,0,-0.034574748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934,-7.4952151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53989684,-2.4034865,-2.1804633,-0.61048742,0,0,0,0,0,0,0,0,-0.21439201,-3.5631392,-7.3431455,-4.8904693,-1.1039247,0,0,0,0,0,0,0,-0.32007265,-1.2821274,-2.1579995,-1.7033281,-0.24362331,0,0,0,0,0,0,0,0,0,-0.034573324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,-7.4949064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53987461,-2.4033876,-2.1803735,-0.61046227,0,0,0,0,0,0,0,0,-0.21438318,-3.5629924,-7.342843,-4.8902678,-1.1038793,0,0,0,0,0,0,0,-0.32005947,-1.2820746,-2.1579106,-1.7032579,-0.24361327,0,0,0,0,0,0,0,0,0,-0.0345719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,-7.4945977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53985237,-2.4032886,-2.1802837,-0.61043713,0,0,0,0,0,0,0,0,-0.21437435,-3.5628457,-7.3425406,-4.8900664,-1.1038338,0,0,0,0,0,0,0,-0.32004629,-1.2820218,-2.1578217,-1.7031878,-0.24360324,0,0,0,0,0,0,0,0,0,-0.034570476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,-7.494289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53983013,-2.4031896,-2.1801939,-0.61041199,0,0,0,0,0,0,0,0,-0.21436552,-3.5626989,-7.3422381,-4.889865,-1.1037883,0,0,0,0,0,0,0,-0.3200331,-1.281969,-2.1577328,-1.7031176,-0.24359321,0,0,0,0,0,0,0,0,0,-0.034569052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,-7.4939803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5398079,-2.4030906,-2.1801041,-0.61038684,0,0,0,0,0,0,0,0,-0.21435669,-3.5625522,-7.3419357,-4.8896636,-1.1037429,0,0,0,0,0,0,0,-0.32001992,-1.2819162,-2.1576439,-1.7030474,-0.24358317,0,0,0,0,0,0,0,0,0,-0.034567628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,-7.4936716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53978566,-2.4029916,-2.1800142,-0.6103617,0,0,0,0,0,0,0,0,-0.21434786,-3.5624054,-7.3416333,-4.8894621,-1.1036974,0,0,0,0,0,0,0,-0.32000674,-1.2818633,-2.1575551,-1.7029773,-0.24357314,0,0,0,0,0,0,0,0,0,-0.034566204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,-7.4933629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53976342,-2.4028926,-2.1799244,-0.61033655,0,0,0,0,0,0,0,0,-0.21433903,-3.5622587,-7.3413308,-4.8892607,-1.1036519,0,0,0,0,0,0,0,-0.31999356,-1.2818105,-2.1574662,-1.7029071,-0.2435631,0,0,0,0,0,0,0,0,0,-0.03456478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,-7.4930541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53974119,-2.4027936,-2.1798346,-0.61031141,0,0,0,0,0,0,0,0,-0.2143302,-3.5621119,-7.3410284,-4.8890593,-1.1036065,0,0,0,0,0,0,0,-0.31998037,-1.2817577,-2.1573773,-1.702837,-0.24355307,0,0,0,0,0,0,0,0,0,-0.034563356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,-7.4927454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53971895,-2.4026946,-2.1797448,-0.61028627,0,0,0,0,0,0,0,0,-0.21432137,-3.5619652,-7.3407259,-4.8888579,-1.103561,0,0,0,0,0,0,0,-0.31996719,-1.2817049,-2.1572884,-1.7027668,-0.24354304,0,0,0,0,0,0,0,0,0,-0.034561932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4943,-7.4924367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53969671,-2.4025956,-2.179655,-0.61026112,0,0,0,0,0,0,0,0,-0.21431254,-3.5618184,-7.3404235,-4.8886564,-1.1035155,0,0,0,0,0,0,0,-0.31995401,-1.2816521,-2.1571995,-1.7026967,-0.243533,0,0,0,0,0,0,0,0,0,-0.034560508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
