Time (ms),Stress at 0.00 mm (kPa),Stress at 0.25 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.26 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.44 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.06 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa)
3683,201.53891,191.76932,170.30987,141.77861,114.18844,87.727968,63.954457,49.76082,35.778576,23.163619,14.832612,8.1273754,2.9435697,0,0,0,0,0,0,0
3684,201.54286,191.77308,170.31321,141.78139,114.19067,87.729688,63.95571,49.761795,35.779277,23.164073,14.832903,8.1275347,2.9436274,0,0,0,0,0,0,0
3685,201.54681,191.77684,170.31655,141.78417,114.19291,87.731407,63.956964,49.762771,35.779978,23.164527,14.833194,8.127694,2.9436851,0,0,0,0,0,0,0
3686,201.55076,191.7806,170.31989,141.78695,114.19515,87.733127,63.958217,49.763746,35.780679,23.164981,14.833484,8.1278533,2.9437428,0,0,0,0,0,0,0
3687,201.55471,191.78436,170.32323,141.78973,114.19739,87.734846,63.959471,49.764721,35.781381,23.165435,14.833775,8.1280126,2.9438005,0,0,0,0,0,0,0
3688,201.55866,191.78812,170.32656,141.79251,114.19963,87.736565,63.960724,49.765696,35.782082,23.165889,14.834066,8.1281719,2.9438582,0,0,0,0,0,0,0
3689,201.56261,191.79187,170.3299,141.79529,114.20186,87.738285,63.961978,49.766672,35.782783,23.166343,14.834357,8.1283312,2.9439159,0,0,0,0,0,0,0
3690,201.56656,191.79563,170.33324,141.79806,114.2041,87.740004,63.963231,49.767647,35.783484,23.166797,14.834647,8.1284905,2.9439736,0,0,0,0,0,0,0
3691,201.57051,191.79939,170.33658,141.80084,114.20634,87.741724,63.964485,49.768622,35.784186,23.167251,14.834938,8.1286498,2.9440313,0,0,0,0,0,0,0
3692,201.57446,191.80315,170.33992,141.80362,114.20858,87.743443,63.965738,49.769598,35.784887,23.167705,14.835229,8.1288091,2.9440889,0,0,0,0,0,0,0
3693,201.57841,191.80691,170.34325,141.8064,114.21082,87.745163,63.966992,49.770573,35.785588,23.168159,14.835519,8.1289684,2.9441466,0,0,0,0,0,0,0
3694,201.58236,191.81067,170.34659,141.80918,114.21305,87.746882,63.968245,49.771548,35.786289,23.168613,14.83581,8.1291276,2.9442043,0,0,0,0,0,0,0
3695,201.58631,191.81443,170.34993,141.81196,114.21529,87.748602,63.969499,49.772523,35.786991,23.169067,14.836101,8.1292869,2.944262,0,0,0,0,0,0,0
3696,201.59026,191.81818,170.35327,141.81474,114.21753,87.750321,63.970752,49.773499,35.787692,23.169521,14.836392,8.1294462,2.9443197,0,0,0,0,0,0,0
3697,201.59421,191.82194,170.35661,141.81752,114.21977,87.75204,63.972006,49.774474,35.788393,23.169975,14.836682,8.1296055,2.9443774,0,0,0,0,0,0,0
3698,201.59816,191.8257,170.35994,141.8203,114.22201,87.75376,63.973259,49.775449,35.789094,23.170429,14.836973,8.1297648,2.9444351,0,0,0,0,0,0,0
3699,201.60211,191.82946,170.36328,141.82307,114.22424,87.755479,63.974513,49.776425,35.789796,23.170883,14.837264,8.1299241,2.9444928,0,0,0,0,0,0,0
3700,201.60606,191.83322,170.36662,141.82585,114.22648,87.757199,63.975766,49.7774,35.790497,23.171337,14.837554,8.1300834,2.9445505,0,0,0,0,0,0,0
3701,201.61001,191.83698,170.36996,141.82863,114.22872,87.758918,63.97702,49.778375,35.791198,23.171791,14.837845,8.1302427,2.9446082,0,0,0,0,0,0,0
3702,201.61396,191.84074,170.3733,141.83141,114.23096,87.760638,63.978273,49.779351,35.791899,23.172245,14.838136,8.130402,2.9446659,0,0,0,0,0,0,0
3703,201.61791,191.8445,170.37663,141.83419,114.2332,87.762357,63.979527,49.780326,35.792601,23.172699,14.838427,8.1305613,2.9447236,0,0,0,0,0,0,0
3704,201.62186,191.84825,170.37997,141.83697,114.23543,87.764076,63.98078,49.781301,35.793302,23.173153,14.838717,8.1307206,2.9447813,0,0,0,0,0,0,0
3705,201.62581,191.85201,170.38331,141.83975,114.23767,87.765796,63.982034,49.782276,35.794003,23.173607,14.839008,8.1308799,2.944839,0,0,0,0,0,0,0
3706,201.62976,191.85577,170.38665,141.84253,114.23991,87.767515,63.983287,49.783252,35.794704,23.174061,14.839299,8.1310392,2.9448966,0,0,0,0,0,0,0
3707,201.63371,191.85953,170.38999,141.8453,114.24215,87.769235,63.984541,49.784227,35.795406,23.174515,14.839589,8.1311985,2.9449543,0,0,0,0,0,0,0
3708,201.63766,191.86329,170.39332,141.84808,114.24439,87.770954,63.985794,49.785202,35.796107,23.174969,14.83988,8.1313578,2.945012,0,0,0,0,0,0,0
3709,201.64162,191.86705,170.39666,141.85086,114.24662,87.772674,63.987047,49.786178,35.796808,23.175423,14.840171,8.131517,2.9450697,0,0,0,0,0,0,0
3710,201.64557,191.87081,170.4,141.85364,114.24886,87.774393,63.988301,49.787153,35.797509,23.175877,14.840462,8.1316763,2.9451274,0,0,0,0,0,0,0
3711,201.64952,191.87456,170.40334,141.85642,114.2511,87.776113,63.989554,49.788128,35.798211,23.176331,14.840752,8.1318356,2.9451851,0,0,0,0,0,0,0
3712,201.65347,191.87832,170.40668,141.8592,114.25334,87.777832,63.990808,49.789104,35.798912,23.176785,14.841043,8.1319949,2.9452428,0,0,0,0,0,0,0
3713,201.65742,191.88208,170.41001,141.86198,114.25558,87.779551,63.992061,49.790079,35.799613,23.177239,14.841334,8.1321542,2.9453005,0,0,0,0,0,0,0
3714,201.66137,191.88584,170.41335,141.86476,114.25781,87.781271,63.993315,49.791054,35.800314,23.177693,14.841624,8.1323135,2.9453582,0,0,0,0,0,0,0
3715,201.66532,191.8896,170.41669,141.86753,114.26005,87.78299,63.994568,49.792029,35.801016,23.178147,14.841915,8.1324728,2.9454159,0,0,0,0,0,0,0
3716,201.66927,191.89336,170.42003,141.87031,114.26229,87.78471,63.995822,49.793005,35.801717,23.178601,14.842206,8.1326321,2.9454736,0,0,0,0,0,0,0
3717,201.67322,191.89712,170.42337,141.87309,114.26453,87.786429,63.997075,49.79398,35.802418,23.179055,14.842497,8.1327914,2.9455313,0,0,0,0,0,0,0
3718,201.67717,191.90087,170.4267,141.87587,114.26677,87.788149,63.998329,49.794955,35.803119,23.179509,14.842787,8.1329507,2.945589,0,0,0,0,0,0,0
3719,201.68112,191.90463,170.43004,141.87865,114.26901,87.789868,63.999582,49.795931,35.803821,23.179963,14.843078,8.13311,2.9456467,0,0,0,0,0,0,0
3720,201.68507,191.90839,170.43338,141.88143,114.27124,87.791587,64.000836,49.796906,35.804522,23.180417,14.843369,8.1332693,2.9457043,0,0,0,0,0,0,0
3721,201.68902,191.91215,170.43672,141.88421,114.27348,87.793307,64.002089,49.797881,35.805223,23.180871,14.843659,8.1334286,2.945762,0,0,0,0,0,0,0
3722,201.69297,191.91591,170.44006,141.88699,114.27572,87.795026,64.003343,49.798856,35.805924,23.181325,14.84395,8.1335879,2.9458197,0,0,0,0,0,0,0
3723,201.69692,191.91967,170.44339,141.88977,114.27796,87.796746,64.004596,49.799832,35.806626,23.181779,14.844241,8.1337472,2.9458774,0,0,0,0,0,0,0
3724,201.70087,191.92343,170.44673,141.89254,114.2802,87.798465,64.00585,49.800807,35.807327,23.182233,14.844532,8.1339065,2.9459351,0,0,0,0,0,0,0
3725,201.70482,191.92718,170.45007,141.89532,114.28243,87.800185,64.007103,49.801782,35.808028,23.182687,14.844822,8.1340657,2.9459928,0,0,0,0,0,0,0
3726,201.70877,191.93094,170.45341,141.8981,114.28467,87.801904,64.008357,49.802758,35.808729,23.183141,14.845113,8.134225,2.9460505,0,0,0,0,0,0,0
3727,201.71272,191.9347,170.45675,141.90088,114.28691,87.803623,64.00961,49.803733,35.809431,23.183595,14.845404,8.1343843,2.9461082,0,0,0,0,0,0,0
3728,201.71667,191.93846,170.46008,141.90366,114.28915,87.805343,64.010864,49.804708,35.810132,23.184049,14.845694,8.1345436,2.9461659,0,0,0,0,0,0,0
3729,201.72062,191.94222,170.46342,141.90644,114.29139,87.807062,64.012117,49.805684,35.810833,23.184503,14.845985,8.1347029,2.9462236,0,0,0,0,0,0,0
3730,201.72457,191.94598,170.46676,141.90922,114.29362,87.808782,64.013371,49.806659,35.811534,23.184957,14.846276,8.1348622,2.9462813,0,0,0,0,0,0,0
3731,201.72852,191.94974,170.4701,141.912,114.29586,87.810501,64.014624,49.807634,35.812236,23.185411,14.846567,8.1350215,2.946339,0,0,0,0,0,0,0
3732,201.73247,191.95349,170.47344,141.91477,114.2981,87.812221,64.015878,49.808609,35.812937,23.185865,14.846857,8.1351808,2.9463967,0,0,0,0,0,0,0
3733,201.73642,191.95725,170.47677,141.91755,114.30034,87.81394,64.017131,49.809585,35.813638,23.186319,14.847148,8.1353401,2.9464544,0,0,0,0,0,0,0
3734,201.74037,191.96101,170.48011,141.92033,114.30258,87.81566,64.018385,49.81056,35.814339,23.186773,14.847439,8.1354994,2.9465121,0,0,0,0,0,0,0
3735,201.74432,191.96477,170.48345,141.92311,114.30481,87.817379,64.019638,49.811535,35.815041,23.187227,14.847729,8.1356587,2.9465697,0,0,0,0,0,0,0
3736,201.74827,191.96853,170.48679,141.92589,114.30705,87.819098,64.020892,49.812511,35.815742,23.187681,14.84802,8.135818,2.9466274,0,0,0,0,0,0,0
3737,201.75222,191.97229,170.49013,141.92867,114.30929,87.820818,64.022145,49.813486,35.816443,23.188135,14.848311,8.1359773,2.9466851,0,0,0,0,0,0,0
3738,201.75617,191.97605,170.49346,141.93145,114.31153,87.822537,64.023399,49.814461,35.817144,23.188589,14.848602,8.1361366,2.9467428,0,0,0,0,0,0,0
3739,201.76012,191.97981,170.4968,141.93423,114.31377,87.824257,64.024652,49.815436,35.817846,23.189043,14.848892,8.1362959,2.9468005,0,0,0,0,0,0,0
3740,201.76407,191.98356,170.50014,141.93701,114.316,87.825976,64.025905,49.816412,35.818547,23.189497,14.849183,8.1364552,2.9468582,0,0,0,0,0,0,0
3741,201.76802,191.98732,170.50348,141.93978,114.31824,87.827696,64.027159,49.817387,35.819248,23.189951,14.849474,8.1366144,2.9469159,0,0,0,0,0,0,0
3742,201.77197,191.99108,170.50682,141.94256,114.32048,87.829415,64.028412,49.818362,35.819949,23.190405,14.849764,8.1367737,2.9469736,0,0,0,0,0,0,0
3743,201.77592,191.99484,170.51015,141.94534,114.32272,87.831134,64.029666,49.819338,35.820651,23.190859,14.850055,8.136933,2.9470313,0,0,0,0,0,0,0
3744,201.77987,191.9986,170.51349,141.94812,114.32496,87.832854,64.030919,49.820313,35.821352,23.191313,14.850346,8.1370923,2.947089,0,0,0,0,0,0,0
3745,201.78382,192.00236,170.51683,141.9509,114.32719,87.834573,64.032173,49.821288,35.822053,23.191767,14.850637,8.1372516,2.9471467,0,0,0,0,0,0,0
3746,201.78777,192.00612,170.52017,141.95368,114.32943,87.836293,64.033426,49.822264,35.822754,23.192221,14.850927,8.1374109,2.9472044,0,0,0,0,0,0,0
3747,201.79172,192.00987,170.52351,141.95646,114.33167,87.838012,64.03468,49.823239,35.823456,23.192675,14.851218,8.1375702,2.9472621,0,0,0,0,0,0,0
3748,201.79567,192.01363,170.52684,141.95924,114.33391,87.839732,64.035933,49.824214,35.824157,23.193129,14.851509,8.1377295,2.9473198,0,0,0,0,0,0,0
3749,201.79962,192.01739,170.53018,141.96201,114.33615,87.841451,64.037187,49.825189,35.824858,23.193583,14.851799,8.1378888,2.9473774,0,0,0,0,0,0,0
3750,201.80357,192.02115,170.53352,141.96479,114.33838,87.843171,64.03844,49.826165,35.825559,23.194037,14.85209,8.1380481,2.9474351,0,0,0,0,0,0,0
3751,201.80131,192.019,170.53161,141.96321,114.33711,87.842188,64.037724,49.825607,35.825159,23.193777,14.851924,8.1379571,2.9474022,0,0,0,0,0,0,0
3752,201.79905,192.01685,170.52971,141.96162,114.33583,87.841205,64.037008,49.82505,35.824758,23.193518,14.851758,8.137866,2.9473692,0,0,0,0,0,0,0
3753,201.7968,192.01471,170.5278,141.96003,114.33455,87.840223,64.036291,49.824493,35.824357,23.193259,14.851592,8.137775,2.9473362,0,0,0,0,0,0,0
3754,201.79454,192.01256,170.52589,141.95844,114.33327,87.83924,64.035575,49.823935,35.823956,23.192999,14.851426,8.137684,2.9473033,0,0,0,0,0,0,0
3755,201.79228,192.01041,170.52398,141.95685,114.33199,87.838257,64.034859,49.823378,35.823556,23.19274,14.851259,8.1375929,2.9472703,0,0,0,0,0,0,0
3756,201.79002,192.00826,170.52207,141.95526,114.33071,87.837275,64.034142,49.82282,35.823155,23.19248,14.851093,8.1375019,2.9472373,0,0,0,0,0,0,0
3757,201.78777,192.00611,170.52017,141.95368,114.32943,87.836292,64.033426,49.822263,35.822754,23.192221,14.850927,8.1374108,2.9472043,0,0,0,0,0,0,0
3758,201.78551,192.00397,170.51826,141.95209,114.32815,87.835309,64.032709,49.821706,35.822353,23.191961,14.850761,8.1373198,2.9471714,0,0,0,0,0,0,0
3759,201.78325,192.00182,170.51635,141.9505,114.32687,87.834327,64.031993,49.821148,35.821952,23.191702,14.850595,8.1372288,2.9471384,0,0,0,0,0,0,0
3760,201.78099,191.99967,170.51444,141.94891,114.32559,87.833344,64.031277,49.820591,35.821552,23.191442,14.850429,8.1371377,2.9471054,0,0,0,0,0,0,0
3761,201.77874,191.99752,170.51254,141.94732,114.32432,87.832361,64.03056,49.820034,35.821151,23.191183,14.850263,8.1370467,2.9470725,0,0,0,0,0,0,0
3762,201.77648,191.99537,170.51063,141.94574,114.32304,87.831379,64.029844,49.819476,35.82075,23.190923,14.850096,8.1369557,2.9470395,0,0,0,0,0,0,0
3763,201.77422,191.99323,170.50872,141.94415,114.32176,87.830396,64.029128,49.818919,35.820349,23.190664,14.84993,8.1368646,2.9470065,0,0,0,0,0,0,0
3764,201.77196,191.99108,170.50681,141.94256,114.32048,87.829414,64.028411,49.818361,35.819949,23.190405,14.849764,8.1367736,2.9469735,0,0,0,0,0,0,0
3765,201.76971,191.98893,170.50491,141.94097,114.3192,87.828431,64.027695,49.817804,35.819548,23.190145,14.849598,8.1366826,2.9469406,0,0,0,0,0,0,0
3766,201.76745,191.98678,170.503,141.93938,114.31792,87.827448,64.026979,49.817247,35.819147,23.189886,14.849432,8.1365915,2.9469076,0,0,0,0,0,0,0
3767,201.76519,191.98463,170.50109,141.9378,114.31664,87.826466,64.026262,49.816689,35.818746,23.189626,14.849266,8.1365005,2.9468746,0,0,0,0,0,0,0
3768,201.76293,191.98249,170.49918,141.93621,114.31536,87.825483,64.025546,49.816132,35.818346,23.189367,14.8491,8.1364095,2.9468417,0,0,0,0,0,0,0
3769,201.76068,191.98034,170.49728,141.93462,114.31408,87.8245,64.02483,49.815575,35.817945,23.189107,14.848933,8.1363184,2.9468087,0,0,0,0,0,0,0
3770,201.75842,191.97819,170.49537,141.93303,114.3128,87.823518,64.024113,49.815017,35.817544,23.188848,14.848767,8.1362274,2.9467757,0,0,0,0,0,0,0
3771,201.75616,191.97604,170.49346,141.93144,114.31153,87.822535,64.023397,49.81446,35.817143,23.188588,14.848601,8.1361364,2.9467427,0,0,0,0,0,0,0
3772,201.75391,191.97389,170.49155,141.92986,114.31025,87.821552,64.022681,49.813902,35.816743,23.188329,14.848435,8.1360453,2.9467098,0,0,0,0,0,0,0
3773,201.75165,191.97175,170.48964,141.92827,114.30897,87.82057,64.021964,49.813345,35.816342,23.188069,14.848269,8.1359543,2.9466768,0,0,0,0,0,0,0
3774,201.74939,191.9696,170.48774,141.92668,114.30769,87.819587,64.021248,49.812788,35.815941,23.18781,14.848103,8.1358633,2.9466438,0,0,0,0,0,0,0
3775,201.74713,191.96745,170.48583,141.92509,114.30641,87.818604,64.020531,49.81223,35.81554,23.187551,14.847937,8.1357722,2.9466109,0,0,0,0,0,0,0
3776,201.74488,191.9653,170.48392,141.9235,114.30513,87.817622,64.019815,49.811673,35.81514,23.187291,14.84777,8.1356812,2.9465779,0,0,0,0,0,0,0
3777,201.74262,191.96315,170.48201,141.92192,114.30385,87.816639,64.019099,49.811116,35.814739,23.187032,14.847604,8.1355901,2.9465449,0,0,0,0,0,0,0
3778,201.74036,191.96101,170.48011,141.92033,114.30257,87.815657,64.018382,49.810558,35.814338,23.186772,14.847438,8.1354991,2.9465119,0,0,0,0,0,0,0
3779,201.7381,191.95886,170.4782,141.91874,114.30129,87.814674,64.017666,49.810001,35.813937,23.186513,14.847272,8.1354081,2.946479,0,0,0,0,0,0,0
3780,201.73585,191.95671,170.47629,141.91715,114.30001,87.813691,64.01695,49.809444,35.813537,23.186253,14.847106,8.135317,2.946446,0,0,0,0,0,0,0
3781,201.73359,191.95456,170.47438,141.91556,114.29873,87.812709,64.016233,49.808886,35.813136,23.185994,14.84694,8.135226,2.946413,0,0,0,0,0,0,0
3782,201.73133,191.95241,170.47248,141.91398,114.29746,87.811726,64.015517,49.808329,35.812735,23.185734,14.846774,8.135135,2.9463801,0,0,0,0,0,0,0
3783,201.72907,191.95027,170.47057,141.91239,114.29618,87.810743,64.014801,49.807771,35.812334,23.185475,14.846608,8.1350439,2.9463471,0,0,0,0,0,0,0
3784,201.72682,191.94812,170.46866,141.9108,114.2949,87.809761,64.014084,49.807214,35.811934,23.185215,14.846441,8.1349529,2.9463141,0,0,0,0,0,0,0
3785,201.72456,191.94597,170.46675,141.90921,114.29362,87.808778,64.013368,49.806657,35.811533,23.184956,14.846275,8.1348619,2.9462812,0,0,0,0,0,0,0
3786,201.7223,191.94382,170.46485,141.90762,114.29234,87.807795,64.012652,49.806099,35.811132,23.184697,14.846109,8.1347708,2.9462482,0,0,0,0,0,0,0
3787,201.72004,191.94167,170.46294,141.90603,114.29106,87.806813,64.011935,49.805542,35.810731,23.184437,14.845943,8.1346798,2.9462152,0,0,0,0,0,0,0
3788,201.71779,191.93953,170.46103,141.90445,114.28978,87.80583,64.011219,49.804985,35.810331,23.184178,14.845777,8.1345888,2.9461822,0,0,0,0,0,0,0
3789,201.71553,191.93738,170.45912,141.90286,114.2885,87.804847,64.010502,49.804427,35.80993,23.183918,14.845611,8.1344977,2.9461493,0,0,0,0,0,0,0
3790,201.71327,191.93523,170.45721,141.90127,114.28722,87.803865,64.009786,49.80387,35.809529,23.183659,14.845445,8.1344067,2.9461163,0,0,0,0,0,0,0
3791,201.71101,191.93308,170.45531,141.89968,114.28594,87.802882,64.00907,49.803312,35.809128,23.183399,14.845278,8.1343157,2.9460833,0,0,0,0,0,0,0
3792,201.70876,191.93093,170.4534,141.89809,114.28467,87.8019,64.008353,49.802755,35.808727,23.18314,14.845112,8.1342246,2.9460504,0,0,0,0,0,0,0
3793,201.7065,191.92879,170.45149,141.89651,114.28339,87.800917,64.007637,49.802198,35.808327,23.18288,14.844946,8.1341336,2.9460174,0,0,0,0,0,0,0
3794,201.70424,191.92664,170.44958,141.89492,114.28211,87.799934,64.006921,49.80164,35.807926,23.182621,14.84478,8.1340426,2.9459844,0,0,0,0,0,0,0
3795,201.70198,191.92449,170.44768,141.89333,114.28083,87.798952,64.006204,49.801083,35.807525,23.182361,14.844614,8.1339515,2.9459514,0,0,0,0,0,0,0
3796,201.69973,191.92234,170.44577,141.89174,114.27955,87.797969,64.005488,49.800526,35.807124,23.182102,14.844448,8.1338605,2.9459185,0,0,0,0,0,0,0
3797,201.69747,191.92019,170.44386,141.89015,114.27827,87.796986,64.004772,49.799968,35.806724,23.181842,14.844282,8.1337694,2.9458855,0,0,0,0,0,0,0
3798,201.69521,191.91805,170.44195,141.88857,114.27699,87.796004,64.004055,49.799411,35.806323,23.181583,14.844115,8.1336784,2.9458525,0,0,0,0,0,0,0
3799,201.69295,191.9159,170.44005,141.88698,114.27571,87.795021,64.003339,49.798853,35.805922,23.181324,14.843949,8.1335874,2.9458196,0,0,0,0,0,0,0
3800,201.6907,191.91375,170.43814,141.88539,114.27443,87.794038,64.002623,49.798296,35.805521,23.181064,14.843783,8.1334963,2.9457866,0,0,0,0,0,0,0
3801,201.68844,191.9116,170.43623,141.8838,114.27315,87.793056,64.001906,49.797739,35.805121,23.180805,14.843617,8.1334053,2.9457536,0,0,0,0,0,0,0
3802,201.68618,191.90945,170.43432,141.88221,114.27188,87.792073,64.00119,49.797181,35.80472,23.180545,14.843451,8.1333143,2.9457206,0,0,0,0,0,0,0
3803,201.68392,191.90731,170.43242,141.88063,114.2706,87.79109,64.000473,49.796624,35.804319,23.180286,14.843285,8.1332232,2.9456877,0,0,0,0,0,0,0
3804,201.68167,191.90516,170.43051,141.87904,114.26932,87.790108,63.999757,49.796067,35.803918,23.180026,14.843119,8.1331322,2.9456547,0,0,0,0,0,0,0
3805,201.67941,191.90301,170.4286,141.87745,114.26804,87.789125,63.999041,49.795509,35.803518,23.179767,14.842952,8.1330412,2.9456217,0,0,0,0,0,0,0
3806,201.67715,191.90086,170.42669,141.87586,114.26676,87.788142,63.998324,49.794952,35.803117,23.179507,14.842786,8.1329501,2.9455888,0,0,0,0,0,0,0
3807,201.67489,191.89871,170.42478,141.87427,114.26548,87.78716,63.997608,49.794394,35.802716,23.179248,14.84262,8.1328591,2.9455558,0,0,0,0,0,0,0
3808,201.67264,191.89657,170.42288,141.87269,114.2642,87.786177,63.996892,49.793837,35.802315,23.178988,14.842454,8.1327681,2.9455228,0,0,0,0,0,0,0
3809,201.67038,191.89442,170.42097,141.8711,114.26292,87.785195,63.996175,49.79328,35.801915,23.178729,14.842288,8.132677,2.9454898,0,0,0,0,0,0,0
3810,201.66812,191.89227,170.41906,141.86951,114.26164,87.784212,63.995459,49.792722,35.801514,23.17847,14.842122,8.132586,2.9454569,0,0,0,0,0,0,0
3811,201.66586,191.89012,170.41715,141.86792,114.26036,87.783229,63.994743,49.792165,35.801113,23.17821,14.841956,8.132495,2.9454239,0,0,0,0,0,0,0
3812,201.66361,191.88797,170.41525,141.86633,114.25909,87.782247,63.994026,49.791608,35.800712,23.177951,14.841789,8.1324039,2.9453909,0,0,0,0,0,0,0
3813,201.66135,191.88582,170.41334,141.86475,114.25781,87.781264,63.99331,49.79105,35.800312,23.177691,14.841623,8.1323129,2.945358,0,0,0,0,0,0,0
3814,201.65909,191.88368,170.41143,141.86316,114.25653,87.780281,63.992594,49.790493,35.799911,23.177432,14.841457,8.1322219,2.945325,0,0,0,0,0,0,0
3815,201.65683,191.88153,170.40952,141.86157,114.25525,87.779299,63.991877,49.789935,35.79951,23.177172,14.841291,8.1321308,2.945292,0,0,0,0,0,0,0
3816,201.65458,191.87938,170.40762,141.85998,114.25397,87.778316,63.991161,49.789378,35.799109,23.176913,14.841125,8.1320398,2.9452591,0,0,0,0,0,0,0
3817,201.65232,191.87723,170.40571,141.85839,114.25269,87.777333,63.990444,49.788821,35.798709,23.176653,14.840959,8.1319487,2.9452261,0,0,0,0,0,0,0
3818,201.65006,191.87508,170.4038,141.8568,114.25141,87.776351,63.989728,49.788263,35.798308,23.176394,14.840793,8.1318577,2.9451931,0,0,0,0,0,0,0
3819,201.64781,191.87294,170.40189,141.85522,114.25013,87.775368,63.989012,49.787706,35.797907,23.176134,14.840626,8.1317667,2.9451601,0,0,0,0,0,0,0
3820,201.64555,191.87079,170.39999,141.85363,114.24885,87.774385,63.988295,49.787149,35.797506,23.175875,14.84046,8.1316756,2.9451272,0,0,0,0,0,0,0
3821,201.64329,191.86864,170.39808,141.85204,114.24757,87.773403,63.987579,49.786591,35.797106,23.175616,14.840294,8.1315846,2.9450942,0,0,0,0,0,0,0
3822,201.64103,191.86649,170.39617,141.85045,114.24629,87.77242,63.986863,49.786034,35.796705,23.175356,14.840128,8.1314936,2.9450612,0,0,0,0,0,0,0
