Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa)
403,102.14707,0,2.5961887,6.5024529,7.3264763,12.732392,10.312178,15.187768,0,0,3.3186549,9.9440779,29.981596,43.971924,11.204826,9.4444021,0,0,1.1894213,8.4591799,16.483039,21.076615,8.8379137,9.0364215,0,0,0,0,0.25432281,4.6197998,2.1506344,5.7065129,0,0,0,0,0,0,0,0.21934352,0,0,0,0,0,0,0,0
404,102.45667,0,2.6040576,6.5221615,7.3486825,12.770984,10.343434,15.233802,0,0,3.3287135,9.9742179,30.072468,44.105201,11.238787,9.4730276,0,0,1.1930263,8.4848192,16.532999,21.140497,8.8647009,9.0638104,0,0,0,0,0.25509365,4.6338022,2.1571528,5.723809,0,0,0,0,0,0,0,0.22000834,0,0,0,0,0,0,0,0
405,102.76627,0,2.6119265,6.5418701,7.3708887,12.809575,10.374689,15.279835,0,0,3.3387722,10.004358,30.163341,44.238477,11.272748,9.5016531,0,0,1.1966314,8.5104585,16.582958,21.20438,8.8914882,9.0911993,0,0,0,0,0.25586449,4.6478045,2.1636713,5.7411052,0,0,0,0,0,0,0,0.22067316,0,0,0,0,0,0,0,0
406,103.07587,0,2.6197954,6.5615787,7.3930948,12.848166,10.405945,15.325868,0,0,3.3488309,10.034498,30.254214,44.371754,11.306709,9.5302786,0,0,1.2002365,8.5360978,16.632917,21.268262,8.9182754,9.1185882,0,0,0,0,0.25663533,4.6618069,2.1701897,5.7584013,0,0,0,0,0,0,0,0.22133798,0,0,0,0,0,0,0,0
407,103.38548,0,2.6276643,6.5812873,7.415301,12.886757,10.437201,15.371902,0,0,3.3588895,10.064638,30.345086,44.50503,11.340671,9.558904,0,0,1.2038415,8.5617372,16.682876,21.332144,8.9450627,9.1459772,0,0,0,0,0.25740617,4.6758093,2.1767082,5.7756974,0,0,0,0,0,0,0,0.2220028,0,0,0,0,0,0,0,0
408,103.69508,0,2.6355333,6.6009959,7.4375071,12.925348,10.468456,15.417935,0,0,3.3689482,10.094778,30.435959,44.638307,11.374632,9.5875295,0,0,1.2074466,8.5873765,16.732836,21.396026,8.9718499,9.1733661,0,0,0,0,0.25817701,4.6898116,2.1832267,5.7929936,0,0,0,0,0,0,0,0.22266762,0,0,0,0,0,0,0,0
409,104.00468,0,2.6434022,6.6207045,7.4597133,12.96394,10.499712,15.463968,0,0,3.3790069,10.124918,30.526832,44.771584,11.408593,9.616155,0,0,1.2110517,8.6130158,16.782795,21.459908,8.9986372,9.200755,0,0,0,0,0.25894784,4.703814,2.1897451,5.8102897,0,0,0,0,0,0,0,0.22333243,0,0,0,0,0,0,0,0
410,104.31428,0,2.6512711,6.640413,7.4819195,13.002531,10.530968,15.510001,0,0,3.3890655,10.155058,30.617704,44.90486,11.442554,9.6447805,0,0,1.2146568,8.6386551,16.832754,21.52379,9.0254244,9.2281439,0,0,0,0,0.25971868,4.7178164,2.1962636,5.8275859,0,0,0,0,0,0,0,0.22399725,0,0,0,0,0,0,0,0
411,104.62389,0,2.65914,6.6601216,7.5041256,13.041122,10.562223,15.556035,0,0,3.3991242,10.185198,30.708577,45.038137,11.476516,9.673406,0,0,1.2182618,8.6642945,16.882713,21.587672,9.0522117,9.2555328,0,0,0,0,0.26048952,4.7318187,2.202782,5.844882,0,0,0,0,0,0,0,0.22466207,0,0,0,0,0,0,0,0
412,104.93349,0,2.6670089,6.6798302,7.5263318,13.079713,10.593479,15.602068,0,0,3.4091829,10.215338,30.799449,45.171413,11.510477,9.7020314,0,0,1.2218669,8.6899338,16.932672,21.651554,9.0789989,9.2829217,0,0,0,0,0.26126036,4.7458211,2.2093005,5.8621781,0,0,0,0,0,0,0,0.22532689,0,0,0,0,0,0,0,0
413,105.24309,0,2.6748778,6.6995388,7.5485379,13.118304,10.624735,15.648101,0,0,3.4192415,10.245478,30.890322,45.30469,11.544438,9.7306569,0,0,1.225472,8.7155731,16.982632,21.715436,9.1057861,9.3103106,0,0,0,0,0.2620312,4.7598235,2.2158189,5.8794743,0,0,0,0,0,0,0,0.22599171,0,0,0,0,0,0,0,0
414,105.55269,0,2.6827467,6.7192474,7.5707441,13.156896,10.65599,15.694135,0,0,3.4293002,10.275618,30.981195,45.437966,11.578399,9.7592824,0,0,1.229077,8.7412124,17.032591,21.779318,9.1325734,9.3376995,0,0,0,0,0.26280204,4.7738258,2.2223374,5.8967704,0,0,0,0,0,0,0,0.22665653,0,0,0,0,0,0,0,0
415,105.8623,0,2.6906156,6.738956,7.5929503,13.195487,10.687246,15.740168,0,0,3.4393589,10.305758,31.072067,45.571243,11.61236,9.7879079,0,0,1.2326821,8.7668517,17.08255,21.843201,9.1593606,9.3650885,0,0,0,0,0.26357288,4.7878282,2.2288559,5.9140665,0,0,0,0,0,0,0,0.22732135,0,0,0,0,0,0,0,0
416,106.1719,0,2.6984845,6.7586646,7.6151564,13.234078,10.718502,15.786201,0,0,3.4494175,10.335898,31.16294,45.704519,11.646322,9.8165334,0,0,1.2362872,8.7924911,17.132509,21.907083,9.1861479,9.3924774,0,0,0,0,0.26434372,4.8018306,2.2353743,5.9313627,0,0,0,0,0,0,0,0.22798616,0,0,0,0,0,0,0,0
417,106.4815,0,2.7063534,6.7783732,7.6373626,13.272669,10.749757,15.832235,0,0,3.4594762,10.366037,31.253813,45.837796,11.680283,9.8451588,0,0,1.2398923,8.8181304,17.182468,21.970965,9.2129351,9.4198663,0,0,0,0,0.26511456,4.8158329,2.2418928,5.9486588,0,0,0,0,0,0,0,0.22865098,0,0,0,0,0,0,0,0
418,106.7911,0,2.7142223,6.7980817,7.6595687,13.311261,10.781013,15.878268,0,0,3.4695349,10.396177,31.344685,45.971073,11.714244,9.8737843,0,0,1.2434973,8.8437697,17.232428,22.034847,9.2397224,9.4472552,0,0,0,0,0.26588539,4.8298353,2.2484112,5.9659549,0,0,0,0,0,0,0,0.2293158,0,0,0,0,0,0,0,0
419,107.10071,0,2.7220913,6.8177903,7.6817749,13.349852,10.812269,15.924301,0,0,3.4795935,10.426317,31.435558,46.104349,11.748205,9.9024098,0,0,1.2471024,8.869409,17.282387,22.098729,9.2665096,9.4746441,0,0,0,0,0.26665623,4.8438377,2.2549297,5.9832511,0,0,0,0,0,0,0,0.22998062,0,0,0,0,0,0,0,0
420,107.41031,0,2.7299602,6.8374989,7.7039811,13.388443,10.843524,15.970335,0,0,3.4896522,10.456457,31.52643,46.237626,11.782167,9.9310353,0,0,1.2507075,8.8950484,17.332346,22.162611,9.2932969,9.502033,0,0,0,0,0.26742707,4.85784,2.2614482,6.0005472,0,0,0,0,0,0,0,0.23064544,0,0,0,0,0,0,0,0
421,107.71991,0,2.7378291,6.8572075,7.7261872,13.427034,10.87478,16.016368,0,0,3.4997109,10.486597,31.617303,46.370902,11.816128,9.9596608,0,0,1.2543126,8.9206877,17.382305,22.226493,9.3200841,9.5294219,0,0,0,0,0.26819791,4.8718424,2.2679666,6.0178434,0,0,0,0,0,0,0,0.23131026,0,0,0,0,0,0,0,0
422,108.02951,0,2.745698,6.8769161,7.7483934,13.465625,10.906035,16.062401,0,0,3.5097695,10.516737,31.708176,46.504179,11.850089,9.9882862,0,0,1.2579176,8.946327,17.432265,22.290375,9.3468714,9.5568108,0,0,0,0,0.26896875,4.8858448,2.2744851,6.0351395,0,0,0,0,0,0,0,0.23197508,0,0,0,0,0,0,0,0
423,108.33911,0,2.7535669,6.8966247,7.7705995,13.504217,10.937291,16.108435,0,0,3.5198282,10.546877,31.799048,46.637455,11.88405,10.016912,0,0,1.2615227,8.9719663,17.482224,22.354257,9.3736586,9.5841998,0,0,0,0,0.26973959,4.8998471,2.2810035,6.0524356,0,0,0,0,0,0,0,0.23263989,0,0,0,0,0,0,0,0
424,108.64872,0,2.7614358,6.9163333,7.7928057,13.542808,10.968547,16.154468,0,0,3.5298869,10.577017,31.889921,46.770732,11.918012,10.045537,0,0,1.2651278,8.9976057,17.532183,22.418139,9.4004458,9.6115887,0,0,0,0,0.27051043,4.9138495,2.287522,6.0697318,0,0,0,0,0,0,0,0.23330471,0,0,0,0,0,0,0,0
425,108.95832,0,2.7693047,6.9360419,7.8150119,13.581399,10.999802,16.200501,0,0,3.5399455,10.607157,31.980793,46.904009,11.951973,10.074163,0,0,1.2687328,9.023245,17.582142,22.482022,9.4272331,9.6389776,0,0,0,0,0.27128127,4.9278519,2.2940404,6.0870279,0,0,0,0,0,0,0,0.23396953,0,0,0,0,0,0,0,0
426,109.26792,0,2.7771736,6.9557505,7.837218,13.61999,11.031058,16.246535,0,0,3.5500042,10.637297,32.071666,47.037285,11.985934,10.102788,0,0,1.2723379,9.0488843,17.632101,22.545904,9.4540203,9.6663665,0,0,0,0,0.27205211,4.9418543,2.3005589,6.104324,0,0,0,0,0,0,0,0.23463435,0,0,0,0,0,0,0,0
427,109.57752,0,2.7850425,6.975459,7.8594242,13.658581,11.062314,16.292568,0,0,3.5600629,10.667437,32.162539,47.170562,12.019895,10.131414,0,0,1.275943,9.0745236,17.682061,22.609786,9.4808076,9.6937554,0,0,0,0,0.27282294,4.9558566,2.3070774,6.1216202,0,0,0,0,0,0,0,0.23529917,0,0,0,0,0,0,0,0
428,109.88713,0,2.7929114,6.9951676,7.8816303,13.697173,11.093569,16.338601,0,0,3.5701215,10.697577,32.253411,47.303838,12.053856,10.160039,0,0,1.2795481,9.100163,17.73202,22.673668,9.5075948,9.7211443,0,0,0,0,0.27359378,4.969859,2.3135958,6.1389163,0,0,0,0,0,0,0,0.23596399,0,0,0,0,0,0,0,0
429,110.19673,0,2.8007804,7.0148762,7.9038365,13.735764,11.124825,16.384635,0,0,3.5801802,10.727717,32.344284,47.437115,12.087818,10.188665,0,0,1.2831531,9.1258023,17.781979,22.73755,9.5343821,9.7485332,0,0,0,0,0.27436462,4.9838614,2.3201143,6.1562125,0,0,0,0,0,0,0,0.23662881,0,0,0,0,0,0,0,0
430,110.50633,0,2.8086493,7.0345848,7.9260427,13.774355,11.156081,16.430668,0,0,3.5902389,10.757857,32.435157,47.570391,12.121779,10.21729,0,0,1.2867582,9.1514416,17.831938,22.801432,9.5611693,9.7759221,0,0,0,0,0.27513546,4.9978637,2.3266327,6.1735086,0,0,0,0,0,0,0,0.23729362,0,0,0,0,0,0,0,0
431,110.81593,0,2.8165182,7.0542934,7.9482488,13.812946,11.187336,16.476701,0,0,3.6002975,10.787997,32.526029,47.703668,12.15574,10.245916,0,0,1.2903633,9.1770809,17.881897,22.865314,9.5879566,9.8033111,0,0,0,0,0.2759063,5.0118661,2.3331512,6.1908047,0,0,0,0,0,0,0,0.23795844,0,0,0,0,0,0,0,0
432,111.12554,0,2.8243871,7.074002,7.970455,13.851537,11.218592,16.522734,0,0,3.6103562,10.818137,32.616902,47.836944,12.189701,10.274541,0,0,1.2939684,9.2027203,17.931857,22.929196,9.6147438,9.8307,0,0,0,0,0.27667714,5.0258685,2.3396697,6.2081009,0,0,0,0,0,0,0,0.23862326,0,0,0,0,0,0,0,0
433,111.43514,0,2.832256,7.0937106,7.9926611,13.890129,11.249848,16.568768,0,0,3.6204149,10.848277,32.707774,47.970221,12.223663,10.303167,0,0,1.2975734,9.2283596,17.981816,22.993078,9.6415311,9.8580889,0,0,0,0,0.27744798,5.0398708,2.3461881,6.225397,0,0,0,0,0,0,0,0.23928808,0,0,0,0,0,0,0,0
434,111.74474,0,2.8401249,7.1134192,8.0148673,13.92872,11.281103,16.614801,0,0,3.6304735,10.878417,32.798647,48.103498,12.257624,10.331792,0,0,1.3011785,9.2539989,18.031775,23.05696,9.6683183,9.8854778,0,0,0,0,0.27821882,5.0538732,2.3527066,6.2426931,0,0,0,0,0,0,0,0.2399529,0,0,0,0,0,0,0,0
435,112.05434,0,2.8479938,7.1331278,8.0370734,13.967311,11.312359,16.660834,0,0,3.6405322,10.908557,32.88952,48.236774,12.291585,10.360417,0,0,1.3047836,9.2796382,18.081734,23.120843,9.6951056,9.9128667,0,0,0,0,0.27898966,5.0678756,2.359225,6.2599893,0,0,0,0,0,0,0,0.24061772,0,0,0,0,0,0,0,0
436,112.36394,0,2.8558627,7.1528363,8.0592796,14.005902,11.343615,16.706868,0,0,3.6505909,10.938697,32.980392,48.370051,12.325546,10.389043,0,0,1.3083886,9.3052776,18.131694,23.184725,9.7218928,9.9402556,0,0,0,0,0.27976049,5.0818779,2.3657435,6.2772854,0,0,0,0,0,0,0,0.24128254,0,0,0,0,0,0,0,0
437,112.67355,0,2.8637316,7.1725449,8.0814858,14.044493,11.37487,16.752901,0,0,3.6606495,10.968837,33.071265,48.503327,12.359508,10.417668,0,0,1.3119937,9.3309169,18.181653,23.248607,9.74868,9.9676445,0,0,0,0,0.28053133,5.0958803,2.3722619,6.2945815,0,0,0,0,0,0,0,0.24194735,0,0,0,0,0,0,0,0
438,112.98315,0,2.8716005,7.1922535,8.1036919,14.083085,11.406126,16.798934,0,0,3.6707082,10.998977,33.162138,48.636604,12.393469,10.446294,0,0,1.3155988,9.3565562,18.231612,23.312489,9.7754673,9.9950334,0,0,0,0,0.28130217,5.1098827,2.3787804,6.3118777,0,0,0,0,0,0,0,0.24261217,0,0,0,0,0,0,0,0
439,113.29275,0,2.8794695,7.2119621,8.1258981,14.121676,11.437382,16.844968,0,0,3.6807669,11.029117,33.25301,48.76988,12.42743,10.474919,0,0,1.3192039,9.3821955,18.281571,23.376371,9.8022545,10.022422,0,0,0,0,0.28207301,5.123885,2.3852989,6.3291738,0,0,0,0,0,0,0,0.24327699,0,0,0,0,0,0,0,0
440,113.60235,0,2.8873384,7.2316707,8.1481042,14.160267,11.468637,16.891001,0,0,3.6908255,11.059257,33.343883,48.903157,12.461391,10.503545,0,0,1.3228089,9.4078348,18.33153,23.440253,9.8290418,10.049811,0,0,0,0,0.28284385,5.1378874,2.3918173,6.34647,0,0,0,0,0,0,0,0.24394181,0,0,0,0,0,0,0,0
441,113.91196,0,2.8952073,7.2513793,8.1703104,14.198858,11.499893,16.937034,0,0,3.7008842,11.089397,33.434755,49.036434,12.495352,10.53217,0,0,1.326414,9.4334742,18.38149,23.504135,9.855829,10.0772,0,0,0,0,0.28361469,5.1518898,2.3983358,6.3637661,0,0,0,0,0,0,0,0.24460663,0,0,0,0,0,0,0,0
442,114.22156,0,2.9030762,7.2710879,8.1925166,14.237449,11.531149,16.983068,0,0,3.7109429,11.119537,33.525628,49.16971,12.529314,10.560796,0,0,1.3300191,9.4591135,18.431449,23.568017,9.8826163,10.104589,0,0,0,0,0.28438553,5.1658921,2.4048542,6.3810622,0,0,0,0,0,0,0,0.24527145,0,0,0,0,0,0,0,0
443,114.53116,0,2.9109451,7.2907965,8.2147227,14.276041,11.562404,17.029101,0,0,3.7210015,11.149677,33.616501,49.302987,12.563275,10.589421,0,0,1.3336242,9.4847528,18.481408,23.631899,9.9094035,10.131978,0,0,0,0,0.28515637,5.1798945,2.4113727,6.3983584,0,0,0,0,0,0,0,0.24593626,0,0,0,0,0,0,0,0
444,114.84076,0,2.918814,7.3105051,8.2369289,14.314632,11.59366,17.075134,0,0,3.7310602,11.179817,33.707373,49.436263,12.597236,10.618047,0,0,1.3372292,9.5103921,18.531367,23.695781,9.9361908,10.159367,0,0,0,0,0.28592721,5.1938969,2.4178912,6.4156545,0,0,0,0,0,0,0,0.24660108,0,0,0,0,0,0,0,0
445,115.15037,0,2.9266829,7.3302136,8.259135,14.353223,11.624916,17.121168,0,0,3.7411189,11.209957,33.798246,49.56954,12.631197,10.646672,0,0,1.3408343,9.5360315,18.581326,23.759664,9.962978,10.186756,0,0,0,0,0.28669805,5.2078992,2.4244096,6.4329506,0,0,0,0,0,0,0,0.2472659,0,0,0,0,0,0,0,0
446,115.45997,0,2.9345518,7.3499222,8.2813412,14.391814,11.656171,17.167201,0,0,3.7511775,11.240097,33.889119,49.702816,12.665159,10.675298,0,0,1.3444394,9.5616708,18.631286,23.823546,9.9897653,10.214145,0,0,0,0,0.28746888,5.2219016,2.4309281,6.4502468,0,0,0,0,0,0,0,0.24793072,0,0,0,0,0,0,0,0
447,115.76957,0,2.9424207,7.3696308,8.3035474,14.430405,11.687427,17.213234,0,0,3.7612362,11.270237,33.979991,49.836093,12.69912,10.703923,0,0,1.3480444,9.5873101,18.681245,23.887428,10.016553,10.241534,0,0,0,0,0.28823972,5.235904,2.4374465,6.4675429,0,0,0,0,0,0,0,0.24859554,0,0,0,0,0,0,0,0
448,116.07917,0,2.9502896,7.3893394,8.3257535,14.468997,11.718683,17.259268,0,0,3.7712949,11.300377,34.070864,49.969369,12.733081,10.732549,0,0,1.3516495,9.6129494,18.731204,23.95131,10.04334,10.268923,0,0,0,0,0.28901056,5.2499063,2.443965,6.4848391,0,0,0,0,0,0,0,0.24926036,0,0,0,0,0,0,0,0
449,116.38877,0,2.9581586,7.409048,8.3479597,14.507588,11.749938,17.305301,0,0,3.7813535,11.330517,34.161736,50.102646,12.767042,10.761174,0,0,1.3552546,9.6385888,18.781163,24.015192,10.070127,10.296311,0,0,0,0,0.2897814,5.2639087,2.4504834,6.5021352,0,0,0,0,0,0,0,0.24992518,0,0,0,0,0,0,0,0
450,116.69838,0,2.9660275,7.4287566,8.3701658,14.546179,11.781194,17.351334,0,0,3.7914122,11.360657,34.252609,50.235923,12.801004,10.7898,0,0,1.3588597,9.6642281,18.831123,24.079074,10.096914,10.3237,0,0,0,0,0.29055224,5.2779111,2.4570019,6.5194313,0,0,0,0,0,0,0,0.25058999,0,0,0,0,0,0,0,0
451,117.00798,0,2.9738964,7.4484652,8.392372,14.58477,11.81245,17.397367,0,0,3.8014709,11.390796,34.343482,50.369199,12.834965,10.818425,0,0,1.3624647,9.6898674,18.881082,24.142956,10.123701,10.351089,0,0,0,0,0.29132308,5.2919134,2.4635204,6.5367275,0,0,0,0,0,0,0,0.25125481,0,0,0,0,0,0,0,0
452,117.31758,0,2.9817653,7.4681738,8.4145782,14.623361,11.843705,17.443401,0,0,3.8115295,11.420936,34.434354,50.502476,12.868926,10.847051,0,0,1.3660698,9.7155067,18.931041,24.206838,10.150489,10.378478,0,0,0,0,0.29209392,5.3059158,2.4700388,6.5540236,0,0,0,0,0,0,0,0.25191963,0,0,0,0,0,0,0,0
453,117.62718,0,2.9896342,7.4878824,8.4367843,14.661953,11.874961,17.489434,0,0,3.8215882,11.451076,34.525227,50.635752,12.902887,10.875676,0,0,1.3696749,9.7411461,18.981,24.27072,10.177276,10.405867,0,0,0,0,0.29286476,5.3199182,2.4765573,6.5713197,0,0,0,0,0,0,0,0.25258445,0,0,0,0,0,0,0,0
454,117.93679,0,2.9975031,7.5075909,8.4589905,14.700544,11.906217,17.535467,0,0,3.8316469,11.481216,34.6161,50.769029,12.936848,10.904302,0,0,1.3732799,9.7667854,19.030959,24.334602,10.204063,10.433256,0,0,0,0,0.2936356,5.3339205,2.4830757,6.5886159,0,0,0,0,0,0,0,0.25324927,0,0,0,0,0,0,0,0
455,118.24639,0,3.005372,7.5272995,8.4811966,14.739135,11.937472,17.581501,0,0,3.8417055,11.511356,34.706972,50.902305,12.97081,10.932927,0,0,1.376885,9.7924247,19.080919,24.398485,10.23085,10.460645,0,0,0,0,0.29440643,5.3479229,2.4895942,6.605912,0,0,0,0,0,0,0,0.25391409,0,0,0,0,0,0,0,0
456,118.55599,0,3.0132409,7.5470081,8.5034028,14.777726,11.968728,17.627534,0,0,3.8517642,11.541496,34.797845,51.035582,13.004771,10.961553,0,0,1.3804901,9.818064,19.130878,24.462367,10.257638,10.488034,0,0,0,0,0.29517727,5.3619253,2.4961127,6.6232081,0,0,0,0,0,0,0,0.25457891,0,0,0,0,0,0,0,0
457,118.86559,0,3.0211098,7.5667167,8.525609,14.816317,11.999984,17.673567,0,0,3.8618229,11.571636,34.888717,51.168859,13.038732,10.990178,0,0,1.3840952,9.8437034,19.180837,24.526249,10.284425,10.515423,0,0,0,0,0.29594811,5.3759276,2.5026311,6.6405043,0,0,0,0,0,0,0,0.25524372,0,0,0,0,0,0,0,0
458,119.1752,0,3.0289787,7.5864253,8.5478151,14.854909,12.031239,17.719601,0,0,3.8718815,11.601776,34.97959,51.302135,13.072693,11.018804,0,0,1.3877002,9.8693427,19.230796,24.590131,10.311212,10.542812,0,0,0,0,0.29671895,5.38993,2.5091496,6.6578004,0,0,0,0,0,0,0,0.25590854,0,0,0,0,0,0,0,0
459,119.4848,0,3.0368476,7.6061339,8.5700213,14.8935,12.062495,17.765634,0,0,3.8819402,11.631916,35.070463,51.435412,13.106655,11.047429,0,0,1.3913053,9.894982,19.280756,24.654013,10.337999,10.570201,0,0,0,0,0.29748979,5.4039324,2.515668,6.6750966,0,0,0,0,0,0,0,0.25657336,0,0,0,0,0,0,0,0
460,119.7944,0,3.0447166,7.6258425,8.5922274,14.932091,12.093751,17.811667,0,0,3.8919989,11.662056,35.161335,51.568688,13.140616,11.076054,0,0,1.3949104,9.9206213,19.330715,24.717895,10.364787,10.59759,0,0,0,0,0.29826063,5.4179347,2.5221865,6.6923927,0,0,0,0,0,0,0,0.25723818,0,0,0,0,0,0,0,0
461,120.104,0,3.0525855,7.6455511,8.6144336,14.970682,12.125006,17.857701,0,0,3.9020575,11.692196,35.252208,51.701965,13.174577,11.10468,0,0,1.3985155,9.9462607,19.380674,24.781777,10.391574,10.624978,0,0,0,0,0.29903147,5.4319371,2.5287049,6.7096888,0,0,0,0,0,0,0,0.257903,0,0,0,0,0,0,0,0
462,120.41361,0,3.0604544,7.6652597,8.6366398,15.009273,12.156262,17.903734,0,0,3.9121162,11.722336,35.34308,51.835241,13.208538,11.133305,0,0,1.4021205,9.9719,19.430633,24.845659,10.418361,10.652367,0,0,0,0,0.29980231,5.4459395,2.5352234,6.726985,0,0,0,0,0,0,0,0.25856782,0,0,0,0,0,0,0,0
463,120.72321,0,3.0683233,7.6849682,8.6588459,15.047865,12.187518,17.949767,0,0,3.9221749,11.752476,35.433953,51.968518,13.2425,11.161931,0,0,1.4057256,9.9975393,19.480592,24.909541,10.445148,10.679756,0,0,0,0,0.30057315,5.4599418,2.5417419,6.7442811,0,0,0,0,0,0,0,0.25923264,0,0,0,0,0,0,0,0
464,121.03281,0,3.0761922,7.7046768,8.6810521,15.086456,12.218773,17.995801,0,0,3.9322335,11.782616,35.524826,52.101794,13.276461,11.190556,0,0,1.4093307,10.023179,19.530552,24.973423,10.471936,10.707145,0,0,0,0,0.30134398,5.4739442,2.5482603,6.7615772,0,0,0,0,0,0,0,0.25989745,0,0,0,0,0,0,0,0
465,121.34241,0,3.0840611,7.7243854,8.7032582,15.125047,12.250029,18.041834,0,0,3.9422922,11.812756,35.615698,52.235071,13.310422,11.219182,0,0,1.4129357,10.048818,19.580511,25.037306,10.498723,10.734534,0,0,0,0,0.30211482,5.4879466,2.5547788,6.7788734,0,0,0,0,0,0,0,0.26056227,0,0,0,0,0,0,0,0
466,121.65201,0,3.09193,7.744094,8.7254644,15.163638,12.281285,18.087867,0,0,3.9523509,11.842896,35.706571,52.368348,13.344383,11.247807,0,0,1.4165408,10.074457,19.63047,25.101188,10.52551,10.761923,0,0,0,0,0.30288566,5.5019489,2.5612972,6.7961695,0,0,0,0,0,0,0,0.26122709,0,0,0,0,0,0,0,0
467,121.96162,0,3.0997989,7.7638026,8.7476706,15.20223,12.31254,18.133901,0,0,3.9624095,11.873036,35.797444,52.501624,13.378344,11.276433,0,0,1.4201459,10.100097,19.680429,25.16507,10.552297,10.789312,0,0,0,0,0.3036565,5.5159513,2.5678157,6.8134657,0,0,0,0,0,0,0,0.26189191,0,0,0,0,0,0,0,0
468,122.27122,0,3.1076678,7.7835112,8.7698767,15.240821,12.343796,18.179934,0,0,3.9724682,11.903176,35.888316,52.634901,13.412306,11.305058,0,0,1.423751,10.125736,19.730388,25.228952,10.579085,10.816701,0,0,0,0,0.30442734,5.5299537,2.5743342,6.8307618,0,0,0,0,0,0,0,0.26255673,0,0,0,0,0,0,0,0
469,122.58082,0,3.1155367,7.8032198,8.7920829,15.279412,12.375052,18.225967,0,0,3.9825268,11.933316,35.979189,52.768177,13.446267,11.333684,0,0,1.427356,10.151375,19.780348,25.292834,10.605872,10.84409,0,0,0,0,0.30519818,5.543956,2.5808526,6.8480579,0,0,0,0,0,0,0,0.26322155,0,0,0,0,0,0,0,0
470,122.89042,0,3.1234057,7.8229284,8.814289,15.318003,12.406307,18.272001,0,0,3.9925855,11.963456,36.070061,52.901454,13.480228,11.362309,0,0,1.4309611,10.177015,19.830307,25.356716,10.632659,10.871479,0,0,0,0,0.30596902,5.5579584,2.5873711,6.8653541,0,0,0,0,0,0,0,0.26388637,0,0,0,0,0,0,0,0
471,123.20003,0,3.1312746,7.842637,8.8364952,15.356594,12.437563,18.318034,0,0,4.0026442,11.993596,36.160934,53.03473,13.514189,11.390935,0,0,1.4345662,10.202654,19.880266,25.420598,10.659446,10.898868,0,0,0,0,0.30673986,5.5719608,2.5938895,6.8826502,0,0,0,0,0,0,0,0.26455118,0,0,0,0,0,0,0,0
472,123.50963,0,3.1391435,7.8623455,8.8587014,15.395186,12.468819,18.364067,0,0,4.0127028,12.023736,36.251807,53.168007,13.548151,11.41956,0,0,1.4381713,10.228293,19.930225,25.48448,10.686234,10.926256,0,0,0,0,0.3075107,5.5859631,2.600408,6.8999463,0,0,0,0,0,0,0,0.265216,0,0,0,0,0,0,0,0
473,123.81923,0,3.1470124,7.8820541,8.8809075,15.433777,12.500074,18.4101,0,0,4.0227615,12.053876,36.342679,53.301284,13.582112,11.448186,0,0,1.4417763,10.253933,19.980185,25.548362,10.713021,10.953645,0,0,0,0,0.30828153,5.5999655,2.6069264,6.9172425,0,0,0,0,0,0,0,0.26588082,0,0,0,0,0,0,0,0
474,124.12883,0,3.1548813,7.9017627,8.9031137,15.472368,12.53133,18.456134,0,0,4.0328202,12.084016,36.433552,53.43456,13.616073,11.476811,0,0,1.4453814,10.279572,20.030144,25.612244,10.739808,10.981034,0,0,0,0,0.30905237,5.6139679,2.6134449,6.9345386,0,0,0,0,0,0,0,0.26654564,0,0,0,0,0,0,0,0
475,124.43844,0,3.1627502,7.9214713,8.9253198,15.510959,12.562586,18.502167,0,0,4.0428788,12.114156,36.524425,53.567837,13.650034,11.505437,0,0,1.4489865,10.305211,20.080103,25.676127,10.766595,11.008423,0,0,0,0,0.30982321,5.6279703,2.6199634,6.9518347,0,0,0,0,0,0,0,0.26721046,0,0,0,0,0,0,0,0
