Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa)
1692,284.45506,0,0,0,0,57.147009,109.99865,0,0,0,0,0
1693,284.45057,0,0,0,0,57.146107,109.99691,0,0,0,0,0
1694,284.44608,0,0,0,0,57.145205,109.99518,0,0,0,0,0
1695,284.44159,0,0,0,0,57.144303,109.99344,0,0,0,0,0
1696,284.4371,0,0,0,0,57.143401,109.9917,0,0,0,0,0
1697,284.43261,0,0,0,0,57.142498,109.98997,0,0,0,0,0
1698,284.42812,0,0,0,0,57.141596,109.98823,0,0,0,0,0
1699,284.42363,0,0,0,0,57.140694,109.98649,0,0,0,0,0
1700,284.41914,0,0,0,0,57.139792,109.98476,0,0,0,0,0
1701,284.41465,0,0,0,0,57.13889,109.98302,0,0,0,0,0
1702,284.41015,0,0,0,0,57.137987,109.98128,0,0,0,0,0
1703,284.40566,0,0,0,0,57.137085,109.97955,0,0,0,0,0
1704,284.40117,0,0,0,0,57.136183,109.97781,0,0,0,0,0
1705,284.39668,0,0,0,0,57.135281,109.97607,0,0,0,0,0
1706,284.39219,0,0,0,0,57.134379,109.97434,0,0,0,0,0
1707,284.3877,0,0,0,0,57.133476,109.9726,0,0,0,0,0
1708,284.38321,0,0,0,0,57.132574,109.97086,0,0,0,0,0
1709,284.37872,0,0,0,0,57.131672,109.96913,0,0,0,0,0
1710,284.37423,0,0,0,0,57.13077,109.96739,0,0,0,0,0
1711,284.36974,0,0,0,0,57.129868,109.96565,0,0,0,0,0
1712,284.36525,0,0,0,0,57.128966,109.96392,0,0,0,0,0
1713,284.36076,0,0,0,0,57.128063,109.96218,0,0,0,0,0
1714,284.35627,0,0,0,0,57.127161,109.96044,0,0,0,0,0
1715,284.35178,0,0,0,0,57.126259,109.95871,0,0,0,0,0
1716,284.34728,0,0,0,0,57.125357,109.95697,0,0,0,0,0
1717,284.34279,0,0,0,0,57.124455,109.95523,0,0,0,0,0
1718,284.3383,0,0,0,0,57.123552,109.9535,0,0,0,0,0
1719,284.33381,0,0,0,0,57.12265,109.95176,0,0,0,0,0
1720,284.32932,0,0,0,0,57.121748,109.95002,0,0,0,0,0
1721,284.32483,0,0,0,0,57.120846,109.94829,0,0,0,0,0
1722,284.32034,0,0,0,0,57.119944,109.94655,0,0,0,0,0
1723,284.31585,0,0,0,0,57.119042,109.94482,0,0,0,0,0
1724,284.31136,0,0,0,0,57.118139,109.94308,0,0,0,0,0
1725,284.30687,0,0,0,0,57.117237,109.94134,0,0,0,0,0
1726,284.30238,0,0,0,0,57.116335,109.93961,0,0,0,0,0
1727,284.29789,0,0,0,0,57.115433,109.93787,0,0,0,0,0
1728,284.2934,0,0,0,0,57.114531,109.93613,0,0,0,0,0
1729,284.2889,0,0,0,0,57.113628,109.9344,0,0,0,0,0
1730,284.28441,0,0,0,0,57.112726,109.93266,0,0,0,0,0
1731,284.27992,0,0,0,0,57.111824,109.93092,0,0,0,0,0
1732,284.27543,0,0,0,0,57.110922,109.92919,0,0,0,0,0
1733,284.27094,0,0,0,0,57.11002,109.92745,0,0,0,0,0
1734,284.26645,0,0,0,0,57.109117,109.92571,0,0,0,0,0
1735,284.26196,0,0,0,0,57.108215,109.92398,0,0,0,0,0
1736,284.25747,0,0,0,0,57.107313,109.92224,0,0,0,0,0
1737,284.25298,0,0,0,0,57.106411,109.9205,0,0,0,0,0
1738,284.24849,0,0,0,0,57.105509,109.91877,0,0,0,0,0
1739,284.244,0,0,0,0,57.104607,109.91703,0,0,0,0,0
1740,284.23951,0,0,0,0,57.103704,109.91529,0,0,0,0,0
1741,284.23502,0,0,0,0,57.102802,109.91356,0,0,0,0,0
1742,284.23053,0,0,0,0,57.1019,109.91182,0,0,0,0,0
1743,284.22603,0,0,0,0,57.100998,109.91008,0,0,0,0,0
1744,284.22154,0,0,0,0,57.100096,109.90835,0,0,0,0,0
1745,284.21705,0,0,0,0,57.099193,109.90661,0,0,0,0,0
1746,284.21256,0,0,0,0,57.098291,109.90487,0,0,0,0,0
1747,284.20807,0,0,0,0,57.097389,109.90314,0,0,0,0,0
1748,284.20358,0,0,0,0,57.096487,109.9014,0,0,0,0,0
1749,284.19909,0,0,0,0,57.095585,109.89966,0,0,0,0,0
1750,284.1946,0,0,0,0,57.094682,109.89793,0,0,0,0,0
1751,284.19011,0,0,0,0,57.09378,109.89619,0,0,0,0,0
1752,284.18562,0,0,0,0,57.092878,109.89445,0,0,0,0,0
1753,284.18113,0,0,0,0,57.091976,109.89272,0,0,0,0,0
1754,284.17664,0,0,0,0,57.091074,109.89098,0,0,0,0,0
1755,284.17215,0,0,0,0,57.090172,109.88925,0,0,0,0,0
1756,284.16766,0,0,0,0,57.089269,109.88751,0,0,0,0,0
1757,284.16316,0,0,0,0,57.088367,109.88577,0,0,0,0,0
1758,284.15867,0,0,0,0,57.087465,109.88404,0,0,0,0,0
1759,284.15418,0,0,0,0,57.086563,109.8823,0,0,0,0,0
1760,284.14969,0,0,0,0,57.085661,109.88056,0,0,0,0,0
1761,284.1452,0,0,0,0,57.084758,109.87883,0,0,0,0,0
1762,284.14071,0,0,0,0,57.083856,109.87709,0,0,0,0,0
1763,284.13622,0,0,0,0,57.082954,109.87535,0,0,0,0,0
1764,284.13173,0,0,0,0,57.082052,109.87362,0,0,0,0,0
1765,284.12724,0,0,0,0,57.08115,109.87188,0,0,0,0,0
1766,284.12275,0,0,0,0,57.080247,109.87014,0,0,0,0,0
1767,284.11826,0,0,0,0,57.079345,109.86841,0,0,0,0,0
1768,284.11377,0,0,0,0,57.078443,109.86667,0,0,0,0,0
1769,284.10928,0,0,0,0,57.077541,109.86493,0,0,0,0,0
1770,284.10479,0,0,0,0,57.076639,109.8632,0,0,0,0,0
1771,284.10029,0,0,0,0,57.075737,109.86146,0,0,0,0,0
1772,284.0958,0,0,0,0,57.074834,109.85972,0,0,0,0,0
1773,284.09131,0,0,0,0,57.073932,109.85799,0,0,0,0,0
1774,284.08682,0,0,0,0,57.07303,109.85625,0,0,0,0,0
1775,284.08233,0,0,0,0,57.072128,109.85451,0,0,0,0,0
1776,284.07784,0,0,0,0,57.071226,109.85278,0,0,0,0,0
1777,284.07335,0,0,0,0,57.070323,109.85104,0,0,0,0,0
1778,284.06886,0,0,0,0,57.069421,109.8493,0,0,0,0,0
1779,284.06437,0,0,0,0,57.068519,109.84757,0,0,0,0,0
1780,284.05988,0,0,0,0,57.067617,109.84583,0,0,0,0,0
1781,284.05539,0,0,0,0,57.066715,109.84409,0,0,0,0,0
1782,284.04932,0,0,0,0,57.065496,109.84175,0,0,0,0,0
1783,284.04325,0,0,0,0,57.064277,109.8394,0,0,0,0,0
1784,284.03719,0,0,0,0,57.063058,109.83706,0,0,0,0,0
1785,284.03112,0,0,0,0,57.06184,109.83471,0,0,0,0,0
1786,284.02506,0,0,0,0,57.060621,109.83237,0,0,0,0,0
1787,284.01899,0,0,0,0,57.059402,109.83002,0,0,0,0,0
1788,284.01292,0,0,0,0,57.058183,109.82767,0,0,0,0,0
1789,284.00686,0,0,0,0,57.056965,109.82533,0,0,0,0,0
1790,284.00079,0,0,0,0,57.055746,109.82298,0,0,0,0,0
1791,283.99472,0,0,0,0,57.054527,109.82064,0,0,0,0,0
1792,283.98866,0,0,0,0,57.053308,109.81829,0,0,0,0,0
1793,283.98259,0,0,0,0,57.05209,109.81594,0,0,0,0,0
1794,283.97652,0,0,0,0,57.050871,109.8136,0,0,0,0,0
1795,283.97046,0,0,0,0,57.049652,109.81125,0,0,0,0,0
1796,283.96439,0,0,0,0,57.048433,109.80891,0,0,0,0,0
1797,283.95832,0,0,0,0,57.047215,109.80656,0,0,0,0,0
1798,283.95226,0,0,0,0,57.045996,109.80421,0,0,0,0,0
1799,283.94619,0,0,0,0,57.044777,109.80187,0,0,0,0,0
1800,283.94012,0,0,0,0,57.043558,109.79952,0,0,0,0,0
1801,283.93406,0,0,0,0,57.04234,109.79718,0,0,0,0,0
1802,283.92799,0,0,0,0,57.041121,109.79483,0,0,0,0,0
1803,283.92193,0,0,0,0,57.039902,109.79248,0,0,0,0,0
1804,283.91586,0,0,0,0,57.038683,109.79014,0,0,0,0,0
1805,283.90979,0,0,0,0,57.037465,109.78779,0,0,0,0,0
1806,283.90373,0,0,0,0,57.036246,109.78545,0,0,0,0,0
1807,283.89766,0,0,0,0,57.035027,109.7831,0,0,0,0,0
1808,283.89159,0,0,0,0,57.033808,109.78076,0,0,0,0,0
1809,283.88553,0,0,0,0,57.03259,109.77841,0,0,0,0,0
1810,283.87946,0,0,0,0,57.031371,109.77606,0,0,0,0,0
1811,283.87339,0,0,0,0,57.030152,109.77372,0,0,0,0,0
1812,283.86733,0,0,0,0,57.028933,109.77137,0,0,0,0,0
1813,283.86126,0,0,0,0,57.027715,109.76903,0,0,0,0,0
1814,283.85519,0,0,0,0,57.026496,109.76668,0,0,0,0,0
1815,283.84913,0,0,0,0,57.025277,109.76433,0,0,0,0,0
1816,283.84306,0,0,0,0,57.024058,109.76199,0,0,0,0,0
1817,283.83699,0,0,0,0,57.02284,109.75964,0,0,0,0,0
1818,283.83093,0,0,0,0,57.021621,109.7573,0,0,0,0,0
1819,283.82486,0,0,0,0,57.020402,109.75495,0,0,0,0,0
1820,283.8188,0,0,0,0,57.019183,109.7526,0,0,0,0,0
1821,283.81273,0,0,0,0,57.017965,109.75026,0,0,0,0,0
1822,283.80666,0,0,0,0,57.016746,109.74791,0,0,0,0,0
1823,283.8006,0,0,0,0,57.015527,109.74557,0,0,0,0,0
1824,283.79453,0,0,0,0,57.014308,109.74322,0,0,0,0,0
1825,283.78846,0,0,0,0,57.01309,109.74088,0,0,0,0,0
1826,283.7824,0,0,0,0,57.011871,109.73853,0,0,0,0,0
1827,283.77633,0,0,0,0,57.010652,109.73618,0,0,0,0,0
1828,283.77026,0,0,0,0,57.009433,109.73384,0,0,0,0,0
1829,283.7642,0,0,0,0,57.008215,109.73149,0,0,0,0,0
1830,283.75813,0,0,0,0,57.006996,109.72915,0,0,0,0,0
1831,283.75206,0,0,0,0,57.005777,109.7268,0,0,0,0,0
1832,283.746,0,0,0,0,57.004558,109.72445,0,0,0,0,0
1833,283.73993,0,0,0,0,57.00334,109.72211,0,0,0,0,0
1834,283.73386,0,0,0,0,57.002121,109.71976,0,0,0,0,0
1835,283.7278,0,0,0,0,57.000902,109.71742,0,0,0,0,0
1836,283.72173,0,0,0,0,56.999683,109.71507,0,0,0,0,0
1837,283.71567,0,0,0,0,56.998465,109.71272,0,0,0,0,0
1838,283.7096,0,0,0,0,56.997246,109.71038,0,0,0,0,0
1839,283.70353,0,0,0,0,56.996027,109.70803,0,0,0,0,0
1840,283.69747,0,0,0,0,56.994808,109.70569,0,0,0,0,0
1841,283.6914,0,0,0,0,56.99359,109.70334,0,0,0,0,0
1842,283.68533,0,0,0,0,56.992371,109.70099,0,0,0,0,0
1843,283.67927,0,0,0,0,56.991152,109.69865,0,0,0,0,0
1844,283.6732,0,0,0,0,56.989933,109.6963,0,0,0,0,0
1845,283.66713,0,0,0,0,56.988715,109.69396,0,0,0,0,0
1846,283.66107,0,0,0,0,56.987496,109.69161,0,0,0,0,0
1847,283.655,0,0,0,0,56.986277,109.68927,0,0,0,0,0
1848,283.64893,0,0,0,0,56.985058,109.68692,0,0,0,0,0
1849,283.64287,0,0,0,0,56.98384,109.68457,0,0,0,0,0
1850,283.6368,0,0,0,0,56.982621,109.68223,0,0,0,0,0
1851,283.63073,0,0,0,0,56.981402,109.67988,0,0,0,0,0
1852,283.62467,0,0,0,0,56.980183,109.67754,0,0,0,0,0
1853,283.6186,0,0,0,0,56.978965,109.67519,0,0,0,0,0
1854,283.61254,0,0,0,0,56.977746,109.67284,0,0,0,0,0
1855,283.60647,0,0,0,0,56.976527,109.6705,0,0,0,0,0
1856,283.6004,0,0,0,0,56.975308,109.66815,0,0,0,0,0
1857,283.59434,0,0,0,0,56.97409,109.66581,0,0,0,0,0
1858,283.58827,0,0,0,0,56.972871,109.66346,0,0,0,0,0
1859,283.5822,0,0,0,0,56.971652,109.66111,0,0,0,0,0
1860,283.57614,0,0,0,0,56.970433,109.65877,0,0,0,0,0
1861,283.57007,0,0,0,0,56.969215,109.65642,0,0,0,0,0
1862,283.564,0,0,0,0,56.967996,109.65408,0,0,0,0,0
1863,283.55794,0,0,0,0,56.966777,109.65173,0,0,0,0,0
1864,283.55187,0,0,0,0,56.965558,109.64938,0,0,0,0,0
1865,283.5458,0,0,0,0,56.964339,109.64704,0,0,0,0,0
1866,283.53974,0,0,0,0,56.963121,109.64469,0,0,0,0,0
1867,283.53367,0,0,0,0,56.961902,109.64235,0,0,0,0,0
1868,283.5276,0,0,0,0,56.960683,109.64,0,0,0,0,0
1869,283.52154,0,0,0,0,56.959464,109.63766,0,0,0,0,0
1870,283.51547,0,0,0,0,56.958246,109.63531,0,0,0,0,0
1871,283.50941,0,0,0,0,56.957027,109.63296,0,0,0,0,0
1872,283.50334,0,0,0,0,56.955808,109.63062,0,0,0,0,0
1873,283.49727,0,0,0,0,56.954589,109.62827,0,0,0,0,0
1874,283.49121,0,0,0,0,56.953371,109.62593,0,0,0,0,0
1875,283.48514,0,0,0,0,56.952152,109.62358,0,0,0,0,0
1876,283.47907,0,0,0,0,56.950933,109.62123,0,0,0,0,0
1877,283.47301,0,0,0,0,56.949714,109.61889,0,0,0,0,0
1878,283.46694,0,0,0,0,56.948496,109.61654,0,0,0,0,0
1879,283.46087,0,0,0,0,56.947277,109.6142,0,0,0,0,0
1880,283.45481,0,0,0,0,56.946058,109.61185,0,0,0,0,0
1881,283.44874,0,0,0,0,56.944839,109.6095,0,0,0,0,0
1882,283.44267,0,0,0,0,56.943621,109.60716,0,0,0,0,0
1883,283.43661,0,0,0,0,56.942402,109.60481,0,0,0,0,0
1884,283.43054,0,0,0,0,56.941183,109.60247,0,0,0,0,0
1885,283.42447,0,0,0,0,56.939964,109.60012,0,0,0,0,0
1886,283.41841,0,0,0,0,56.938746,109.59778,0,0,0,0,0
1887,283.41234,0,0,0,0,56.937527,109.59543,0,0,0,0,0
1888,283.40628,0,0,0,0,56.936308,109.59308,0,0,0,0,0
1889,283.40021,0,0,0,0,56.935089,109.59074,0,0,0,0,0
1890,283.39414,0,0,0,0,56.933871,109.58839,0,0,0,0,0
1891,283.38808,0,0,0,0,56.932652,109.58605,0,0,0,0,0
1892,283.37896,0,0,0,0,56.93082,109.58252,0,0,0,0,0
1893,283.36984,0,0,0,0,56.928988,109.57899,0,0,0,0,0
1894,283.36072,0,0,0,0,56.927157,109.57547,0,0,0,0,0
1895,283.3516,0,0,0,0,56.925325,109.57194,0,0,0,0,0
1896,283.34249,0,0,0,0,56.923493,109.56842,0,0,0,0,0
1897,283.33337,0,0,0,0,56.921661,109.56489,0,0,0,0,0
1898,283.32425,0,0,0,0,56.919829,109.56136,0,0,0,0,0
1899,283.31513,0,0,0,0,56.917998,109.55784,0,0,0,0,0
1900,283.30601,0,0,0,0,56.916166,109.55431,0,0,0,0,0
1901,283.2969,0,0,0,0,56.914334,109.55079,0,0,0,0,0
1902,283.28778,0,0,0,0,56.912502,109.54726,0,0,0,0,0
1903,283.27866,0,0,0,0,56.91067,109.54373,0,0,0,0,0
1904,283.26954,0,0,0,0,56.908839,109.54021,0,0,0,0,0
1905,283.26042,0,0,0,0,56.907007,109.53668,0,0,0,0,0
1906,283.25131,0,0,0,0,56.905175,109.53316,0,0,0,0,0
1907,283.24219,0,0,0,0,56.903343,109.52963,0,0,0,0,0
1908,283.23307,0,0,0,0,56.901511,109.52611,0,0,0,0,0
1909,283.22395,0,0,0,0,56.89968,109.52258,0,0,0,0,0
1910,283.21483,0,0,0,0,56.897848,109.51905,0,0,0,0,0
1911,283.20572,0,0,0,0,56.896016,109.51553,0,0,0,0,0
1912,283.1966,0,0,0,0,56.894184,109.512,0,0,0,0,0
1913,283.18748,0,0,0,0,56.892352,109.50848,0,0,0,0,0
1914,283.17836,0,0,0,0,56.890521,109.50495,0,0,0,0,0
1915,283.16924,0,0,0,0,56.888689,109.50142,0,0,0,0,0
1916,283.16013,0,0,0,0,56.886857,109.4979,0,0,0,0,0
1917,283.15101,0,0,0,0,56.885025,109.49437,0,0,0,0,0
1918,283.14189,0,0,0,0,56.883193,109.49085,0,0,0,0,0
1919,283.13277,0,0,0,0,56.881362,109.48732,0,0,0,0,0
1920,283.12365,0,0,0,0,56.87953,109.48379,0,0,0,0,0
1921,283.11454,0,0,0,0,56.877698,109.48027,0,0,0,0,0
1922,283.10542,0,0,0,0,56.875866,109.47674,0,0,0,0,0
1923,283.0963,0,0,0,0,56.874034,109.47322,0,0,0,0,0
1924,283.08718,0,0,0,0,56.872202,109.46969,0,0,0,0,0
1925,283.07807,0,0,0,0,56.870371,109.46616,0,0,0,0,0
1926,283.06895,0,0,0,0,56.868539,109.46264,0,0,0,0,0
1927,283.05983,0,0,0,0,56.866707,109.45911,0,0,0,0,0
1928,283.05071,0,0,0,0,56.864875,109.45559,0,0,0,0,0
1929,283.04159,0,0,0,0,56.863043,109.45206,0,0,0,0,0
1930,283.03248,0,0,0,0,56.861212,109.44853,0,0,0,0,0
1931,283.02336,0,0,0,0,56.85938,109.44501,0,0,0,0,0
1932,283.01424,0,0,0,0,56.857548,109.44148,0,0,0,0,0
1933,283.00512,0,0,0,0,56.855716,109.43796,0,0,0,0,0
1934,282.996,0,0,0,0,56.853884,109.43443,0,0,0,0,0
1935,282.98689,0,0,0,0,56.852053,109.43091,0,0,0,0,0
1936,282.97777,0,0,0,0,56.850221,109.42738,0,0,0,0,0
1937,282.96865,0,0,0,0,56.848389,109.42385,0,0,0,0,0
1938,282.95953,0,0,0,0,56.846557,109.42033,0,0,0,0,0
1939,282.95041,0,0,0,0,56.844725,109.4168,0,0,0,0,0
1940,282.9413,0,0,0,0,56.842894,109.41328,0,0,0,0,0
1941,282.93218,0,0,0,0,56.841062,109.40975,0,0,0,0,0
1942,282.92306,0,0,0,0,56.83923,109.40622,0,0,0,0,0
1943,282.91394,0,0,0,0,56.837398,109.4027,0,0,0,0,0
1944,282.90482,0,0,0,0,56.835566,109.39917,0,0,0,0,0
1945,282.89571,0,0,0,0,56.833735,109.39565,0,0,0,0,0
1946,282.88659,0,0,0,0,56.831903,109.39212,0,0,0,0,0
1947,282.87747,0,0,0,0,56.830071,109.38859,0,0,0,0,0
1948,282.86835,0,0,0,0,56.828239,109.38507,0,0,0,0,0
1949,282.85923,0,0,0,0,56.826407,109.38154,0,0,0,0,0
1950,282.85012,0,0,0,0,56.824576,109.37802,0,0,0,0,0
1951,282.841,0,0,0,0,56.822744,109.37449,0,0,0,0,0
1952,282.83188,0,0,0,0,56.820912,109.37096,0,0,0,0,0
1953,282.82276,0,0,0,0,56.81908,109.36744,0,0,0,0,0
1954,282.81364,0,0,0,0,56.817248,109.36391,0,0,0,0,0
1955,282.80453,0,0,0,0,56.815417,109.36039,0,0,0,0,0
1956,282.79541,0,0,0,0,56.813585,109.35686,0,0,0,0,0
1957,282.78629,0,0,0,0,56.811753,109.35334,0,0,0,0,0
1958,282.77717,0,0,0,0,56.809921,109.34981,0,0,0,0,0
1959,282.76805,0,0,0,0,56.808089,109.34628,0,0,0,0,0
1960,282.75894,0,0,0,0,56.806258,109.34276,0,0,0,0,0
1961,282.74982,0,0,0,0,56.804426,109.33923,0,0,0,0,0
1962,282.7407,0,0,0,0,56.802594,109.33571,0,0,0,0,0
1963,282.73158,0,0,0,0,56.800762,109.33218,0,0,0,0,0
1964,282.72246,0,0,0,0,56.79893,109.32865,0,0,0,0,0
1965,282.71335,0,0,0,0,56.797099,109.32513,0,0,0,0,0
1966,282.70423,0,0,0,0,56.795267,109.3216,0,0,0,0,0
1967,282.69511,0,0,0,0,56.793435,109.31808,0,0,0,0,0
1968,282.68599,0,0,0,0,56.791603,109.31455,0,0,0,0,0
1969,282.67687,0,0,0,0,56.789771,109.31102,0,0,0,0,0
1970,282.66776,0,0,0,0,56.78794,109.3075,0,0,0,0,0
1971,282.65864,0,0,0,0,56.786108,109.30397,0,0,0,0,0
1972,282.64952,0,0,0,0,56.784276,109.30045,0,0,0,0,0
1973,282.6404,0,0,0,0,56.782444,109.29692,0,0,0,0,0
1974,282.63128,0,0,0,0,56.780612,109.29339,0,0,0,0,0
1975,282.62217,0,0,0,0,56.778781,109.28987,0,0,0,0,0
1976,282.61305,0,0,0,0,56.776949,109.28634,0,0,0,0,0
1977,282.60393,0,0,0,0,56.775117,109.28282,0,0,0,0,0
1978,282.59481,0,0,0,0,56.773285,109.27929,0,0,0,0,0
1979,282.58569,0,0,0,0,56.771453,109.27576,0,0,0,0,0
1980,282.57658,0,0,0,0,56.769622,109.27224,0,0,0,0,0
1981,282.56746,0,0,0,0,56.76779,109.26871,0,0,0,0,0
1982,282.55834,0,0,0,0,56.765958,109.26519,0,0,0,0,0
1983,282.54922,0,0,0,0,56.764126,109.26166,0,0,0,0,0
1984,282.5401,0,0,0,0,56.762294,109.25814,0,0,0,0,0
1985,282.53099,0,0,0,0,56.760463,109.25461,0,0,0,0,0
1986,282.52187,0,0,0,0,56.758631,109.25108,0,0,0,0,0
1987,282.51275,0,0,0,0,56.756799,109.24756,0,0,0,0,0
1988,282.50363,0,0,0,0,56.754967,109.24403,0,0,0,0,0
1989,282.49451,0,0,0,0,56.753135,109.24051,0,0,0,0,0
1990,282.4854,0,0,0,0,56.751304,109.23698,0,0,0,0,0
1991,282.47628,0,0,0,0,56.749472,109.23345,0,0,0,0,0
1992,282.46716,0,0,0,0,56.74764,109.22993,0,0,0,0,0
1993,282.45804,0,0,0,0,56.745808,109.2264,0,0,0,0,0
1994,282.44892,0,0,0,0,56.743976,109.22288,0,0,0,0,0
1995,282.43981,0,0,0,0,56.742145,109.21935,0,0,0,0,0
1996,282.43069,0,0,0,0,56.740313,109.21582,0,0,0,0,0
1997,282.42157,0,0,0,0,56.738481,109.2123,0,0,0,0,0
1998,282.41245,0,0,0,0,56.736649,109.20877,0,0,0,0,0
1999,282.40333,0,0,0,0,56.734817,109.20525,0,0,0,0,0
2000,282.39422,0,0,0,0,56.732986,109.20172,0,0,0,0,0
2001,282.38552,0,0,0,0,56.731238,109.19836,0,0,0,0,0
2002,282.37682,0,0,0,0,56.72949,109.19499,0,0,0,0,0
2003,282.36812,0,0,0,0,56.727743,109.19163,0,0,0,0,0
2004,282.35942,0,0,0,0,56.725995,109.18827,0,0,0,0,0
2005,282.35072,0,0,0,0,56.724247,109.1849,0,0,0,0,0
2006,282.34202,0,0,0,0,56.7225,109.18154,0,0,0,0,0
2007,282.33332,0,0,0,0,56.720752,109.17817,0,0,0,0,0
2008,282.32462,0,0,0,0,56.719005,109.17481,0,0,0,0,0
2009,282.31593,0,0,0,0,56.717257,109.17145,0,0,0,0,0
2010,282.30723,0,0,0,0,56.715509,109.16808,0,0,0,0,0
2011,282.29853,0,0,0,0,56.713762,109.16472,0,0,0,0,0
2012,282.28983,0,0,0,0,56.712014,109.16135,0,0,0,0,0
2013,282.28113,0,0,0,0,56.710266,109.15799,0,0,0,0,0
2014,282.27243,0,0,0,0,56.708519,109.15463,0,0,0,0,0
2015,282.26373,0,0,0,0,56.706771,109.15126,0,0,0,0,0
2016,282.25503,0,0,0,0,56.705024,109.1479,0,0,0,0,0
2017,282.24633,0,0,0,0,56.703276,109.14453,0,0,0,0,0
2018,282.23764,0,0,0,0,56.701528,109.14117,0,0,0,0,0
2019,282.22894,0,0,0,0,56.699781,109.13781,0,0,0,0,0
2020,282.22024,0,0,0,0,56.698033,109.13444,0,0,0,0,0
2021,282.21154,0,0,0,0,56.696285,109.13108,0,0,0,0,0
2022,282.20284,0,0,0,0,56.694538,109.12772,0,0,0,0,0
2023,282.19414,0,0,0,0,56.69279,109.12435,0,0,0,0,0
2024,282.18544,0,0,0,0,56.691043,109.12099,0,0,0,0,0
2025,282.17674,0,0,0,0,56.689295,109.11762,0,0,0,0,0
2026,282.16804,0,0,0,0,56.687547,109.11426,0,0,0,0,0
2027,282.15934,0,0,0,0,56.6858,109.1109,0,0,0,0,0
2028,282.15065,0,0,0,0,56.684052,109.10753,0,0,0,0,0
2029,282.14195,0,0,0,0,56.682304,109.10417,0,0,0,0,0
2030,282.13325,0,0,0,0,56.680557,109.1008,0,0,0,0,0
2031,282.12455,0,0,0,0,56.678809,109.09744,0,0,0,0,0
2032,282.11585,0,0,0,0,56.677062,109.09408,0,0,0,0,0
2033,282.10715,0,0,0,0,56.675314,109.09071,0,0,0,0,0
2034,282.09845,0,0,0,0,56.673566,109.08735,0,0,0,0,0
2035,282.08975,0,0,0,0,56.671819,109.08398,0,0,0,0,0
2036,282.08105,0,0,0,0,56.670071,109.08062,0,0,0,0,0
2037,282.07235,0,0,0,0,56.668323,109.07726,0,0,0,0,0
2038,282.06366,0,0,0,0,56.666576,109.07389,0,0,0,0,0
2039,282.05496,0,0,0,0,56.664828,109.07053,0,0,0,0,0
2040,282.04626,0,0,0,0,56.663081,109.06716,0,0,0,0,0
2041,282.03756,0,0,0,0,56.661333,109.0638,0,0,0,0,0
2042,282.02886,0,0,0,0,56.659585,109.06044,0,0,0,0,0
2043,282.02016,0,0,0,0,56.657838,109.05707,0,0,0,0,0
2044,282.01146,0,0,0,0,56.65609,109.05371,0,0,0,0,0
2045,282.00276,0,0,0,0,56.654342,109.05035,0,0,0,0,0
2046,281.99406,0,0,0,0,56.652595,109.04698,0,0,0,0,0
2047,281.98536,0,0,0,0,56.650847,109.04362,0,0,0,0,0
2048,281.97667,0,0,0,0,56.6491,109.04025,0,0,0,0,0
2049,281.96797,0,0,0,0,56.647352,109.03689,0,0,0,0,0
2050,281.95927,0,0,0,0,56.645604,109.03353,0,0,0,0,0
2051,281.95057,0,0,0,0,56.643857,109.03016,0,0,0,0,0
2052,281.94187,0,0,0,0,56.642109,109.0268,0,0,0,0,0
2053,281.93317,0,0,0,0,56.640361,109.02343,0,0,0,0,0
2054,281.92447,0,0,0,0,56.638614,109.02007,0,0,0,0,0
2055,281.91577,0,0,0,0,56.636866,109.01671,0,0,0,0,0
2056,281.90707,0,0,0,0,56.635119,109.01334,0,0,0,0,0
2057,281.89837,0,0,0,0,56.633371,109.00998,0,0,0,0,0
2058,281.88968,0,0,0,0,56.631623,109.00661,0,0,0,0,0
2059,281.88098,0,0,0,0,56.629876,109.00325,0,0,0,0,0
2060,281.87228,0,0,0,0,56.628128,108.99989,0,0,0,0,0
2061,281.86358,0,0,0,0,56.626381,108.99652,0,0,0,0,0
2062,281.85488,0,0,0,0,56.624633,108.99316,0,0,0,0,0
2063,281.84618,0,0,0,0,56.622885,108.9898,0,0,0,0,0
2064,281.83748,0,0,0,0,56.621138,108.98643,0,0,0,0,0
2065,281.82878,0,0,0,0,56.61939,108.98307,0,0,0,0,0
2066,281.82008,0,0,0,0,56.617642,108.9797,0,0,0,0,0
2067,281.81139,0,0,0,0,56.615895,108.97634,0,0,0,0,0
2068,281.80269,0,0,0,0,56.614147,108.97298,0,0,0,0,0
2069,281.79399,0,0,0,0,56.6124,108.96961,0,0,0,0,0
2070,281.78529,0,0,0,0,56.610652,108.96625,0,0,0,0,0
2071,281.77659,0,0,0,0,56.608904,108.96288,0,0,0,0,0
2072,281.76789,0,0,0,0,56.607157,108.95952,0,0,0,0,0
2073,281.75919,0,0,0,0,56.605409,108.95616,0,0,0,0,0
2074,281.75049,0,0,0,0,56.603661,108.95279,0,0,0,0,0
2075,281.74179,0,0,0,0,56.601914,108.94943,0,0,0,0,0
