Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa)
4183,260.06051,0,0,0,0,0,50.393469,4.1205657,0,0,0,0,445.45675,78.968673,0,0,9.7930772,80.150666,128.33896,26.526188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,260.03439,0,0,0,0,0,50.388407,4.1201518,0,0,0,0,445.412,78.960741,0,0,9.7920935,80.142615,128.32607,26.523523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,260.00826,0,0,0,0,0,50.383345,4.1197379,0,0,0,0,445.36726,78.952808,0,0,9.7911098,80.134564,128.31318,26.520859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,259.98214,0,0,0,0,0,50.378283,4.119324,0,0,0,0,445.32251,78.944876,0,0,9.7901261,80.126513,128.30029,26.518194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,259.95602,0,0,0,0,0,50.373221,4.1189101,0,0,0,0,445.27776,78.936944,0,0,9.7891424,80.118462,128.2874,26.51553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4188,259.9299,0,0,0,0,0,50.368159,4.1184962,0,0,0,0,445.23302,78.929011,0,0,9.7881587,80.110411,128.2745,26.512865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,259.90377,0,0,0,0,0,50.363097,4.1180823,0,0,0,0,445.18827,78.921079,0,0,9.787175,80.10236,128.26161,26.510201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4190,259.87765,0,0,0,0,0,50.358035,4.1176684,0,0,0,0,445.14353,78.913147,0,0,9.7861913,80.094309,128.24872,26.507536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,259.85153,0,0,0,0,0,50.352973,4.1172545,0,0,0,0,445.09878,78.905215,0,0,9.7852076,80.086258,128.23583,26.504872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,259.82541,0,0,0,0,0,50.347911,4.1168406,0,0,0,0,445.05404,78.897282,0,0,9.7842239,80.078207,128.22294,26.502207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,259.79928,0,0,0,0,0,50.342849,4.1164267,0,0,0,0,445.00929,78.88935,0,0,9.7832402,80.070156,128.21005,26.499543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,259.77316,0,0,0,0,0,50.337787,4.1160128,0,0,0,0,444.96455,78.881418,0,0,9.7822565,80.062105,128.19716,26.496878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,259.74704,0,0,0,0,0,50.332725,4.1155989,0,0,0,0,444.9198,78.873485,0,0,9.7812728,80.054054,128.18426,26.494214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,259.72091,0,0,0,0,0,50.327663,4.1151849,0,0,0,0,444.87505,78.865553,0,0,9.7802891,80.046003,128.17137,26.491549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,259.69479,0,0,0,0,0,50.322601,4.114771,0,0,0,0,444.83031,78.857621,0,0,9.7793054,80.037952,128.15848,26.488885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,259.66867,0,0,0,0,0,50.317539,4.1143571,0,0,0,0,444.78556,78.849688,0,0,9.7783217,80.029901,128.14559,26.48622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,259.64255,0,0,0,0,0,50.312478,4.1139432,0,0,0,0,444.74082,78.841756,0,0,9.777338,80.02185,128.1327,26.483556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,259.61642,0,0,0,0,0,50.307416,4.1135293,0,0,0,0,444.69607,78.833824,0,0,9.7763543,80.013799,128.11981,26.480891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,259.5903,0,0,0,0,0,50.302354,4.1131154,0,0,0,0,444.65133,78.825892,0,0,9.7753706,80.005748,128.10691,26.478226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,259.56418,0,0,0,0,0,50.297292,4.1127015,0,0,0,0,444.60658,78.817959,0,0,9.7743869,79.997697,128.09402,26.475562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,259.53806,0,0,0,0,0,50.29223,4.1122876,0,0,0,0,444.56184,78.810027,0,0,9.7734032,79.989646,128.08113,26.472897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4204,259.51193,0,0,0,0,0,50.287168,4.1118737,0,0,0,0,444.51709,78.802095,0,0,9.7724195,79.981595,128.06824,26.470233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,259.48581,0,0,0,0,0,50.282106,4.1114598,0,0,0,0,444.47234,78.794162,0,0,9.7714358,79.973544,128.05535,26.467568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,259.45969,0,0,0,0,0,50.277044,4.1110459,0,0,0,0,444.4276,78.78623,0,0,9.7704521,79.965493,128.04246,26.464904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4207,259.43356,0,0,0,0,0,50.271982,4.110632,0,0,0,0,444.38285,78.778298,0,0,9.7694684,79.957442,128.02957,26.462239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,259.40744,0,0,0,0,0,50.26692,4.1102181,0,0,0,0,444.33811,78.770365,0,0,9.7684847,79.949391,128.01667,26.459575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4209,259.38132,0,0,0,0,0,50.261858,4.1098042,0,0,0,0,444.29336,78.762433,0,0,9.767501,79.94134,128.00378,26.45691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,259.3552,0,0,0,0,0,50.256796,4.1093903,0,0,0,0,444.24862,78.754501,0,0,9.7665173,79.933289,127.99089,26.454246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,259.32907,0,0,0,0,0,50.251734,4.1089764,0,0,0,0,444.20387,78.746569,0,0,9.7655336,79.925238,127.978,26.451581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,259.30295,0,0,0,0,0,50.246672,4.1085625,0,0,0,0,444.15913,78.738636,0,0,9.7645499,79.917187,127.96511,26.448917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,259.27683,0,0,0,0,0,50.24161,4.1081486,0,0,0,0,444.11438,78.730704,0,0,9.7635662,79.909135,127.95222,26.446252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,259.25071,0,0,0,0,0,50.236548,4.1077347,0,0,0,0,444.06963,78.722772,0,0,9.7625825,79.901084,127.93933,26.443588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,259.22458,0,0,0,0,0,50.231486,4.1073207,0,0,0,0,444.02489,78.714839,0,0,9.7615988,79.893033,127.92643,26.440923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,259.19846,0,0,0,0,0,50.226424,4.1069068,0,0,0,0,443.98014,78.706907,0,0,9.7606151,79.884982,127.91354,26.438259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,259.17234,0,0,0,0,0,50.221362,4.1064929,0,0,0,0,443.9354,78.698975,0,0,9.7596314,79.876931,127.90065,26.435594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4218,259.14621,0,0,0,0,0,50.2163,4.106079,0,0,0,0,443.89065,78.691042,0,0,9.7586476,79.86888,127.88776,26.43293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,259.12009,0,0,0,0,0,50.211238,4.1056651,0,0,0,0,443.84591,78.68311,0,0,9.7576639,79.860829,127.87487,26.430265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,259.0498,0,0,0,0,0,50.197617,4.1045513,0,0,0,0,443.7255,78.661765,0,0,9.7550168,79.839164,127.84018,26.423095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,258.9795,0,0,0,0,0,50.183994,4.1034374,0,0,0,0,443.60508,78.640418,0,0,9.7523696,79.817498,127.80549,26.415924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,258.9092,0,0,0,0,0,50.170372,4.1023236,0,0,0,0,443.48467,78.619071,0,0,9.7497223,79.795832,127.77079,26.408754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,258.8389,0,0,0,0,0,50.15675,4.1012097,0,0,0,0,443.36425,78.597724,0,0,9.747075,79.774165,127.7361,26.401583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,258.7686,0,0,0,0,0,50.143127,4.1000958,0,0,0,0,443.24383,78.576377,0,0,9.7444278,79.752499,127.70141,26.394413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,258.6983,0,0,0,0,0,50.129505,4.098982,0,0,0,0,443.12342,78.55503,0,0,9.7417805,79.730833,127.66671,26.387242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,258.628,0,0,0,0,0,50.115883,4.0978681,0,0,0,0,443.003,78.533684,0,0,9.7391332,79.709166,127.63202,26.380072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4227,258.5577,0,0,0,0,0,50.10226,4.0967542,0,0,0,0,442.88259,78.512337,0,0,9.736486,79.6875,127.59733,26.372901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,258.4874,0,0,0,0,0,50.088638,4.0956403,0,0,0,0,442.76217,78.49099,0,0,9.7338387,79.665833,127.56264,26.36573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,258.4171,0,0,0,0,0,50.075015,4.0945265,0,0,0,0,442.64175,78.469643,0,0,9.7311914,79.644167,127.52794,26.35856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,258.3468,0,0,0,0,0,50.061393,4.0934126,0,0,0,0,442.52134,78.448296,0,0,9.7285442,79.622501,127.49325,26.351389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,258.2765,0,0,0,0,0,50.047771,4.0922987,0,0,0,0,442.40092,78.426949,0,0,9.7258969,79.600834,127.45856,26.344219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,258.2062,0,0,0,0,0,50.034148,4.0911848,0,0,0,0,442.28051,78.405603,0,0,9.7232496,79.579168,127.42387,26.337048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4233,258.1359,0,0,0,0,0,50.020526,4.090071,0,0,0,0,442.16009,78.384256,0,0,9.7206024,79.557502,127.38917,26.329878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,258.0656,0,0,0,0,0,50.006903,4.0889571,0,0,0,0,442.03967,78.362909,0,0,9.7179551,79.535835,127.35448,26.322707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,257.9953,0,0,0,0,0,49.993281,4.0878432,0,0,0,0,441.91926,78.341562,0,0,9.7153078,79.514169,127.31979,26.315536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,257.925,0,0,0,0,0,49.979659,4.0867294,0,0,0,0,441.79884,78.320215,0,0,9.7126605,79.492503,127.2851,26.308366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,257.8547,0,0,0,0,0,49.966036,4.0856155,0,0,0,0,441.67843,78.298868,0,0,9.7100133,79.470836,127.2504,26.301195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,257.7844,0,0,0,0,0,49.952414,4.0845016,0,0,0,0,441.55801,78.277521,0,0,9.707366,79.44917,127.21571,26.294025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,257.7141,0,0,0,0,0,49.938792,4.0833877,0,0,0,0,441.43759,78.256175,0,0,9.7047187,79.427503,127.18102,26.286854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,257.6438,0,0,0,0,0,49.925169,4.0822739,0,0,0,0,441.31718,78.234828,0,0,9.7020715,79.405837,127.14632,26.279684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,257.5735,0,0,0,0,0,49.911547,4.08116,0,0,0,0,441.19676,78.213481,0,0,9.6994242,79.384171,127.11163,26.272513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4242,257.5032,0,0,0,0,0,49.897924,4.0800461,0,0,0,0,441.07635,78.192134,0,0,9.6967769,79.362504,127.07694,26.265342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,257.4329,0,0,0,0,0,49.884302,4.0789322,0,0,0,0,440.95593,78.170787,0,0,9.6941297,79.340838,127.04225,26.258172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,257.3626,0,0,0,0,0,49.87068,4.0778184,0,0,0,0,440.83551,78.14944,0,0,9.6914824,79.319172,127.00755,26.251001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,257.2923,0,0,0,0,0,49.857057,4.0767045,0,0,0,0,440.7151,78.128094,0,0,9.6888351,79.297505,126.97286,26.243831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,257.222,0,0,0,0,0,49.843435,4.0755906,0,0,0,0,440.59468,78.106747,0,0,9.6861879,79.275839,126.93817,26.23666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4247,257.15171,0,0,0,0,0,49.829812,4.0744767,0,0,0,0,440.47426,78.0854,0,0,9.6835406,79.254173,126.90348,26.22949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,257.08141,0,0,0,0,0,49.81619,4.0733629,0,0,0,0,440.35385,78.064053,0,0,9.6808933,79.232506,126.86878,26.222319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,257.01111,0,0,0,0,0,49.802568,4.072249,0,0,0,0,440.23343,78.042706,0,0,9.678246,79.21084,126.83409,26.215148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,256.94081,0,0,0,0,0,49.788945,4.0711351,0,0,0,0,440.11302,78.021359,0,0,9.6755988,79.189173,126.7994,26.207978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4251,256.87051,0,0,0,0,0,49.775323,4.0700213,0,0,0,0,439.9926,78.000012,0,0,9.6729515,79.167507,126.76471,26.200807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,256.80021,0,0,0,0,0,49.761701,4.0689074,0,0,0,0,439.87218,77.978666,0,0,9.6703042,79.145841,126.73001,26.193637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,256.72991,0,0,0,0,0,49.748078,4.0677935,0,0,0,0,439.75177,77.957319,0,0,9.667657,79.124174,126.69532,26.186466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,256.65961,0,0,0,0,0,49.734456,4.0666796,0,0,0,0,439.63135,77.935972,0,0,9.6650097,79.102508,126.66063,26.179296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,256.58931,0,0,0,0,0,49.720833,4.0655658,0,0,0,0,439.51094,77.914625,0,0,9.6623624,79.080842,126.62594,26.172125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,256.51901,0,0,0,0,0,49.707211,4.0644519,0,0,0,0,439.39052,77.893278,0,0,9.6597152,79.059175,126.59124,26.164954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,256.44871,0,0,0,0,0,49.693589,4.063338,0,0,0,0,439.2701,77.871931,0,0,9.6570679,79.037509,126.55655,26.157784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,256.37841,0,0,0,0,0,49.679966,4.0622241,0,0,0,0,439.14969,77.850585,0,0,9.6544206,79.015843,126.52186,26.150613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,256.30811,0,0,0,0,0,49.666344,4.0611103,0,0,0,0,439.02927,77.829238,0,0,9.6517734,78.994176,126.48716,26.143443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,256.23781,0,0,0,0,0,49.652721,4.0599964,0,0,0,0,438.90886,77.807891,0,0,9.6491261,78.97251,126.45247,26.136272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,256.16751,0,0,0,0,0,49.639099,4.0588825,0,0,0,0,438.78844,77.786544,0,0,9.6464788,78.950843,126.41778,26.129102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,256.09721,0,0,0,0,0,49.625477,4.0577687,0,0,0,0,438.66802,77.765197,0,0,9.6438316,78.929177,126.38309,26.121931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,256.02691,0,0,0,0,0,49.611854,4.0566548,0,0,0,0,438.54761,77.74385,0,0,9.6411843,78.907511,126.34839,26.11476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,255.95661,0,0,0,0,0,49.598232,4.0555409,0,0,0,0,438.42719,77.722503,0,0,9.638537,78.885844,126.3137,26.10759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,255.88631,0,0,0,0,0,49.58461,4.054427,0,0,0,0,438.30678,77.701157,0,0,9.6358897,78.864178,126.27901,26.100419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,255.81601,0,0,0,0,0,49.570987,4.0533132,0,0,0,0,438.18636,77.67981,0,0,9.6332425,78.842512,126.24432,26.093249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,255.74571,0,0,0,0,0,49.557365,4.0521993,0,0,0,0,438.06594,77.658463,0,0,9.6305952,78.820845,126.20962,26.086078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,255.67541,0,0,0,0,0,49.543742,4.0510854,0,0,0,0,437.94553,77.637116,0,0,9.6279479,78.799179,126.17493,26.078908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,255.60511,0,0,0,0,0,49.53012,4.0499715,0,0,0,0,437.82511,77.615769,0,0,9.6253007,78.777513,126.14024,26.071737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,255.53481,0,0,0,0,0,49.516498,4.0488577,0,0,0,0,437.7047,77.594422,0,0,9.6226534,78.755846,126.10555,26.064566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,255.46451,0,0,0,0,0,49.502875,4.0477438,0,0,0,0,437.58428,77.573076,0,0,9.6200061,78.73418,126.07085,26.057396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,255.39421,0,0,0,0,0,49.489253,4.0466299,0,0,0,0,437.46386,77.551729,0,0,9.6173589,78.712513,126.03616,26.050225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,255.32391,0,0,0,0,0,49.47563,4.045516,0,0,0,0,437.34345,77.530382,0,0,9.6147116,78.690847,126.00147,26.043055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,255.25361,0,0,0,0,0,49.462008,4.0444022,0,0,0,0,437.22303,77.509035,0,0,9.6120643,78.669181,125.96677,26.035884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,255.18331,0,0,0,0,0,49.448386,4.0432883,0,0,0,0,437.10262,77.487688,0,0,9.6094171,78.647514,125.93208,26.028714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,255.11301,0,0,0,0,0,49.434763,4.0421744,0,0,0,0,436.9822,77.466341,0,0,9.6067698,78.625848,125.89739,26.021543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,255.04272,0,0,0,0,0,49.421141,4.0410606,0,0,0,0,436.86178,77.444994,0,0,9.6041225,78.604182,125.8627,26.014372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,254.97242,0,0,0,0,0,49.407519,4.0399467,0,0,0,0,436.74137,77.423648,0,0,9.6014753,78.582515,125.828,26.007202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,254.90212,0,0,0,0,0,49.393896,4.0388328,0,0,0,0,436.62095,77.402301,0,0,9.598828,78.560849,125.79331,26.000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,254.83182,0,0,0,0,0,49.380274,4.0377189,0,0,0,0,436.50053,77.380954,0,0,9.5961807,78.539183,125.75862,25.992861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,254.76152,0,0,0,0,0,49.366651,4.0366051,0,0,0,0,436.38012,77.359607,0,0,9.5935334,78.517516,125.72393,25.98569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,254.69122,0,0,0,0,0,49.353029,4.0354912,0,0,0,0,436.2597,77.33826,0,0,9.5908862,78.49585,125.68923,25.97852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,254.62092,0,0,0,0,0,49.339407,4.0343773,0,0,0,0,436.13929,77.316913,0,0,9.5882389,78.474183,125.65454,25.971349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,254.55062,0,0,0,0,0,49.325784,4.0332634,0,0,0,0,436.01887,77.295567,0,0,9.5855916,78.452517,125.61985,25.964178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,254.48032,0,0,0,0,0,49.312162,4.0321496,0,0,0,0,435.89845,77.27422,0,0,9.5829444,78.430851,125.58516,25.957008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,254.41002,0,0,0,0,0,49.298539,4.0310357,0,0,0,0,435.77804,77.252873,0,0,9.5802971,78.409184,125.55046,25.949837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,254.33972,0,0,0,0,0,49.284917,4.0299218,0,0,0,0,435.65762,77.231526,0,0,9.5776498,78.387518,125.51577,25.942667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,254.26942,0,0,0,0,0,49.271295,4.028808,0,0,0,0,435.53721,77.210179,0,0,9.5750026,78.365852,125.48108,25.935496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,254.19912,0,0,0,0,0,49.257672,4.0276941,0,0,0,0,435.41679,77.188832,0,0,9.5723553,78.344185,125.44639,25.928326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,254.12882,0,0,0,0,0,49.24405,4.0265802,0,0,0,0,435.29637,77.167485,0,0,9.569708,78.322519,125.41169,25.921155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,254.05852,0,0,0,0,0,49.230428,4.0254663,0,0,0,0,435.17596,77.146139,0,0,9.5670608,78.300853,125.377,25.913984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,253.98822,0,0,0,0,0,49.216805,4.0243525,0,0,0,0,435.05554,77.124792,0,0,9.5644135,78.279186,125.34231,25.906814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,253.91792,0,0,0,0,0,49.203183,4.0232386,0,0,0,0,434.93513,77.103445,0,0,9.5617662,78.25752,125.30761,25.899643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,253.84762,0,0,0,0,0,49.18956,4.0221247,0,0,0,0,434.81471,77.082098,0,0,9.559119,78.235853,125.27292,25.892473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,253.77732,0,0,0,0,0,49.175938,4.0210108,0,0,0,0,434.69429,77.060751,0,0,9.5564717,78.214187,125.23823,25.885302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,253.70702,0,0,0,0,0,49.162316,4.019897,0,0,0,0,434.57388,77.039404,0,0,9.5538244,78.192521,125.20354,25.878132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,253.63672,0,0,0,0,0,49.148693,4.0187831,0,0,0,0,434.45346,77.018058,0,0,9.5511771,78.170854,125.16884,25.870961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,253.56642,0,0,0,0,0,49.135071,4.0176692,0,0,0,0,434.33305,76.996711,0,0,9.5485299,78.149188,125.13415,25.86379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,253.49612,0,0,0,0,0,49.121448,4.0165553,0,0,0,0,434.21263,76.975364,0,0,9.5458826,78.127522,125.09946,25.85662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,253.42582,0,0,0,0,0,49.107826,4.0154415,0,0,0,0,434.09221,76.954017,0,0,9.5432353,78.105855,125.06477,25.849449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,253.35552,0,0,0,0,0,49.094204,4.0143276,0,0,0,0,433.9718,76.93267,0,0,9.5405881,78.084189,125.03007,25.842279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,253.28522,0,0,0,0,0,49.080581,4.0132137,0,0,0,0,433.85138,76.911323,0,0,9.5379408,78.062523,124.99538,25.835108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,253.21492,0,0,0,0,0,49.066959,4.0120999,0,0,0,0,433.73097,76.889976,0,0,9.5352935,78.040856,124.96069,25.827938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,253.14462,0,0,0,0,0,49.053337,4.010986,0,0,0,0,433.61055,76.86863,0,0,9.5326463,78.01919,124.926,25.820767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,253.07432,0,0,0,0,0,49.039714,4.0098721,0,0,0,0,433.49013,76.847283,0,0,9.529999,77.997523,124.8913,25.813596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,253.00402,0,0,0,0,0,49.026092,4.0087582,0,0,0,0,433.36972,76.825936,0,0,9.5273517,77.975857,124.85661,25.806426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,252.93373,0,0,0,0,0,49.012469,4.0076444,0,0,0,0,433.2493,76.804589,0,0,9.5247045,77.954191,124.82192,25.799255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,252.86343,0,0,0,0,0,48.998847,4.0065305,0,0,0,0,433.12889,76.783242,0,0,9.5220572,77.932524,124.78723,25.792085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,252.79313,0,0,0,0,0,48.985225,4.0054166,0,0,0,0,433.00847,76.761895,0,0,9.5194099,77.910858,124.75253,25.784914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
