Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa)
1371,137.94457,0,0,0,6.1790059,0,0,8.2970876,43.408869,0,0,0,0,0,0,0,0
1372,137.93719,0,0,0,6.1786753,0,0,8.2966436,43.406546,0,0,0,0,0,0,0,0
1373,137.92981,0,0,0,6.1783446,0,0,8.2961997,43.404223,0,0,0,0,0,0,0,0
1374,137.92243,0,0,0,6.178014,0,0,8.2957557,43.401901,0,0,0,0,0,0,0,0
1375,137.91505,0,0,0,6.1776834,0,0,8.2953118,43.399578,0,0,0,0,0,0,0,0
1376,137.90969,0,0,0,6.1774436,0,0,8.2949898,43.397894,0,0,0,0,0,0,0,0
1377,137.90434,0,0,0,6.1772039,0,0,8.2946679,43.396209,0,0,0,0,0,0,0,0
1378,137.89899,0,0,0,6.1769641,0,0,8.2943459,43.394525,0,0,0,0,0,0,0,0
1379,137.89364,0,0,0,6.1767244,0,0,8.294024,43.392841,0,0,0,0,0,0,0,0
1380,137.88828,0,0,0,6.1764846,0,0,8.293702,43.391156,0,0,0,0,0,0,0,0
1381,137.88293,0,0,0,6.1762448,0,0,8.2933801,43.389472,0,0,0,0,0,0,0,0
1382,137.87758,0,0,0,6.1760051,0,0,8.2930581,43.387787,0,0,0,0,0,0,0,0
1383,137.87223,0,0,0,6.1757653,0,0,8.2927362,43.386103,0,0,0,0,0,0,0,0
1384,137.86687,0,0,0,6.1755256,0,0,8.2924142,43.384419,0,0,0,0,0,0,0,0
1385,137.86152,0,0,0,6.1752858,0,0,8.2920923,43.382734,0,0,0,0,0,0,0,0
1386,137.85617,0,0,0,6.175046,0,0,8.2917703,43.38105,0,0,0,0,0,0,0,0
1387,137.85082,0,0,0,6.1748063,0,0,8.2914484,43.379366,0,0,0,0,0,0,0,0
1388,137.84546,0,0,0,6.1745665,0,0,8.2911264,43.377681,0,0,0,0,0,0,0,0
1389,137.84011,0,0,0,6.1743267,0,0,8.2908045,43.375997,0,0,0,0,0,0,0,0
1390,137.83476,0,0,0,6.174087,0,0,8.2904825,43.374312,0,0,0,0,0,0,0,0
1391,137.8294,0,0,0,6.1738472,0,0,8.2901606,43.372628,0,0,0,0,0,0,0,0
1392,137.82405,0,0,0,6.1736075,0,0,8.2898386,43.370944,0,0,0,0,0,0,0,0
1393,137.8187,0,0,0,6.1733677,0,0,8.2895167,43.369259,0,0,0,0,0,0,0,0
1394,137.81335,0,0,0,6.1731279,0,0,8.2891947,43.367575,0,0,0,0,0,0,0,0
1395,137.80799,0,0,0,6.1728882,0,0,8.2888728,43.365891,0,0,0,0,0,0,0,0
1396,137.80264,0,0,0,6.1726484,0,0,8.2885508,43.364206,0,0,0,0,0,0,0,0
1397,137.79729,0,0,0,6.1724086,0,0,8.2882289,43.362522,0,0,0,0,0,0,0,0
1398,137.79194,0,0,0,6.1721689,0,0,8.2879069,43.360837,0,0,0,0,0,0,0,0
1399,137.78658,0,0,0,6.1719291,0,0,8.287585,43.359153,0,0,0,0,0,0,0,0
1400,137.78123,0,0,0,6.1716894,0,0,8.287263,43.357469,0,0,0,0,0,0,0,0
1401,137.77588,0,0,0,6.1714496,0,0,8.2869411,43.355784,0,0,0,0,0,0,0,0
1402,137.77053,0,0,0,6.1712098,0,0,8.2866192,43.3541,0,0,0,0,0,0,0,0
1403,137.76517,0,0,0,6.1709701,0,0,8.2862972,43.352415,0,0,0,0,0,0,0,0
1404,137.75982,0,0,0,6.1707303,0,0,8.2859753,43.350731,0,0,0,0,0,0,0,0
1405,137.75447,0,0,0,6.1704906,0,0,8.2856533,43.349047,0,0,0,0,0,0,0,0
1406,137.74912,0,0,0,6.1702508,0,0,8.2853314,43.347362,0,0,0,0,0,0,0,0
1407,137.74376,0,0,0,6.170011,0,0,8.2850094,43.345678,0,0,0,0,0,0,0,0
1408,137.73841,0,0,0,6.1697713,0,0,8.2846875,43.343994,0,0,0,0,0,0,0,0
1409,137.73306,0,0,0,6.1695315,0,0,8.2843655,43.342309,0,0,0,0,0,0,0,0
1410,137.72771,0,0,0,6.1692917,0,0,8.2840436,43.340625,0,0,0,0,0,0,0,0
1411,137.72235,0,0,0,6.169052,0,0,8.2837216,43.33894,0,0,0,0,0,0,0,0
1412,137.717,0,0,0,6.1688122,0,0,8.2833997,43.337256,0,0,0,0,0,0,0,0
1413,137.71165,0,0,0,6.1685725,0,0,8.2830777,43.335572,0,0,0,0,0,0,0,0
1414,137.70629,0,0,0,6.1683327,0,0,8.2827558,43.333887,0,0,0,0,0,0,0,0
1415,137.70094,0,0,0,6.1680929,0,0,8.2824338,43.332203,0,0,0,0,0,0,0,0
1416,137.69559,0,0,0,6.1678532,0,0,8.2821119,43.330519,0,0,0,0,0,0,0,0
1417,137.69024,0,0,0,6.1676134,0,0,8.2817899,43.328834,0,0,0,0,0,0,0,0
1418,137.68488,0,0,0,6.1673736,0,0,8.281468,43.32715,0,0,0,0,0,0,0,0
1419,137.67953,0,0,0,6.1671339,0,0,8.281146,43.325465,0,0,0,0,0,0,0,0
1420,137.67418,0,0,0,6.1668941,0,0,8.2808241,43.323781,0,0,0,0,0,0,0,0
1421,137.66883,0,0,0,6.1666544,0,0,8.2805021,43.322097,0,0,0,0,0,0,0,0
1422,137.66347,0,0,0,6.1664146,0,0,8.2801802,43.320412,0,0,0,0,0,0,0,0
1423,137.65812,0,0,0,6.1661748,0,0,8.2798582,43.318728,0,0,0,0,0,0,0,0
1424,137.65277,0,0,0,6.1659351,0,0,8.2795363,43.317044,0,0,0,0,0,0,0,0
1425,137.64742,0,0,0,6.1656953,0,0,8.2792143,43.315359,0,0,0,0,0,0,0,0
1426,137.64206,0,0,0,6.1654556,0,0,8.2788924,43.313675,0,0,0,0,0,0,0,0
1427,137.63671,0,0,0,6.1652158,0,0,8.2785704,43.31199,0,0,0,0,0,0,0,0
1428,137.63136,0,0,0,6.164976,0,0,8.2782485,43.310306,0,0,0,0,0,0,0,0
1429,137.62601,0,0,0,6.1647363,0,0,8.2779265,43.308622,0,0,0,0,0,0,0,0
1430,137.62065,0,0,0,6.1644965,0,0,8.2776046,43.306937,0,0,0,0,0,0,0,0
1431,137.6153,0,0,0,6.1642567,0,0,8.2772826,43.305253,0,0,0,0,0,0,0,0
1432,137.60995,0,0,0,6.164017,0,0,8.2769607,43.303568,0,0,0,0,0,0,0,0
1433,137.60459,0,0,0,6.1637772,0,0,8.2766387,43.301884,0,0,0,0,0,0,0,0
1434,137.59924,0,0,0,6.1635375,0,0,8.2763168,43.3002,0,0,0,0,0,0,0,0
1435,137.59389,0,0,0,6.1632977,0,0,8.2759948,43.298515,0,0,0,0,0,0,0,0
1436,137.58854,0,0,0,6.1630579,0,0,8.2756729,43.296831,0,0,0,0,0,0,0,0
1437,137.58318,0,0,0,6.1628182,0,0,8.2753509,43.295147,0,0,0,0,0,0,0,0
1438,137.57783,0,0,0,6.1625784,0,0,8.275029,43.293462,0,0,0,0,0,0,0,0
1439,137.57248,0,0,0,6.1623386,0,0,8.274707,43.291778,0,0,0,0,0,0,0,0
1440,137.56713,0,0,0,6.1620989,0,0,8.2743851,43.290093,0,0,0,0,0,0,0,0
1441,137.56177,0,0,0,6.1618591,0,0,8.2740631,43.288409,0,0,0,0,0,0,0,0
1442,137.55642,0,0,0,6.1616194,0,0,8.2737412,43.286725,0,0,0,0,0,0,0,0
1443,137.55107,0,0,0,6.1613796,0,0,8.2734192,43.28504,0,0,0,0,0,0,0,0
1444,137.54572,0,0,0,6.1611398,0,0,8.2730973,43.283356,0,0,0,0,0,0,0,0
1445,137.54036,0,0,0,6.1609001,0,0,8.2727753,43.281672,0,0,0,0,0,0,0,0
1446,137.53501,0,0,0,6.1606603,0,0,8.2724534,43.279987,0,0,0,0,0,0,0,0
1447,137.52966,0,0,0,6.1604206,0,0,8.2721314,43.278303,0,0,0,0,0,0,0,0
1448,137.52431,0,0,0,6.1601808,0,0,8.2718095,43.276618,0,0,0,0,0,0,0,0
1449,137.51895,0,0,0,6.159941,0,0,8.2714875,43.274934,0,0,0,0,0,0,0,0
1450,137.5136,0,0,0,6.1597013,0,0,8.2711656,43.27325,0,0,0,0,0,0,0,0
1451,137.50825,0,0,0,6.1594615,0,0,8.2708436,43.271565,0,0,0,0,0,0,0,0
1452,137.5029,0,0,0,6.1592217,0,0,8.2705217,43.269881,0,0,0,0,0,0,0,0
1453,137.49754,0,0,0,6.158982,0,0,8.2701997,43.268197,0,0,0,0,0,0,0,0
1454,137.49219,0,0,0,6.1587422,0,0,8.2698778,43.266512,0,0,0,0,0,0,0,0
1455,137.48684,0,0,0,6.1585025,0,0,8.2695558,43.264828,0,0,0,0,0,0,0,0
1456,137.48148,0,0,0,6.1582627,0,0,8.2692339,43.263143,0,0,0,0,0,0,0,0
1457,137.47613,0,0,0,6.1580229,0,0,8.2689119,43.261459,0,0,0,0,0,0,0,0
1458,137.47078,0,0,0,6.1577832,0,0,8.26859,43.259775,0,0,0,0,0,0,0,0
1459,137.46543,0,0,0,6.1575434,0,0,8.2682681,43.25809,0,0,0,0,0,0,0,0
1460,137.46007,0,0,0,6.1573036,0,0,8.2679461,43.256406,0,0,0,0,0,0,0,0
1461,137.45472,0,0,0,6.1570639,0,0,8.2676242,43.254721,0,0,0,0,0,0,0,0
1462,137.44937,0,0,0,6.1568241,0,0,8.2673022,43.253037,0,0,0,0,0,0,0,0
1463,137.44402,0,0,0,6.1565844,0,0,8.2669803,43.251353,0,0,0,0,0,0,0,0
1464,137.43866,0,0,0,6.1563446,0,0,8.2666583,43.249668,0,0,0,0,0,0,0,0
1465,137.43331,0,0,0,6.1561048,0,0,8.2663364,43.247984,0,0,0,0,0,0,0,0
1466,137.42796,0,0,0,6.1558651,0,0,8.2660144,43.2463,0,0,0,0,0,0,0,0
1467,137.42261,0,0,0,6.1556253,0,0,8.2656925,43.244615,0,0,0,0,0,0,0,0
1468,137.41725,0,0,0,6.1553856,0,0,8.2653705,43.242931,0,0,0,0,0,0,0,0
1469,137.4119,0,0,0,6.1551458,0,0,8.2650486,43.241246,0,0,0,0,0,0,0,0
1470,137.40655,0,0,0,6.154906,0,0,8.2647266,43.239562,0,0,0,0,0,0,0,0
1471,137.4012,0,0,0,6.1546663,0,0,8.2644047,43.237878,0,0,0,0,0,0,0,0
1472,137.39584,0,0,0,6.1544265,0,0,8.2640827,43.236193,0,0,0,0,0,0,0,0
1473,137.39049,0,0,0,6.1541867,0,0,8.2637608,43.234509,0,0,0,0,0,0,0,0
1474,137.38514,0,0,0,6.153947,0,0,8.2634388,43.232825,0,0,0,0,0,0,0,0
1475,137.37978,0,0,0,6.1537072,0,0,8.2631169,43.23114,0,0,0,0,0,0,0,0
1476,137.37443,0,0,0,6.1534675,0,0,8.2627949,43.229456,0,0,0,0,0,0,0,0
1477,137.36908,0,0,0,6.1532277,0,0,8.262473,43.227771,0,0,0,0,0,0,0,0
1478,137.36373,0,0,0,6.1529879,0,0,8.262151,43.226087,0,0,0,0,0,0,0,0
1479,137.35837,0,0,0,6.1527482,0,0,8.2618291,43.224403,0,0,0,0,0,0,0,0
1480,137.35302,0,0,0,6.1525084,0,0,8.2615071,43.222718,0,0,0,0,0,0,0,0
1481,137.34767,0,0,0,6.1522686,0,0,8.2611852,43.221034,0,0,0,0,0,0,0,0
1482,137.34232,0,0,0,6.1520289,0,0,8.2608632,43.219349,0,0,0,0,0,0,0,0
1483,137.33696,0,0,0,6.1517891,0,0,8.2605413,43.217665,0,0,0,0,0,0,0,0
1484,137.33161,0,0,0,6.1515494,0,0,8.2602193,43.215981,0,0,0,0,0,0,0,0
1485,137.32509,0,0,0,6.1512573,0,0,8.2598271,43.213929,0,0,0,0,0,0,0,0
1486,137.31857,0,0,0,6.1509652,0,0,8.259435,43.211877,0,0,0,0,0,0,0,0
1487,137.31205,0,0,0,6.1506732,0,0,8.2590428,43.209825,0,0,0,0,0,0,0,0
1488,137.30553,0,0,0,6.1503811,0,0,8.2586506,43.207774,0,0,0,0,0,0,0,0
1489,137.29901,0,0,0,6.1500891,0,0,8.2582584,43.205722,0,0,0,0,0,0,0,0
1490,137.29249,0,0,0,6.149797,0,0,8.2578663,43.20367,0,0,0,0,0,0,0,0
1491,137.28597,0,0,0,6.1495049,0,0,8.2574741,43.201618,0,0,0,0,0,0,0,0
1492,137.27945,0,0,0,6.1492129,0,0,8.2570819,43.199566,0,0,0,0,0,0,0,0
1493,137.27293,0,0,0,6.1489208,0,0,8.2566898,43.197515,0,0,0,0,0,0,0,0
1494,137.26641,0,0,0,6.1486288,0,0,8.2562976,43.195463,0,0,0,0,0,0,0,0
1495,137.25989,0,0,0,6.1483367,0,0,8.2559054,43.193411,0,0,0,0,0,0,0,0
1496,137.25337,0,0,0,6.1480446,0,0,8.2555132,43.191359,0,0,0,0,0,0,0,0
1497,137.24685,0,0,0,6.1477526,0,0,8.2551211,43.189307,0,0,0,0,0,0,0,0
1498,137.24033,0,0,0,6.1474605,0,0,8.2547289,43.187256,0,0,0,0,0,0,0,0
1499,137.23381,0,0,0,6.1471685,0,0,8.2543367,43.185204,0,0,0,0,0,0,0,0
1500,137.22729,0,0,0,6.1468764,0,0,8.2539445,43.183152,0,0,0,0,0,0,0,0
1501,137.22077,0,0,0,6.1465843,0,0,8.2535524,43.1811,0,0,0,0,0,0,0,0
1502,137.21425,0,0,0,6.1462923,0,0,8.2531602,43.179049,0,0,0,0,0,0,0,0
1503,137.20773,0,0,0,6.1460002,0,0,8.252768,43.176997,0,0,0,0,0,0,0,0
1504,137.20121,0,0,0,6.1457082,0,0,8.2523758,43.174945,0,0,0,0,0,0,0,0
1505,137.19469,0,0,0,6.1454161,0,0,8.2519837,43.172893,0,0,0,0,0,0,0,0
1506,137.18817,0,0,0,6.145124,0,0,8.2515915,43.170841,0,0,0,0,0,0,0,0
1507,137.18165,0,0,0,6.144832,0,0,8.2511993,43.16879,0,0,0,0,0,0,0,0
1508,137.17513,0,0,0,6.1445399,0,0,8.2508071,43.166738,0,0,0,0,0,0,0,0
1509,137.16861,0,0,0,6.1442479,0,0,8.250415,43.164686,0,0,0,0,0,0,0,0
1510,137.16209,0,0,0,6.1439558,0,0,8.2500228,43.162634,0,0,0,0,0,0,0,0
1511,137.15557,0,0,0,6.1436637,0,0,8.2496306,43.160582,0,0,0,0,0,0,0,0
1512,137.14905,0,0,0,6.1433717,0,0,8.2492384,43.158531,0,0,0,0,0,0,0,0
1513,137.14253,0,0,0,6.1430796,0,0,8.2488463,43.156479,0,0,0,0,0,0,0,0
1514,137.13601,0,0,0,6.1427876,0,0,8.2484541,43.154427,0,0,0,0,0,0,0,0
1515,137.12949,0,0,0,6.1424955,0,0,8.2480619,43.152375,0,0,0,0,0,0,0,0
1516,137.12297,0,0,0,6.1422034,0,0,8.2476697,43.150324,0,0,0,0,0,0,0,0
1517,137.11645,0,0,0,6.1419114,0,0,8.2472776,43.148272,0,0,0,0,0,0,0,0
1518,137.10993,0,0,0,6.1416193,0,0,8.2468854,43.14622,0,0,0,0,0,0,0,0
1519,137.10341,0,0,0,6.1413273,0,0,8.2464932,43.144168,0,0,0,0,0,0,0,0
1520,137.09689,0,0,0,6.1410352,0,0,8.246101,43.142116,0,0,0,0,0,0,0,0
1521,137.09037,0,0,0,6.1407431,0,0,8.2457089,43.140065,0,0,0,0,0,0,0,0
1522,137.08385,0,0,0,6.1404511,0,0,8.2453167,43.138013,0,0,0,0,0,0,0,0
1523,137.07733,0,0,0,6.140159,0,0,8.2449245,43.135961,0,0,0,0,0,0,0,0
1524,137.0708,0,0,0,6.139867,0,0,8.2445323,43.133909,0,0,0,0,0,0,0,0
1525,137.06428,0,0,0,6.1395749,0,0,8.2441402,43.131857,0,0,0,0,0,0,0,0
1526,137.05776,0,0,0,6.1392828,0,0,8.243748,43.129806,0,0,0,0,0,0,0,0
1527,137.05124,0,0,0,6.1389908,0,0,8.2433558,43.127754,0,0,0,0,0,0,0,0
1528,137.04472,0,0,0,6.1386987,0,0,8.2429636,43.125702,0,0,0,0,0,0,0,0
1529,137.0382,0,0,0,6.1384067,0,0,8.2425715,43.12365,0,0,0,0,0,0,0,0
1530,137.03168,0,0,0,6.1381146,0,0,8.2421793,43.121599,0,0,0,0,0,0,0,0
1531,137.02516,0,0,0,6.1378225,0,0,8.2417871,43.119547,0,0,0,0,0,0,0,0
1532,137.01864,0,0,0,6.1375305,0,0,8.2413949,43.117495,0,0,0,0,0,0,0,0
1533,137.01212,0,0,0,6.1372384,0,0,8.2410028,43.115443,0,0,0,0,0,0,0,0
1534,137.0056,0,0,0,6.1369464,0,0,8.2406106,43.113391,0,0,0,0,0,0,0,0
1535,136.99908,0,0,0,6.1366543,0,0,8.2402184,43.11134,0,0,0,0,0,0,0,0
1536,136.99256,0,0,0,6.1363622,0,0,8.2398263,43.109288,0,0,0,0,0,0,0,0
1537,136.98604,0,0,0,6.1360702,0,0,8.2394341,43.107236,0,0,0,0,0,0,0,0
1538,136.97952,0,0,0,6.1357781,0,0,8.2390419,43.105184,0,0,0,0,0,0,0,0
1539,136.973,0,0,0,6.1354861,0,0,8.2386497,43.103132,0,0,0,0,0,0,0,0
1540,136.96648,0,0,0,6.135194,0,0,8.2382576,43.101081,0,0,0,0,0,0,0,0
1541,136.95996,0,0,0,6.1349019,0,0,8.2378654,43.099029,0,0,0,0,0,0,0,0
1542,136.95344,0,0,0,6.1346099,0,0,8.2374732,43.096977,0,0,0,0,0,0,0,0
1543,136.94692,0,0,0,6.1343178,0,0,8.237081,43.094925,0,0,0,0,0,0,0,0
1544,136.9404,0,0,0,6.1340258,0,0,8.2366889,43.092874,0,0,0,0,0,0,0,0
1545,136.93388,0,0,0,6.1337337,0,0,8.2362967,43.090822,0,0,0,0,0,0,0,0
1546,136.92736,0,0,0,6.1334416,0,0,8.2359045,43.08877,0,0,0,0,0,0,0,0
1547,136.92084,0,0,0,6.1331496,0,0,8.2355123,43.086718,0,0,0,0,0,0,0,0
1548,136.91432,0,0,0,6.1328575,0,0,8.2351202,43.084666,0,0,0,0,0,0,0,0
1549,136.9078,0,0,0,6.1325655,0,0,8.234728,43.082615,0,0,0,0,0,0,0,0
1550,136.90128,0,0,0,6.1322734,0,0,8.2343358,43.080563,0,0,0,0,0,0,0,0
1551,136.89476,0,0,0,6.1319813,0,0,8.2339436,43.078511,0,0,0,0,0,0,0,0
1552,136.88824,0,0,0,6.1316893,0,0,8.2335515,43.076459,0,0,0,0,0,0,0,0
1553,136.88172,0,0,0,6.1313972,0,0,8.2331593,43.074407,0,0,0,0,0,0,0,0
1554,136.8752,0,0,0,6.1311052,0,0,8.2327671,43.072356,0,0,0,0,0,0,0,0
1555,136.86868,0,0,0,6.1308131,0,0,8.2323749,43.070304,0,0,0,0,0,0,0,0
1556,136.86216,0,0,0,6.130521,0,0,8.2319828,43.068252,0,0,0,0,0,0,0,0
1557,136.85564,0,0,0,6.130229,0,0,8.2315906,43.0662,0,0,0,0,0,0,0,0
1558,136.84912,0,0,0,6.1299369,0,0,8.2311984,43.064149,0,0,0,0,0,0,0,0
1559,136.8426,0,0,0,6.1296449,0,0,8.2308062,43.062097,0,0,0,0,0,0,0,0
1560,136.83608,0,0,0,6.1293528,0,0,8.2304141,43.060045,0,0,0,0,0,0,0,0
1561,136.82956,0,0,0,6.1290607,0,0,8.2300219,43.057993,0,0,0,0,0,0,0,0
1562,136.82304,0,0,0,6.1287687,0,0,8.2296297,43.055941,0,0,0,0,0,0,0,0
1563,136.81652,0,0,0,6.1284766,0,0,8.2292375,43.05389,0,0,0,0,0,0,0,0
1564,136.81,0,0,0,6.1281846,0,0,8.2288454,43.051838,0,0,0,0,0,0,0,0
1565,136.80348,0,0,0,6.1278925,0,0,8.2284532,43.049786,0,0,0,0,0,0,0,0
1566,136.79696,0,0,0,6.1276004,0,0,8.228061,43.047734,0,0,0,0,0,0,0,0
1567,136.79044,0,0,0,6.1273084,0,0,8.2276688,43.045682,0,0,0,0,0,0,0,0
1568,136.78392,0,0,0,6.1270163,0,0,8.2272767,43.043631,0,0,0,0,0,0,0,0
1569,136.7774,0,0,0,6.1267243,0,0,8.2268845,43.041579,0,0,0,0,0,0,0,0
1570,136.77088,0,0,0,6.1264322,0,0,8.2264923,43.039527,0,0,0,0,0,0,0,0
1571,136.76436,0,0,0,6.1261401,0,0,8.2261001,43.037475,0,0,0,0,0,0,0,0
1572,136.75784,0,0,0,6.1258481,0,0,8.225708,43.035424,0,0,0,0,0,0,0,0
1573,136.75132,0,0,0,6.125556,0,0,8.2253158,43.033372,0,0,0,0,0,0,0,0
1574,136.7448,0,0,0,6.125264,0,0,8.2249236,43.03132,0,0,0,0,0,0,0,0
1575,136.73828,0,0,0,6.1249719,0,0,8.2245314,43.029268,0,0,0,0,0,0,0,0
1576,136.73176,0,0,0,6.1246798,0,0,8.2241393,43.027216,0,0,0,0,0,0,0,0
1577,136.72524,0,0,0,6.1243878,0,0,8.2237471,43.025165,0,0,0,0,0,0,0,0
1578,136.71872,0,0,0,6.1240957,0,0,8.2233549,43.023113,0,0,0,0,0,0,0,0
1579,136.7122,0,0,0,6.1238037,0,0,8.2229628,43.021061,0,0,0,0,0,0,0,0
1580,136.70568,0,0,0,6.1235116,0,0,8.2225706,43.019009,0,0,0,0,0,0,0,0
1581,136.69916,0,0,0,6.1232195,0,0,8.2221784,43.016957,0,0,0,0,0,0,0,0
1582,136.69264,0,0,0,6.1229275,0,0,8.2217862,43.014906,0,0,0,0,0,0,0,0
1583,136.68612,0,0,0,6.1226354,0,0,8.2213941,43.012854,0,0,0,0,0,0,0,0
1584,136.6796,0,0,0,6.1223434,0,0,8.2210019,43.010802,0,0,0,0,0,0,0,0
1585,136.67308,0,0,0,6.1220513,0,0,8.2206097,43.00875,0,0,0,0,0,0,0,0
1586,136.66656,0,0,0,6.1217592,0,0,8.2202175,43.006699,0,0,0,0,0,0,0,0
1587,136.66003,0,0,0,6.1214672,0,0,8.2198254,43.004647,0,0,0,0,0,0,0,0
1588,136.65351,0,0,0,6.1211751,0,0,8.2194332,43.002595,0,0,0,0,0,0,0,0
1589,136.64699,0,0,0,6.1208831,0,0,8.219041,43.000543,0,0,0,0,0,0,0,0
1590,136.64047,0,0,0,6.120591,0,0,8.2186488,42.998491,0,0,0,0,0,0,0,0
1591,136.63395,0,0,0,6.1202989,0,0,8.2182567,42.99644,0,0,0,0,0,0,0,0
1592,136.62743,0,0,0,6.1200069,0,0,8.2178645,42.994388,0,0,0,0,0,0,0,0
1593,136.62091,0,0,0,6.1197148,0,0,8.2174723,42.992336,0,0,0,0,0,0,0,0
1594,136.61439,0,0,0,6.1194228,0,0,8.2170801,42.990284,0,0,0,0,0,0,0,0
1595,136.60734,0,0,0,6.1191068,0,0,8.2166558,42.988064,0,0,0,0,0,0,0,0
1596,136.60029,0,0,0,6.1187908,0,0,8.2162315,42.985845,0,0,0,0,0,0,0,0
1597,136.59323,0,0,0,6.1184748,0,0,8.2158072,42.983625,0,0,0,0,0,0,0,0
1598,136.58618,0,0,0,6.1181588,0,0,8.2153829,42.981405,0,0,0,0,0,0,0,0
1599,136.57912,0,0,0,6.1178428,0,0,8.2149586,42.979185,0,0,0,0,0,0,0,0
1600,136.57207,0,0,0,6.1175269,0,0,8.2145343,42.976965,0,0,0,0,0,0,0,0
1601,136.56501,0,0,0,6.1172109,0,0,8.21411,42.974745,0,0,0,0,0,0,0,0
1602,136.55796,0,0,0,6.1168949,0,0,8.2136857,42.972525,0,0,0,0,0,0,0,0
1603,136.55091,0,0,0,6.1165789,0,0,8.2132615,42.970306,0,0,0,0,0,0,0,0
1604,136.54385,0,0,0,6.1162629,0,0,8.2128372,42.968086,0,0,0,0,0,0,0,0
1605,136.5368,0,0,0,6.1159469,0,0,8.2124129,42.965866,0,0,0,0,0,0,0,0
1606,136.52974,0,0,0,6.115631,0,0,8.2119886,42.963646,0,0,0,0,0,0,0,0
1607,136.52269,0,0,0,6.115315,0,0,8.2115643,42.961426,0,0,0,0,0,0,0,0
1608,136.51563,0,0,0,6.114999,0,0,8.21114,42.959206,0,0,0,0,0,0,0,0
1609,136.50858,0,0,0,6.114683,0,0,8.2107157,42.956986,0,0,0,0,0,0,0,0
1610,136.50153,0,0,0,6.114367,0,0,8.2102914,42.954767,0,0,0,0,0,0,0,0
1611,136.49447,0,0,0,6.114051,0,0,8.2098671,42.952547,0,0,0,0,0,0,0,0
1612,136.48742,0,0,0,6.1137351,0,0,8.2094428,42.950327,0,0,0,0,0,0,0,0
1613,136.48036,0,0,0,6.1134191,0,0,8.2090185,42.948107,0,0,0,0,0,0,0,0
1614,136.47331,0,0,0,6.1131031,0,0,8.2085942,42.945887,0,0,0,0,0,0,0,0
1615,136.46625,0,0,0,6.1127871,0,0,8.2081699,42.943667,0,0,0,0,0,0,0,0
1616,136.4592,0,0,0,6.1124711,0,0,8.2077456,42.941448,0,0,0,0,0,0,0,0
1617,136.45215,0,0,0,6.1121551,0,0,8.2073213,42.939228,0,0,0,0,0,0,0,0
1618,136.44509,0,0,0,6.1118392,0,0,8.206897,42.937008,0,0,0,0,0,0,0,0
1619,136.43804,0,0,0,6.1115232,0,0,8.2064727,42.934788,0,0,0,0,0,0,0,0
1620,136.43098,0,0,0,6.1112072,0,0,8.2060484,42.932568,0,0,0,0,0,0,0,0
1621,136.42393,0,0,0,6.1108912,0,0,8.2056241,42.930348,0,0,0,0,0,0,0,0
1622,136.41688,0,0,0,6.1105752,0,0,8.2051998,42.928128,0,0,0,0,0,0,0,0
1623,136.40982,0,0,0,6.1102592,0,0,8.2047755,42.925909,0,0,0,0,0,0,0,0
1624,136.40277,0,0,0,6.1099432,0,0,8.2043512,42.923689,0,0,0,0,0,0,0,0
1625,136.39571,0,0,0,6.1096273,0,0,8.2039269,42.921469,0,0,0,0,0,0,0,0
1626,136.38866,0,0,0,6.1093113,0,0,8.2035026,42.919249,0,0,0,0,0,0,0,0
1627,136.3816,0,0,0,6.1089953,0,0,8.2030783,42.917029,0,0,0,0,0,0,0,0
1628,136.37455,0,0,0,6.1086793,0,0,8.202654,42.914809,0,0,0,0,0,0,0,0
1629,136.3675,0,0,0,6.1083633,0,0,8.2022297,42.912589,0,0,0,0,0,0,0,0
1630,136.36044,0,0,0,6.1080473,0,0,8.2018054,42.91037,0,0,0,0,0,0,0,0
1631,136.35339,0,0,0,6.1077314,0,0,8.2013811,42.90815,0,0,0,0,0,0,0,0
1632,136.34633,0,0,0,6.1074154,0,0,8.2009568,42.90593,0,0,0,0,0,0,0,0
1633,136.33928,0,0,0,6.1070994,0,0,8.2005325,42.90371,0,0,0,0,0,0,0,0
1634,136.33222,0,0,0,6.1067834,0,0,8.2001082,42.90149,0,0,0,0,0,0,0,0
1635,136.32517,0,0,0,6.1064674,0,0,8.1996839,42.89927,0,0,0,0,0,0,0,0
1636,136.31812,0,0,0,6.1061514,0,0,8.1992596,42.89705,0,0,0,0,0,0,0,0
1637,136.31106,0,0,0,6.1058355,0,0,8.1988353,42.894831,0,0,0,0,0,0,0,0
1638,136.30401,0,0,0,6.1055195,0,0,8.198411,42.892611,0,0,0,0,0,0,0,0
1639,136.29695,0,0,0,6.1052035,0,0,8.1979867,42.890391,0,0,0,0,0,0,0,0
1640,136.2899,0,0,0,6.1048875,0,0,8.1975624,42.888171,0,0,0,0,0,0,0,0
