Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa)
4807,48.690556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6525996,5.4813637,2.5218909,0.5587971,0,0,0,0,0,0,0,10.188435,31.473312,27.905586,3.9224596,0.81570096,0,0,0,0,0,0,10.884122,30.049988,23.176238,3.3030659,0.62879523,0,0,0,0,0,0,0,1.808281,4.4558018,2.1598466,0.64627957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4808,48.326473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6327649,5.4403768,2.5030335,0.5546187,0,0,0,0,0,0,0,10.112251,31.23797,27.696922,3.8931294,0.80960157,0,0,0,0,0,0,10.802736,29.82529,23.002938,3.2783673,0.62409342,0,0,0,0,0,0,0,1.7947596,4.4224836,2.1436964,0.64144702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4809,47.96239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6129301,5.39939,2.4841761,0.5504403,0,0,0,0,0,0,0,10.036067,31.002629,27.488259,3.8637993,0.80350217,0,0,0,0,0,0,10.721351,29.600592,22.829638,3.2536686,0.61939161,0,0,0,0,0,0,0,1.7812382,4.3891654,2.1275462,0.63661447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810,47.598307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5930953,5.3584032,2.4653187,0.54626191,0,0,0,0,0,0,0,9.9598831,30.767288,27.279595,3.8344692,0.79740278,0,0,0,0,0,0,10.639965,29.375893,22.656338,3.22897,0.6146898,0,0,0,0,0,0,0,1.7677168,4.3558472,2.111396,0.63178193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4811,47.234224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5732605,5.3174164,2.4464613,0.54208351,0,0,0,0,0,0,0,9.8836993,30.531947,27.070932,3.805139,0.79130339,0,0,0,0,0,0,10.558579,29.151195,22.483038,3.2042714,0.609988,0,0,0,0,0,0,0,1.7541954,4.322529,2.0952457,0.62694938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4812,46.870142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5534258,5.2764296,2.4276039,0.53790511,0,0,0,0,0,0,0,9.8075154,30.296606,26.862268,3.7758089,0.785204,0,0,0,0,0,0,10.477193,28.926497,22.309738,3.1795727,0.60528619,0,0,0,0,0,0,0,1.740674,4.2892108,2.0790955,0.62211684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4813,46.506059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.533591,5.2354428,2.4087465,0.53372672,0,0,0,0,0,0,0,9.7313315,30.061264,26.653604,3.7464788,0.77910461,0,0,0,0,0,0,10.395807,28.701798,22.136438,3.1548741,0.60058438,0,0,0,0,0,0,0,1.7271526,4.2558927,2.0629453,0.61728429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,46.141976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5137562,5.1944559,2.3898891,0.52954832,0,0,0,0,0,0,0,9.6551476,29.825923,26.444941,3.7171486,0.77300521,0,0,0,0,0,0,10.314421,28.4771,21.963138,3.1301755,0.59588258,0,0,0,0,0,0,0,1.7136312,4.2225745,2.0467951,0.61245174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4815,45.777893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4939214,5.1534691,2.3710317,0.52536992,0,0,0,0,0,0,0,9.5789638,29.590582,26.236277,3.6878185,0.76690582,0,0,0,0,0,0,10.233035,28.252402,21.789838,3.1054769,0.59118077,0,0,0,0,0,0,0,1.7001099,4.1892563,2.0306448,0.6076192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4816,45.41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4740867,5.1124823,2.3521743,0.52119152,0,0,0,0,0,0,0,9.5027799,29.355241,26.027613,3.6584884,0.76080643,0,0,0,0,0,0,10.151649,28.027703,21.616538,3.0807782,0.58647896,0,0,0,0,0,0,0,1.6865885,4.1559381,2.0144946,0.60278665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4817,45.049727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4542519,5.0714955,2.3333169,0.51701313,0,0,0,0,0,0,0,9.426596,29.119899,25.81895,3.6291582,0.75470704,0,0,0,0,0,0,10.070264,27.803005,21.443239,3.0560796,0.58177715,0,0,0,0,0,0,0,1.6730671,4.1226199,1.9983444,0.59795411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4818,44.685644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4344171,5.0305087,2.3144595,0.51283473,0,0,0,0,0,0,0,9.3504122,28.884558,25.610286,3.5998281,0.74860765,0,0,0,0,0,0,9.9888777,27.578306,21.269939,3.031381,0.57707535,0,0,0,0,0,0,0,1.6595457,4.0893017,1.9821942,0.59312156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,44.321561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4145823,4.9895219,2.2956021,0.50865633,0,0,0,0,0,0,0,9.2742283,28.649217,25.401623,3.570498,0.74250825,0,0,0,0,0,0,9.9074919,27.353608,21.096639,3.0066824,0.57237354,0,0,0,0,0,0,0,1.6460243,4.0559835,1.966044,0.58828901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4820,43.957478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3947476,4.948535,2.2767447,0.50447794,0,0,0,0,0,0,0,9.1980444,28.413876,25.192959,3.5411678,0.73640886,0,0,0,0,0,0,9.826106,27.12891,20.923339,2.9819837,0.56767173,0,0,0,0,0,0,0,1.6325029,4.0226653,1.9498937,0.58345647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4821,43.593395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3749128,4.9075482,2.2578873,0.50029954,0,0,0,0,0,0,0,9.1218605,28.178534,24.984295,3.5118377,0.73030947,0,0,0,0,0,0,9.7447201,26.904211,20.750039,2.9572851,0.56296993,0,0,0,0,0,0,0,1.6189815,3.9893471,1.9337435,0.57862392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4822,43.229312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.355078,4.8665614,2.2390299,0.49612114,0,0,0,0,0,0,0,9.0456767,27.943193,24.775632,3.4825076,0.72421008,0,0,0,0,0,0,9.6633343,26.679513,20.576739,2.9325865,0.55826812,0,0,0,0,0,0,0,1.6054601,3.9560289,1.9175933,0.57379138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,42.865229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3352432,4.8255746,2.2201725,0.49194274,0,0,0,0,0,0,0,8.9694928,27.707852,24.566968,3.4531774,0.71811069,0,0,0,0,0,0,9.5819484,26.454815,20.403439,2.9078878,0.55356631,0,0,0,0,0,0,0,1.5919387,3.9227107,1.9014431,0.56895883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4824,42.501146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3154085,4.7845878,2.2013151,0.48776435,0,0,0,0,0,0,0,8.8933089,27.472511,24.358305,3.4238473,0.71201129,0,0,0,0,0,0,9.5005625,26.230116,20.230139,2.8831892,0.5488645,0,0,0,0,0,0,0,1.5784173,3.8893925,1.8852929,0.56412628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4825,42.137064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2955737,4.743601,2.1824577,0.48358595,0,0,0,0,0,0,0,8.8171251,27.23717,24.149641,3.3945172,0.7059119,0,0,0,0,0,0,9.4191767,26.005418,20.056839,2.8584906,0.5441627,0,0,0,0,0,0,0,1.5648959,3.8560743,1.8691426,0.55929374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4826,41.772981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2757389,4.7026141,2.1636003,0.47940755,0,0,0,0,0,0,0,8.7409412,27.001828,23.940977,3.365187,0.69981251,0,0,0,0,0,0,9.3377908,25.78072,19.883539,2.833792,0.53946089,0,0,0,0,0,0,0,1.5513745,3.8227561,1.8529924,0.55446119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4827,41.408898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2559041,4.6616273,2.1447429,0.47522916,0,0,0,0,0,0,0,8.6647573,26.766487,23.732314,3.3358569,0.69371312,0,0,0,0,0,0,9.2564049,25.556021,19.710239,2.8090933,0.53475908,0,0,0,0,0,0,0,1.5378531,3.7894379,1.8368422,0.54962865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,41.044815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2360694,4.6206405,2.1258855,0.47105076,0,0,0,0,0,0,0,8.5885734,26.531146,23.52365,3.3065268,0.68761373,0,0,0,0,0,0,9.1750191,25.331323,19.536939,2.7843947,0.53005728,0,0,0,0,0,0,0,1.5243317,3.7561198,1.820692,0.5447961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4829,40.680732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2162346,4.5796537,2.1070281,0.46687236,0,0,0,0,0,0,0,8.5123896,26.295805,23.314987,3.2771966,0.68151433,0,0,0,0,0,0,9.0936332,25.106625,19.363639,2.7596961,0.52535547,0,0,0,0,0,0,0,1.5108103,3.7228016,1.8045417,0.53996355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4830,40.316649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1963998,4.5386669,2.0881707,0.46269396,0,0,0,0,0,0,0,8.4362057,26.060463,23.106323,3.2478665,0.67541494,0,0,0,0,0,0,9.0122473,24.881926,19.190339,2.7349975,0.52065366,0,0,0,0,0,0,0,1.4972889,3.6894834,1.7883915,0.53513101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4831,39.952566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.176565,4.4976801,2.0693133,0.45851557,0,0,0,0,0,0,0,8.3600218,25.825122,22.897659,3.2185364,0.66931555,0,0,0,0,0,0,8.9308615,24.657228,19.017039,2.7102988,0.51595185,0,0,0,0,0,0,0,1.4837675,3.6561652,1.7722413,0.53029846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,39.588483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1567303,4.4566932,2.0504559,0.45433717,0,0,0,0,0,0,0,8.2838379,25.589781,22.688996,3.1892062,0.66321616,0,0,0,0,0,0,8.8494756,24.43253,18.843739,2.6856002,0.51125005,0,0,0,0,0,0,0,1.4702461,3.622847,1.7560911,0.52546592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4833,39.2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1368955,4.4157064,2.0315985,0.45015877,0,0,0,0,0,0,0,8.2076541,25.35444,22.480332,3.1598761,0.65711677,0,0,0,0,0,0,8.7680897,24.207831,18.670439,2.6609016,0.50654824,0,0,0,0,0,0,0,1.4567247,3.5895288,1.7399409,0.52063337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4834,38.860317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1170607,4.3747196,2.0127411,0.44598038,0,0,0,0,0,0,0,8.1314702,25.119099,22.271668,3.130546,0.65101737,0,0,0,0,0,0,8.6867039,23.983133,18.497139,2.636203,0.50184643,0,0,0,0,0,0,0,1.4432034,3.5562106,1.7237906,0.51580082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4835,38.496234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0972259,4.3337328,1.9938837,0.44180198,0,0,0,0,0,0,0,8.0552863,24.883757,22.063005,3.1012158,0.64491798,0,0,0,0,0,0,8.605318,23.758435,18.323839,2.6115043,0.49714463,0,0,0,0,0,0,0,1.429682,3.5228924,1.7076404,0.51096828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4836,38.132151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0773912,4.292746,1.9750263,0.43762358,0,0,0,0,0,0,0,7.9791025,24.648416,21.854341,3.0718857,0.63881859,0,0,0,0,0,0,8.5239321,23.533736,18.150539,2.5868057,0.49244282,0,0,0,0,0,0,0,1.4161606,3.4895742,1.6914902,0.50613573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4837,37.768068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0575564,4.2517592,1.9561689,0.43344518,0,0,0,0,0,0,0,7.9029186,24.413075,21.645678,3.0425556,0.6327192,0,0,0,0,0,0,8.4425463,23.309038,17.977239,2.5621071,0.48774101,0,0,0,0,0,0,0,1.4026392,3.456256,1.67534,0.50130319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4838,37.403986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0377216,4.2107723,1.9373115,0.42926679,0,0,0,0,0,0,0,7.8267347,24.177734,21.437014,3.0132254,0.62661981,0,0,0,0,0,0,8.3611604,23.084339,17.803939,2.5374084,0.4830392,0,0,0,0,0,0,0,1.3891178,3.4229378,1.6591897,0.49647064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4839,37.039903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0178868,4.1697855,1.9184541,0.42508839,0,0,0,0,0,0,0,7.7505508,23.942392,21.22835,2.9838953,0.62052041,0,0,0,0,0,0,8.2797745,22.859641,17.630639,2.5127098,0.4783374,0,0,0,0,0,0,0,1.3755964,3.3896196,1.6430395,0.49163809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4840,36.67582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9980521,4.1287987,1.8995967,0.42090999,0,0,0,0,0,0,0,7.674367,23.707051,21.019687,2.9545652,0.61442102,0,0,0,0,0,0,8.1983887,22.634943,17.457339,2.4880112,0.47363559,0,0,0,0,0,0,0,1.362075,3.3563014,1.6268893,0.48680555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4841,36.311737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9782173,4.0878119,1.8807393,0.4167316,0,0,0,0,0,0,0,7.5981831,23.47171,20.811023,2.925235,0.60832163,0,0,0,0,0,0,8.1170028,22.410244,17.284039,2.4633126,0.46893378,0,0,0,0,0,0,0,1.3485536,3.3229832,1.6107391,0.481973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,35.947654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9583825,4.0468251,1.8618819,0.4125532,0,0,0,0,0,0,0,7.5219992,23.236369,20.60236,2.8959049,0.60222224,0,0,0,0,0,0,8.035617,22.185546,17.110739,2.4386139,0.46423198,0,0,0,0,0,0,0,1.3350322,3.2896651,1.5945889,0.47714046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4843,35.583571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9385477,4.0058383,1.8430244,0.4083748,0,0,0,0,0,0,0,7.4458154,23.001027,20.393696,2.8665747,0.59612285,0,0,0,0,0,0,7.9542311,21.960848,16.937439,2.4139153,0.45953017,0,0,0,0,0,0,0,1.3215108,3.2563469,1.5784386,0.47230791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,35.219488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.918713,3.9648514,1.824167,0.4041964,0,0,0,0,0,0,0,7.3696315,22.765686,20.185032,2.8372446,0.59002345,0,0,0,0,0,0,7.8728452,21.736149,16.764139,2.3892167,0.45482836,0,0,0,0,0,0,0,1.3079894,3.2230287,1.5622884,0.46747536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,34.855405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988782,3.9238646,1.8053096,0.40001801,0,0,0,0,0,0,0,7.2934476,22.530345,19.976369,2.8079145,0.58392406,0,0,0,0,0,0,7.7914594,21.511451,16.590839,2.3645181,0.45012656,0,0,0,0,0,0,0,1.294468,3.1897105,1.5461382,0.46264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,34.491322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8790434,3.8828778,1.7864522,0.39583961,0,0,0,0,0,0,0,7.2172637,22.295004,19.767705,2.7785843,0.57782467,0,0,0,0,0,0,7.7100735,21.286753,16.417539,2.3398194,0.44542475,0,0,0,0,0,0,0,1.2809466,3.1563923,1.529988,0.45781027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4847,34.127239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8592086,3.841891,1.7675948,0.39166121,0,0,0,0,0,0,0,7.1410799,22.059663,19.559041,2.7492542,0.57172528,0,0,0,0,0,0,7.6286876,21.062054,16.244239,2.3151208,0.44072294,0,0,0,0,0,0,0,1.2674252,3.1230741,1.5138378,0.45297773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4848,33.763156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8393739,3.8009042,1.7487374,0.38748282,0,0,0,0,0,0,0,7.064896,21.824321,19.350378,2.7199241,0.56562589,0,0,0,0,0,0,7.5473018,20.837356,16.070939,2.2904222,0.43602113,0,0,0,0,0,0,0,1.2539038,3.0897559,1.4976875,0.44814518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4849,33.399073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8195391,3.7599174,1.72988,0.38330442,0,0,0,0,0,0,0,6.9887121,21.58898,19.141714,2.6905939,0.55952649,0,0,0,0,0,0,7.4659159,20.612658,15.897639,2.2657236,0.43131933,0,0,0,0,0,0,0,1.2403824,3.0564377,1.4815373,0.44331263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,33.03499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7997043,3.7189305,1.7110226,0.37912602,0,0,0,0,0,0,0,6.9125282,21.353639,18.933051,2.6612638,0.5534271,0,0,0,0,0,0,7.38453,20.387959,15.724339,2.2410249,0.42661752,0,0,0,0,0,0,0,1.226861,3.0231195,1.4653871,0.43848009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4851,32.670908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7798695,3.6779437,1.6921652,0.37494762,0,0,0,0,0,0,0,6.8363444,21.118298,18.724387,2.6319337,0.54732771,0,0,0,0,0,0,7.3031442,20.163261,15.551039,2.2163263,0.42191571,0,0,0,0,0,0,0,1.2133396,2.9898013,1.4492369,0.43364754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4852,32.306825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7600348,3.6369569,1.6733078,0.37076923,0,0,0,0,0,0,0,6.7601605,20.882956,18.515723,2.6026035,0.54122832,0,0,0,0,0,0,7.2217583,19.938563,15.377739,2.1916277,0.41721391,0,0,0,0,0,0,0,1.1998182,2.9564831,1.4330866,0.428815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,31.942742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7402,3.5959701,1.6544504,0.36659083,0,0,0,0,0,0,0,6.6839766,20.647615,18.30706,2.5732734,0.53512893,0,0,0,0,0,0,7.1403724,19.713864,15.204439,2.166929,0.4125121,0,0,0,0,0,0,0,1.1862968,2.9231649,1.4169364,0.42398245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4854,31.578659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7203652,3.5549833,1.635593,0.36241243,0,0,0,0,0,0,0,6.6077928,20.412274,18.098396,2.5439433,0.52902953,0,0,0,0,0,0,7.0589866,19.489166,15.031139,2.1422304,0.40781029,0,0,0,0,0,0,0,1.1727755,2.8898467,1.4007862,0.4191499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4855,31.214576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7005304,3.5139965,1.6167356,0.35823404,0,0,0,0,0,0,0,6.5316089,20.176933,17.889733,2.5146131,0.52293014,0,0,0,0,0,0,6.9776007,19.264468,14.857839,2.1175318,0.40310848,0,0,0,0,0,0,0,1.1592541,2.8565285,1.384636,0.41431736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
