Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa)
30,-1.6851317,-0.17677617,-0.18775552,-0.16776013,-0.13790311,-0.16334545,-0.16270319,-0.12800099,-0.17443432,-0.13095609,-0.11037509,-0.71684241,-0.62757689,-0.06268162,-0.12239201,-0.1476343,-0.081630627,-0.27054429,-1.2425218,-1.2055842,-0.046981421,-0.11444151,-0.15808523,-0.1303226,-0.080020293,-0.11377232,-0.091789094,-0.14004847,-0.1067555,-0.14938091,-0.16310264,-0.20824822,-0.24439596,-0.20673251,-0.13432549,-0.090316981,-0.1448814,-0.15672229,-0.19093688,-0.18817051,-0.15299384,-0.11589549,-0.073944796
31,-1.7413028,-0.18266871,-0.19401404,-0.17335213,-0.14249988,-0.1687903,-0.16812663,-0.13226769,-0.1802488,-0.1353213,-0.11405426,-0.74073715,-0.64849612,-0.064771008,-0.12647174,-0.15255544,-0.084351648,-0.27956244,-1.2839392,-1.2457703,-0.048547469,-0.11825623,-0.16335474,-0.13466668,-0.082687636,-0.11756473,-0.09484873,-0.14471675,-0.11031402,-0.15436028,-0.1685394,-0.21518983,-0.25254249,-0.21362359,-0.138803,-0.093327547,-0.14971078,-0.16194637,-0.19730144,-0.19444286,-0.15809363,-0.11975867,-0.076409623
32,-1.7974738,-0.18856124,-0.20027256,-0.17894414,-0.14709665,-0.17423515,-0.17355007,-0.13653439,-0.18606327,-0.1396865,-0.11773343,-0.7646319,-0.66941535,-0.066860395,-0.13055147,-0.15747658,-0.087072669,-0.28858058,-1.3253566,-1.2859565,-0.050113516,-0.12207095,-0.16862424,-0.13901077,-0.085354979,-0.12135714,-0.097908367,-0.14938503,-0.11387253,-0.15933964,-0.17397615,-0.22213143,-0.26068903,-0.22051468,-0.14328052,-0.096338113,-0.15454016,-0.16717044,-0.20366601,-0.20071521,-0.16319343,-0.12362186,-0.078874449
33,-1.5621391,-0.16387381,-0.17405182,-0.15551583,-0.12783798,-0.15142337,-0.15082798,-0.11865859,-0.16170289,-0.12139801,-0.10231915,-0.66452226,-0.58177195,-0.058106679,-0.11345899,-0.13685892,-0.075672655,-0.25079809,-1.1518339,-1.1175923,-0.04355239,-0.10608877,-0.14654707,-0.12081075,-0.074179855,-0.10546842,-0.085089686,-0.12982676,-0.098963739,-0.13847806,-0.15119828,-0.19304881,-0.22655824,-0.19164373,-0.12452148,-0.083725019,-0.13430695,-0.14528361,-0.17700098,-0.17443651,-0.14182728,-0.10743663,-0.06854779
34,-1.3267854,-0.13918439,-0.14782897,-0.13208563,-0.10857776,-0.12860975,-0.12810406,-0.10078135,-0.13734054,-0.10310804,-0.086903626,-0.56440457,-0.49412152,-0.04935226,-0.096365125,-0.1162396,-0.064271726,-0.21301256,-0.97829728,-0.94921452,-0.036990737,-0.090105318,-0.12446812,-0.10260926,-0.063003832,-0.089578427,-0.072269976,-0.11026691,-0.084053749,-0.11761479,-0.12841857,-0.16396386,-0.19242472,-0.16277047,-0.10576093,-0.071110911,-0.11407211,-0.12339501,-0.15033381,-0.14815571,-0.12045942,-0.091250104,-0.058220301
35,-1.0914317,-0.11449498,-0.12160612,-0.10865544,-0.089317544,-0.10579613,-0.10538015,-0.08290411,-0.1129782,-0.084818079,-0.071488106,-0.46428688,-0.40647109,-0.040597841,-0.079271263,-0.095620274,-0.052870797,-0.17522703,-0.80476066,-0.78083679,-0.030429084,-0.074121861,-0.10238917,-0.084407775,-0.05182781,-0.073688434,-0.059450266,-0.09070706,-0.069143758,-0.096751529,-0.10563886,-0.1348789,-0.15829119,-0.1338972,-0.08700038,-0.058496804,-0.09383727,-0.10150642,-0.12366664,-0.1218749,-0.099091558,-0.075063578,-0.047892812
36,-0.85607806,-0.08980556,-0.095383276,-0.085225246,-0.070057327,-0.08298251,-0.082656228,-0.06502687,-0.088615858,-0.066528116,-0.056072586,-0.36416919,-0.31882066,-0.031843422,-0.062177402,-0.075000952,-0.041469867,-0.1374415,-0.63122404,-0.61245905,-0.02386743,-0.058138404,-0.080310219,-0.066206289,-0.040651788,-0.05779844,-0.046630556,-0.071147211,-0.054233767,-0.075888266,-0.082859157,-0.10579395,-0.12415767,-0.10502394,-0.068239831,-0.045882696,-0.073602431,-0.07961782,-0.096999465,-0.095594097,-0.077723697,-0.058877051,-0.037565323
37,-0.62072439,-0.065116143,-0.069160429,-0.061795053,-0.050797111,-0.060168892,-0.059932312,-0.047149631,-0.064253515,-0.048238153,-0.040657065,-0.26405151,-0.23117023,-0.023089003,-0.045083541,-0.05438163,-0.030068938,-0.099655974,-0.45768742,-0.44408132,-0.017305777,-0.042154947,-0.058231269,-0.048004803,-0.029475766,-0.041908446,-0.033810846,-0.051587363,-0.039323776,-0.055025003,-0.060079451,-0.076708989,-0.090024141,-0.076150671,-0.049479282,-0.033268588,-0.053367591,-0.057729225,-0.070332294,-0.069313291,-0.056355836,-0.042690525,-0.027237834
38,-0.38537072,-0.040426727,-0.042937582,-0.03836486,-0.031536894,-0.037355273,-0.037208395,-0.029272391,-0.039891172,-0.02994819,-0.025241545,-0.16393382,-0.1435198,-0.014334584,-0.027989679,-0.033762308,-0.018668009,-0.061870446,-0.2841508,-0.27570358,-0.010744124,-0.026171491,-0.036152319,-0.029803317,-0.018299744,-0.026018453,-0.020991136,-0.032027514,-0.024413785,-0.03416174,-0.037299745,-0.047624032,-0.055890615,-0.047277406,-0.030718732,-0.020654481,-0.033132752,-0.03584063,-0.043665123,-0.043032485,-0.034987975,-0.026503999,-0.016910346
39,-0.15001706,-0.01573731,-0.016714735,-0.014934667,-0.012276677,-0.014541655,-0.014484478,-0.011395152,-0.015528829,-0.011658227,-0.0098260247,-0.063816131,-0.055869364,-0.0055801644,-0.010895818,-0.013142986,-0.0072670796,-0.024084917,-0.11061418,-0.10732585,-0.004182471,-0.010188034,-0.014073369,-0.01160183,-0.0071237213,-0.010128459,-0.0081714262,-0.012467666,-0.0095037946,-0.013298477,-0.014520039,-0.018539076,-0.02175709,-0.018404141,-0.011958183,-0.008040373,-0.012897912,-0.013952035,-0.016997952,-0.016751679,-0.013620113,-0.010317473,-0.0065828567
40,0.085336614,0.008952107,0.0095081116,0.0084955265,0.0069835396,0.0082719634,0.0082394386,0.0064820875,0.0088335136,0.0066317365,0.0055894956,0.036301556,0.031781068,0.0031742547,0.0061980433,0.007476336,0.0041338497,0.013700611,0.062922441,0.061051887,0.0023791822,0.005795423,0.0080055808,0.0065996557,0.0040523009,0.0057615343,0.0046482838,0.0070921828,0.0054061963,0.0075647863,0.0082596672,0.010545881,0.012376435,0.010469124,0.0068023657,0.0045737346,0.0073369269,0.0079365603,0.0096692186,0.0095291269,0.007747748,0.0058690538,0.0037446322
41,0.32069028,0.033641524,0.035730959,0.03192572,0.026243756,0.031085582,0.030963355,0.024359327,0.033195857,0.0249217,0.021005016,0.13641924,0.1194315,0.011928674,0.023291905,0.028095658,0.015534779,0.051486139,0.23645906,0.22942962,0.0089408354,0.02177888,0.030084531,0.024801142,0.015228323,0.021651528,0.017467994,0.026652031,0.020316187,0.028428049,0.031039373,0.039630837,0.046509961,0.039342389,0.025562915,0.017187842,0.027571766,0.029825155,0.03633639,0.035809933,0.029115609,0.02205558,0.014072121
42,0.55604395,0.058330941,0.061953806,0.055355913,0.045503973,0.0538992,0.053687272,0.042236566,0.057558199,0.043211663,0.036420536,0.23653693,0.20708193,0.020683093,0.040385766,0.04871498,0.026935708,0.089271667,0.40999568,0.39780736,0.015502489,0.037762337,0.052163481,0.043002628,0.026404345,0.037541522,0.030287704,0.04621188,0.035226178,0.049291312,0.053819079,0.068715793,0.080643486,0.068215654,0.044323464,0.02980195,0.047806606,0.051713751,0.06300356,0.062090739,0.050483471,0.038242106,0.02439961
43,0.79139762,0.083020357,0.088176653,0.078786106,0.06476419,0.076712818,0.076411189,0.060113806,0.081920542,0.061501626,0.051836056,0.33665462,0.29473236,0.029437512,0.057479627,0.069334302,0.038336637,0.1270572,0.5835323,0.56618509,0.022064142,0.053745793,0.074242431,0.061204114,0.037580368,0.053431515,0.043107414,0.065771728,0.050136169,0.070154575,0.076598786,0.09780075,0.11477701,0.097088919,0.063084013,0.042416058,0.068041445,0.073602346,0.089670731,0.088371545,0.071851332,0.054428633,0.034727099
44,1.0267513,0.10770977,0.1143995,0.1022163,0.084024407,0.099526437,0.099135105,0.077991045,0.10628289,0.079791589,0.067251577,0.43677231,0.3823828,0.038191931,0.074573489,0.089953624,0.049737567,0.16484272,0.75706892,0.73456283,0.028625795,0.06972925,0.09632138,0.0794056,0.04875639,0.069321509,0.055927124,0.085331577,0.06504616,0.091017839,0.099378492,0.12688571,0.14891054,0.12596218,0.081844562,0.055030165,0.088276285,0.095490941,0.1163379,0.11465235,0.093219193,0.070615159,0.045054588
45,1.262105,0.13239919,0.14062235,0.12564649,0.10328462,0.12234006,0.12185902,0.095868285,0.13064523,0.098081552,0.082667097,0.53688999,0.47003323,0.04694635,0.09166735,0.11057295,0.061138496,0.20262825,0.93060554,0.90294056,0.035187448,0.085712707,0.11840033,0.097607086,0.059932412,0.085211502,0.068746834,0.10489143,0.07995615,0.1118811,0.1221582,0.15597066,0.18304406,0.15483545,0.10060511,0.067644273,0.10851112,0.11737954,0.14300507,0.14093316,0.11458705,0.086801685,0.055382077
46,1.4974586,0.15708861,0.16684519,0.14907669,0.12254484,0.14515367,0.14458294,0.11374552,0.15500757,0.11637152,0.098082617,0.63700768,0.55768366,0.055700769,0.10876121,0.13119227,0.072539425,0.24041378,1.1041422,1.0713183,0.041749101,0.10169616,0.14047928,0.11580857,0.071108434,0.1011015,0.081566544,0.12445127,0.094866141,0.13274436,0.1449379,0.18505562,0.21717759,0.18370871,0.11936566,0.08025838,0.12874596,0.13926813,0.16967224,0.16721396,0.13595492,0.10298821,0.065709566
47,1.7328123,0.18177802,0.19306804,0.17250688,0.14180506,0.16796729,0.16730686,0.13162276,0.17936991,0.13466148,0.11349814,0.73712537,0.64533409,0.064455188,0.12585507,0.15181159,0.083940355,0.27819931,1.2776788,1.239696,0.048310754,0.11767962,0.16255823,0.13401006,0.082284457,0.11699149,0.094386254,0.14401112,0.10977613,0.15360763,0.16771761,0.21414058,0.25131111,0.21258198,0.13812621,0.092872488,0.1489808,0.16115673,0.19633942,0.19349477,0.15732278,0.11917474,0.076037054
48,1.968166,0.20646744,0.21929089,0.19593707,0.16106527,0.19078091,0.19003077,0.1495,0.20373226,0.15295144,0.12891366,0.83724306,0.73298452,0.073209607,0.14294893,0.17243091,0.095341284,0.31598484,1.4512154,1.4080738,0.054872407,0.13366308,0.18463718,0.15221154,0.093460479,0.13288148,0.10720596,0.16357097,0.12468612,0.17447089,0.19049732,0.24322553,0.28544464,0.24145524,0.15688676,0.1054866,0.16921564,0.18304532,0.22300659,0.21977557,0.17869064,0.13536126,0.086364543
49,2.2035196,0.23115686,0.24551373,0.21936726,0.18032549,0.21359453,0.21275469,0.16737724,0.2280946,0.1712414,0.14432918,0.93736074,0.82063496,0.081964027,0.1600428,0.19305023,0.10674221,0.35377036,1.624752,1.5764515,0.061434061,0.14964653,0.20671613,0.17041303,0.1046365,0.14877148,0.12002567,0.18313082,0.13959611,0.19533415,0.21327702,0.27231049,0.31957816,0.27032851,0.17564731,0.1181007,0.18945048,0.20493392,0.24967376,0.24605638,0.2000585,0.15154779,0.096692032
50,2.4388733,0.25584628,0.27173658,0.24279746,0.19958571,0.23640815,0.23547861,0.18525448,0.25245694,0.18953137,0.1597447,1.0374784,0.90828539,0.090718446,0.17713666,0.21366956,0.11814314,0.39155589,1.7982886,1.7448292,0.067995714,0.16562999,0.22879508,0.18861452,0.11581252,0.16466147,0.13284538,0.20269067,0.1545061,0.21619742,0.23605673,0.30139544,0.35371169,0.29920177,0.19440786,0.13071481,0.20968532,0.22682251,0.27634093,0.27233719,0.22142636,0.16773432,0.10701952
51,2.674227,0.28053569,0.29795943,0.26622765,0.21884592,0.25922177,0.25820252,0.20313172,0.27681929,0.20782133,0.17516022,1.1375961,0.99593582,0.099472865,0.19423052,0.23428888,0.12954407,0.42934142,1.9718253,1.913207,0.074557367,0.18161345,0.25087403,0.206816,0.12698855,0.18055146,0.14566509,0.22225052,0.1694161,0.23706068,0.25883643,0.3304804,0.38784521,0.32807504,0.21316841,0.14332892,0.22992016,0.24871111,0.3030081,0.29861799,0.24279422,0.18392084,0.11734701
52,2.9095806,0.30522511,0.32418228,0.28965784,0.23810614,0.28203538,0.28092644,0.22100896,0.30118163,0.22611129,0.19057574,1.2377138,1.0835863,0.10822728,0.21132438,0.2549082,0.140945,0.46712695,2.1453619,2.0815847,0.08111902,0.1975969,0.27295298,0.22501749,0.13816457,0.19644146,0.1584848,0.24181036,0.18432609,0.25792394,0.28161614,0.35956536,0.42197874,0.3569483,0.23192895,0.15594303,0.250155,0.2705997,0.32967527,0.3248988,0.26416208,0.20010737,0.1276745
53,3.1449343,0.32991453,0.35040512,0.31308804,0.25736636,0.304849,0.30365036,0.2388862,0.32554397,0.24440126,0.20599126,1.3378315,1.1712367,0.1169817,0.22841824,0.27552752,0.15234593,0.50491248,2.3188985,2.2499624,0.087680673,0.21358036,0.29503193,0.24321898,0.14934059,0.21233145,0.17130451,0.26137021,0.19923608,0.27878721,0.30439585,0.38865031,0.45611226,0.38582157,0.2506895,0.16855713,0.27038984,0.2924883,0.35634244,0.3511796,0.28552994,0.2162939,0.13800199
54,3.380288,0.35460394,0.37662797,0.33651823,0.27662657,0.32766262,0.32637427,0.25676344,0.34990631,0.26269122,0.22140678,1.4379492,1.2588871,0.12573612,0.2455121,0.29614684,0.16374686,0.54269801,2.4924351,2.4183402,0.094242326,0.22956382,0.31711088,0.26142046,0.16051661,0.22822144,0.18412422,0.28093006,0.21414607,0.29965047,0.32717555,0.41773527,0.49024579,0.41469483,0.26945005,0.18117124,0.29062468,0.31437689,0.38300961,0.37746041,0.30689781,0.23248042,0.14832948
55,3.6156416,0.37929336,0.40285082,0.35994842,0.29588679,0.35047624,0.34909819,0.27464068,0.37426866,0.28098118,0.2368223,1.5380669,1.3465375,0.13449054,0.26260596,0.31676617,0.17514779,0.58048353,2.6659717,2.5867179,0.10080398,0.24554727,0.33918983,0.27962195,0.17169263,0.24411144,0.19694393,0.30048991,0.22905606,0.32051373,0.34995526,0.44682023,0.52437931,0.4435681,0.2882106,0.19378535,0.31085952,0.33626549,0.40967678,0.40374122,0.32826567,0.24866695,0.15865697
56,3.8509953,0.40398278,0.42907366,0.38337862,0.31514701,0.37328986,0.37182211,0.29251792,0.398631,0.29927115,0.25223782,1.6381846,1.434188,0.14324496,0.27969982,0.33738549,0.18654872,0.61826906,2.8395084,2.7550956,0.10736563,0.26153073,0.36126878,0.29782343,0.18286866,0.26000143,0.20976364,0.32004976,0.24396605,0.341377,0.37273497,0.47590518,0.55851284,0.47244136,0.30697115,0.20639946,0.33109436,0.35815408,0.43634395,0.43002202,0.34963353,0.26485347,0.16898445
57,4.086349,0.42867219,0.45529651,0.40680881,0.33440722,0.39610348,0.39454602,0.31039516,0.42299334,0.31756111,0.26765334,1.7383022,1.5218384,0.15199938,0.29679369,0.35800481,0.19794965,0.65605459,3.013045,2.9234734,0.11392729,0.27751419,0.38334773,0.31602492,0.19404468,0.27589143,0.22258335,0.33960961,0.25887604,0.36224026,0.39551467,0.50499014,0.59264636,0.50131463,0.3257317,0.21901356,0.3513292,0.38004268,0.46301112,0.45630283,0.37100139,0.28104,0.17931194
58,4.3217027,0.45336161,0.48151936,0.430239,0.35366744,0.41891709,0.41726994,0.3282724,0.44735569,0.33585107,0.28306886,1.8384199,1.6094888,0.1607538,0.31388755,0.37862413,0.20935058,0.69384012,3.1865816,3.0918511,0.12048894,0.29349765,0.40542668,0.33422641,0.2052207,0.29178142,0.23540306,0.35916946,0.27378603,0.38310352,0.41829438,0.5340751,0.62677989,0.53018789,0.34449225,0.23162767,0.37156404,0.40193127,0.4896783,0.48258363,0.39236925,0.29722653,0.18963943
59,4.5570563,0.47805103,0.5077422,0.4536692,0.37292766,0.44173071,0.43999386,0.34614964,0.47171803,0.35414104,0.29848438,1.9385376,1.6971393,0.16950822,0.33098141,0.39924345,0.22075151,0.73162565,3.3601182,3.2602288,0.12705059,0.3094811,0.42750563,0.35242789,0.21639672,0.30767141,0.24822277,0.3787293,0.28869602,0.40396678,0.44107408,0.56316005,0.66091342,0.55906116,0.3632528,0.24424178,0.39179888,0.42381987,0.51634547,0.50886444,0.41373711,0.31341305,0.19996692
60,4.79241,0.50274044,0.53396505,0.47709939,0.39218787,0.46454433,0.46271777,0.36402688,0.49608037,0.372431,0.3138999,2.0386553,1.7847897,0.17826264,0.34807527,0.41986277,0.23215243,0.76941118,3.5336548,3.4286066,0.13361225,0.32546456,0.44958458,0.37062938,0.22757275,0.32356141,0.26104248,0.39828915,0.30360601,0.42483005,0.46385379,0.59224501,0.69504694,0.58793442,0.38201335,0.25685589,0.41203372,0.44570846,0.54301264,0.53514525,0.43510497,0.32959958,0.21029441
61,5.0277637,0.52742986,0.5601879,0.50052958,0.41144809,0.48735795,0.48544169,0.38190412,0.52044271,0.39072096,0.32931542,2.138773,1.8724401,0.18701706,0.36516913,0.4404821,0.24355336,0.8071967,3.7071915,3.5969843,0.1401739,0.34144802,0.47166353,0.38883086,0.23874877,0.3394514,0.27386219,0.417849,0.318516,0.44569331,0.4866335,0.62132997,0.72918047,0.61680769,0.4007739,0.26946999,0.43226855,0.46759706,0.56967981,0.56142605,0.45647283,0.34578611,0.2206219
62,5.2631173,0.55211928,0.58641075,0.52395978,0.43070831,0.51017157,0.50816561,0.39978136,0.54480506,0.40901093,0.34473094,2.2388907,1.9600906,0.19577147,0.38226299,0.46110142,0.25495429,0.84498223,3.8807281,3.7653621,0.14673555,0.35743147,0.49374248,0.40703235,0.24992479,0.35534139,0.2866819,0.43740885,0.33342599,0.46655657,0.5094132,0.65041492,0.76331399,0.64568095,0.41953445,0.2820841,0.45250339,0.48948565,0.59634698,0.58770686,0.4778407,0.36197263,0.23094939
63,5.498471,0.57680869,0.61263359,0.54738997,0.44996853,0.53298519,0.53088952,0.41765859,0.5691674,0.42730089,0.36014646,2.3390084,2.047741,0.20452589,0.39935685,0.48172074,0.26635522,0.88276776,4.0542647,3.9337398,0.1532972,0.37341493,0.51582143,0.42523384,0.26110081,0.37123139,0.29950161,0.4569687,0.34833598,0.48741984,0.53219291,0.67949988,0.79744752,0.67455422,0.43829499,0.29469821,0.47273823,0.51137425,0.62301415,0.61398766,0.49920856,0.37815916,0.24127688
64,5.7338247,0.60149811,0.63885644,0.57082016,0.46922874,0.5557988,0.55361344,0.43553583,0.59352974,0.44559085,0.37556198,2.4391261,2.1353914,0.21328031,0.41645072,0.50234006,0.27775615,0.92055329,4.2278013,4.1021175,0.15985886,0.38939839,0.53790038,0.44343532,0.27227683,0.38712138,0.31232132,0.47652855,0.36324598,0.5082831,0.55497261,0.70858483,0.83158104,0.70342748,0.45705554,0.30731232,0.49297307,0.53326284,0.64968132,0.64026847,0.52057642,0.39434568,0.25160437
65,5.9691783,0.62618753,0.66507929,0.59425035,0.48848896,0.57861242,0.57633736,0.45341307,0.61789209,0.46388082,0.3909775,2.5392437,2.2230419,0.22203473,0.43354458,0.52295938,0.28915708,0.95833882,4.4013379,4.2704953,0.16642051,0.40538184,0.55997933,0.46163681,0.28345286,0.40301137,0.32514103,0.4960884,0.37815597,0.52914636,0.57775232,0.73766979,0.86571457,0.73230075,0.47581609,0.31992643,0.51320791,0.55515144,0.67634849,0.66654928,0.54194428,0.41053221,0.26193185
66,6.204532,0.65087694,0.69130213,0.61768055,0.50774918,0.60142604,0.59906127,0.47129031,0.64225443,0.48217078,0.40639302,2.6393614,2.3106923,0.23078915,0.45063844,0.54357871,0.30055801,0.99612434,4.5748745,4.438873,0.17298216,0.4213653,0.58205828,0.4798383,0.29462888,0.41890137,0.33796074,0.51564824,0.39306596,0.55000963,0.60053203,0.76675475,0.89984809,0.76117401,0.49457664,0.33254053,0.53344275,0.57704003,0.70301566,0.69283008,0.56331214,0.42671874,0.27225934
67,6.4398857,0.67556636,0.71752498,0.64111074,0.52700939,0.62423966,0.62178519,0.48916755,0.66661677,0.50046074,0.42180854,2.7394791,2.3983427,0.23954357,0.4677323,0.56419803,0.31195894,1.0339099,4.7484112,4.6072507,0.17954382,0.43734876,0.60413723,0.49803978,0.3058049,0.43479136,0.35078045,0.53520809,0.40797595,0.57087289,0.62331173,0.7958397,0.93398162,0.79004728,0.51333719,0.34515464,0.55367759,0.59892863,0.72968283,0.71911089,0.58468,0.44290526,0.28258683
68,6.6752393,0.70025578,0.74374783,0.66454093,0.54626961,0.64705328,0.64450911,0.50704479,0.69097911,0.51875071,0.43722406,2.8395968,2.4859932,0.24829799,0.48482616,0.58481735,0.32335987,1.0716954,4.9219478,4.7756285,0.18610547,0.45333221,0.62621618,0.51624127,0.31698092,0.45068136,0.36360016,0.55476794,0.42288594,0.59173615,0.64609144,0.82492466,0.96811514,0.81892054,0.53209774,0.35776875,0.57391243,0.62081722,0.75635001,0.74539169,0.60604786,0.45909179,0.29291432
69,6.910593,0.72494519,0.76997067,0.68797113,0.56552983,0.6698669,0.66723302,0.52492203,0.71534146,0.53704067,0.45263958,2.9397145,2.5736436,0.25705241,0.50192002,0.60543667,0.3347608,1.1094809,5.0954844,4.9440062,0.19266712,0.46931567,0.64829513,0.53444275,0.32815695,0.46657135,0.37641987,0.57432779,0.43779593,0.61259941,0.66887114,0.85400962,1.0022487,0.84779381,0.55085829,0.37038286,0.59414727,0.64270582,0.78301718,0.7716725,0.62741573,0.47527832,0.30324181
70,7.1459467,0.74963461,0.79619352,0.71140132,0.58479004,0.69268051,0.68995694,0.54279927,0.7397038,0.55533063,0.4680551,3.0398322,2.661294,0.26580683,0.51901388,0.62605599,0.34616173,1.1472665,5.269021,5.1123839,0.19922878,0.48529913,0.67037408,0.55264424,0.33933297,0.48246134,0.38923958,0.59388764,0.45270592,0.63346268,0.69165085,0.88309457,1.0363822,0.87666707,0.56961884,0.38299696,0.61438211,0.66459442,0.80968435,0.7979533,0.64878359,0.49146484,0.3135693
71,7.3813003,0.77432403,0.82241637,0.73483151,0.60405026,0.71549413,0.71268086,0.56067651,0.76406614,0.57362059,0.48347062,3.1399499,2.7489445,0.27456125,0.53610774,0.64667532,0.35756266,1.185052,5.4425576,5.2807617,0.20579043,0.50128258,0.69245303,0.57084573,0.35050899,0.49835134,0.40205929,0.61344749,0.46761591,0.65432594,0.71443056,0.91217953,1.0705157,0.90554034,0.58837939,0.39561107,0.63461695,0.68648301,0.83635152,0.82423411,0.67015145,0.50765137,0.32389679
72,7.616654,0.79901345,0.84863922,0.75826171,0.62331048,0.73830775,0.73540477,0.57855375,0.78842849,0.59191056,0.49888614,3.2400676,2.8365949,0.28331567,0.55320161,0.66729464,0.36896359,1.2228375,5.6160943,5.4491394,0.21235208,0.51726604,0.71453198,0.58904721,0.36168501,0.51424133,0.414879,0.63300734,0.4825259,0.6751892,0.73721026,0.94126449,1.1046492,0.9344136,0.60713994,0.40822518,0.65485179,0.70837161,0.86301869,0.85051492,0.69151931,0.52383789,0.33422428
73,7.8520077,0.82370286,0.87486206,0.7816919,0.64257069,0.76112137,0.75812869,0.59643099,0.81279083,0.61020052,0.51430166,3.3401852,2.9242453,0.29207008,0.57029547,0.68791396,0.38036452,1.260623,5.7896309,5.6175171,0.21891374,0.5332495,0.73661093,0.6072487,0.37286103,0.53013132,0.42769871,0.65256718,0.49743589,0.69605247,0.75998997,0.97034944,1.1387828,0.96328687,0.62590049,0.42083929,0.67508663,0.7302602,0.88968586,0.87679572,0.71288717,0.54002442,0.34455177
74,8.0873614,0.84839228,0.90108491,0.80512209,0.66183091,0.78393499,0.78085261,0.61430823,0.83715317,0.62849048,0.52971718,3.4403029,3.0118958,0.3008245,0.58738933,0.70853328,0.39176544,1.2984086,5.9631675,5.7858949,0.22547539,0.54923295,0.75868988,0.62545018,0.38403706,0.54602132,0.44051842,0.67212703,0.51234588,0.71691573,0.78276968,0.9994344,1.1729163,0.99216013,0.64466103,0.43345339,0.69532147,0.7521488,0.91635303,0.90307653,0.73425503,0.55621095,0.35487925
75,8.322715,0.8730817,0.92730776,0.82855229,0.68109113,0.80674861,0.80357652,0.63218547,0.86151551,0.64678045,0.54513271,3.5404206,3.0995462,0.30957892,0.60448319,0.7291526,0.40316637,1.3361941,6.1367041,5.9542726,0.23203704,0.56521641,0.78076883,0.64365167,0.39521308,0.56191131,0.45333813,0.69168688,0.52725587,0.73777899,0.80554938,1.0285194,1.2070498,1.0210334,0.66342158,0.4460675,0.71555631,0.77403739,0.9430202,0.92935733,0.75562289,0.57239747,0.36520674
76,8.5580687,0.89777111,0.9535306,0.85198248,0.70035134,0.82956222,0.82630044,0.65006271,0.88587786,0.66507041,0.56054823,3.6405383,3.1871966,0.31833334,0.62157705,0.74977193,0.4145673,1.3739796,6.3102407,6.1226503,0.2385987,0.58119987,0.80284778,0.66185316,0.4063891,0.5778013,0.46615784,0.71124673,0.54216587,0.75864226,0.82832909,1.0576043,1.2411833,1.0499067,0.68218213,0.45868161,0.73579115,0.79592599,0.96968737,0.95563814,0.77699075,0.588584,0.37553423
77,8.7934224,0.92246053,0.97975345,0.87541267,0.71961156,0.85237584,0.84902436,0.66793995,0.9102402,0.68336037,0.57596375,3.740656,3.274847,0.32708776,0.63867091,0.77039125,0.42596823,1.4117652,6.4837774,6.2910281,0.24516035,0.59718332,0.82492673,0.68005464,0.41756512,0.5936913,0.47897755,0.73080658,0.55707586,0.77950552,0.85110879,1.0866893,1.2753169,1.0787799,0.70094268,0.47129572,0.75602599,0.81781458,0.99635454,0.98191895,0.79835862,0.60477053,0.38586172
78,9.028776,0.94714995,1.0059763,0.89884286,0.73887178,0.87518946,0.87174827,0.68581719,0.93460254,0.70165034,0.59137927,3.8407737,3.3624975,0.33584218,0.65576477,0.79101057,0.43736916,1.4495507,6.657314,6.4594058,0.251722,0.61316678,0.84700568,0.69825613,0.42874115,0.60958129,0.49179726,0.75036643,0.57198585,0.80036878,0.8738885,1.1157742,1.3094504,1.1076532,0.71970323,0.48390982,0.77626083,0.83970318,1.0230217,1.0081998,0.81972648,0.62095705,0.39618921
