Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa)
42,-13.383317,-0.99292354,-3.1482634,-1.7981773,-1.0443389,-1.376834,-1.2051513,-1.1095941,-0.99292354,-1.6453735,-1.7981773,-1.6170101,-2.2090569,-0.37878331,-0.75244632,-1.0603789,-0.83687593,-0.48437831,-4.9258752,-8.7407245,-0.73224062,-0.6433977,-0.7633342,-0.790106,-0.38376248,-0.55795806,-0.56178883,-0.58235738,-0.62253856,-0.69554733,-0.78413152,-0.98798053,-1.3163245,-1.2742713,-0.88591028,-0.51599129,-0.70159103,-0.8931487,-1.0243086,-1.0542878,-1.002516,-0.81509142,-0.6338457
43,-13.39472,-0.99376952,-3.1509458,-1.7997093,-1.0452286,-1.378007,-1.2061781,-1.1105395,-0.99376952,-1.6467754,-1.7997093,-1.6183878,-2.2109391,-0.37910604,-0.75308742,-1.0612823,-0.83758896,-0.484791,-4.9300721,-8.7481717,-0.7328645,-0.64394588,-0.76398457,-0.79077918,-0.38408945,-0.55843345,-0.56226748,-0.58285356,-0.62306897,-0.69613995,-0.78479961,-0.9888223,-1.317446,-1.275357,-0.88666508,-0.51643092,-0.7021888,-0.89390968,-1.0251813,-1.055186,-1.0033701,-0.81578589,-0.63438575
44,-13.406123,-0.99461551,-3.1536282,-1.8012414,-1.0461184,-1.3791801,-1.2072049,-1.1114849,-0.99461551,-1.6481773,-1.8012414,-1.6197655,-2.2128212,-0.37942876,-0.75372851,-1.0621858,-0.83830199,-0.4852037,-4.934269,-8.7556189,-0.73348837,-0.64449406,-0.76463494,-0.79145236,-0.38441642,-0.55890884,-0.56274613,-0.58334973,-0.62359938,-0.69673256,-0.7854677,-0.98966408,-1.3185675,-1.2764427,-0.88741989,-0.51687055,-0.70278656,-0.89467065,-1.026054,-1.0560843,-1.0042243,-0.81648035,-0.63492579
45,-13.417525,-0.99546149,-3.1563105,-1.8027735,-1.0470082,-1.3803532,-1.2082317,-1.1124303,-0.99546149,-1.6495792,-1.8027735,-1.6211433,-2.2147034,-0.37975149,-0.75436961,-1.0630892,-0.83901502,-0.4856164,-4.9384659,-8.7630662,-0.73411225,-0.64504225,-0.76528531,-0.79212554,-0.38474339,-0.55938423,-0.56322478,-0.58384591,-0.62412979,-0.69732518,-0.7861358,-0.99050585,-1.3196891,-1.2775284,-0.8881747,-0.51731019,-0.70338433,-0.89543163,-1.0269267,-1.0569826,-1.0050784,-0.81717482,-0.63546584
46,-13.428928,-0.99630747,-3.1589929,-1.8043055,-1.047898,-1.3815263,-1.2092586,-1.1133757,-0.99630747,-1.650981,-1.8043055,-1.622521,-2.2165855,-0.38007422,-0.7550107,-1.0639927,-0.83972805,-0.48602909,-4.9426628,-8.7705134,-0.73473613,-0.64559043,-0.76593568,-0.79279872,-0.38507036,-0.55985961,-0.56370343,-0.58434208,-0.6246602,-0.69791779,-0.78680389,-0.99134762,-1.3208106,-1.2786141,-0.88892951,-0.51774982,-0.70398209,-0.8961926,-1.0277995,-1.0578808,-1.0059326,-0.81786929,-0.63600588
47,-13.440331,-0.99715346,-3.1616752,-1.8058376,-1.0487878,-1.3826994,-1.2102854,-1.114321,-0.99715346,-1.6523829,-1.8058376,-1.6238987,-2.2184677,-0.38039695,-0.75565179,-1.0648961,-0.84044108,-0.48644179,-4.9468598,-8.7779606,-0.73536001,-0.64613861,-0.76658605,-0.7934719,-0.38539733,-0.560335,-0.56418209,-0.58483826,-0.62519061,-0.69851041,-0.78747198,-0.99218939,-1.3219321,-1.2796998,-0.88968431,-0.51818945,-0.70457986,-0.89695358,-1.0286722,-1.0587791,-1.0067867,-0.81856376,-0.63654593
48,-13.451734,-0.99799944,-3.1643576,-1.8073697,-1.0496776,-1.3838724,-1.2113122,-1.1152664,-0.99799944,-1.6537848,-1.8073697,-1.6252764,-2.2203498,-0.38071968,-0.75629289,-1.0657996,-0.8411541,-0.48685449,-4.9510567,-8.7854078,-0.73598389,-0.6466868,-0.76723643,-0.79414508,-0.3857243,-0.56081039,-0.56466074,-0.58533444,-0.62572102,-0.69910302,-0.78814007,-0.99303116,-1.3230536,-1.2807855,-0.89043912,-0.51862908,-0.70517762,-0.89771455,-1.0295449,-1.0596774,-1.0076409,-0.81925823,-0.63708597
49,-13.463137,-0.99884543,-3.16704,-1.8089018,-1.0505674,-1.3850455,-1.212339,-1.1162118,-0.99884543,-1.6551867,-1.8089018,-1.6266541,-2.222232,-0.38104241,-0.75693398,-1.0667031,-0.84186713,-0.48726718,-4.9552536,-8.792855,-0.73660777,-0.64723498,-0.7678868,-0.79481826,-0.38605127,-0.56128578,-0.56513939,-0.58583061,-0.62625143,-0.69969564,-0.78880816,-0.99387294,-1.3241752,-1.2818712,-0.89119393,-0.51906871,-0.70577539,-0.89847552,-1.0304176,-1.0605756,-1.008495,-0.8199527,-0.63762602
50,-13.474539,-0.99969141,-3.1697223,-1.8104338,-1.0514572,-1.3862186,-1.2133658,-1.1171572,-0.99969141,-1.6565886,-1.8104338,-1.6280318,-2.2241141,-0.38136513,-0.75757508,-1.0676065,-0.84258016,-0.48767988,-4.9594505,-8.8003022,-0.73723165,-0.64778316,-0.76853717,-0.79549144,-0.38637824,-0.56176116,-0.56561804,-0.58632679,-0.62678185,-0.70028825,-0.78947625,-0.99471471,-1.3252967,-1.2829569,-0.89194874,-0.51950834,-0.70637315,-0.8992365,-1.0312903,-1.0614739,-1.0093492,-0.82064717,-0.63816606
51,-13.485942,-1.0005374,-3.1724047,-1.8119659,-1.052347,-1.3873917,-1.2143926,-1.1181026,-1.0005374,-1.6579904,-1.8119659,-1.6294095,-2.2259963,-0.38168786,-0.75821617,-1.06851,-0.84329319,-0.48809258,-4.9636474,-8.8077494,-0.73785553,-0.64833135,-0.76918754,-0.79616462,-0.38670521,-0.56223655,-0.56609669,-0.58682297,-0.62731226,-0.70088087,-0.79014434,-0.99555648,-1.3264182,-1.2840426,-0.89270354,-0.51994797,-0.70697092,-0.89999747,-1.0321631,-1.0623722,-1.0102034,-0.82134164,-0.6387061
52,-13.497345,-1.0013834,-3.1750871,-1.813498,-1.0532368,-1.3885648,-1.2154194,-1.119048,-1.0013834,-1.6593923,-1.813498,-1.6307873,-2.2278784,-0.38201059,-0.75885726,-1.0694134,-0.84400622,-0.48850527,-4.9678443,-8.8151966,-0.7384794,-0.64887953,-0.76983791,-0.7968378,-0.38703218,-0.56271194,-0.56657534,-0.58731914,-0.62784267,-0.70147348,-0.79081243,-0.99639825,-1.3275397,-1.2851283,-0.89345835,-0.5203876,-0.70756868,-0.90075845,-1.0330358,-1.0632704,-1.0110575,-0.8220361,-0.63924615
53,-13.508748,-1.0022294,-3.1777694,-1.81503,-1.0541266,-1.3897378,-1.2164462,-1.1199934,-1.0022294,-1.6607942,-1.81503,-1.632165,-2.2297605,-0.38233332,-0.75949836,-1.0703169,-0.84471925,-0.48891797,-4.9720412,-8.8226438,-0.73910328,-0.64942771,-0.77048828,-0.79751099,-0.38735915,-0.56318733,-0.567054,-0.58781532,-0.62837308,-0.7020661,-0.79148052,-0.99724003,-1.3286613,-1.286214,-0.89421316,-0.52082724,-0.70816645,-0.90151942,-1.0339085,-1.0641687,-1.0119117,-0.82273057,-0.63978619
54,-13.52015,-1.0030753,-3.1804518,-1.8165621,-1.0550163,-1.3909109,-1.217473,-1.1209388,-1.0030753,-1.6621961,-1.8165621,-1.6335427,-2.2316427,-0.38265605,-0.76013945,-1.0712203,-0.84543228,-0.48933067,-4.9762381,-8.8300911,-0.73972716,-0.64997589,-0.77113865,-0.79818417,-0.38768613,-0.56366271,-0.56753265,-0.58831149,-0.62890349,-0.70265872,-0.79214861,-0.9980818,-1.3297828,-1.2872997,-0.89496796,-0.52126687,-0.70876421,-0.9022804,-1.0347812,-1.065067,-1.0127658,-0.82342504,-0.64032624
55,-13.531553,-1.0039213,-3.1831341,-1.8180942,-1.0559061,-1.392084,-1.2184998,-1.1218842,-1.0039213,-1.663598,-1.8180942,-1.6349204,-2.2335248,-0.38297878,-0.76078055,-1.0721238,-0.84614531,-0.48974336,-4.980435,-8.8375383,-0.74035104,-0.65052408,-0.77178902,-0.79885735,-0.3880131,-0.5641381,-0.5680113,-0.58880767,-0.6294339,-0.70325133,-0.7928167,-0.99892357,-1.3309043,-1.2883854,-0.89572277,-0.5217065,-0.70936198,-0.90304137,-1.035654,-1.0659652,-1.01362,-0.82411951,-0.64086628
56,-13.542956,-1.0047673,-3.1858165,-1.8196262,-1.0567959,-1.3932571,-1.2195266,-1.1228295,-1.0047673,-1.6649998,-1.8196262,-1.6362981,-2.235407,-0.3833015,-0.76142164,-1.0730273,-0.84685834,-0.49015606,-4.9846319,-8.8449855,-0.74097492,-0.65107226,-0.77243939,-0.79953053,-0.38834007,-0.56461349,-0.56848995,-0.58930385,-0.62996431,-0.70384395,-0.79348479,-0.99976534,-1.3320258,-1.2894711,-0.89647758,-0.52214613,-0.70995974,-0.90380235,-1.0365267,-1.0668635,-1.0144741,-0.82481398,-0.64140633
57,-13.554359,-1.0056133,-3.1884989,-1.8211583,-1.0576857,-1.3944302,-1.2205534,-1.1237749,-1.0056133,-1.6664017,-1.8211583,-1.6376758,-2.2372891,-0.38362423,-0.76206273,-1.0739307,-0.84757137,-0.49056876,-4.9888289,-8.8524327,-0.7415988,-0.65162044,-0.77308976,-0.80020371,-0.38866704,-0.56508888,-0.5689686,-0.58980002,-0.63049472,-0.70443656,-0.79415288,-1.0006071,-1.3331474,-1.2905568,-0.89723239,-0.52258576,-0.7105575,-0.90456332,-1.0373994,-1.0677618,-1.0153283,-0.82550845,-0.64194637
58,-13.565761,-1.0064593,-3.1911812,-1.8226904,-1.0585755,-1.3956032,-1.2215802,-1.1247203,-1.0064593,-1.6678036,-1.8226904,-1.6390535,-2.2391713,-0.38394696,-0.76270383,-1.0748342,-0.8482844,-0.49098145,-4.9930258,-8.8598799,-0.74222268,-0.65216863,-0.77374013,-0.80087689,-0.38899401,-0.56556426,-0.56944725,-0.5902962,-0.63102513,-0.70502918,-0.79482097,-1.0014489,-1.3342689,-1.2916425,-0.89798719,-0.52302539,-0.71115527,-0.90532429,-1.0382721,-1.06866,-1.0161825,-0.82620292,-0.64248642
59,-13.577164,-1.0073053,-3.1938636,-1.8242225,-1.0594653,-1.3967763,-1.222607,-1.1256657,-1.0073053,-1.6692055,-1.8242225,-1.6404312,-2.2410534,-0.38426969,-0.76334492,-1.0757376,-0.84899743,-0.49139415,-4.9972227,-8.8673271,-0.74284655,-0.65271681,-0.7743905,-0.80155007,-0.38932098,-0.56603965,-0.5699259,-0.59079237,-0.63155554,-0.70562179,-0.79548906,-1.0022907,-1.3353904,-1.2927282,-0.898742,-0.52346502,-0.71175303,-0.90608527,-1.0391449,-1.0695583,-1.0170366,-0.82689738,-0.64302646
60,-13.588567,-1.0081512,-3.1965459,-1.8257545,-1.0603551,-1.3979494,-1.2236338,-1.1266111,-1.0081512,-1.6706074,-1.8257545,-1.641809,-2.2429356,-0.38459242,-0.76398602,-1.0766411,-0.84971046,-0.49180685,-5.0014196,-8.8747743,-0.74347043,-0.65326499,-0.77504087,-0.80222325,-0.38964795,-0.56651504,-0.57040456,-0.59128855,-0.63208596,-0.70621441,-0.79615715,-1.0031324,-1.3365119,-1.2938139,-0.89949681,-0.52390466,-0.7123508,-0.90684624,-1.0400176,-1.0704566,-1.0178908,-0.82759185,-0.64356651
61,-13.59997,-1.0089972,-3.1992283,-1.8272866,-1.0612449,-1.3991225,-1.2246606,-1.1275565,-1.0089972,-1.6720092,-1.8272866,-1.6431867,-2.2448177,-0.38491515,-0.76462711,-1.0775445,-0.85042349,-0.49221954,-5.0056165,-8.8822215,-0.74409431,-0.65381318,-0.77569124,-0.80289643,-0.38997492,-0.56699043,-0.57088321,-0.59178473,-0.63261637,-0.70680702,-0.79682524,-1.0039742,-1.3376335,-1.2948996,-0.90025161,-0.52434429,-0.71294856,-0.90760722,-1.0408903,-1.0713548,-1.0187449,-0.82828632,-0.64410655
62,-13.611372,-1.0098432,-3.2019107,-1.8288187,-1.0621347,-1.4002956,-1.2256874,-1.1285019,-1.0098432,-1.6734111,-1.8288187,-1.6445644,-2.2466999,-0.38523787,-0.76526821,-1.078448,-0.85113651,-0.49263224,-5.0098134,-8.8896688,-0.74471819,-0.65436136,-0.77634162,-0.80356961,-0.39030189,-0.56746582,-0.57136186,-0.5922809,-0.63314678,-0.70739964,-0.79749333,-1.004816,-1.338755,-1.2959853,-0.90100642,-0.52478392,-0.71354633,-0.90836819,-1.041763,-1.0722531,-1.0195991,-0.82898079,-0.6446466
63,-13.622775,-1.0106892,-3.204593,-1.8303507,-1.0630245,-1.4014686,-1.2267142,-1.1294473,-1.0106892,-1.674813,-1.8303507,-1.6459421,-2.248582,-0.3855606,-0.7659093,-1.0793515,-0.85184954,-0.49304494,-5.0140103,-8.897116,-0.74534207,-0.65490954,-0.77699199,-0.80424279,-0.39062886,-0.5679412,-0.57184051,-0.59277708,-0.63367719,-0.70799225,-0.79816142,-1.0056578,-1.3398765,-1.2970709,-0.90176123,-0.52522355,-0.71414409,-0.90912917,-1.0426358,-1.0731514,-1.0204532,-0.82967526,-0.64518664
64,-13.634178,-1.0115352,-3.2072754,-1.8318828,-1.0639142,-1.4026417,-1.227741,-1.1303927,-1.0115352,-1.6762149,-1.8318828,-1.6473198,-2.2504641,-0.38588333,-0.76655039,-1.0802549,-0.85256257,-0.49345763,-5.0182072,-8.9045632,-0.74596595,-0.65545773,-0.77764236,-0.80491597,-0.39095583,-0.56841659,-0.57231916,-0.59327326,-0.6342076,-0.70858487,-0.79882951,-1.0064995,-1.340998,-1.2981566,-0.90251604,-0.52566318,-0.71474186,-0.90989014,-1.0435085,-1.0740496,-1.0213074,-0.83036973,-0.64572669
65,-13.645581,-1.0123812,-3.2099578,-1.8334149,-1.064804,-1.4038148,-1.2287678,-1.131338,-1.0123812,-1.6776168,-1.8334149,-1.6486975,-2.2523463,-0.38620606,-0.76719149,-1.0811584,-0.8532756,-0.49387033,-5.0224041,-8.9120104,-0.74658983,-0.65600591,-0.77829273,-0.80558915,-0.3912828,-0.56889198,-0.57279781,-0.59376943,-0.63473801,-0.70917749,-0.7994976,-1.0073413,-1.3421196,-1.2992423,-0.90327084,-0.52610281,-0.71533962,-0.91065112,-1.0443812,-1.0749479,-1.0221616,-0.8310642,-0.64626673
66,-13.656983,-1.0132272,-3.2126401,-1.834947,-1.0656938,-1.4049879,-1.2297946,-1.1322834,-1.0132272,-1.6790186,-1.834947,-1.6500752,-2.2542284,-0.38652879,-0.76783258,-1.0820618,-0.85398863,-0.49428303,-5.0266011,-8.9194576,-0.7472137,-0.65655409,-0.7789431,-0.80626233,-0.39160977,-0.56936737,-0.57327646,-0.59426561,-0.63526842,-0.7097701,-0.80016569,-1.0081831,-1.3432411,-1.300328,-0.90402565,-0.52654244,-0.71593739,-0.91141209,-1.0452539,-1.0758462,-1.0230157,-0.83175866,-0.64680678
67,-13.668386,-1.0140731,-3.2153225,-1.836479,-1.0665836,-1.406161,-1.2308215,-1.1332288,-1.0140731,-1.6804205,-1.836479,-1.651453,-2.2561106,-0.38685152,-0.76847368,-1.0829653,-0.85470166,-0.49469572,-5.030798,-8.9269048,-0.74783758,-0.65710228,-0.77959347,-0.80693551,-0.39193674,-0.56984275,-0.57375512,-0.59476178,-0.63579883,-0.71036272,-0.80083378,-1.0090248,-1.3443626,-1.3014137,-0.90478046,-0.52698208,-0.71653515,-0.91217306,-1.0461267,-1.0767444,-1.0238699,-0.83245313,-0.64734682
68,-13.679789,-1.0149191,-3.2180048,-1.8380111,-1.0674734,-1.4073341,-1.2318483,-1.1341742,-1.0149191,-1.6818224,-1.8380111,-1.6528307,-2.2579927,-0.38717425,-0.76911477,-1.0838687,-0.85541469,-0.49510842,-5.0349949,-8.934352,-0.74846146,-0.65765046,-0.78024384,-0.8076087,-0.39226371,-0.57031814,-0.57423377,-0.59525796,-0.63632924,-0.71095533,-0.80150187,-1.0098666,-1.3454841,-1.3024994,-0.90553526,-0.52742171,-0.71713292,-0.91293404,-1.0469994,-1.0776427,-1.024724,-0.8331476,-0.64788687
69,-13.691192,-1.0157651,-3.2206872,-1.8395432,-1.0683632,-1.4085071,-1.2328751,-1.1351196,-1.0157651,-1.6832243,-1.8395432,-1.6542084,-2.2598749,-0.38749697,-0.76975586,-1.0847722,-0.85612772,-0.49552112,-5.0391918,-8.9417992,-0.74908534,-0.65819864,-0.78089421,-0.80828188,-0.39259069,-0.57079353,-0.57471242,-0.59575414,-0.63685965,-0.71154795,-0.80216996,-1.0107084,-1.3466057,-1.3035851,-0.90629007,-0.52786134,-0.71773068,-0.91369501,-1.0478721,-1.078541,-1.0255782,-0.83384207,-0.64842691
70,-13.702595,-1.0166111,-3.2233696,-1.8410752,-1.069253,-1.4096802,-1.2339019,-1.136065,-1.0166111,-1.6846262,-1.8410752,-1.6555861,-2.261757,-0.3878197,-0.77039696,-1.0856757,-0.85684075,-0.49593381,-5.0433887,-8.9492465,-0.74970922,-0.65874683,-0.78154458,-0.80895506,-0.39291766,-0.57126892,-0.57519107,-0.59625031,-0.63739007,-0.71214056,-0.80283805,-1.0115502,-1.3477272,-1.3046708,-0.90704488,-0.52830097,-0.71832845,-0.91445599,-1.0487448,-1.0794392,-1.0264323,-0.83453654,-0.64896696
71,-13.713997,-1.0174571,-3.2260519,-1.8426073,-1.0701428,-1.4108533,-1.2349287,-1.1370104,-1.0174571,-1.686028,-1.8426073,-1.6569638,-2.2636392,-0.38814243,-0.77103805,-1.0865791,-0.85755378,-0.49634651,-5.0475856,-8.9566937,-0.7503331,-0.65929501,-0.78219495,-0.80962824,-0.39324463,-0.5717443,-0.57566972,-0.59674649,-0.63792048,-0.71273318,-0.80350614,-1.0123919,-1.3488487,-1.3057565,-0.90779969,-0.5287406,-0.71892621,-0.91521696,-1.0496176,-1.0803375,-1.0272865,-0.83523101,-0.649507
72,-13.7254,-1.0183031,-3.2287343,-1.8441394,-1.0710326,-1.4120264,-1.2359555,-1.1379558,-1.0183031,-1.6874299,-1.8441394,-1.6583415,-2.2655213,-0.38846516,-0.77167915,-1.0874826,-0.85826681,-0.49675921,-5.0517825,-8.9641409,-0.75095698,-0.65984319,-0.78284532,-0.81030142,-0.3935716,-0.57221969,-0.57614837,-0.59724266,-0.63845089,-0.71332579,-0.80417423,-1.0132337,-1.3499702,-1.3068422,-0.90855449,-0.52918023,-0.71952398,-0.91597794,-1.0504903,-1.0812358,-1.0281407,-0.83592548,-0.65004705
73,-13.736803,-1.019149,-3.2314166,-1.8456714,-1.0719224,-1.4131995,-1.2369823,-1.1389012,-1.019149,-1.6888318,-1.8456714,-1.6597192,-2.2674035,-0.38878789,-0.77232024,-1.088386,-0.85897984,-0.4971719,-5.0559794,-8.9715881,-0.75158085,-0.66039138,-0.78349569,-0.8109746,-0.39389857,-0.57269508,-0.57662702,-0.59773884,-0.6389813,-0.71391841,-0.80484232,-1.0140755,-1.3510918,-1.3079279,-0.9093093,-0.52961986,-0.72012174,-0.91673891,-1.051363,-1.082134,-1.0289948,-0.83661994,-0.65058709
74,-13.748206,-1.019995,-3.234099,-1.8472035,-1.0728122,-1.4143725,-1.2380091,-1.1398465,-1.019995,-1.6902337,-1.8472035,-1.661097,-2.2692856,-0.38911062,-0.77296134,-1.0892895,-0.85969287,-0.4975846,-5.0601763,-8.9790353,-0.75220473,-0.66093956,-0.78414606,-0.81164778,-0.39422554,-0.57317047,-0.57710568,-0.59823502,-0.63951171,-0.71451102,-0.80551042,-1.0149172,-1.3522133,-1.3090136,-0.91006411,-0.53005949,-0.72071951,-0.91749989,-1.0522357,-1.0830323,-1.029849,-0.83731441,-0.65112714
75,-13.759608,-1.020841,-3.2367814,-1.8487356,-1.0737019,-1.4155456,-1.2390359,-1.1407919,-1.020841,-1.6916356,-1.8487356,-1.6624747,-2.2711677,-0.38943334,-0.77360243,-1.0901929,-0.86040589,-0.4979973,-5.0643732,-8.9864825,-0.75282861,-0.66148774,-0.78479644,-0.81232096,-0.39455251,-0.57364585,-0.57758433,-0.59873119,-0.64004212,-0.71510364,-0.80617851,-1.015759,-1.3533348,-1.3100993,-0.91081891,-0.53049913,-0.72131727,-0.91826086,-1.0531085,-1.0839306,-1.0307031,-0.83800888,-0.65166718
76,-13.771011,-1.021687,-3.2394637,-1.8502677,-1.0745917,-1.4167187,-1.2400627,-1.1417373,-1.021687,-1.6930374,-1.8502677,-1.6638524,-2.2730499,-0.38975607,-0.77424352,-1.0910964,-0.86111892,-0.49841,-5.0685702,-8.9939297,-0.75345249,-0.66203593,-0.78544681,-0.81299414,-0.39487948,-0.57412124,-0.57806298,-0.59922737,-0.64057253,-0.71569626,-0.8068466,-1.0166008,-1.3544564,-1.311185,-0.91157372,-0.53093876,-0.72191504,-0.91902183,-1.0539812,-1.0848288,-1.0315573,-0.83870335,-0.65220723
77,-13.782414,-1.022533,-3.2421461,-1.8517997,-1.0754815,-1.4178918,-1.2410895,-1.1426827,-1.022533,-1.6944393,-1.8517997,-1.6652301,-2.274932,-0.3900788,-0.77488462,-1.0919998,-0.86183195,-0.49882269,-5.0727671,-9.0013769,-0.75407637,-0.66258411,-0.78609718,-0.81366732,-0.39520645,-0.57459663,-0.57854163,-0.59972354,-0.64110294,-0.71628887,-0.80751469,-1.0174426,-1.3555779,-1.3122707,-0.91232853,-0.53137839,-0.7225128,-0.91978281,-1.0548539,-1.0857271,-1.0324114,-0.83939782,-0.65274727
78,-13.793817,-1.023379,-3.2448285,-1.8533318,-1.0763713,-1.4190649,-1.2421163,-1.1436281,-1.023379,-1.6958412,-1.8533318,-1.6666078,-2.2768142,-0.39040153,-0.77552571,-1.0929033,-0.86254498,-0.49923539,-5.076964,-9.0088241,-0.75470025,-0.66313229,-0.78674755,-0.8143405,-0.39553342,-0.57507202,-0.57902028,-0.60021972,-0.64163335,-0.71688149,-0.80818278,-1.0182843,-1.3566994,-1.3133564,-0.91308334,-0.53181802,-0.72311056,-0.92054378,-1.0557266,-1.0866254,-1.0332656,-0.84009229,-0.65328732
79,-13.805219,-1.0242249,-3.2475108,-1.8548639,-1.0772611,-1.4202379,-1.2431431,-1.1445735,-1.0242249,-1.6972431,-1.8548639,-1.6679855,-2.2786963,-0.39072426,-0.77616681,-1.0938068,-0.86325801,-0.49964809,-5.0811609,-9.0162714,-0.75532413,-0.66368048,-0.78739792,-0.81501368,-0.39586039,-0.5755474,-0.57949893,-0.6007159,-0.64216376,-0.7174741,-0.80885087,-1.0191261,-1.3578209,-1.3144421,-0.91383814,-0.53225765,-0.72370833,-0.92130476,-1.0565994,-1.0875236,-1.0341198,-0.84078676,-0.65382736
80,-13.816622,-1.0250709,-3.2501932,-1.8563959,-1.0781509,-1.421411,-1.2441699,-1.1455189,-1.0250709,-1.698645,-1.8563959,-1.6693632,-2.2805785,-0.39104699,-0.7768079,-1.0947102,-0.86397104,-0.50006078,-5.0853578,-9.0237186,-0.755948,-0.66422866,-0.78804829,-0.81568686,-0.39618736,-0.57602279,-0.57997758,-0.60121207,-0.64269418,-0.71806672,-0.80951896,-1.0199679,-1.3589425,-1.3155278,-0.91459295,-0.53269728,-0.72430609,-0.92206573,-1.0574721,-1.0884219,-1.0349739,-0.84148122,-0.65436741
81,-13.828025,-1.0259169,-3.2528755,-1.857928,-1.0790407,-1.4225841,-1.2451967,-1.1464643,-1.0259169,-1.7000468,-1.857928,-1.670741,-2.2824606,-0.39136971,-0.77744899,-1.0956137,-0.86468407,-0.50047348,-5.0895547,-9.0311658,-0.75657188,-0.66477684,-0.78869866,-0.81636004,-0.39651433,-0.57649818,-0.58045624,-0.60170825,-0.64322459,-0.71865933,-0.81018705,-1.0208097,-1.360064,-1.3166135,-0.91534776,-0.53313691,-0.72490386,-0.92282671,-1.0583448,-1.0893202,-1.0358281,-0.84217569,-0.65490745
82,-13.839428,-1.0267629,-3.2555579,-1.8594601,-1.0799305,-1.4237572,-1.2462235,-1.1474096,-1.0267629,-1.7014487,-1.8594601,-1.6721187,-2.2843428,-0.39169244,-0.77809009,-1.0965171,-0.8653971,-0.50088618,-5.0937516,-9.038613,-0.75719576,-0.66532503,-0.78934903,-0.81703322,-0.3968413,-0.57697357,-0.58093489,-0.60220443,-0.643755,-0.71925195,-0.81085514,-1.0216514,-1.3611855,-1.3176992,-0.91610256,-0.53357655,-0.72550162,-0.92358768,-1.0592175,-1.0902184,-1.0366822,-0.84287016,-0.6554475
83,-13.85083,-1.0276089,-3.2582403,-1.8609922,-1.0808203,-1.4249303,-1.2472503,-1.148355,-1.0276089,-1.7028506,-1.8609922,-1.6734964,-2.2862249,-0.39201517,-0.77873118,-1.0974206,-0.86611013,-0.50129887,-5.0979485,-9.0460602,-0.75781964,-0.66587321,-0.7899994,-0.81770641,-0.39716827,-0.57744895,-0.58141354,-0.6027006,-0.64428541,-0.71984456,-0.81152323,-1.0224932,-1.362307,-1.3187849,-0.91685737,-0.53401618,-0.72609939,-0.92434865,-1.0600903,-1.0911167,-1.0375364,-0.84356463,-0.65598754
84,-13.862233,-1.0284549,-3.2609226,-1.8625242,-1.0817101,-1.4261033,-1.2482771,-1.1493004,-1.0284549,-1.7042525,-1.8625242,-1.6748741,-2.2881071,-0.3923379,-0.77937228,-1.098324,-0.86682316,-0.50171157,-5.1021454,-9.0535074,-0.75844352,-0.66642139,-0.79064977,-0.81837959,-0.39749525,-0.57792434,-0.58189219,-0.60319678,-0.64481582,-0.72043718,-0.81219132,-1.023335,-1.3634286,-1.3198706,-0.91761218,-0.53445581,-0.72669715,-0.92510963,-1.060963,-1.092015,-1.0383905,-0.8442591,-0.65652758
85,-13.873636,-1.0293008,-3.263605,-1.8640563,-1.0825998,-1.4272764,-1.2493039,-1.1502458,-1.0293008,-1.7056544,-1.8640563,-1.6762518,-2.2899892,-0.39266063,-0.78001337,-1.0992275,-0.86753619,-0.50212427,-5.1063423,-9.0609546,-0.7590674,-0.66696958,-0.79130014,-0.81905277,-0.39782222,-0.57839973,-0.58237084,-0.60369295,-0.64534623,-0.72102979,-0.81285941,-1.0241767,-1.3645501,-1.3209563,-0.91836699,-0.53489544,-0.72729492,-0.9258706,-1.0618357,-1.0929132,-1.0392447,-0.84495357,-0.65706763
