Time (ms),Stress at 0.00 mm (kPa),Stress at 0.24 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.86 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.66 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa)
2240,64.664315,54.599245,48.336766,37.803524,30.415428,22.262587,16.222741,11.130209,6.6238687,4.2177276,2.003075,0.48279226,0,0
2241,64.674184,54.607577,48.344143,37.809293,30.42007,22.265985,16.225217,11.131908,6.6248797,4.2183713,2.0033807,0.48286594,0,0
2242,64.684053,54.61591,48.35152,37.815062,30.424712,22.269383,16.227692,11.133607,6.6258906,4.219015,2.0036864,0.48293963,0,0
2243,64.693922,54.624243,48.358897,37.820832,30.429354,22.27278,16.230168,11.135305,6.6269015,4.2196587,2.0039921,0.48301331,0,0
2244,64.703791,54.632576,48.366274,37.826601,30.433996,22.276178,16.232644,11.137004,6.6279124,4.2203024,2.0042978,0.48308699,0,0
2245,64.71366,54.640908,48.373651,37.832371,30.438638,22.279575,16.23512,11.138702,6.6289233,4.2209461,2.0046036,0.48316067,0,0
2246,64.723529,54.649241,48.381028,37.83814,30.44328,22.282973,16.237596,11.140401,6.6299342,4.2215898,2.0049093,0.48323435,0,0
2247,64.733398,54.657574,48.388405,37.84391,30.447922,22.286371,16.240072,11.1421,6.6309451,4.2222335,2.005215,0.48330804,0,0
2248,64.743266,54.665907,48.395782,37.849679,30.452564,22.289768,16.242548,11.143798,6.631956,4.2228771,2.0055207,0.48338172,0,0
2249,64.753135,54.674239,48.403159,37.855449,30.457206,22.293166,16.245023,11.145497,6.632967,4.2235208,2.0058264,0.4834554,0,0
2250,64.763004,54.682572,48.410536,37.861218,30.461848,22.296564,16.247499,11.147196,6.6339779,4.2241645,2.0061321,0.48352908,0,0
2251,64.772873,54.690905,48.417913,37.866988,30.466489,22.299961,16.249975,11.148894,6.6349888,4.2248082,2.0064378,0.48360277,0,0
2252,64.782742,54.699238,48.42529,37.872757,30.471131,22.303359,16.252451,11.150593,6.6359997,4.2254519,2.0067435,0.48367645,0,0
2253,64.792611,54.70757,48.432667,37.878526,30.475773,22.306757,16.254927,11.152292,6.6370106,4.2260956,2.0070492,0.48375013,0,0
2254,64.80248,54.715903,48.440044,37.884296,30.480415,22.310154,16.257403,11.15399,6.6380215,4.2267393,2.0073549,0.48382381,0,0
2255,64.812348,54.724236,48.447421,37.890065,30.485057,22.313552,16.259879,11.155689,6.6390324,4.227383,2.0076606,0.48389749,0,0
2256,64.822217,54.732569,48.454798,37.895835,30.489699,22.31695,16.262354,11.157388,6.6400434,4.2280267,2.0079663,0.48397118,0,0
2257,64.832086,54.740902,48.462175,37.901604,30.494341,22.320347,16.26483,11.159086,6.6410543,4.2286704,2.008272,0.48404486,0,0
2258,64.841955,54.749234,48.469552,37.907374,30.498983,22.323745,16.267306,11.160785,6.6420652,4.2293141,2.0085777,0.48411854,0,0
2259,64.851824,54.757567,48.476929,37.913143,30.503625,22.327142,16.269782,11.162484,6.6430761,4.2299578,2.0088834,0.48419222,0,0
2260,64.861693,54.7659,48.484306,37.918913,30.508267,22.33054,16.272258,11.164182,6.644087,4.2306015,2.0091891,0.48426591,0,0
2261,64.871562,54.774233,48.491683,37.924682,30.512908,22.333938,16.274734,11.165881,6.6450979,4.2312452,2.0094948,0.48433959,0,0
2262,64.88143,54.782565,48.49906,37.930452,30.51755,22.337335,16.27721,11.16758,6.6461088,4.2318889,2.0098005,0.48441327,0,0
2263,64.891299,54.790898,48.506437,37.936221,30.522192,22.340733,16.279686,11.169278,6.6471198,4.2325326,2.0101062,0.48448695,0,0
2264,64.901168,54.799231,48.513814,37.94199,30.526834,22.344131,16.282161,11.170977,6.6481307,4.2331763,2.0104119,0.48456063,0,0
2265,64.911037,54.807564,48.521191,37.94776,30.531476,22.347528,16.284637,11.172676,6.6491416,4.23382,2.0107176,0.48463432,0,0
2266,64.920906,54.815896,48.528568,37.953529,30.536118,22.350926,16.287113,11.174374,6.6501525,4.2344637,2.0110233,0.484708,0,0
2267,64.930775,54.824229,48.535945,37.959299,30.54076,22.354324,16.289589,11.176073,6.6511634,4.2351074,2.011329,0.48478168,0,0
2268,64.940644,54.832562,48.543322,37.965068,30.545402,22.357721,16.292065,11.177772,6.6521743,4.2357511,2.0116347,0.48485536,0,0
2269,64.950512,54.840895,48.550699,37.970838,30.550044,22.361119,16.294541,11.17947,6.6531852,4.2363948,2.0119404,0.48492905,0,0
2270,64.960381,54.849227,48.558076,37.976607,30.554686,22.364517,16.297017,11.181169,6.6541961,4.2370385,2.0122461,0.48500273,0,0
2271,64.97025,54.85756,48.565453,37.982377,30.559328,22.367914,16.299492,11.182868,6.6552071,4.2376822,2.0125518,0.48507641,0,0
2272,64.980119,54.865893,48.57283,37.988146,30.563969,22.371312,16.301968,11.184566,6.656218,4.2383259,2.0128575,0.48515009,0,0
2273,64.989988,54.874226,48.580207,37.993915,30.568611,22.374709,16.304444,11.186265,6.6572289,4.2389696,2.0131632,0.48522377,0,0
2274,64.999857,54.882558,48.587584,37.999685,30.573253,22.378107,16.30692,11.187964,6.6582398,4.2396132,2.0134689,0.48529746,0,0
2275,65.009726,54.890891,48.594961,38.005454,30.577895,22.381505,16.309396,11.189662,6.6592507,4.2402569,2.0137746,0.48537114,0,0
2276,65.019594,54.899224,48.602338,38.011224,30.582537,22.384902,16.311872,11.191361,6.6602616,4.2409006,2.0140803,0.48544482,0,0
2277,65.029463,54.907557,48.609715,38.016993,30.587179,22.3883,16.314348,11.19306,6.6612725,4.2415443,2.014386,0.4855185,0,0
2278,65.039332,54.91589,48.617092,38.022763,30.591821,22.391698,16.316823,11.194758,6.6622835,4.242188,2.0146917,0.48559218,0,0
2279,65.049201,54.924222,48.624469,38.028532,30.596463,22.395095,16.319299,11.196457,6.6632944,4.2428317,2.0149975,0.48566587,0,0
2280,65.05907,54.932555,48.631846,38.034302,30.601105,22.398493,16.321775,11.198155,6.6643053,4.2434754,2.0153032,0.48573955,0,0
2281,65.068939,54.940888,48.639223,38.040071,30.605747,22.401891,16.324251,11.199854,6.6653162,4.2441191,2.0156089,0.48581323,0,0
2282,65.078808,54.949221,48.6466,38.045841,30.610388,22.405288,16.326727,11.201553,6.6663271,4.2447628,2.0159146,0.48588691,0,0
2283,65.088676,54.957553,48.653977,38.05161,30.61503,22.408686,16.329203,11.203251,6.667338,4.2454065,2.0162203,0.4859606,0,0
2284,65.098545,54.965886,48.661354,38.057379,30.619672,22.412084,16.331679,11.20495,6.6683489,4.2460502,2.016526,0.48603428,0,0
2285,65.108414,54.974219,48.668731,38.063149,30.624314,22.415481,16.334155,11.206649,6.6693599,4.2466939,2.0168317,0.48610796,0,0
2286,65.118283,54.982552,48.676108,38.068918,30.628956,22.418879,16.33663,11.208347,6.6703708,4.2473376,2.0171374,0.48618164,0,0
2287,65.128152,54.990884,48.683485,38.074688,30.633598,22.422277,16.339106,11.210046,6.6713817,4.2479813,2.0174431,0.48625532,0,0
2288,65.138021,54.999217,48.690862,38.080457,30.63824,22.425674,16.341582,11.211745,6.6723926,4.248625,2.0177488,0.48632901,0,0
2289,65.14789,55.00755,48.698239,38.086227,30.642882,22.429072,16.344058,11.213443,6.6734035,4.2492687,2.0180545,0.48640269,0,0
2290,65.157759,55.015883,48.705616,38.091996,30.647524,22.432469,16.346534,11.215142,6.6744144,4.2499124,2.0183602,0.48647637,0,0
2291,65.167627,55.024215,48.712993,38.097766,30.652166,22.435867,16.34901,11.216841,6.6754253,4.2505561,2.0186659,0.48655005,0,0
2292,65.177496,55.032548,48.72037,38.103535,30.656808,22.439265,16.351486,11.218539,6.6764362,4.2511998,2.0189716,0.48662374,0,0
2293,65.187365,55.040881,48.727747,38.109305,30.661449,22.442662,16.353961,11.220238,6.6774472,4.2518435,2.0192773,0.48669742,0,0
2294,65.197234,55.049214,48.735124,38.115074,30.666091,22.44606,16.356437,11.221937,6.6784581,4.2524872,2.019583,0.4867711,0,0
2295,65.207103,55.057546,48.742501,38.120843,30.670733,22.449458,16.358913,11.223635,6.679469,4.2531309,2.0198887,0.48684478,0,0
2296,65.216972,55.065879,48.749878,38.126613,30.675375,22.452855,16.361389,11.225334,6.6804799,4.2537746,2.0201944,0.48691846,0,0
2297,65.208725,55.058916,48.743714,38.121792,30.671496,22.450016,16.35932,11.223915,6.6796352,4.2532367,2.019939,0.48685689,0,0
2298,65.200478,55.051953,48.737549,38.116971,30.667617,22.447177,16.357251,11.222495,6.6787904,4.2526988,2.0196835,0.48679532,0,0
2299,65.192232,55.04499,48.731385,38.11215,30.663739,22.444338,16.355182,11.221076,6.6779457,4.2521609,2.019428,0.48673375,0,0
2300,65.183985,55.038027,48.725221,38.107329,30.65986,22.441499,16.353113,11.219656,6.6771009,4.251623,2.0191726,0.48667218,0,0
2301,65.175739,55.031064,48.719056,38.102507,30.655981,22.43866,16.351045,11.218237,6.6762562,4.2510851,2.0189171,0.48661061,0,0
2302,65.167492,55.024101,48.712892,38.097686,30.652102,22.43582,16.348976,11.216817,6.6754115,4.2505472,2.0186617,0.48654904,0,0
2303,65.159245,55.017138,48.706727,38.092865,30.648223,22.432981,16.346907,11.215398,6.6745667,4.2500094,2.0184062,0.48648747,0,0
2304,65.150999,55.010175,48.700563,38.088044,30.644344,22.430142,16.344838,11.213979,6.673722,4.2494715,2.0181508,0.4864259,0,0
2305,65.142752,55.003212,48.694399,38.083223,30.640465,22.427303,16.342769,11.212559,6.6728772,4.2489336,2.0178953,0.48636433,0,0
2306,65.134505,54.996249,48.688234,38.078402,30.636586,22.424464,16.3407,11.21114,6.6720325,4.2483957,2.0176399,0.48630276,0,0
2307,65.126259,54.989286,48.68207,38.073581,30.632707,22.421625,16.338631,11.20972,6.6711877,4.2478578,2.0173844,0.48624119,0,0
2308,65.118012,54.982323,48.675906,38.06876,30.628829,22.418786,16.336562,11.208301,6.670343,4.2473199,2.017129,0.48617962,0,0
2309,65.109765,54.97536,48.669741,38.063939,30.62495,22.415946,16.334493,11.206881,6.6694983,4.246782,2.0168735,0.48611805,0,0
2310,65.101519,54.968397,48.663577,38.059118,30.621071,22.413107,16.332425,11.205462,6.6686535,4.2462441,2.0166181,0.48605648,0,0
2311,65.093272,54.961434,48.657412,38.054297,30.617192,22.410268,16.330356,11.204042,6.6678088,4.2457063,2.0163626,0.48599491,0,0
2312,65.085025,54.954471,48.651248,38.049476,30.613313,22.407429,16.328287,11.202623,6.666964,4.2451684,2.0161072,0.48593334,0,0
2313,65.076779,54.947507,48.645084,38.044654,30.609434,22.40459,16.326218,11.201204,6.6661193,4.2446305,2.0158517,0.48587177,0,0
2314,65.068532,54.940544,48.638919,38.039833,30.605555,22.401751,16.324149,11.199784,6.6652745,4.2440926,2.0155963,0.4858102,0,0
2315,65.060285,54.933581,48.632755,38.035012,30.601676,22.398911,16.32208,11.198365,6.6644298,4.2435547,2.0153408,0.48574862,0,0
2316,65.052039,54.926618,48.62659,38.030191,30.597798,22.396072,16.320011,11.196945,6.6635851,4.2430168,2.0150854,0.48568705,0,0
2317,65.043792,54.919655,48.620426,38.02537,30.593919,22.393233,16.317942,11.195526,6.6627403,4.2424789,2.0148299,0.48562548,0,0
2318,65.035545,54.912692,48.614262,38.020549,30.59004,22.390394,16.315873,11.194106,6.6618956,4.241941,2.0145744,0.48556391,0,0
2319,65.027299,54.905729,48.608097,38.015728,30.586161,22.387555,16.313805,11.192687,6.6610508,4.2414032,2.014319,0.48550234,0,0
2320,65.019052,54.898766,48.601933,38.010907,30.582282,22.384716,16.311736,11.191268,6.6602061,4.2408653,2.0140635,0.48544077,0,0
2321,65.010806,54.891803,48.595768,38.006086,30.578403,22.381877,16.309667,11.189848,6.6593613,4.2403274,2.0138081,0.4853792,0,0
2322,65.002559,54.88484,48.589604,38.001265,30.574524,22.379037,16.307598,11.188429,6.6585166,4.2397895,2.0135526,0.48531763,0,0
2323,64.994312,54.877877,48.58344,37.996444,30.570645,22.376198,16.305529,11.187009,6.6576719,4.2392516,2.0132972,0.48525606,0,0
2324,64.986066,54.870914,48.577275,37.991622,30.566766,22.373359,16.30346,11.18559,6.6568271,4.2387137,2.0130417,0.48519449,0,0
2325,64.977819,54.863951,48.571111,37.986801,30.562888,22.37052,16.301391,11.18417,6.6559824,4.2381758,2.0127863,0.48513292,0,0
2326,64.969572,54.856988,48.564946,37.98198,30.559009,22.367681,16.299322,11.182751,6.6551376,4.2376379,2.0125308,0.48507135,0,0
2327,64.961326,54.850025,48.558782,37.977159,30.55513,22.364842,16.297253,11.181331,6.6542929,4.2371001,2.0122754,0.48500978,0,0
2328,64.953079,54.843062,48.552618,37.972338,30.551251,22.362003,16.295185,11.179912,6.6534481,4.2365622,2.0120199,0.48494821,0,0
2329,64.944832,54.836099,48.546453,37.967517,30.547372,22.359163,16.293116,11.178493,6.6526034,4.2360243,2.0117645,0.48488664,0,0
2330,64.936586,54.829136,48.540289,37.962696,30.543493,22.356324,16.291047,11.177073,6.6517587,4.2354864,2.011509,0.48482507,0,0
2331,64.928339,54.822173,48.534124,37.957875,30.539614,22.353485,16.288978,11.175654,6.6509139,4.2349485,2.0112536,0.4847635,0,0
2332,64.920092,54.81521,48.52796,37.953054,30.535735,22.350646,16.286909,11.174234,6.6500692,4.2344106,2.0109981,0.48470193,0,0
2333,64.911846,54.808246,48.521796,37.948233,30.531856,22.347807,16.28484,11.172815,6.6492244,4.2338727,2.0107427,0.48464035,0,0
2334,64.903599,54.801283,48.515631,37.943412,30.527978,22.344968,16.282771,11.171395,6.6483797,4.2333348,2.0104872,0.48457878,0,0
2335,64.895352,54.79432,48.509467,37.93859,30.524099,22.342128,16.280702,11.169976,6.6475349,4.232797,2.0102318,0.48451721,0,0
2336,64.887106,54.787357,48.503302,37.933769,30.52022,22.339289,16.278633,11.168557,6.6466902,4.2322591,2.0099763,0.48445564,0,0
2337,64.878859,54.780394,48.497138,37.928948,30.516341,22.33645,16.276565,11.167137,6.6458455,4.2317212,2.0097209,0.48439407,0,0
2338,64.870613,54.773431,48.490974,37.924127,30.512462,22.333611,16.274496,11.165718,6.6450007,4.2311833,2.0094654,0.4843325,0,0
2339,64.862366,54.766468,48.484809,37.919306,30.508583,22.330772,16.272427,11.164298,6.644156,4.2306454,2.0092099,0.48427093,0,0
2340,64.854119,54.759505,48.478645,37.914485,30.504704,22.327933,16.270358,11.162879,6.6433112,4.2301075,2.0089545,0.48420936,0,0
2341,64.845873,54.752542,48.472481,37.909664,30.500825,22.325094,16.268289,11.161459,6.6424665,4.2295696,2.008699,0.48414779,0,0
2342,64.837626,54.745579,48.466316,37.904843,30.496947,22.322254,16.26622,11.16004,6.6416217,4.2290317,2.0084436,0.48408622,0,0
2343,64.829379,54.738616,48.460152,37.900022,30.493068,22.319415,16.264151,11.15862,6.640777,4.2284939,2.0081881,0.48402465,0,0
2344,64.821133,54.731653,48.453987,37.895201,30.489189,22.316576,16.262082,11.157201,6.6399323,4.227956,2.0079327,0.48396308,0,0
2345,64.812886,54.72469,48.447823,37.89038,30.48531,22.313737,16.260013,11.155782,6.6390875,4.2274181,2.0076772,0.48390151,0,0
2346,64.804639,54.717727,48.441659,37.885559,30.481431,22.310898,16.257945,11.154362,6.6382428,4.2268802,2.0074218,0.48383994,0,0
2347,64.796393,54.710764,48.435494,37.880737,30.477552,22.308059,16.255876,11.152943,6.637398,4.2263423,2.0071663,0.48377837,0,0
2348,64.788146,54.703801,48.42933,37.875916,30.473673,22.30522,16.253807,11.151523,6.6365533,4.2258044,2.0069109,0.4837168,0,0
2349,64.779899,54.696838,48.423165,37.871095,30.469794,22.30238,16.251738,11.150104,6.6357085,4.2252665,2.0066554,0.48365523,0,0
2350,64.771653,54.689875,48.417001,37.866274,30.465915,22.299541,16.249669,11.148684,6.6348638,4.2247286,2.0064,0.48359365,0,0
2351,64.763406,54.682912,48.410837,37.861453,30.462037,22.296702,16.2476,11.147265,6.6340191,4.2241908,2.0061445,0.48353208,0,0
2352,64.755159,54.675949,48.404672,37.856632,30.458158,22.293863,16.245531,11.145846,6.6331743,4.2236529,2.0058891,0.48347051,0,0
2353,64.746913,54.668985,48.398508,37.851811,30.454279,22.291024,16.243462,11.144426,6.6323296,4.223115,2.0056336,0.48340894,0,0
2354,64.738666,54.662022,48.392343,37.84699,30.4504,22.288185,16.241393,11.143007,6.6314848,4.2225771,2.0053782,0.48334737,0,0
2355,64.730419,54.655059,48.386179,37.842169,30.446521,22.285345,16.239325,11.141587,6.6306401,4.2220392,2.0051227,0.4832858,0,0
2356,64.722173,54.648096,48.380015,37.837348,30.442642,22.282506,16.237256,11.140168,6.6297953,4.2215013,2.0048673,0.48322423,0,0
2357,64.713926,54.641133,48.37385,37.832527,30.438763,22.279667,16.235187,11.138748,6.6289506,4.2209634,2.0046118,0.48316266,0,0
2358,64.70568,54.63417,48.367686,37.827705,30.434884,22.276828,16.233118,11.137329,6.6281059,4.2204255,2.0043564,0.48310109,0,0
2359,64.697433,54.627207,48.361521,37.822884,30.431006,22.273989,16.231049,11.135909,6.6272611,4.2198877,2.0041009,0.48303952,0,0
2360,64.689186,54.620244,48.355357,37.818063,30.427127,22.27115,16.22898,11.13449,6.6264164,4.2193498,2.0038454,0.48297795,0,0
2361,64.68094,54.613281,48.349193,37.813242,30.423248,22.268311,16.226911,11.133071,6.6255716,4.2188119,2.00359,0.48291638,0,0
2362,64.672693,54.606318,48.343028,37.808421,30.419369,22.265471,16.224842,11.131651,6.6247269,4.218274,2.0033345,0.48285481,0,0
2363,64.664446,54.599355,48.336864,37.8036,30.41549,22.262632,16.222774,11.130232,6.6238821,4.2177361,2.0030791,0.48279324,0,0
2364,64.6562,54.592392,48.330699,37.798779,30.411611,22.259793,16.220705,11.128812,6.6230374,4.2171982,2.0028236,0.48273167,0,0
2365,64.647953,54.585429,48.324535,37.793958,30.407732,22.256954,16.218636,11.127393,6.6221927,4.2166603,2.0025682,0.4826701,0,0
2366,64.639706,54.578466,48.318371,37.789137,30.403853,22.254115,16.216567,11.125973,6.6213479,4.2161224,2.0023127,0.48260853,0,0
2367,64.63146,54.571503,48.312206,37.784316,30.399974,22.251276,16.214498,11.124554,6.6205032,4.2155846,2.0020573,0.48254696,0,0
2368,64.623213,54.56454,48.306042,37.779495,30.396096,22.248436,16.212429,11.123135,6.6196584,4.2150467,2.0018018,0.48248538,0,0
2369,64.614966,54.557577,48.299877,37.774673,30.392217,22.245597,16.21036,11.121715,6.6188137,4.2145088,2.0015464,0.48242381,0,0
2370,64.60672,54.550614,48.293713,37.769852,30.388338,22.242758,16.208291,11.120296,6.6179689,4.2139709,2.0012909,0.48236224,0,0
2371,64.598473,54.543651,48.287549,37.765031,30.384459,22.239919,16.206222,11.118876,6.6171242,4.213433,2.0010355,0.48230067,0,0
2372,64.590226,54.536688,48.281384,37.76021,30.38058,22.23708,16.204154,11.117457,6.6162795,4.2128951,2.00078,0.4822391,0,0
2373,64.58198,54.529725,48.27522,37.755389,30.376701,22.234241,16.202085,11.116037,6.6154347,4.2123572,2.0005246,0.48217753,0,0
2374,64.573733,54.522761,48.269056,37.750568,30.372822,22.231402,16.200016,11.114618,6.61459,4.2118194,2.0002691,0.48211596,0,0
2375,64.565487,54.515798,48.262891,37.745747,30.368943,22.228562,16.197947,11.113198,6.6137452,4.2112815,2.0000137,0.48205439,0,0
2376,64.55724,54.508835,48.256727,37.740926,30.365064,22.225723,16.195878,11.111779,6.6129005,4.2107436,1.9997582,0.48199282,0,0
2377,64.548993,54.501872,48.250562,37.736105,30.361186,22.222884,16.193809,11.11036,6.6120557,4.2102057,1.9995028,0.48193125,0,0
2378,64.540747,54.494909,48.244398,37.731284,30.357307,22.220045,16.19174,11.10894,6.611211,4.2096678,1.9992473,0.48186968,0,0
2379,64.5325,54.487946,48.238234,37.726463,30.353428,22.217206,16.189671,11.107521,6.6103663,4.2091299,1.9989919,0.48180811,0,0
2380,64.524253,54.480983,48.232069,37.721642,30.349549,22.214367,16.187602,11.106101,6.6095215,4.208592,1.9987364,0.48174654,0,0
2381,64.516007,54.47402,48.225905,37.71682,30.34567,22.211528,16.185534,11.104682,6.6086768,4.2080541,1.9984809,0.48168497,0,0
2382,64.50776,54.467057,48.21974,37.711999,30.341791,22.208688,16.183465,11.103262,6.607832,4.2075163,1.9982255,0.4816234,0,0
2383,64.499513,54.460094,48.213576,37.707178,30.337912,22.205849,16.181396,11.101843,6.6069873,4.2069784,1.99797,0.48156183,0,0
2384,64.491267,54.453131,48.207412,37.702357,30.334033,22.20301,16.179327,11.100424,6.6061425,4.2064405,1.9977146,0.48150026,0,0
2385,64.48302,54.446168,48.201247,37.697536,30.330155,22.200171,16.177258,11.099004,6.6052978,4.2059026,1.9974591,0.48143869,0,0
2386,64.474773,54.439205,48.195083,37.692715,30.326276,22.197332,16.175189,11.097585,6.6044531,4.2053647,1.9972037,0.48137711,0,0
2387,64.466527,54.432242,48.188918,37.687894,30.322397,22.194493,16.17312,11.096165,6.6036083,4.2048268,1.9969482,0.48131554,0,0
2388,64.45828,54.425279,48.182754,37.683073,30.318518,22.191653,16.171051,11.094746,6.6027636,4.2042889,1.9966928,0.48125397,0,0
2389,64.450033,54.418316,48.17659,37.678252,30.314639,22.188814,16.168982,11.093326,6.6019188,4.203751,1.9964373,0.4811924,0,0
2390,64.441787,54.411353,48.170425,37.673431,30.31076,22.185975,16.166914,11.091907,6.6010741,4.2032132,1.9961819,0.48113083,0,0
2391,64.43354,54.40439,48.164261,37.66861,30.306881,22.183136,16.164845,11.090487,6.6002293,4.2026753,1.9959264,0.48106926,0,0
2392,64.425293,54.397427,48.158096,37.663788,30.303002,22.180297,16.162776,11.089068,6.5993846,4.2021374,1.995671,0.48100769,0,0
2393,64.417047,54.390464,48.151932,37.658967,30.299123,22.177458,16.160707,11.087649,6.5985399,4.2015995,1.9954155,0.48094612,0,0
