Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa)
363,-68.24743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.20953,-37.205991,-36.71104,-3.199981,0,0,0,0,0,0,-7.4639889,-24.917035,-54.271555,-64.006995,-10.499638,0,0,0,0,0,0,-2.6761429,-10.587277,-19.156257,-13.789592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,-67.93456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.1673103,-37.035426,-36.542743,-3.1853112,0,0,0,0,0,0,-7.4297713,-24.802806,-54.022755,-63.713565,-10.451504,0,0,0,0,0,0,-2.6638746,-10.538741,-19.068438,-13.726375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,-67.62169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.1250906,-36.86486,-36.374447,-3.1706414,0,0,0,0,0,0,-7.3955538,-24.688578,-53.773955,-63.420135,-10.40337,0,0,0,0,0,0,-2.6516062,-10.490206,-18.980619,-13.663159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,-67.30882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0828709,-36.694295,-36.206151,-3.1559715,0,0,0,0,0,0,-7.3613363,-24.57435,-53.525155,-63.126704,-10.355236,0,0,0,0,0,0,-2.6393378,-10.44167,-18.8928,-13.599943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,-66.99595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0406511,-36.52373,-36.037855,-3.1413017,0,0,0,0,0,0,-7.3271187,-24.460121,-53.276356,-62.833274,-10.307102,0,0,0,0,0,0,-2.6270694,-10.393134,-18.804981,-13.536726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,-66.68308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9984314,-36.353164,-35.869558,-3.1266319,0,0,0,0,0,0,-7.2929012,-24.345893,-53.027556,-62.539843,-10.258968,0,0,0,0,0,0,-2.614801,-10.344598,-18.717162,-13.47351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,-66.370209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9562117,-36.182599,-35.701262,-3.111962,0,0,0,0,0,0,-7.2586837,-24.231664,-52.778756,-62.246413,-10.210834,0,0,0,0,0,0,-2.6025327,-10.296062,-18.629343,-13.410294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,-66.057339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.913992,-36.012034,-35.532966,-3.0972922,0,0,0,0,0,0,-7.2244661,-24.117436,-52.529956,-61.952982,-10.1627,0,0,0,0,0,0,-2.5902643,-10.247527,-18.541524,-13.347077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,-65.744469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8717723,-35.841469,-35.36467,-3.0826224,0,0,0,0,0,0,-7.1902486,-24.003208,-52.281156,-61.659552,-10.114566,0,0,0,0,0,0,-2.5779959,-10.198991,-18.453705,-13.283861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,-65.431599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8295526,-35.670903,-35.196373,-3.0679525,0,0,0,0,0,0,-7.156031,-23.888979,-52.032357,-61.366121,-10.066432,0,0,0,0,0,0,-2.5657275,-10.150455,-18.365886,-13.220645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,-65.118729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.7873329,-35.500338,-35.028077,-3.0532827,0,0,0,0,0,0,-7.1218135,-23.774751,-51.783557,-61.072691,-10.018298,0,0,0,0,0,0,-2.5534592,-10.101919,-18.278067,-13.157429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,-64.805859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.7451132,-35.329773,-34.859781,-3.0386129,0,0,0,0,0,0,-7.087596,-23.660522,-51.534757,-60.77926,-9.9701637,0,0,0,0,0,0,-2.5411908,-10.053383,-18.190248,-13.094212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,-64.492989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.7028935,-35.159207,-34.691485,-3.023943,0,0,0,0,0,0,-7.0533784,-23.546294,-51.285957,-60.48583,-9.9220297,0,0,0,0,0,0,-2.5289224,-10.004848,-18.102429,-13.030996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,-64.180119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.6606738,-34.988642,-34.523188,-3.0092732,0,0,0,0,0,0,-7.0191609,-23.432066,-51.037157,-60.192399,-9.8738957,0,0,0,0,0,0,-2.516654,-9.9563119,-18.01461,-12.96778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,-63.867249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.6184541,-34.818077,-34.354892,-2.9946034,0,0,0,0,0,0,-6.9849434,-23.317837,-50.788357,-59.898969,-9.8257617,0,0,0,0,0,0,-2.5043857,-9.9077761,-17.926791,-12.904563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,-63.554378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.5762343,-34.647512,-34.186596,-2.9799335,0,0,0,0,0,0,-6.9507258,-23.203609,-50.539558,-59.605538,-9.7776277,0,0,0,0,0,0,-2.4921173,-9.8592403,-17.838972,-12.841347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,-63.241508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.5340146,-34.476946,-34.018299,-2.9652637,0,0,0,0,0,0,-6.9165083,-23.08938,-50.290758,-59.312108,-9.7294936,0,0,0,0,0,0,-2.4798489,-9.8107045,-17.751153,-12.778131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,-62.928638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.4917949,-34.306381,-33.850003,-2.9505939,0,0,0,0,0,0,-6.8822907,-22.975152,-50.041958,-59.018677,-9.6813596,0,0,0,0,0,0,-2.4675805,-9.7621688,-17.663334,-12.714914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,-62.615768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.4495752,-34.135816,-33.681707,-2.935924,0,0,0,0,0,0,-6.8480732,-22.860923,-49.793158,-58.725247,-9.6332256,0,0,0,0,0,0,-2.4553122,-9.713633,-17.575515,-12.651698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,-62.302898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.4073555,-33.96525,-33.513411,-2.9212542,0,0,0,0,0,0,-6.8138557,-22.746695,-49.544358,-58.431817,-9.5850916,0,0,0,0,0,0,-2.4430438,-9.6650972,-17.487696,-12.588482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,-61.990028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.3651358,-33.794685,-33.345114,-2.9065844,0,0,0,0,0,0,-6.7796381,-22.632467,-49.295559,-58.138386,-9.5369576,0,0,0,0,0,0,-2.4307754,-9.6165614,-17.399877,-12.525265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,-61.677158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.3229161,-33.62412,-33.176818,-2.8919145,0,0,0,0,0,0,-6.7454206,-22.518238,-49.046759,-57.844956,-9.4888236,0,0,0,0,0,0,-2.418507,-9.5680256,-17.312058,-12.462049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,-61.364288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.2806964,-33.453555,-33.008522,-2.8772447,0,0,0,0,0,0,-6.7112031,-22.40401,-48.797959,-57.551525,-9.4406896,0,0,0,0,0,0,-2.4062387,-9.5194898,-17.224239,-12.398833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,-61.051418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.2384767,-33.282989,-32.840226,-2.8625749,0,0,0,0,0,0,-6.6769855,-22.289781,-48.549159,-57.258095,-9.3925555,0,0,0,0,0,0,-2.3939703,-9.4709541,-17.13642,-12.335616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,-60.738547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.196257,-33.112424,-32.671929,-2.847905,0,0,0,0,0,0,-6.642768,-22.175553,-48.300359,-56.964664,-9.3444215,0,0,0,0,0,0,-2.3817019,-9.4224183,-17.048601,-12.2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,-60.425677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.1540373,-32.941859,-32.503633,-2.8332352,0,0,0,0,0,0,-6.6085504,-22.061325,-48.05156,-56.671234,-9.2962875,0,0,0,0,0,0,-2.3694335,-9.3738825,-16.960782,-12.209184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,-60.112807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.1118175,-32.771293,-32.335337,-2.8185654,0,0,0,0,0,0,-6.5743329,-21.947096,-47.80276,-56.377803,-9.2481535,0,0,0,0,0,0,-2.3571652,-9.3253467,-16.872963,-12.145968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,-59.799937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0695978,-32.600728,-32.167041,-2.8038955,0,0,0,0,0,0,-6.5401154,-21.832868,-47.55396,-56.084373,-9.2000195,0,0,0,0,0,0,-2.3448968,-9.2768109,-16.785144,-12.082751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,-59.487067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0273781,-32.430163,-31.998744,-2.7892257,0,0,0,0,0,0,-6.5058978,-21.718639,-47.30516,-55.790942,-9.1518855,0,0,0,0,0,0,-2.3326284,-9.2282751,-16.697325,-12.019535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,-59.174197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.9851584,-32.259598,-31.830448,-2.7745559,0,0,0,0,0,0,-6.4716803,-21.604411,-47.05636,-55.497512,-9.1037514,0,0,0,0,0,0,-2.32036,-9.1797393,-16.609506,-11.956319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,-58.861327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.9429387,-32.089032,-31.662152,-2.759886,0,0,0,0,0,0,-6.4374628,-21.490183,-46.807561,-55.204081,-9.0556174,0,0,0,0,0,0,-2.3080917,-9.1312036,-16.521687,-11.893102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,-58.548457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.900719,-31.918467,-31.493856,-2.7452162,0,0,0,0,0,0,-6.4032452,-21.375954,-46.558761,-54.910651,-9.0074834,0,0,0,0,0,0,-2.2958233,-9.0826678,-16.433868,-11.829886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,-58.235587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.8584993,-31.747902,-31.325559,-2.7305464,0,0,0,0,0,0,-6.3690277,-21.261726,-46.309961,-54.61722,-8.9593494,0,0,0,0,0,0,-2.2835549,-9.034132,-16.346049,-11.76667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,-57.922716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.8162796,-31.577336,-31.157263,-2.7158765,0,0,0,0,0,0,-6.3348101,-21.147497,-46.061161,-54.32379,-8.9112154,0,0,0,0,0,0,-2.2712865,-8.9855962,-16.25823,-11.703453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,-57.609846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7740599,-31.406771,-30.988967,-2.7012067,0,0,0,0,0,0,-6.3005926,-21.033269,-45.812361,-54.030359,-8.8630814,0,0,0,0,0,0,-2.2590181,-8.9370604,-16.170411,-11.640237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,-57.296976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7318402,-31.236206,-30.820671,-2.6865369,0,0,0,0,0,0,-6.2663751,-20.919041,-45.563562,-53.736929,-8.8149473,0,0,0,0,0,0,-2.2467498,-8.8885246,-16.082592,-11.577021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,-56.984106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.6896205,-31.065641,-30.652374,-2.671867,0,0,0,0,0,0,-6.2321575,-20.804812,-45.314762,-53.443498,-8.7668133,0,0,0,0,0,0,-2.2344814,-8.8399889,-15.994773,-11.513804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
