Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa),Coord 104 Stress (kPa),Coord 105 Stress (kPa),Coord 106 Stress (kPa),Coord 107 Stress (kPa),Coord 108 Stress (kPa),Coord 109 Stress (kPa),Coord 110 Stress (kPa),Coord 111 Stress (kPa),Coord 112 Stress (kPa),Coord 113 Stress (kPa),Coord 114 Stress (kPa),Coord 115 Stress (kPa),Coord 116 Stress (kPa),Coord 117 Stress (kPa),Coord 118 Stress (kPa),Coord 119 Stress (kPa),Coord 120 Stress (kPa),Coord 121 Stress (kPa),Coord 122 Stress (kPa),Coord 123 Stress (kPa)
29,-75.66587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66855451,-3.9542039,-6.2525561,-3.4417222,-0.09060876,0,0,0,0,-4.1235573,0,0,0,0,-0.88480094,-0.25901408,-12.420461,-33.956286,-19.529223,-4.6537147,-0.017501508,0,0,0,0,0,0,0,0,0,-7.7062123,-27.445864,-67.033393,-31.757827,-7.4595636,-0.64537125,0,0,0,0,0,0,0,0,-4.4398296,-12.892427,-7.7967339,-0.92392563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,-75.575324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66775448,-3.9494721,-6.245074,-3.4376037,-0.090500333,0,0,0,0,-4.1186228,0,0,0,0,-0.88374214,-0.25870414,-12.405598,-33.915653,-19.505853,-4.6481458,-0.017480565,0,0,0,0,0,0,0,0,0,-7.6969907,-27.413021,-66.953177,-31.719824,-7.4506371,-0.64459897,0,0,0,0,0,0,0,0,-4.4345167,-12.876999,-7.7874039,-0.92282001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-75.484779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66695446,-3.9447403,-6.2375919,-3.4334852,-0.090391906,0,0,0,0,-4.1136884,0,0,0,0,-0.88268335,-0.25839419,-12.390735,-33.875019,-19.482484,-4.6425769,-0.017459622,0,0,0,0,0,0,0,0,0,-7.687769,-27.380178,-66.872962,-31.681821,-7.4417106,-0.64382668,0,0,0,0,0,0,0,0,-4.4292038,-12.861571,-7.778074,-0.9217144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-75.394233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66615443,-3.9400085,-6.2301098,-3.4293666,-0.09028348,0,0,0,0,-4.1087539,0,0,0,0,-0.88162455,-0.25808424,-12.375872,-33.834385,-19.459114,-4.6370081,-0.017438679,0,0,0,0,0,0,0,0,0,-7.6785474,-27.347335,-66.792746,-31.643818,-7.4327841,-0.6430544,0,0,0,0,0,0,0,0,-4.4238909,-12.846144,-7.768744,-0.92060878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-75.303688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66535441,-3.9352767,-6.2226276,-3.4252481,-0.090175053,0,0,0,0,-4.1038195,0,0,0,0,-0.88056575,-0.25777429,-12.361009,-33.793751,-19.435744,-4.6314392,-0.017417736,0,0,0,0,0,0,0,0,0,-7.6693258,-27.314492,-66.712531,-31.605815,-7.4238577,-0.64228212,0,0,0,0,0,0,0,0,-4.4185779,-12.830716,-7.7594141,-0.91950317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-75.213142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66455438,-3.9305449,-6.2151455,-3.4211296,-0.090066626,0,0,0,0,-4.0988851,0,0,0,0,-0.87950696,-0.25746434,-12.346146,-33.753118,-19.412375,-4.6258703,-0.017396793,0,0,0,0,0,0,0,0,0,-7.6601042,-27.281649,-66.632316,-31.567812,-7.4149312,-0.64150984,0,0,0,0,0,0,0,0,-4.413265,-12.815288,-7.7500841,-0.91839756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-75.122597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66375436,-3.9258131,-6.2076634,-3.417011,-0.089958199,0,0,0,0,-4.0939506,0,0,0,0,-0.87844816,-0.25715439,-12.331283,-33.712484,-19.389005,-4.6203015,-0.017375849,0,0,0,0,0,0,0,0,0,-7.6508825,-27.248806,-66.5521,-31.529809,-7.4060047,-0.64073755,0,0,0,0,0,0,0,0,-4.4079521,-12.799861,-7.7407542,-0.91729194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-75.032051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66295433,-3.9210813,-6.2001813,-3.4128925,-0.089849772,0,0,0,0,-4.0890162,0,0,0,0,-0.87738937,-0.25684444,-12.31642,-33.67185,-19.365636,-4.6147326,-0.017354906,0,0,0,0,0,0,0,0,0,-7.6416609,-27.215963,-66.471885,-31.491806,-7.3970782,-0.63996527,0,0,0,0,0,0,0,0,-4.4026392,-12.784433,-7.7314242,-0.91618633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,-74.941506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66215431,-3.9163495,-6.1926992,-3.408774,-0.089741345,0,0,0,0,-4.0840817,0,0,0,0,-0.87633057,-0.25653449,-12.301557,-33.631216,-19.342266,-4.6091638,-0.017333963,0,0,0,0,0,0,0,0,0,-7.6324393,-27.18312,-66.391669,-31.453804,-7.3881518,-0.63919299,0,0,0,0,0,0,0,0,-4.3973263,-12.769005,-7.7220943,-0.91508071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-74.85096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66135428,-3.9116177,-6.1852171,-3.4046554,-0.089632918,0,0,0,0,-4.0791473,0,0,0,0,-0.87527178,-0.25622455,-12.286694,-33.590583,-19.318896,-4.6035949,-0.01731302,0,0,0,0,0,0,0,0,0,-7.6232176,-27.150277,-66.311454,-31.415801,-7.3792253,-0.63842071,0,0,0,0,0,0,0,0,-4.3920134,-12.753578,-7.7127643,-0.9139751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-74.760415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66055426,-3.9068859,-6.177735,-3.4005369,-0.089524492,0,0,0,0,-4.0742128,0,0,0,0,-0.87421298,-0.2559146,-12.271831,-33.549949,-19.295527,-4.598026,-0.017292077,0,0,0,0,0,0,0,0,0,-7.613996,-27.117434,-66.231238,-31.377798,-7.3702988,-0.63764842,0,0,0,0,0,0,0,0,-4.3867005,-12.73815,-7.7034344,-0.91286949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-74.66987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65975423,-3.9021541,-6.1702529,-3.3964184,-0.089416065,0,0,0,0,-4.0692784,0,0,0,0,-0.87315418,-0.25560465,-12.256969,-33.509315,-19.272157,-4.5924572,-0.017271134,0,0,0,0,0,0,0,0,0,-7.6047744,-27.084591,-66.151023,-31.339795,-7.3613723,-0.63687614,0,0,0,0,0,0,0,0,-4.3813875,-12.722722,-7.6941044,-0.91176387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-74.579324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65895421,-3.8974224,-6.1627708,-3.3922998,-0.089307638,0,0,0,0,-4.0643439,0,0,0,0,-0.87209539,-0.2552947,-12.242106,-33.468681,-19.248788,-4.5868883,-0.017250191,0,0,0,0,0,0,0,0,0,-7.5955528,-27.051748,-66.070808,-31.301792,-7.3524459,-0.63610386,0,0,0,0,0,0,0,0,-4.3760746,-12.707294,-7.6847745,-0.91065826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-74.488779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65815418,-3.8926906,-6.1552886,-3.3881813,-0.089199211,0,0,0,0,-4.0594095,0,0,0,0,-0.87103659,-0.25498475,-12.227243,-33.428048,-19.225418,-4.5813195,-0.017229247,0,0,0,0,0,0,0,0,0,-7.5863311,-27.018905,-65.990592,-31.263789,-7.3435194,-0.63533157,0,0,0,0,0,0,0,0,-4.3707617,-12.691867,-7.6754445,-0.90955264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-74.398233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65735416,-3.8879588,-6.1478065,-3.3840628,-0.089090784,0,0,0,0,-4.054475,0,0,0,0,-0.8699778,-0.2546748,-12.21238,-33.387414,-19.202048,-4.5757506,-0.017208304,0,0,0,0,0,0,0,0,0,-7.5771095,-26.986062,-65.910377,-31.225786,-7.3345929,-0.63455929,0,0,0,0,0,0,0,0,-4.3654488,-12.676439,-7.6661146,-0.90844703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-74.307688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65655413,-3.883227,-6.1403244,-3.3799442,-0.088982357,0,0,0,0,-4.0495406,0,0,0,0,-0.868919,-0.25436485,-12.197517,-33.34678,-19.178679,-4.5701817,-0.017187361,0,0,0,0,0,0,0,0,0,-7.5678879,-26.953219,-65.830161,-31.187783,-7.3256664,-0.63378701,0,0,0,0,0,0,0,0,-4.3601359,-12.661011,-7.6567846,-0.90734141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,-74.217142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65575411,-3.8784952,-6.1328423,-3.3758257,-0.088873931,0,0,0,0,-4.0446061,0,0,0,0,-0.86786021,-0.2540549,-12.182654,-33.306146,-19.155309,-4.5646129,-0.017166418,0,0,0,0,0,0,0,0,0,-7.5586663,-26.920376,-65.749946,-31.14978,-7.31674,-0.63301473,0,0,0,0,0,0,0,0,-4.354823,-12.645584,-7.6474547,-0.9062358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-74.126597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65495408,-3.8737634,-6.1253602,-3.3717072,-0.088765504,0,0,0,0,-4.0396717,0,0,0,0,-0.86680141,-0.25374495,-12.167791,-33.265513,-19.131939,-4.559044,-0.017145475,0,0,0,0,0,0,0,0,0,-7.5494446,-26.887532,-65.669731,-31.111777,-7.3078135,-0.63224244,0,0,0,0,0,0,0,0,-4.34951,-12.630156,-7.6381247,-0.90513019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-74.036051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65415406,-3.8690316,-6.1178781,-3.3675886,-0.088657077,0,0,0,0,-4.0347372,0,0,0,0,-0.86574261,-0.25343501,-12.152928,-33.224879,-19.10857,-4.5534752,-0.017124532,0,0,0,0,0,0,0,0,0,-7.540223,-26.854689,-65.589515,-31.073774,-7.298887,-0.63147016,0,0,0,0,0,0,0,0,-4.3441971,-12.614728,-7.6287948,-0.90402457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-73.945506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65335403,-3.8642998,-6.110396,-3.3634701,-0.08854865,0,0,0,0,-4.0298028,0,0,0,0,-0.86468382,-0.25312506,-12.138065,-33.184245,-19.0852,-4.5479063,-0.017103588,0,0,0,0,0,0,0,0,0,-7.5310014,-26.821846,-65.5093,-31.035771,-7.2899605,-0.63069788,0,0,0,0,0,0,0,0,-4.3388842,-12.5993,-7.6194648,-0.90291896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-73.854961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65255401,-3.859568,-6.1029139,-3.3593516,-0.088440223,0,0,0,0,-4.0248683,0,0,0,0,-0.86362502,-0.25281511,-12.123202,-33.143611,-19.061831,-4.5423374,-0.017082645,0,0,0,0,0,0,0,0,0,-7.5217797,-26.789003,-65.429084,-30.997768,-7.2810341,-0.6299256,0,0,0,0,0,0,0,0,-4.3335713,-12.583873,-7.6101349,-0.90181334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,-73.764415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65175399,-3.8548362,-6.0954317,-3.3552331,-0.088331796,0,0,0,0,-4.0199339,0,0,0,0,-0.86256623,-0.25250516,-12.108339,-33.102978,-19.038461,-4.5367686,-0.017061702,0,0,0,0,0,0,0,0,0,-7.5125581,-26.75616,-65.348869,-30.959765,-7.2721076,-0.62915331,0,0,0,0,0,0,0,0,-4.3282584,-12.568445,-7.6008049,-0.90070773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-73.67387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65095396,-3.8501044,-6.0879496,-3.3511145,-0.08822337,0,0,0,0,-4.0149994,0,0,0,0,-0.86150743,-0.25219521,-12.093476,-33.062344,-19.015091,-4.5311997,-0.017040759,0,0,0,0,0,0,0,0,0,-7.5033365,-26.723317,-65.268654,-30.921762,-7.2631811,-0.62838103,0,0,0,0,0,0,0,0,-4.3229455,-12.553017,-7.591475,-0.89960211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-73.583324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65015394,-3.8453726,-6.0804675,-3.346996,-0.088114943,0,0,0,0,-4.010065,0,0,0,0,-0.86044864,-0.25188526,-12.078613,-33.02171,-18.991722,-4.5256309,-0.017019816,0,0,0,0,0,0,0,0,0,-7.4941149,-26.690474,-65.188438,-30.883759,-7.2542546,-0.62760875,0,0,0,0,0,0,0,0,-4.3176325,-12.53759,-7.582145,-0.8984965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-73.492779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64935391,-3.8406409,-6.0729854,-3.3428775,-0.088006516,0,0,0,0,-4.0051305,0,0,0,0,-0.85938984,-0.25157531,-12.063751,-32.981077,-18.968352,-4.520062,-0.016998873,0,0,0,0,0,0,0,0,0,-7.4848932,-26.657631,-65.108223,-30.845756,-7.2453282,-0.62683647,0,0,0,0,0,0,0,0,-4.3123196,-12.522162,-7.5728151,-0.89739089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-73.402233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64855389,-3.8359091,-6.0655033,-3.3387589,-0.087898089,0,0,0,0,-4.0001961,0,0,0,0,-0.85833104,-0.25126536,-12.048888,-32.940443,-18.944983,-4.5144931,-0.01697793,0,0,0,0,0,0,0,0,0,-7.4756716,-26.624788,-65.028007,-30.807753,-7.2364017,-0.62606418,0,0,0,0,0,0,0,0,-4.3070067,-12.506734,-7.5634851,-0.89628527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-73.311688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64775386,-3.8311773,-6.0580212,-3.3346404,-0.087789662,0,0,0,0,-3.9952616,0,0,0,0,-0.85727225,-0.25095542,-12.034025,-32.899809,-18.921613,-4.5089243,-0.016956986,0,0,0,0,0,0,0,0,0,-7.46645,-26.591945,-64.947792,-30.76975,-7.2274752,-0.6252919,0,0,0,0,0,0,0,0,-4.3016938,-12.491307,-7.5541552,-0.89517966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-73.221142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64695384,-3.8264455,-6.0505391,-3.3305219,-0.087681235,0,0,0,0,-3.9903272,0,0,0,0,-0.85621345,-0.25064547,-12.019162,-32.859175,-18.898243,-4.5033554,-0.016936043,0,0,0,0,0,0,0,0,0,-7.4572283,-26.559102,-64.867576,-30.731747,-7.2185487,-0.62451962,0,0,0,0,0,0,0,0,-4.2963809,-12.475879,-7.5448252,-0.89407404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-73.130597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64615381,-3.8217137,-6.043057,-3.3264033,-0.087572809,0,0,0,0,-3.9853927,0,0,0,0,-0.85515466,-0.25033552,-12.004299,-32.818542,-18.874874,-4.4977866,-0.0169151,0,0,0,0,0,0,0,0,0,-7.4480067,-26.526259,-64.787361,-30.693744,-7.2096223,-0.62374734,0,0,0,0,0,0,0,0,-4.291068,-12.460451,-7.5354953,-0.89296843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,-73.040051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64535379,-3.8169819,-6.0355748,-3.3222848,-0.087464382,0,0,0,0,-3.9804583,0,0,0,0,-0.85409586,-0.25002557,-11.989436,-32.777908,-18.851504,-4.4922177,-0.016894157,0,0,0,0,0,0,0,0,0,-7.4387851,-26.493416,-64.707146,-30.655741,-7.2006958,-0.62297505,0,0,0,0,0,0,0,0,-4.2857551,-12.445023,-7.5261653,-0.89186281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-72.949506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64455376,-3.8122501,-6.0280927,-3.3181663,-0.087355955,0,0,0,0,-3.9755238,0,0,0,0,-0.85303707,-0.24971562,-11.974573,-32.737274,-18.828134,-4.4866488,-0.016873214,0,0,0,0,0,0,0,0,0,-7.4295635,-26.460573,-64.62693,-30.617738,-7.1917693,-0.62220277,0,0,0,0,0,0,0,0,-4.2804421,-12.429596,-7.5168354,-0.8907572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-72.858961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64375374,-3.8075183,-6.0206106,-3.3140477,-0.087247528,0,0,0,0,-3.9705894,0,0,0,0,-0.85197827,-0.24940567,-11.95971,-32.69664,-18.804765,-4.48108,-0.016852271,0,0,0,0,0,0,0,0,0,-7.4203418,-26.42773,-64.546715,-30.579735,-7.1828428,-0.62143049,0,0,0,0,0,0,0,0,-4.2751292,-12.414168,-7.5075054,-0.88965159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,-72.768415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64295371,-3.8027865,-6.0131285,-3.3099292,-0.087139101,0,0,0,0,-3.9656549,0,0,0,0,-0.85091947,-0.24909572,-11.944847,-32.656007,-18.781395,-4.4755111,-0.016831327,0,0,0,0,0,0,0,0,0,-7.4111202,-26.394887,-64.466499,-30.541733,-7.1739164,-0.62065821,0,0,0,0,0,0,0,0,-4.2698163,-12.39874,-7.4981755,-0.88854597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-72.67787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64215369,-3.7980547,-6.0056464,-3.3058107,-0.087030674,0,0,0,0,-3.9607205,0,0,0,0,-0.84986068,-0.24878577,-11.929984,-32.615373,-18.758026,-4.4699422,-0.016810384,0,0,0,0,0,0,0,0,0,-7.4018986,-26.362044,-64.386284,-30.50373,-7.1649899,-0.61988592,0,0,0,0,0,0,0,0,-4.2645034,-12.383313,-7.4888455,-0.88744036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
