Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa)
108,-95.1425,0,0,0,0,0,0,0,0,-15.68406,-9.4624142,0,0,0,0,0,-17.663849,-70.033711,-69.742338,0,0,0,0,0,-1.7834745,-11.612206,0,0,0,0,0,0,0,0,0
109,-95.134003,0,0,0,0,0,0,0,0,-15.682659,-9.4615691,0,0,0,0,0,-17.662271,-70.027456,-69.736109,0,0,0,0,0,-1.7833152,-11.611169,0,0,0,0,0,0,0,0,0
110,-95.125505,0,0,0,0,0,0,0,0,-15.681258,-9.4607239,0,0,0,0,0,-17.660693,-70.021201,-69.72988,0,0,0,0,0,-1.7831559,-11.610132,0,0,0,0,0,0,0,0,0
111,-95.117007,0,0,0,0,0,0,0,0,-15.679858,-9.4598788,0,0,0,0,0,-17.659116,-70.014946,-69.723651,0,0,0,0,0,-1.7829967,-11.609095,0,0,0,0,0,0,0,0,0
112,-95.108509,0,0,0,0,0,0,0,0,-15.678457,-9.4590336,0,0,0,0,0,-17.657538,-70.008691,-69.717422,0,0,0,0,0,-1.7828374,-11.608058,0,0,0,0,0,0,0,0,0
113,-95.100012,0,0,0,0,0,0,0,0,-15.677056,-9.4581885,0,0,0,0,0,-17.65596,-70.002435,-69.711192,0,0,0,0,0,-1.7826781,-11.60702,0,0,0,0,0,0,0,0,0
114,-95.091514,0,0,0,0,0,0,0,0,-15.675655,-9.4573434,0,0,0,0,0,-17.654383,-69.99618,-69.704963,0,0,0,0,0,-1.7825188,-11.605983,0,0,0,0,0,0,0,0,0
115,-95.083016,0,0,0,0,0,0,0,0,-15.674254,-9.4564982,0,0,0,0,0,-17.652805,-69.989925,-69.698734,0,0,0,0,0,-1.7823595,-11.604946,0,0,0,0,0,0,0,0,0
116,-95.074519,0,0,0,0,0,0,0,0,-15.672853,-9.4556531,0,0,0,0,0,-17.651227,-69.98367,-69.692505,0,0,0,0,0,-1.7822002,-11.603909,0,0,0,0,0,0,0,0,0
117,-95.066021,0,0,0,0,0,0,0,0,-15.671453,-9.4548079,0,0,0,0,0,-17.64965,-69.977415,-69.686276,0,0,0,0,0,-1.7820409,-11.602872,0,0,0,0,0,0,0,0,0
118,-95.057523,0,0,0,0,0,0,0,0,-15.670052,-9.4539628,0,0,0,0,0,-17.648072,-69.97116,-69.680047,0,0,0,0,0,-1.7818816,-11.601835,0,0,0,0,0,0,0,0,0
119,-95.049026,0,0,0,0,0,0,0,0,-15.668651,-9.4531177,0,0,0,0,0,-17.646494,-69.964905,-69.673818,0,0,0,0,0,-1.7817223,-11.600797,0,0,0,0,0,0,0,0,0
120,-95.040528,0,0,0,0,0,0,0,0,-15.66725,-9.4522725,0,0,0,0,0,-17.644917,-69.95865,-69.667589,0,0,0,0,0,-1.781563,-11.59976,0,0,0,0,0,0,0,0,0
121,-95.03203,0,0,0,0,0,0,0,0,-15.665849,-9.4514274,0,0,0,0,0,-17.643339,-69.952395,-69.66136,0,0,0,0,0,-1.7814037,-11.598723,0,0,0,0,0,0,0,0,0
122,-95.023533,0,0,0,0,0,0,0,0,-15.664448,-9.4505822,0,0,0,0,0,-17.641761,-69.94614,-69.655131,0,0,0,0,0,-1.7812444,-11.597686,0,0,0,0,0,0,0,0,0
123,-95.015035,0,0,0,0,0,0,0,0,-15.663048,-9.4497371,0,0,0,0,0,-17.640184,-69.939885,-69.648902,0,0,0,0,0,-1.7810852,-11.596649,0,0,0,0,0,0,0,0,0
124,-95.006537,0,0,0,0,0,0,0,0,-15.661647,-9.448892,0,0,0,0,0,-17.638606,-69.933629,-69.642673,0,0,0,0,0,-1.7809259,-11.595612,0,0,0,0,0,0,0,0,0
125,-94.99804,0,0,0,0,0,0,0,0,-15.660246,-9.4480468,0,0,0,0,0,-17.637029,-69.927374,-69.636444,0,0,0,0,0,-1.7807666,-11.594575,0,0,0,0,0,0,0,0,0
126,-94.989542,0,0,0,0,0,0,0,0,-15.658845,-9.4472017,0,0,0,0,0,-17.635451,-69.921119,-69.630215,0,0,0,0,0,-1.7806073,-11.593537,0,0,0,0,0,0,0,0,0
127,-94.981044,0,0,0,0,0,0,0,0,-15.657444,-9.4463566,0,0,0,0,0,-17.633873,-69.914864,-69.623986,0,0,0,0,0,-1.780448,-11.5925,0,0,0,0,0,0,0,0,0
128,-94.972546,0,0,0,0,0,0,0,0,-15.656043,-9.4455114,0,0,0,0,0,-17.632296,-69.908609,-69.617757,0,0,0,0,0,-1.7802887,-11.591463,0,0,0,0,0,0,0,0,0
129,-94.964049,0,0,0,0,0,0,0,0,-15.654643,-9.4446663,0,0,0,0,0,-17.630718,-69.902354,-69.611527,0,0,0,0,0,-1.7801294,-11.590426,0,0,0,0,0,0,0,0,0
130,-94.955551,0,0,0,0,0,0,0,0,-15.653242,-9.4438211,0,0,0,0,0,-17.62914,-69.896099,-69.605298,0,0,0,0,0,-1.7799701,-11.589389,0,0,0,0,0,0,0,0,0
131,-94.947053,0,0,0,0,0,0,0,0,-15.651841,-9.442976,0,0,0,0,0,-17.627563,-69.889844,-69.599069,0,0,0,0,0,-1.7798108,-11.588352,0,0,0,0,0,0,0,0,0
132,-94.938556,0,0,0,0,0,0,0,0,-15.65044,-9.4421309,0,0,0,0,0,-17.625985,-69.883589,-69.59284,0,0,0,0,0,-1.7796515,-11.587315,0,0,0,0,0,0,0,0,0
133,-94.930058,0,0,0,0,0,0,0,0,-15.649039,-9.4412857,0,0,0,0,0,-17.624407,-69.877334,-69.586611,0,0,0,0,0,-1.7794922,-11.586277,0,0,0,0,0,0,0,0,0
134,-94.92156,0,0,0,0,0,0,0,0,-15.647639,-9.4404406,0,0,0,0,0,-17.62283,-69.871079,-69.580382,0,0,0,0,0,-1.7793329,-11.58524,0,0,0,0,0,0,0,0,0
135,-94.913063,0,0,0,0,0,0,0,0,-15.646238,-9.4395954,0,0,0,0,0,-17.621252,-69.864824,-69.574153,0,0,0,0,0,-1.7791737,-11.584203,0,0,0,0,0,0,0,0,0
136,-94.904565,0,0,0,0,0,0,0,0,-15.644837,-9.4387503,0,0,0,0,0,-17.619674,-69.858568,-69.567924,0,0,0,0,0,-1.7790144,-11.583166,0,0,0,0,0,0,0,0,0
137,-94.896067,0,0,0,0,0,0,0,0,-15.643436,-9.4379052,0,0,0,0,0,-17.618097,-69.852313,-69.561695,0,0,0,0,0,-1.7788551,-11.582129,0,0,0,0,0,0,0,0,0
138,-94.88757,0,0,0,0,0,0,0,0,-15.642035,-9.43706,0,0,0,0,0,-17.616519,-69.846058,-69.555466,0,0,0,0,0,-1.7786958,-11.581092,0,0,0,0,0,0,0,0,0
139,-94.879072,0,0,0,0,0,0,0,0,-15.640634,-9.4362149,0,0,0,0,0,-17.614941,-69.839803,-69.549237,0,0,0,0,0,-1.7785365,-11.580055,0,0,0,0,0,0,0,0,0
140,-94.870574,0,0,0,0,0,0,0,0,-15.639234,-9.4353697,0,0,0,0,0,-17.613364,-69.833548,-69.543008,0,0,0,0,0,-1.7783772,-11.579017,0,0,0,0,0,0,0,0,0
141,-94.804125,0,0,0,0,0,0,0,0,-15.62828,-9.4287611,0,0,0,0,0,-17.601027,-69.784636,-69.494299,0,0,0,0,0,-1.7771316,-11.570907,0,0,0,0,0,0,0,0,0
142,-94.73767,0,0,0,0,0,0,0,0,-15.617325,-9.4221518,0,0,0,0,0,-17.588689,-69.735719,-69.445585,0,0,0,0,0,-1.7758859,-11.562796,0,0,0,0,0,0,0,0,0
143,-94.671215,0,0,0,0,0,0,0,0,-15.60637,-9.4155425,0,0,0,0,0,-17.576351,-69.686802,-69.396872,0,0,0,0,0,-1.7746402,-11.554686,0,0,0,0,0,0,0,0,0
144,-94.60476,0,0,0,0,0,0,0,0,-15.595415,-9.4089332,0,0,0,0,0,-17.564014,-69.637885,-69.348158,0,0,0,0,0,-1.7733944,-11.546575,0,0,0,0,0,0,0,0,0
145,-94.538306,0,0,0,0,0,0,0,0,-15.58446,-9.4023239,0,0,0,0,0,-17.551676,-69.588968,-69.299445,0,0,0,0,0,-1.7721487,-11.538464,0,0,0,0,0,0,0,0,0
146,-94.471851,0,0,0,0,0,0,0,0,-15.573505,-9.3957146,0,0,0,0,0,-17.539338,-69.540051,-69.250731,0,0,0,0,0,-1.770903,-11.530353,0,0,0,0,0,0,0,0,0
147,-94.405396,0,0,0,0,0,0,0,0,-15.56255,-9.3891053,0,0,0,0,0,-17.527,-69.491134,-69.202018,0,0,0,0,0,-1.7696573,-11.522242,0,0,0,0,0,0,0,0,0
148,-94.338941,0,0,0,0,0,0,0,0,-15.551595,-9.382496,0,0,0,0,0,-17.514662,-69.442217,-69.153304,0,0,0,0,0,-1.7684116,-11.514131,0,0,0,0,0,0,0,0,0
149,-94.272486,0,0,0,0,0,0,0,0,-15.54064,-9.3758868,0,0,0,0,0,-17.502325,-69.3933,-69.104591,0,0,0,0,0,-1.7671659,-11.50602,0,0,0,0,0,0,0,0,0
150,-94.206031,0,0,0,0,0,0,0,0,-15.529685,-9.3692775,0,0,0,0,0,-17.489987,-69.344382,-69.055877,0,0,0,0,0,-1.7659201,-11.497909,0,0,0,0,0,0,0,0,0
151,-94.139576,0,0,0,0,0,0,0,0,-15.51873,-9.3626682,0,0,0,0,0,-17.477649,-69.295465,-69.007164,0,0,0,0,0,-1.7646744,-11.489799,0,0,0,0,0,0,0,0,0
152,-94.073121,0,0,0,0,0,0,0,0,-15.507775,-9.3560589,0,0,0,0,0,-17.465311,-69.246548,-68.95845,0,0,0,0,0,-1.7634287,-11.481688,0,0,0,0,0,0,0,0,0
153,-94.006666,0,0,0,0,0,0,0,0,-15.49682,-9.3494496,0,0,0,0,0,-17.452973,-69.197631,-68.909737,0,0,0,0,0,-1.762183,-11.473577,0,0,0,0,0,0,0,0,0
154,-93.940211,0,0,0,0,0,0,0,0,-15.485865,-9.3428403,0,0,0,0,0,-17.440635,-69.148714,-68.861023,0,0,0,0,0,-1.7609373,-11.465466,0,0,0,0,0,0,0,0,0
155,-93.873756,0,0,0,0,0,0,0,0,-15.47491,-9.336231,0,0,0,0,0,-17.428298,-69.099797,-68.81231,0,0,0,0,0,-1.7596915,-11.457355,0,0,0,0,0,0,0,0,0
156,-93.807301,0,0,0,0,0,0,0,0,-15.463955,-9.3296217,0,0,0,0,0,-17.41596,-69.05088,-68.763596,0,0,0,0,0,-1.7584458,-11.449244,0,0,0,0,0,0,0,0,0
157,-93.740846,0,0,0,0,0,0,0,0,-15.453,-9.3230124,0,0,0,0,0,-17.403622,-69.001963,-68.714883,0,0,0,0,0,-1.7572001,-11.441133,0,0,0,0,0,0,0,0,0
158,-93.674391,0,0,0,0,0,0,0,0,-15.442045,-9.3164032,0,0,0,0,0,-17.391284,-68.953046,-68.666169,0,0,0,0,0,-1.7559544,-11.433022,0,0,0,0,0,0,0,0,0
159,-93.607936,0,0,0,0,0,0,0,0,-15.43109,-9.3097939,0,0,0,0,0,-17.378946,-68.904129,-68.617456,0,0,0,0,0,-1.7547087,-11.424912,0,0,0,0,0,0,0,0,0
160,-93.541481,0,0,0,0,0,0,0,0,-15.420135,-9.3031846,0,0,0,0,0,-17.366609,-68.855212,-68.568742,0,0,0,0,0,-1.753463,-11.416801,0,0,0,0,0,0,0,0,0
161,-93.475026,0,0,0,0,0,0,0,0,-15.40918,-9.2965753,0,0,0,0,0,-17.354271,-68.806295,-68.520029,0,0,0,0,0,-1.7522172,-11.40869,0,0,0,0,0,0,0,0,0
162,-93.408571,0,0,0,0,0,0,0,0,-15.398225,-9.289966,0,0,0,0,0,-17.341933,-68.757378,-68.471315,0,0,0,0,0,-1.7509715,-11.400579,0,0,0,0,0,0,0,0,0
163,-93.342117,0,0,0,0,0,0,0,0,-15.38727,-9.2833567,0,0,0,0,0,-17.329595,-68.708461,-68.422602,0,0,0,0,0,-1.7497258,-11.392468,0,0,0,0,0,0,0,0,0
164,-93.275662,0,0,0,0,0,0,0,0,-15.376315,-9.2767474,0,0,0,0,0,-17.317257,-68.659544,-68.373888,0,0,0,0,0,-1.7484801,-11.384357,0,0,0,0,0,0,0,0,0
165,-93.209207,0,0,0,0,0,0,0,0,-15.36536,-9.2701381,0,0,0,0,0,-17.30492,-68.610627,-68.325175,0,0,0,0,0,-1.7472344,-11.376246,0,0,0,0,0,0,0,0,0
166,-93.142752,0,0,0,0,0,0,0,0,-15.354405,-9.2635289,0,0,0,0,0,-17.292582,-68.56171,-68.276461,0,0,0,0,0,-1.7459886,-11.368135,0,0,0,0,0,0,0,0,0
167,-93.076297,0,0,0,0,0,0,0,0,-15.34345,-9.2569196,0,0,0,0,0,-17.280244,-68.512793,-68.227748,0,0,0,0,0,-1.7447429,-11.360025,0,0,0,0,0,0,0,0,0
168,-93.009842,0,0,0,0,0,0,0,0,-15.332495,-9.2503103,0,0,0,0,0,-17.267906,-68.463876,-68.179034,0,0,0,0,0,-1.7434972,-11.351914,0,0,0,0,0,0,0,0,0
169,-92.943387,0,0,0,0,0,0,0,0,-15.32154,-9.243701,0,0,0,0,0,-17.255568,-68.414959,-68.130321,0,0,0,0,0,-1.7422515,-11.343803,0,0,0,0,0,0,0,0,0
170,-92.876932,0,0,0,0,0,0,0,0,-15.310585,-9.2370917,0,0,0,0,0,-17.243231,-68.366042,-68.081608,0,0,0,0,0,-1.7410058,-11.335692,0,0,0,0,0,0,0,0,0
171,-92.810477,0,0,0,0,0,0,0,0,-15.29963,-9.2304824,0,0,0,0,0,-17.230893,-68.317125,-68.032894,0,0,0,0,0,-1.7397601,-11.327581,0,0,0,0,0,0,0,0,0
172,-92.744022,0,0,0,0,0,0,0,0,-15.288675,-9.2238731,0,0,0,0,0,-17.218555,-68.268208,-67.984181,0,0,0,0,0,-1.7385143,-11.31947,0,0,0,0,0,0,0,0,0
173,-92.677567,0,0,0,0,0,0,0,0,-15.277721,-9.2172638,0,0,0,0,0,-17.206217,-68.219291,-67.935467,0,0,0,0,0,-1.7372686,-11.311359,0,0,0,0,0,0,0,0,0
174,-92.611112,0,0,0,0,0,0,0,0,-15.266766,-9.2106545,0,0,0,0,0,-17.193879,-68.170374,-67.886754,0,0,0,0,0,-1.7360229,-11.303249,0,0,0,0,0,0,0,0,0
175,-92.544657,0,0,0,0,0,0,0,0,-15.255811,-9.2040453,0,0,0,0,0,-17.181541,-68.121457,-67.83804,0,0,0,0,0,-1.7347772,-11.295138,0,0,0,0,0,0,0,0,0
176,-92.478202,0,0,0,0,0,0,0,0,-15.244856,-9.197436,0,0,0,0,0,-17.169204,-68.07254,-67.789327,0,0,0,0,0,-1.7335315,-11.287027,0,0,0,0,0,0,0,0,0
177,-92.411747,0,0,0,0,0,0,0,0,-15.233901,-9.1908267,0,0,0,0,0,-17.156866,-68.023623,-67.740613,0,0,0,0,0,-1.7322858,-11.278916,0,0,0,0,0,0,0,0,0
178,-92.345292,0,0,0,0,0,0,0,0,-15.222946,-9.1842174,0,0,0,0,0,-17.144528,-67.974706,-67.6919,0,0,0,0,0,-1.73104,-11.270805,0,0,0,0,0,0,0,0,0
179,-92.278837,0,0,0,0,0,0,0,0,-15.211991,-9.1776081,0,0,0,0,0,-17.13219,-67.925789,-67.643186,0,0,0,0,0,-1.7297943,-11.262694,0,0,0,0,0,0,0,0,0
180,-92.212382,0,0,0,0,0,0,0,0,-15.201036,-9.1709988,0,0,0,0,0,-17.119852,-67.876872,-67.594473,0,0,0,0,0,-1.7285486,-11.254583,0,0,0,0,0,0,0,0,0
181,-92.145928,0,0,0,0,0,0,0,0,-15.190081,-9.1643895,0,0,0,0,0,-17.107515,-67.827955,-67.545759,0,0,0,0,0,-1.7273029,-11.246472,0,0,0,0,0,0,0,0,0
182,-92.079473,0,0,0,0,0,0,0,0,-15.179126,-9.1577802,0,0,0,0,0,-17.095177,-67.779038,-67.497046,0,0,0,0,0,-1.7260572,-11.238362,0,0,0,0,0,0,0,0,0
183,-92.013018,0,0,0,0,0,0,0,0,-15.168171,-9.1511709,0,0,0,0,0,-17.082839,-67.730121,-67.448332,0,0,0,0,0,-1.7248114,-11.230251,0,0,0,0,0,0,0,0,0
184,-91.946563,0,0,0,0,0,0,0,0,-15.157216,-9.1445617,0,0,0,0,0,-17.070501,-67.681204,-67.399619,0,0,0,0,0,-1.7235657,-11.22214,0,0,0,0,0,0,0,0,0
185,-91.880108,0,0,0,0,0,0,0,0,-15.146261,-9.1379524,0,0,0,0,0,-17.058163,-67.632287,-67.350905,0,0,0,0,0,-1.72232,-11.214029,0,0,0,0,0,0,0,0,0
186,-91.813653,0,0,0,0,0,0,0,0,-15.135306,-9.1313431,0,0,0,0,0,-17.045826,-67.58337,-67.302192,0,0,0,0,0,-1.7210743,-11.205918,0,0,0,0,0,0,0,0,0
187,-91.747198,0,0,0,0,0,0,0,0,-15.124351,-9.1247338,0,0,0,0,0,-17.033488,-67.534453,-67.253478,0,0,0,0,0,-1.7198286,-11.197807,0,0,0,0,0,0,0,0,0
188,-91.680743,0,0,0,0,0,0,0,0,-15.113396,-9.1181245,0,0,0,0,0,-17.02115,-67.485536,-67.204765,0,0,0,0,0,-1.7185829,-11.189696,0,0,0,0,0,0,0,0,0
189,-91.614288,0,0,0,0,0,0,0,0,-15.102441,-9.1115152,0,0,0,0,0,-17.008812,-67.436619,-67.156051,0,0,0,0,0,-1.7173371,-11.181585,0,0,0,0,0,0,0,0,0
190,-91.547833,0,0,0,0,0,0,0,0,-15.091486,-9.1049059,0,0,0,0,0,-16.996474,-67.387702,-67.107338,0,0,0,0,0,-1.7160914,-11.173475,0,0,0,0,0,0,0,0,0
191,-91.481378,0,0,0,0,0,0,0,0,-15.080531,-9.0982966,0,0,0,0,0,-16.984137,-67.338785,-67.058624,0,0,0,0,0,-1.7148457,-11.165364,0,0,0,0,0,0,0,0,0
192,-91.414923,0,0,0,0,0,0,0,0,-15.069576,-9.0916874,0,0,0,0,0,-16.971799,-67.289868,-67.009911,0,0,0,0,0,-1.7136,-11.157253,0,0,0,0,0,0,0,0,0
193,-91.348468,0,0,0,0,0,0,0,0,-15.058621,-9.0850781,0,0,0,0,0,-16.959461,-67.240951,-66.961197,0,0,0,0,0,-1.7123543,-11.149142,0,0,0,0,0,0,0,0,0
194,-91.282013,0,0,0,0,0,0,0,0,-15.047666,-9.0784688,0,0,0,0,0,-16.947123,-67.192034,-66.912484,0,0,0,0,0,-1.7111086,-11.141031,0,0,0,0,0,0,0,0,0
195,-91.215558,0,0,0,0,0,0,0,0,-15.036711,-9.0718595,0,0,0,0,0,-16.934785,-67.143117,-66.86377,0,0,0,0,0,-1.7098628,-11.13292,0,0,0,0,0,0,0,0,0
196,-91.149103,0,0,0,0,0,0,0,0,-15.025756,-9.0652502,0,0,0,0,0,-16.922447,-67.0942,-66.815057,0,0,0,0,0,-1.7086171,-11.124809,0,0,0,0,0,0,0,0,0
197,-91.082648,0,0,0,0,0,0,0,0,-15.014801,-9.0586409,0,0,0,0,0,-16.91011,-67.045283,-66.766343,0,0,0,0,0,-1.7073714,-11.116698,0,0,0,0,0,0,0,0,0
198,-91.016193,0,0,0,0,0,0,0,0,-15.003846,-9.0520316,0,0,0,0,0,-16.897772,-66.996366,-66.71763,0,0,0,0,0,-1.7061257,-11.108588,0,0,0,0,0,0,0,0,0
199,-90.949738,0,0,0,0,0,0,0,0,-14.992891,-9.0454223,0,0,0,0,0,-16.885434,-66.947449,-66.668916,0,0,0,0,0,-1.70488,-11.100477,0,0,0,0,0,0,0,0,0
200,-90.883284,0,0,0,0,0,0,0,0,-14.981936,-9.038813,0,0,0,0,0,-16.873096,-66.898532,-66.620203,0,0,0,0,0,-1.7036342,-11.092366,0,0,0,0,0,0,0,0,0
201,-90.816829,0,0,0,0,0,0,0,0,-14.970981,-9.0322038,0,0,0,0,0,-16.860758,-66.849615,-66.571489,0,0,0,0,0,-1.7023885,-11.084255,0,0,0,0,0,0,0,0,0
202,-90.750374,0,0,0,0,0,0,0,0,-14.960026,-9.0255945,0,0,0,0,0,-16.848421,-66.800698,-66.522776,0,0,0,0,0,-1.7011428,-11.076144,0,0,0,0,0,0,0,0,0
203,-90.683919,0,0,0,0,0,0,0,0,-14.949071,-9.0189852,0,0,0,0,0,-16.836083,-66.751781,-66.474062,0,0,0,0,0,-1.6998971,-11.068033,0,0,0,0,0,0,0,0,0
204,-90.617464,0,0,0,0,0,0,0,0,-14.938116,-9.0123759,0,0,0,0,0,-16.823745,-66.702864,-66.425349,0,0,0,0,0,-1.6986514,-11.059922,0,0,0,0,0,0,0,0,0
205,-90.551009,0,0,0,0,0,0,0,0,-14.927161,-9.0057666,0,0,0,0,0,-16.811407,-66.653947,-66.376635,0,0,0,0,0,-1.6974057,-11.051812,0,0,0,0,0,0,0,0,0
206,-90.484554,0,0,0,0,0,0,0,0,-14.916206,-8.9991573,0,0,0,0,0,-16.799069,-66.60503,-66.327922,0,0,0,0,0,-1.6961599,-11.043701,0,0,0,0,0,0,0,0,0
207,-90.418099,0,0,0,0,0,0,0,0,-14.905251,-8.992548,0,0,0,0,0,-16.786732,-66.556113,-66.279208,0,0,0,0,0,-1.6949142,-11.03559,0,0,0,0,0,0,0,0,0
208,-90.351644,0,0,0,0,0,0,0,0,-14.894297,-8.9859387,0,0,0,0,0,-16.774394,-66.507196,-66.230495,0,0,0,0,0,-1.6936685,-11.027479,0,0,0,0,0,0,0,0,0
209,-90.285189,0,0,0,0,0,0,0,0,-14.883342,-8.9793295,0,0,0,0,0,-16.762056,-66.458279,-66.181781,0,0,0,0,0,-1.6924228,-11.019368,0,0,0,0,0,0,0,0,0
210,-90.218734,0,0,0,0,0,0,0,0,-14.872387,-8.9727202,0,0,0,0,0,-16.749718,-66.409362,-66.133068,0,0,0,0,0,-1.6911771,-11.011257,0,0,0,0,0,0,0,0,0
211,-90.152279,0,0,0,0,0,0,0,0,-14.861432,-8.9661109,0,0,0,0,0,-16.73738,-66.360445,-66.084354,0,0,0,0,0,-1.6899313,-11.003146,0,0,0,0,0,0,0,0,0
212,-90.085824,0,0,0,0,0,0,0,0,-14.850477,-8.9595016,0,0,0,0,0,-16.725043,-66.311528,-66.035641,0,0,0,0,0,-1.6886856,-10.995035,0,0,0,0,0,0,0,0,0
213,-90.019369,0,0,0,0,0,0,0,0,-14.839522,-8.9528923,0,0,0,0,0,-16.712705,-66.262611,-65.986927,0,0,0,0,0,-1.6874399,-10.986925,0,0,0,0,0,0,0,0,0
214,-89.952914,0,0,0,0,0,0,0,0,-14.828567,-8.946283,0,0,0,0,0,-16.700367,-66.213694,-65.938214,0,0,0,0,0,-1.6861942,-10.978814,0,0,0,0,0,0,0,0,0
215,-89.886459,0,0,0,0,0,0,0,0,-14.817612,-8.9396737,0,0,0,0,0,-16.688029,-66.164777,-65.8895,0,0,0,0,0,-1.6849485,-10.970703,0,0,0,0,0,0,0,0,0
216,-89.820004,0,0,0,0,0,0,0,0,-14.806657,-8.9330644,0,0,0,0,0,-16.675691,-66.11586,-65.840787,0,0,0,0,0,-1.6837028,-10.962592,0,0,0,0,0,0,0,0,0
217,-89.753549,0,0,0,0,0,0,0,0,-14.795702,-8.9264551,0,0,0,0,0,-16.663353,-66.066943,-65.792073,0,0,0,0,0,-1.682457,-10.954481,0,0,0,0,0,0,0,0,0
218,-89.687095,0,0,0,0,0,0,0,0,-14.784747,-8.9198459,0,0,0,0,0,-16.651016,-66.018026,-65.74336,0,0,0,0,0,-1.6812113,-10.94637,0,0,0,0,0,0,0,0,0
219,-89.62064,0,0,0,0,0,0,0,0,-14.773792,-8.9132366,0,0,0,0,0,-16.638678,-65.969109,-65.694646,0,0,0,0,0,-1.6799656,-10.938259,0,0,0,0,0,0,0,0,0
220,-89.554185,0,0,0,0,0,0,0,0,-14.762837,-8.9066273,0,0,0,0,0,-16.62634,-65.920192,-65.645933,0,0,0,0,0,-1.6787199,-10.930148,0,0,0,0,0,0,0,0,0
221,-89.48773,0,0,0,0,0,0,0,0,-14.751882,-8.900018,0,0,0,0,0,-16.614002,-65.871275,-65.597219,0,0,0,0,0,-1.6774742,-10.922038,0,0,0,0,0,0,0,0,0
222,-89.421275,0,0,0,0,0,0,0,0,-14.740927,-8.8934087,0,0,0,0,0,-16.601664,-65.822358,-65.548506,0,0,0,0,0,-1.6762285,-10.913927,0,0,0,0,0,0,0,0,0
223,-89.35482,0,0,0,0,0,0,0,0,-14.729972,-8.8867994,0,0,0,0,0,-16.589327,-65.773441,-65.499793,0,0,0,0,0,-1.6749827,-10.905816,0,0,0,0,0,0,0,0,0
224,-89.288365,0,0,0,0,0,0,0,0,-14.719017,-8.8801901,0,0,0,0,0,-16.576989,-65.724524,-65.451079,0,0,0,0,0,-1.673737,-10.897705,0,0,0,0,0,0,0,0,0
225,-89.22191,0,0,0,0,0,0,0,0,-14.708062,-8.8735808,0,0,0,0,0,-16.564651,-65.675607,-65.402366,0,0,0,0,0,-1.6724913,-10.889594,0,0,0,0,0,0,0,0,0
226,-89.155455,0,0,0,0,0,0,0,0,-14.697107,-8.8669715,0,0,0,0,0,-16.552313,-65.62669,-65.353652,0,0,0,0,0,-1.6712456,-10.881483,0,0,0,0,0,0,0,0,0
227,-89.089,0,0,0,0,0,0,0,0,-14.686152,-8.8603623,0,0,0,0,0,-16.539975,-65.577773,-65.304939,0,0,0,0,0,-1.6699999,-10.873372,0,0,0,0,0,0,0,0,0
228,-89.022545,0,0,0,0,0,0,0,0,-14.675197,-8.853753,0,0,0,0,0,-16.527638,-65.528856,-65.256225,0,0,0,0,0,-1.6687541,-10.865261,0,0,0,0,0,0,0,0,0
229,-88.95609,0,0,0,0,0,0,0,0,-14.664242,-8.8471437,0,0,0,0,0,-16.5153,-65.479939,-65.207512,0,0,0,0,0,-1.6675084,-10.857151,0,0,0,0,0,0,0,0,0
230,-88.889635,0,0,0,0,0,0,0,0,-14.653287,-8.8405344,0,0,0,0,0,-16.502962,-65.431022,-65.158798,0,0,0,0,0,-1.6662627,-10.84904,0,0,0,0,0,0,0,0,0
231,-88.82318,0,0,0,0,0,0,0,0,-14.642332,-8.8339251,0,0,0,0,0,-16.490624,-65.382105,-65.110085,0,0,0,0,0,-1.665017,-10.840929,0,0,0,0,0,0,0,0,0
232,-88.756725,0,0,0,0,0,0,0,0,-14.631377,-8.8273158,0,0,0,0,0,-16.478286,-65.333188,-65.061371,0,0,0,0,0,-1.6637713,-10.832818,0,0,0,0,0,0,0,0,0
233,-88.69027,0,0,0,0,0,0,0,0,-14.620422,-8.8207065,0,0,0,0,0,-16.465948,-65.284271,-65.012658,0,0,0,0,0,-1.6625256,-10.824707,0,0,0,0,0,0,0,0,0
234,-88.623815,0,0,0,0,0,0,0,0,-14.609467,-8.8140972,0,0,0,0,0,-16.453611,-65.235354,-64.963944,0,0,0,0,0,-1.6612798,-10.816596,0,0,0,0,0,0,0,0,0
