Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa)
1625,384.75387,0,0,0,0,0,0,61.95479,238.04597,0,0,0,0,0,0,0,0
1626,384.74873,0,0,0,0,0,0,61.953962,238.04279,0,0,0,0,0,0,0,0
1627,384.74359,0,0,0,0,0,0,61.953135,238.03961,0,0,0,0,0,0,0,0
1628,384.73845,0,0,0,0,0,0,61.952307,238.03643,0,0,0,0,0,0,0,0
1629,384.73331,0,0,0,0,0,0,61.951479,238.03325,0,0,0,0,0,0,0,0
1630,384.72817,0,0,0,0,0,0,61.950652,238.03007,0,0,0,0,0,0,0,0
1631,384.72303,0,0,0,0,0,0,61.949824,238.02689,0,0,0,0,0,0,0,0
1632,384.71789,0,0,0,0,0,0,61.948996,238.02371,0,0,0,0,0,0,0,0
1633,384.71275,0,0,0,0,0,0,61.948169,238.02053,0,0,0,0,0,0,0,0
1634,384.70761,0,0,0,0,0,0,61.947341,238.01735,0,0,0,0,0,0,0,0
1635,384.70247,0,0,0,0,0,0,61.946513,238.01417,0,0,0,0,0,0,0,0
1636,384.69733,0,0,0,0,0,0,61.945686,238.01099,0,0,0,0,0,0,0,0
1637,384.69219,0,0,0,0,0,0,61.944858,238.00781,0,0,0,0,0,0,0,0
1638,384.68705,0,0,0,0,0,0,61.94403,238.00463,0,0,0,0,0,0,0,0
1639,384.68191,0,0,0,0,0,0,61.943203,238.00145,0,0,0,0,0,0,0,0
1640,384.67677,0,0,0,0,0,0,61.942375,237.99827,0,0,0,0,0,0,0,0
1641,384.67163,0,0,0,0,0,0,61.941547,237.99509,0,0,0,0,0,0,0,0
1642,384.66649,0,0,0,0,0,0,61.94072,237.99191,0,0,0,0,0,0,0,0
1643,384.66135,0,0,0,0,0,0,61.939892,237.98873,0,0,0,0,0,0,0,0
1644,384.65621,0,0,0,0,0,0,61.939064,237.98555,0,0,0,0,0,0,0,0
1645,384.65107,0,0,0,0,0,0,61.938237,237.98237,0,0,0,0,0,0,0,0
1646,384.64593,0,0,0,0,0,0,61.937409,237.97919,0,0,0,0,0,0,0,0
1647,384.64079,0,0,0,0,0,0,61.936581,237.97601,0,0,0,0,0,0,0,0
1648,384.63565,0,0,0,0,0,0,61.935754,237.97283,0,0,0,0,0,0,0,0
1649,384.63051,0,0,0,0,0,0,61.934926,237.96965,0,0,0,0,0,0,0,0
1650,384.62537,0,0,0,0,0,0,61.934098,237.96647,0,0,0,0,0,0,0,0
1651,384.62023,0,0,0,0,0,0,61.933271,237.96328,0,0,0,0,0,0,0,0
1652,384.61509,0,0,0,0,0,0,61.932443,237.9601,0,0,0,0,0,0,0,0
1653,384.60995,0,0,0,0,0,0,61.931615,237.95692,0,0,0,0,0,0,0,0
1654,384.60481,0,0,0,0,0,0,61.930788,237.95374,0,0,0,0,0,0,0,0
1655,384.59967,0,0,0,0,0,0,61.92996,237.95056,0,0,0,0,0,0,0,0
1656,384.59453,0,0,0,0,0,0,61.929132,237.94738,0,0,0,0,0,0,0,0
1657,384.58939,0,0,0,0,0,0,61.928305,237.9442,0,0,0,0,0,0,0,0
1658,384.58425,0,0,0,0,0,0,61.927477,237.94102,0,0,0,0,0,0,0,0
1659,384.57911,0,0,0,0,0,0,61.926649,237.93784,0,0,0,0,0,0,0,0
1660,384.57397,0,0,0,0,0,0,61.925822,237.93466,0,0,0,0,0,0,0,0
1661,384.56883,0,0,0,0,0,0,61.924994,237.93148,0,0,0,0,0,0,0,0
1662,384.56369,0,0,0,0,0,0,61.924166,237.9283,0,0,0,0,0,0,0,0
1663,384.55855,0,0,0,0,0,0,61.923339,237.92512,0,0,0,0,0,0,0,0
1664,384.55341,0,0,0,0,0,0,61.922511,237.92194,0,0,0,0,0,0,0,0
1665,384.54827,0,0,0,0,0,0,61.921683,237.91876,0,0,0,0,0,0,0,0
1666,384.54313,0,0,0,0,0,0,61.920856,237.91558,0,0,0,0,0,0,0,0
1667,384.53799,0,0,0,0,0,0,61.920028,237.9124,0,0,0,0,0,0,0,0
1668,384.53285,0,0,0,0,0,0,61.9192,237.90922,0,0,0,0,0,0,0,0
1669,384.52771,0,0,0,0,0,0,61.918373,237.90604,0,0,0,0,0,0,0,0
1670,384.52257,0,0,0,0,0,0,61.917545,237.90286,0,0,0,0,0,0,0,0
1671,384.51743,0,0,0,0,0,0,61.916717,237.89968,0,0,0,0,0,0,0,0
1672,384.51229,0,0,0,0,0,0,61.91589,237.8965,0,0,0,0,0,0,0,0
1673,384.50715,0,0,0,0,0,0,61.915062,237.89332,0,0,0,0,0,0,0,0
1674,384.50201,0,0,0,0,0,0,61.914234,237.89014,0,0,0,0,0,0,0,0
1675,384.49687,0,0,0,0,0,0,61.913407,237.88696,0,0,0,0,0,0,0,0
1676,384.49173,0,0,0,0,0,0,61.912579,237.88378,0,0,0,0,0,0,0,0
1677,384.48659,0,0,0,0,0,0,61.911751,237.8806,0,0,0,0,0,0,0,0
1678,384.48145,0,0,0,0,0,0,61.910924,237.87742,0,0,0,0,0,0,0,0
1679,384.47631,0,0,0,0,0,0,61.910096,237.87424,0,0,0,0,0,0,0,0
1680,384.47117,0,0,0,0,0,0,61.909268,237.87106,0,0,0,0,0,0,0,0
1681,384.46603,0,0,0,0,0,0,61.908441,237.86788,0,0,0,0,0,0,0,0
1682,384.46089,0,0,0,0,0,0,61.907613,237.8647,0,0,0,0,0,0,0,0
1683,384.45575,0,0,0,0,0,0,61.906785,237.86152,0,0,0,0,0,0,0,0
1684,384.45061,0,0,0,0,0,0,61.905958,237.85834,0,0,0,0,0,0,0,0
1685,384.44547,0,0,0,0,0,0,61.90513,237.85516,0,0,0,0,0,0,0,0
1686,384.44033,0,0,0,0,0,0,61.904302,237.85198,0,0,0,0,0,0,0,0
1687,384.43519,0,0,0,0,0,0,61.903475,237.8488,0,0,0,0,0,0,0,0
1688,384.43005,0,0,0,0,0,0,61.902647,237.84562,0,0,0,0,0,0,0,0
1689,384.42491,0,0,0,0,0,0,61.90182,237.84244,0,0,0,0,0,0,0,0
1690,384.41977,0,0,0,0,0,0,61.900992,237.83926,0,0,0,0,0,0,0,0
1691,384.41463,0,0,0,0,0,0,61.900164,237.83608,0,0,0,0,0,0,0,0
1692,384.40949,0,0,0,0,0,0,61.899337,237.8329,0,0,0,0,0,0,0,0
1693,384.40435,0,0,0,0,0,0,61.898509,237.82972,0,0,0,0,0,0,0,0
1694,384.39921,0,0,0,0,0,0,61.897681,237.82654,0,0,0,0,0,0,0,0
1695,384.39407,0,0,0,0,0,0,61.896854,237.82336,0,0,0,0,0,0,0,0
1696,384.38893,0,0,0,0,0,0,61.896026,237.82018,0,0,0,0,0,0,0,0
1697,384.38379,0,0,0,0,0,0,61.895198,237.817,0,0,0,0,0,0,0,0
1698,384.37865,0,0,0,0,0,0,61.894371,237.81382,0,0,0,0,0,0,0,0
1699,384.37351,0,0,0,0,0,0,61.893543,237.81064,0,0,0,0,0,0,0,0
1700,384.36837,0,0,0,0,0,0,61.892715,237.80746,0,0,0,0,0,0,0,0
1701,384.36323,0,0,0,0,0,0,61.891888,237.80428,0,0,0,0,0,0,0,0
1702,384.35809,0,0,0,0,0,0,61.89106,237.8011,0,0,0,0,0,0,0,0
1703,384.35295,0,0,0,0,0,0,61.890232,237.79792,0,0,0,0,0,0,0,0
1704,384.34781,0,0,0,0,0,0,61.889405,237.79474,0,0,0,0,0,0,0,0
1705,384.3415,0,0,0,0,0,0,61.888388,237.79083,0,0,0,0,0,0,0,0
1706,384.33518,0,0,0,0,0,0,61.887371,237.78693,0,0,0,0,0,0,0,0
1707,384.32887,0,0,0,0,0,0,61.886354,237.78302,0,0,0,0,0,0,0,0
1708,384.32255,0,0,0,0,0,0,61.885337,237.77911,0,0,0,0,0,0,0,0
1709,384.31624,0,0,0,0,0,0,61.88432,237.7752,0,0,0,0,0,0,0,0
1710,384.30992,0,0,0,0,0,0,61.883303,237.7713,0,0,0,0,0,0,0,0
1711,384.30361,0,0,0,0,0,0,61.882286,237.76739,0,0,0,0,0,0,0,0
1712,384.29729,0,0,0,0,0,0,61.881269,237.76348,0,0,0,0,0,0,0,0
1713,384.29098,0,0,0,0,0,0,61.880252,237.75957,0,0,0,0,0,0,0,0
1714,384.28466,0,0,0,0,0,0,61.879235,237.75567,0,0,0,0,0,0,0,0
1715,384.27835,0,0,0,0,0,0,61.878218,237.75176,0,0,0,0,0,0,0,0
1716,384.27203,0,0,0,0,0,0,61.877201,237.74785,0,0,0,0,0,0,0,0
1717,384.26571,0,0,0,0,0,0,61.876184,237.74395,0,0,0,0,0,0,0,0
1718,384.2594,0,0,0,0,0,0,61.875168,237.74004,0,0,0,0,0,0,0,0
1719,384.25308,0,0,0,0,0,0,61.874151,237.73613,0,0,0,0,0,0,0,0
1720,384.24677,0,0,0,0,0,0,61.873134,237.73222,0,0,0,0,0,0,0,0
1721,384.24045,0,0,0,0,0,0,61.872117,237.72832,0,0,0,0,0,0,0,0
1722,384.23414,0,0,0,0,0,0,61.8711,237.72441,0,0,0,0,0,0,0,0
1723,384.22782,0,0,0,0,0,0,61.870083,237.7205,0,0,0,0,0,0,0,0
1724,384.22151,0,0,0,0,0,0,61.869066,237.71659,0,0,0,0,0,0,0,0
1725,384.21519,0,0,0,0,0,0,61.868049,237.71269,0,0,0,0,0,0,0,0
1726,384.20888,0,0,0,0,0,0,61.867032,237.70878,0,0,0,0,0,0,0,0
1727,384.20256,0,0,0,0,0,0,61.866015,237.70487,0,0,0,0,0,0,0,0
1728,384.19625,0,0,0,0,0,0,61.864998,237.70096,0,0,0,0,0,0,0,0
1729,384.18993,0,0,0,0,0,0,61.863981,237.69706,0,0,0,0,0,0,0,0
1730,384.18362,0,0,0,0,0,0,61.862964,237.69315,0,0,0,0,0,0,0,0
1731,384.1773,0,0,0,0,0,0,61.861948,237.68924,0,0,0,0,0,0,0,0
1732,384.17098,0,0,0,0,0,0,61.860931,237.68534,0,0,0,0,0,0,0,0
1733,384.16467,0,0,0,0,0,0,61.859914,237.68143,0,0,0,0,0,0,0,0
1734,384.15835,0,0,0,0,0,0,61.858897,237.67752,0,0,0,0,0,0,0,0
1735,384.15204,0,0,0,0,0,0,61.85788,237.67361,0,0,0,0,0,0,0,0
1736,384.14572,0,0,0,0,0,0,61.856863,237.66971,0,0,0,0,0,0,0,0
1737,384.13941,0,0,0,0,0,0,61.855846,237.6658,0,0,0,0,0,0,0,0
1738,384.13309,0,0,0,0,0,0,61.854829,237.66189,0,0,0,0,0,0,0,0
1739,384.12678,0,0,0,0,0,0,61.853812,237.65798,0,0,0,0,0,0,0,0
1740,384.12046,0,0,0,0,0,0,61.852795,237.65408,0,0,0,0,0,0,0,0
1741,384.11415,0,0,0,0,0,0,61.851778,237.65017,0,0,0,0,0,0,0,0
1742,384.10783,0,0,0,0,0,0,61.850761,237.64626,0,0,0,0,0,0,0,0
1743,384.10152,0,0,0,0,0,0,61.849744,237.64236,0,0,0,0,0,0,0,0
1744,384.0952,0,0,0,0,0,0,61.848727,237.63845,0,0,0,0,0,0,0,0
1745,384.08888,0,0,0,0,0,0,61.847711,237.63454,0,0,0,0,0,0,0,0
1746,384.08257,0,0,0,0,0,0,61.846694,237.63063,0,0,0,0,0,0,0,0
1747,384.07625,0,0,0,0,0,0,61.845677,237.62673,0,0,0,0,0,0,0,0
1748,384.06994,0,0,0,0,0,0,61.84466,237.62282,0,0,0,0,0,0,0,0
1749,384.06362,0,0,0,0,0,0,61.843643,237.61891,0,0,0,0,0,0,0,0
1750,384.05731,0,0,0,0,0,0,61.842626,237.615,0,0,0,0,0,0,0,0
1751,384.05099,0,0,0,0,0,0,61.841609,237.6111,0,0,0,0,0,0,0,0
1752,384.04468,0,0,0,0,0,0,61.840592,237.60719,0,0,0,0,0,0,0,0
1753,384.03836,0,0,0,0,0,0,61.839575,237.60328,0,0,0,0,0,0,0,0
1754,384.03205,0,0,0,0,0,0,61.838558,237.59938,0,0,0,0,0,0,0,0
1755,384.02573,0,0,0,0,0,0,61.837541,237.59547,0,0,0,0,0,0,0,0
1756,384.01942,0,0,0,0,0,0,61.836524,237.59156,0,0,0,0,0,0,0,0
1757,384.0131,0,0,0,0,0,0,61.835507,237.58765,0,0,0,0,0,0,0,0
1758,384.00679,0,0,0,0,0,0,61.83449,237.58375,0,0,0,0,0,0,0,0
1759,384.00047,0,0,0,0,0,0,61.833474,237.57984,0,0,0,0,0,0,0,0
1760,383.99415,0,0,0,0,0,0,61.832457,237.57593,0,0,0,0,0,0,0,0
1761,383.98784,0,0,0,0,0,0,61.83144,237.57202,0,0,0,0,0,0,0,0
1762,383.98152,0,0,0,0,0,0,61.830423,237.56812,0,0,0,0,0,0,0,0
1763,383.97521,0,0,0,0,0,0,61.829406,237.56421,0,0,0,0,0,0,0,0
1764,383.96889,0,0,0,0,0,0,61.828389,237.5603,0,0,0,0,0,0,0,0
1765,383.96258,0,0,0,0,0,0,61.827372,237.5564,0,0,0,0,0,0,0,0
1766,383.95626,0,0,0,0,0,0,61.826355,237.55249,0,0,0,0,0,0,0,0
1767,383.94995,0,0,0,0,0,0,61.825338,237.54858,0,0,0,0,0,0,0,0
1768,383.94363,0,0,0,0,0,0,61.824321,237.54467,0,0,0,0,0,0,0,0
1769,383.93732,0,0,0,0,0,0,61.823304,237.54077,0,0,0,0,0,0,0,0
1770,383.931,0,0,0,0,0,0,61.822287,237.53686,0,0,0,0,0,0,0,0
1771,383.92469,0,0,0,0,0,0,61.82127,237.53295,0,0,0,0,0,0,0,0
1772,383.91837,0,0,0,0,0,0,61.820253,237.52904,0,0,0,0,0,0,0,0
1773,383.91205,0,0,0,0,0,0,61.819237,237.52514,0,0,0,0,0,0,0,0
1774,383.90574,0,0,0,0,0,0,61.81822,237.52123,0,0,0,0,0,0,0,0
1775,383.89942,0,0,0,0,0,0,61.817203,237.51732,0,0,0,0,0,0,0,0
1776,383.89311,0,0,0,0,0,0,61.816186,237.51341,0,0,0,0,0,0,0,0
1777,383.88679,0,0,0,0,0,0,61.815169,237.50951,0,0,0,0,0,0,0,0
1778,383.88048,0,0,0,0,0,0,61.814152,237.5056,0,0,0,0,0,0,0,0
1779,383.87416,0,0,0,0,0,0,61.813135,237.50169,0,0,0,0,0,0,0,0
1780,383.86785,0,0,0,0,0,0,61.812118,237.49779,0,0,0,0,0,0,0,0
1781,383.86153,0,0,0,0,0,0,61.811101,237.49388,0,0,0,0,0,0,0,0
1782,383.85522,0,0,0,0,0,0,61.810084,237.48997,0,0,0,0,0,0,0,0
1783,383.8489,0,0,0,0,0,0,61.809067,237.48606,0,0,0,0,0,0,0,0
1784,383.84259,0,0,0,0,0,0,61.80805,237.48216,0,0,0,0,0,0,0,0
1785,383.83627,0,0,0,0,0,0,61.807033,237.47825,0,0,0,0,0,0,0,0
1786,383.82996,0,0,0,0,0,0,61.806016,237.47434,0,0,0,0,0,0,0,0
1787,383.82364,0,0,0,0,0,0,61.805,237.47043,0,0,0,0,0,0,0,0
1788,383.81732,0,0,0,0,0,0,61.803983,237.46653,0,0,0,0,0,0,0,0
1789,383.81101,0,0,0,0,0,0,61.802966,237.46262,0,0,0,0,0,0,0,0
1790,383.80469,0,0,0,0,0,0,61.801949,237.45871,0,0,0,0,0,0,0,0
1791,383.79838,0,0,0,0,0,0,61.800932,237.45481,0,0,0,0,0,0,0,0
1792,383.79206,0,0,0,0,0,0,61.799915,237.4509,0,0,0,0,0,0,0,0
1793,383.78575,0,0,0,0,0,0,61.798898,237.44699,0,0,0,0,0,0,0,0
1794,383.77943,0,0,0,0,0,0,61.797881,237.44308,0,0,0,0,0,0,0,0
1795,383.77312,0,0,0,0,0,0,61.796864,237.43918,0,0,0,0,0,0,0,0
1796,383.7668,0,0,0,0,0,0,61.795847,237.43527,0,0,0,0,0,0,0,0
1797,383.76049,0,0,0,0,0,0,61.79483,237.43136,0,0,0,0,0,0,0,0
1798,383.75417,0,0,0,0,0,0,61.793813,237.42745,0,0,0,0,0,0,0,0
1799,383.74786,0,0,0,0,0,0,61.792796,237.42355,0,0,0,0,0,0,0,0
1800,383.74154,0,0,0,0,0,0,61.79178,237.41964,0,0,0,0,0,0,0,0
1801,383.73522,0,0,0,0,0,0,61.790763,237.41573,0,0,0,0,0,0,0,0
1802,383.72891,0,0,0,0,0,0,61.789746,237.41183,0,0,0,0,0,0,0,0
1803,383.72259,0,0,0,0,0,0,61.788729,237.40792,0,0,0,0,0,0,0,0
1804,383.71628,0,0,0,0,0,0,61.787712,237.40401,0,0,0,0,0,0,0,0
1805,383.70996,0,0,0,0,0,0,61.786695,237.4001,0,0,0,0,0,0,0,0
1806,383.70365,0,0,0,0,0,0,61.785678,237.3962,0,0,0,0,0,0,0,0
1807,383.69733,0,0,0,0,0,0,61.784661,237.39229,0,0,0,0,0,0,0,0
1808,383.69102,0,0,0,0,0,0,61.783644,237.38838,0,0,0,0,0,0,0,0
1809,383.6847,0,0,0,0,0,0,61.782627,237.38447,0,0,0,0,0,0,0,0
1810,383.67839,0,0,0,0,0,0,61.78161,237.38057,0,0,0,0,0,0,0,0
1811,383.67207,0,0,0,0,0,0,61.780593,237.37666,0,0,0,0,0,0,0,0
1812,383.66576,0,0,0,0,0,0,61.779576,237.37275,0,0,0,0,0,0,0,0
1813,383.65944,0,0,0,0,0,0,61.778559,237.36885,0,0,0,0,0,0,0,0
1814,383.65707,0,0,0,0,0,0,61.778178,237.36738,0,0,0,0,0,0,0,0
1815,383.6547,0,0,0,0,0,0,61.777796,237.36591,0,0,0,0,0,0,0,0
1816,383.65233,0,0,0,0,0,0,61.777414,237.36444,0,0,0,0,0,0,0,0
1817,383.64996,0,0,0,0,0,0,61.777032,237.36298,0,0,0,0,0,0,0,0
1818,383.64758,0,0,0,0,0,0,61.77665,237.36151,0,0,0,0,0,0,0,0
1819,383.64521,0,0,0,0,0,0,61.776268,237.36004,0,0,0,0,0,0,0,0
1820,383.64284,0,0,0,0,0,0,61.775887,237.35858,0,0,0,0,0,0,0,0
1821,383.64047,0,0,0,0,0,0,61.775505,237.35711,0,0,0,0,0,0,0,0
1822,383.6381,0,0,0,0,0,0,61.775123,237.35564,0,0,0,0,0,0,0,0
1823,383.63573,0,0,0,0,0,0,61.774741,237.35417,0,0,0,0,0,0,0,0
1824,383.63336,0,0,0,0,0,0,61.774359,237.35271,0,0,0,0,0,0,0,0
1825,383.63098,0,0,0,0,0,0,61.773977,237.35124,0,0,0,0,0,0,0,0
1826,383.62861,0,0,0,0,0,0,61.773595,237.34977,0,0,0,0,0,0,0,0
1827,383.62624,0,0,0,0,0,0,61.773214,237.34831,0,0,0,0,0,0,0,0
1828,383.62387,0,0,0,0,0,0,61.772832,237.34684,0,0,0,0,0,0,0,0
1829,383.6215,0,0,0,0,0,0,61.77245,237.34537,0,0,0,0,0,0,0,0
1830,383.61913,0,0,0,0,0,0,61.772068,237.3439,0,0,0,0,0,0,0,0
1831,383.61676,0,0,0,0,0,0,61.771686,237.34244,0,0,0,0,0,0,0,0
1832,383.61438,0,0,0,0,0,0,61.771304,237.34097,0,0,0,0,0,0,0,0
1833,383.61201,0,0,0,0,0,0,61.770923,237.3395,0,0,0,0,0,0,0,0
1834,383.60964,0,0,0,0,0,0,61.770541,237.33804,0,0,0,0,0,0,0,0
1835,383.60727,0,0,0,0,0,0,61.770159,237.33657,0,0,0,0,0,0,0,0
1836,383.6049,0,0,0,0,0,0,61.769777,237.3351,0,0,0,0,0,0,0,0
1837,383.60253,0,0,0,0,0,0,61.769395,237.33363,0,0,0,0,0,0,0,0
1838,383.60016,0,0,0,0,0,0,61.769013,237.33217,0,0,0,0,0,0,0,0
1839,383.59779,0,0,0,0,0,0,61.768632,237.3307,0,0,0,0,0,0,0,0
1840,383.59541,0,0,0,0,0,0,61.76825,237.32923,0,0,0,0,0,0,0,0
1841,383.59304,0,0,0,0,0,0,61.767868,237.32777,0,0,0,0,0,0,0,0
1842,383.59067,0,0,0,0,0,0,61.767486,237.3263,0,0,0,0,0,0,0,0
1843,383.5883,0,0,0,0,0,0,61.767104,237.32483,0,0,0,0,0,0,0,0
1844,383.58593,0,0,0,0,0,0,61.766722,237.32336,0,0,0,0,0,0,0,0
1845,383.58356,0,0,0,0,0,0,61.76634,237.3219,0,0,0,0,0,0,0,0
1846,383.58119,0,0,0,0,0,0,61.765959,237.32043,0,0,0,0,0,0,0,0
1847,383.57881,0,0,0,0,0,0,61.765577,237.31896,0,0,0,0,0,0,0,0
1848,383.57644,0,0,0,0,0,0,61.765195,237.3175,0,0,0,0,0,0,0,0
1849,383.57407,0,0,0,0,0,0,61.764813,237.31603,0,0,0,0,0,0,0,0
1850,383.5717,0,0,0,0,0,0,61.764431,237.31456,0,0,0,0,0,0,0,0
1851,383.56933,0,0,0,0,0,0,61.764049,237.31309,0,0,0,0,0,0,0,0
1852,383.56696,0,0,0,0,0,0,61.763668,237.31163,0,0,0,0,0,0,0,0
1853,383.56459,0,0,0,0,0,0,61.763286,237.31016,0,0,0,0,0,0,0,0
1854,383.56222,0,0,0,0,0,0,61.762904,237.30869,0,0,0,0,0,0,0,0
1855,383.55984,0,0,0,0,0,0,61.762522,237.30723,0,0,0,0,0,0,0,0
1856,383.55747,0,0,0,0,0,0,61.76214,237.30576,0,0,0,0,0,0,0,0
1857,383.5551,0,0,0,0,0,0,61.761758,237.30429,0,0,0,0,0,0,0,0
1858,383.55273,0,0,0,0,0,0,61.761376,237.30282,0,0,0,0,0,0,0,0
1859,383.55036,0,0,0,0,0,0,61.760995,237.30136,0,0,0,0,0,0,0,0
1860,383.54799,0,0,0,0,0,0,61.760613,237.29989,0,0,0,0,0,0,0,0
1861,383.54562,0,0,0,0,0,0,61.760231,237.29842,0,0,0,0,0,0,0,0
1862,383.54324,0,0,0,0,0,0,61.759849,237.29696,0,0,0,0,0,0,0,0
1863,383.54087,0,0,0,0,0,0,61.759467,237.29549,0,0,0,0,0,0,0,0
1864,383.5385,0,0,0,0,0,0,61.759085,237.29402,0,0,0,0,0,0,0,0
1865,383.53613,0,0,0,0,0,0,61.758704,237.29255,0,0,0,0,0,0,0,0
1866,383.53376,0,0,0,0,0,0,61.758322,237.29109,0,0,0,0,0,0,0,0
1867,383.53139,0,0,0,0,0,0,61.75794,237.28962,0,0,0,0,0,0,0,0
1868,383.52902,0,0,0,0,0,0,61.757558,237.28815,0,0,0,0,0,0,0,0
1869,383.52665,0,0,0,0,0,0,61.757176,237.28669,0,0,0,0,0,0,0,0
1870,383.52427,0,0,0,0,0,0,61.756794,237.28522,0,0,0,0,0,0,0,0
1871,383.5219,0,0,0,0,0,0,61.756412,237.28375,0,0,0,0,0,0,0,0
1872,383.51953,0,0,0,0,0,0,61.756031,237.28228,0,0,0,0,0,0,0,0
1873,383.51716,0,0,0,0,0,0,61.755649,237.28082,0,0,0,0,0,0,0,0
1874,383.51479,0,0,0,0,0,0,61.755267,237.27935,0,0,0,0,0,0,0,0
1875,383.51242,0,0,0,0,0,0,61.754885,237.27788,0,0,0,0,0,0,0,0
1876,383.51005,0,0,0,0,0,0,61.754503,237.27642,0,0,0,0,0,0,0,0
1877,383.50767,0,0,0,0,0,0,61.754121,237.27495,0,0,0,0,0,0,0,0
1878,383.5053,0,0,0,0,0,0,61.75374,237.27348,0,0,0,0,0,0,0,0
1879,383.50293,0,0,0,0,0,0,61.753358,237.27201,0,0,0,0,0,0,0,0
1880,383.50056,0,0,0,0,0,0,61.752976,237.27055,0,0,0,0,0,0,0,0
1881,383.49819,0,0,0,0,0,0,61.752594,237.26908,0,0,0,0,0,0,0,0
1882,383.49582,0,0,0,0,0,0,61.752212,237.26761,0,0,0,0,0,0,0,0
1883,383.49345,0,0,0,0,0,0,61.75183,237.26615,0,0,0,0,0,0,0,0
1884,383.49107,0,0,0,0,0,0,61.751448,237.26468,0,0,0,0,0,0,0,0
1885,383.4887,0,0,0,0,0,0,61.751067,237.26321,0,0,0,0,0,0,0,0
1886,383.48633,0,0,0,0,0,0,61.750685,237.26174,0,0,0,0,0,0,0,0
1887,383.48396,0,0,0,0,0,0,61.750303,237.26028,0,0,0,0,0,0,0,0
1888,383.48159,0,0,0,0,0,0,61.749921,237.25881,0,0,0,0,0,0,0,0
1889,383.47922,0,0,0,0,0,0,61.749539,237.25734,0,0,0,0,0,0,0,0
1890,383.47685,0,0,0,0,0,0,61.749157,237.25588,0,0,0,0,0,0,0,0
1891,383.47448,0,0,0,0,0,0,61.748776,237.25441,0,0,0,0,0,0,0,0
1892,383.4721,0,0,0,0,0,0,61.748394,237.25294,0,0,0,0,0,0,0,0
1893,383.46973,0,0,0,0,0,0,61.748012,237.25147,0,0,0,0,0,0,0,0
1894,383.46736,0,0,0,0,0,0,61.74763,237.25001,0,0,0,0,0,0,0,0
1895,383.46499,0,0,0,0,0,0,61.747248,237.24854,0,0,0,0,0,0,0,0
1896,383.46262,0,0,0,0,0,0,61.746866,237.24707,0,0,0,0,0,0,0,0
1897,383.46025,0,0,0,0,0,0,61.746485,237.2456,0,0,0,0,0,0,0,0
1898,383.45788,0,0,0,0,0,0,61.746103,237.24414,0,0,0,0,0,0,0,0
1899,383.4555,0,0,0,0,0,0,61.745721,237.24267,0,0,0,0,0,0,0,0
1900,383.45313,0,0,0,0,0,0,61.745339,237.2412,0,0,0,0,0,0,0,0
1901,383.45076,0,0,0,0,0,0,61.744957,237.23974,0,0,0,0,0,0,0,0
1902,383.44839,0,0,0,0,0,0,61.744575,237.23827,0,0,0,0,0,0,0,0
1903,383.44602,0,0,0,0,0,0,61.744193,237.2368,0,0,0,0,0,0,0,0
1904,383.44365,0,0,0,0,0,0,61.743812,237.23533,0,0,0,0,0,0,0,0
1905,383.44128,0,0,0,0,0,0,61.74343,237.23387,0,0,0,0,0,0,0,0
1906,383.43891,0,0,0,0,0,0,61.743048,237.2324,0,0,0,0,0,0,0,0
1907,383.43653,0,0,0,0,0,0,61.742666,237.23093,0,0,0,0,0,0,0,0
1908,383.43416,0,0,0,0,0,0,61.742284,237.22947,0,0,0,0,0,0,0,0
1909,383.43179,0,0,0,0,0,0,61.741902,237.228,0,0,0,0,0,0,0,0
1910,383.42942,0,0,0,0,0,0,61.741521,237.22653,0,0,0,0,0,0,0,0
1911,383.42705,0,0,0,0,0,0,61.741139,237.22506,0,0,0,0,0,0,0,0
1912,383.42468,0,0,0,0,0,0,61.740757,237.2236,0,0,0,0,0,0,0,0
1913,383.42231,0,0,0,0,0,0,61.740375,237.22213,0,0,0,0,0,0,0,0
1914,383.41993,0,0,0,0,0,0,61.739993,237.22066,0,0,0,0,0,0,0,0
1915,383.41756,0,0,0,0,0,0,61.739611,237.2192,0,0,0,0,0,0,0,0
1916,383.41519,0,0,0,0,0,0,61.739229,237.21773,0,0,0,0,0,0,0,0
1917,383.41282,0,0,0,0,0,0,61.738848,237.21626,0,0,0,0,0,0,0,0
1918,383.41045,0,0,0,0,0,0,61.738466,237.21479,0,0,0,0,0,0,0,0
1919,383.40808,0,0,0,0,0,0,61.738084,237.21333,0,0,0,0,0,0,0,0
1920,383.40571,0,0,0,0,0,0,61.737702,237.21186,0,0,0,0,0,0,0,0
1921,383.40334,0,0,0,0,0,0,61.73732,237.21039,0,0,0,0,0,0,0,0
1922,383.40096,0,0,0,0,0,0,61.736938,237.20893,0,0,0,0,0,0,0,0
1923,383.40367,0,0,0,0,0,0,61.737374,237.2106,0,0,0,0,0,0,0,0
