Time (ms),Stress at 0.00 mm (kPa),Stress at 0.23 mm (kPa),Stress at 0.42 mm (kPa),Stress at 0.63 mm (kPa),Stress at 0.83 mm (kPa),Stress at 1.03 mm (kPa),Stress at 1.23 mm (kPa),Stress at 1.43 mm (kPa),Stress at 1.63 mm (kPa),Stress at 1.82 mm (kPa),Stress at 2.02 mm (kPa),Stress at 2.22 mm (kPa),Stress at 2.43 mm (kPa),Stress at 2.63 mm (kPa),Stress at 2.82 mm (kPa),Stress at 3.02 mm (kPa),Stress at 3.22 mm (kPa),Stress at 3.43 mm (kPa),Stress at 3.62 mm (kPa),Stress at 3.82 mm (kPa)
1703,281.99622,268.09886,242.91193,202.61164,161.48776,121.74964,89.714644,71.87272,54.294718,33.753657,22.158887,14.403334,4.5315293,0,0,0,0,0,0,0
1704,281.97681,268.0804,242.89521,202.59769,161.47664,121.74125,89.708468,71.867772,54.29098,33.751333,22.157362,14.402343,4.5312173,0,0,0,0,0,0,0
1705,281.9574,268.06194,242.87848,202.58374,161.46553,121.73287,89.702292,71.862824,54.287242,33.74901,22.155836,14.401351,4.5309053,0,0,0,0,0,0,0
1706,281.93798,268.04349,242.86176,202.5698,161.45441,121.72449,89.696116,71.857877,54.283505,33.746686,22.154311,14.40036,4.5305934,0,0,0,0,0,0,0
1707,281.91857,268.02503,242.84504,202.55585,161.44329,121.71611,89.68994,71.852929,54.279767,33.744362,22.152785,14.399368,4.5302814,0,0,0,0,0,0,0
1708,281.89916,268.00658,242.82832,202.5419,161.43217,121.70773,89.683764,71.847981,54.276029,33.742039,22.15126,14.398377,4.5299695,0,0,0,0,0,0,0
1709,281.87975,267.98812,242.81159,202.52795,161.42106,121.69935,89.677588,71.843033,54.272292,33.739715,22.149734,14.397385,4.5296575,0,0,0,0,0,0,0
1710,281.86033,267.96966,242.79487,202.514,161.40994,121.69097,89.671412,71.838086,54.268554,33.737391,22.148209,14.396394,4.5293456,0,0,0,0,0,0,0
1711,281.84092,267.95121,242.77815,202.50006,161.39882,121.68258,89.665236,71.833138,54.264816,33.735068,22.146684,14.395402,4.5290336,0,0,0,0,0,0,0
1712,281.82151,267.93275,242.76143,202.48611,161.38771,121.6742,89.65906,71.82819,54.261079,33.732744,22.145158,14.39441,4.5287217,0,0,0,0,0,0,0
1713,281.80209,267.91429,242.74471,202.47216,161.37659,121.66582,89.652884,71.823242,54.257341,33.730421,22.143633,14.393419,4.5284097,0,0,0,0,0,0,0
1714,281.78268,267.89584,242.72798,202.45821,161.36547,121.65744,89.646707,71.818294,54.253603,33.728097,22.142107,14.392427,4.5280978,0,0,0,0,0,0,0
1715,281.76327,267.87738,242.71126,202.44426,161.35436,121.64906,89.640531,71.813347,54.249865,33.725773,22.140582,14.391436,4.5277858,0,0,0,0,0,0,0
1716,281.74385,267.85893,242.69454,202.43032,161.34324,121.64068,89.634355,71.808399,54.246128,33.72345,22.139056,14.390444,4.5274738,0,0,0,0,0,0,0
1717,281.72444,267.84047,242.67782,202.41637,161.33212,121.6323,89.628179,71.803451,54.24239,33.721126,22.137531,14.389453,4.5271619,0,0,0,0,0,0,0
1718,281.70503,267.82201,242.66109,202.40242,161.321,121.62392,89.622003,71.798503,54.238652,33.718802,22.136005,14.388461,4.5268499,0,0,0,0,0,0,0
1719,281.68562,267.80356,242.64437,202.38847,161.30989,121.61553,89.615827,71.793556,54.234915,33.716479,22.13448,14.38747,4.526538,0,0,0,0,0,0,0
1720,281.6662,267.7851,242.62765,202.37452,161.29877,121.60715,89.609651,71.788608,54.231177,33.714155,22.132955,14.386478,4.526226,0,0,0,0,0,0,0
1721,281.64679,267.76665,242.61093,202.36058,161.28765,121.59877,89.603475,71.78366,54.227439,33.711832,22.131429,14.385487,4.5259141,0,0,0,0,0,0,0
1722,281.62738,267.74819,242.5942,202.34663,161.27654,121.59039,89.597299,71.778712,54.223702,33.709508,22.129904,14.384495,4.5256021,0,0,0,0,0,0,0
1723,281.60796,267.72973,242.57748,202.33268,161.26542,121.58201,89.591123,71.773764,54.219964,33.707184,22.128378,14.383504,4.5252902,0,0,0,0,0,0,0
1724,281.58855,267.71128,242.56076,202.31873,161.2543,121.57363,89.584947,71.768817,54.216226,33.704861,22.126853,14.382512,4.5249782,0,0,0,0,0,0,0
1725,281.56914,267.69282,242.54404,202.30478,161.24319,121.56525,89.578771,71.763869,54.212488,33.702537,22.125327,14.38152,4.5246663,0,0,0,0,0,0,0
1726,281.54973,267.67436,242.52732,202.29084,161.23207,121.55686,89.572595,71.758921,54.208751,33.700213,22.123802,14.380529,4.5243543,0,0,0,0,0,0,0
1727,281.53031,267.65591,242.51059,202.27689,161.22095,121.54848,89.566419,71.753973,54.205013,33.69789,22.122277,14.379537,4.5240423,0,0,0,0,0,0,0
1728,281.5109,267.63745,242.49387,202.26294,161.20984,121.5401,89.560243,71.749026,54.201275,33.695566,22.120751,14.378546,4.5237304,0,0,0,0,0,0,0
1729,281.49149,267.619,242.47715,202.24899,161.19872,121.53172,89.554067,71.744078,54.197538,33.693242,22.119226,14.377554,4.5234184,0,0,0,0,0,0,0
1730,281.47207,267.60054,242.46043,202.23504,161.1876,121.52334,89.547891,71.73913,54.1938,33.690919,22.1177,14.376563,4.5231065,0,0,0,0,0,0,0
1731,281.45266,267.58208,242.4437,202.2211,161.17648,121.51496,89.541715,71.734182,54.190062,33.688595,22.116175,14.375571,4.5227945,0,0,0,0,0,0,0
1732,281.43325,267.56363,242.42698,202.20715,161.16537,121.50658,89.535539,71.729234,54.186325,33.686272,22.114649,14.37458,4.5224826,0,0,0,0,0,0,0
1733,281.41384,267.54517,242.41026,202.1932,161.15425,121.4982,89.529363,71.724287,54.182587,33.683948,22.113124,14.373588,4.5221706,0,0,0,0,0,0,0
1734,281.39442,267.52672,242.39354,202.17925,161.14313,121.48981,89.523187,71.719339,54.178849,33.681624,22.111598,14.372597,4.5218587,0,0,0,0,0,0,0
1735,281.37501,267.50826,242.37682,202.1653,161.13202,121.48143,89.517011,71.714391,54.175112,33.679301,22.110073,14.371605,4.5215467,0,0,0,0,0,0,0
1736,281.36252,267.49639,242.36606,202.15633,161.12486,121.47604,89.513038,71.711208,54.172707,33.677806,22.109092,14.370967,4.521346,0,0,0,0,0,0,0
1737,281.35003,267.48451,242.3553,202.14736,161.11771,121.47065,89.509064,71.708025,54.170302,33.676311,22.10811,14.370329,4.5211453,0,0,0,0,0,0,0
1738,281.33754,267.47264,242.34454,202.13838,161.11056,121.46526,89.505091,71.704841,54.167898,33.674816,22.107129,14.369691,4.5209446,0,0,0,0,0,0,0
1739,281.32505,267.46076,242.33378,202.12941,161.10341,121.45986,89.501117,71.701658,54.165493,33.673321,22.106147,14.369053,4.5207439,0,0,0,0,0,0,0
1740,281.31256,267.44889,242.32302,202.12044,161.09626,121.45447,89.497144,71.698475,54.163088,33.671826,22.105166,14.368415,4.5205432,0,0,0,0,0,0,0
1741,281.30007,267.43701,242.31226,202.11146,161.0891,121.44908,89.49317,71.695292,54.160683,33.670331,22.104185,14.367778,4.5203425,0,0,0,0,0,0,0
1742,281.28758,267.42514,242.30151,202.10249,161.08195,121.44369,89.489197,71.692109,54.158279,33.668836,22.103203,14.36714,4.5201418,0,0,0,0,0,0,0
1743,281.27509,267.41327,242.29075,202.09352,161.0748,121.43829,89.485223,71.688925,54.155874,33.667341,22.102222,14.366502,4.5199411,0,0,0,0,0,0,0
1744,281.2626,267.40139,242.27999,202.08454,161.06765,121.4329,89.48125,71.685742,54.153469,33.665846,22.10124,14.365864,4.5197404,0,0,0,0,0,0,0
1745,281.25011,267.38952,242.26923,202.07557,161.06049,121.42751,89.477276,71.682559,54.151065,33.664351,22.100259,14.365226,4.5195397,0,0,0,0,0,0,0
1746,281.23763,267.37764,242.25847,202.06659,161.05334,121.42212,89.473303,71.679376,54.14866,33.662856,22.099278,14.364588,4.519339,0,0,0,0,0,0,0
1747,281.22514,267.36577,242.24771,202.05762,161.04619,121.41673,89.469329,71.676192,54.146255,33.661361,22.098296,14.36395,4.5191383,0,0,0,0,0,0,0
1748,281.21265,267.3539,242.23695,202.04865,161.03904,121.41133,89.465356,71.673009,54.14385,33.659866,22.097315,14.363312,4.5189376,0,0,0,0,0,0,0
1749,281.20016,267.34202,242.2262,202.03967,161.03188,121.40594,89.461382,71.669826,54.141446,33.658371,22.096333,14.362674,4.5187369,0,0,0,0,0,0,0
1750,281.18767,267.33015,242.21544,202.0307,161.02473,121.40055,89.457409,71.666643,54.139041,33.656876,22.095352,14.362036,4.5185362,0,0,0,0,0,0,0
1751,281.17518,267.31827,242.20468,202.02173,161.01758,121.39516,89.453436,71.663459,54.136636,33.655382,22.09437,14.361398,4.5183355,0,0,0,0,0,0,0
1752,281.16269,267.3064,242.19392,202.01275,161.01043,121.38976,89.449462,71.660276,54.134232,33.653887,22.093389,14.36076,4.5181348,0,0,0,0,0,0,0
1753,281.1502,267.29453,242.18316,202.00378,161.00328,121.38437,89.445489,71.657093,54.131827,33.652392,22.092408,14.360122,4.5179341,0,0,0,0,0,0,0
1754,281.13771,267.28265,242.1724,201.9948,160.99612,121.37898,89.441515,71.65391,54.129422,33.650897,22.091426,14.359485,4.5177334,0,0,0,0,0,0,0
1755,281.12522,267.27078,242.16164,201.98583,160.98897,121.37359,89.437542,71.650726,54.127017,33.649402,22.090445,14.358847,4.5175327,0,0,0,0,0,0,0
1756,281.11273,267.2589,242.15089,201.97686,160.98182,121.36819,89.433568,71.647543,54.124613,33.647907,22.089463,14.358209,4.517332,0,0,0,0,0,0,0
1757,281.10024,267.24703,242.14013,201.96788,160.97467,121.3628,89.429595,71.64436,54.122208,33.646412,22.088482,14.357571,4.5171313,0,0,0,0,0,0,0
1758,281.08775,267.23516,242.12937,201.95891,160.96751,121.35741,89.425621,71.641177,54.119803,33.644917,22.0875,14.356933,4.5169306,0,0,0,0,0,0,0
1759,281.07526,267.22328,242.11861,201.94994,160.96036,121.35202,89.421648,71.637993,54.117399,33.643422,22.086519,14.356295,4.5167299,0,0,0,0,0,0,0
1760,281.06277,267.21141,242.10785,201.94096,160.95321,121.34663,89.417674,71.63481,54.114994,33.641927,22.085538,14.355657,4.5165292,0,0,0,0,0,0,0
1761,281.05028,267.19953,242.09709,201.93199,160.94606,121.34123,89.413701,71.631627,54.112589,33.640432,22.084556,14.355019,4.5163285,0,0,0,0,0,0,0
1762,281.03779,267.18766,242.08633,201.92302,160.9389,121.33584,89.409727,71.628444,54.110184,33.638937,22.083575,14.354381,4.5161278,0,0,0,0,0,0,0
1763,281.0253,267.17578,242.07558,201.91404,160.93175,121.33045,89.405754,71.62526,54.10778,33.637442,22.082593,14.353743,4.5159271,0,0,0,0,0,0,0
1764,281.01281,267.16391,242.06482,201.90507,160.9246,121.32506,89.401781,71.622077,54.105375,33.635947,22.081612,14.353105,4.5157264,0,0,0,0,0,0,0
1765,281.00032,267.15204,242.05406,201.89609,160.91745,121.31966,89.397807,71.618894,54.10297,33.634452,22.080631,14.352467,4.5155257,0,0,0,0,0,0,0
1766,280.98783,267.14016,242.0433,201.88712,160.9103,121.31427,89.393834,71.615711,54.100566,33.632957,22.079649,14.351829,4.515325,0,0,0,0,0,0,0
1767,280.97534,267.12829,242.03254,201.87815,160.90314,121.30888,89.38986,71.612527,54.098161,33.631462,22.078668,14.351192,4.5151243,0,0,0,0,0,0,0
1768,280.96285,267.11641,242.02178,201.86917,160.89599,121.30349,89.385887,71.609344,54.095756,33.629967,22.077686,14.350554,4.5149236,0,0,0,0,0,0,0
1769,280.95036,267.10454,242.01102,201.8602,160.88884,121.29809,89.381913,71.606161,54.093351,33.628472,22.076705,14.349916,4.5147229,0,0,0,0,0,0,0
1770,280.93787,267.09267,242.00027,201.85123,160.88169,121.2927,89.37794,71.602978,54.090947,33.626977,22.075723,14.349278,4.5145222,0,0,0,0,0,0,0
1771,280.92538,267.08079,241.98951,201.84225,160.87453,121.28731,89.373966,71.599794,54.088542,33.625483,22.074742,14.34864,4.5143215,0,0,0,0,0,0,0
1772,280.9129,267.06892,241.97875,201.83328,160.86738,121.28192,89.369993,71.596611,54.086137,33.623988,22.073761,14.348002,4.5141208,0,0,0,0,0,0,0
1773,280.90041,267.05704,241.96799,201.8243,160.86023,121.27653,89.366019,71.593428,54.083733,33.622493,22.072779,14.347364,4.5139201,0,0,0,0,0,0,0
1774,280.88792,267.04517,241.95723,201.81533,160.85308,121.27113,89.362046,71.590245,54.081328,33.620998,22.071798,14.346726,4.5137194,0,0,0,0,0,0,0
1775,280.87543,267.0333,241.94647,201.80636,160.84592,121.26574,89.358072,71.587061,54.078923,33.619503,22.070816,14.346088,4.5135187,0,0,0,0,0,0,0
1776,280.86294,267.02142,241.93571,201.79738,160.83877,121.26035,89.354099,71.583878,54.076518,33.618008,22.069835,14.34545,4.513318,0,0,0,0,0,0,0
1777,280.85045,267.00955,241.92496,201.78841,160.83162,121.25496,89.350125,71.580695,54.074114,33.616513,22.068854,14.344812,4.5131173,0,0,0,0,0,0,0
1778,280.83796,266.99767,241.9142,201.77944,160.82447,121.24956,89.346152,71.577512,54.071709,33.615018,22.067872,14.344174,4.5129166,0,0,0,0,0,0,0
1779,280.82547,266.9858,241.90344,201.77046,160.81732,121.24417,89.342179,71.574328,54.069304,33.613523,22.066891,14.343536,4.5127158,0,0,0,0,0,0,0
1780,280.81298,266.97392,241.89268,201.76149,160.81016,121.23878,89.338205,71.571145,54.066899,33.612028,22.065909,14.342899,4.5125151,0,0,0,0,0,0,0
1781,280.80049,266.96205,241.88192,201.75252,160.80301,121.23339,89.334232,71.567962,54.064495,33.610533,22.064928,14.342261,4.5123144,0,0,0,0,0,0,0
1782,280.788,266.95018,241.87116,201.74354,160.79586,121.22799,89.330258,71.564779,54.06209,33.609038,22.063946,14.341623,4.5121137,0,0,0,0,0,0,0
1783,280.77551,266.9383,241.8604,201.73457,160.78871,121.2226,89.326285,71.561595,54.059685,33.607543,22.062965,14.340985,4.511913,0,0,0,0,0,0,0
1784,280.76302,266.92643,241.84965,201.72559,160.78155,121.21721,89.322311,71.558412,54.057281,33.606048,22.061984,14.340347,4.5117123,0,0,0,0,0,0,0
1785,280.75053,266.91455,241.83889,201.71662,160.7744,121.21182,89.318338,71.555229,54.054876,33.604553,22.061002,14.339709,4.5115116,0,0,0,0,0,0,0
1786,280.73804,266.90268,241.82813,201.70765,160.76725,121.20643,89.314364,71.552046,54.052471,33.603058,22.060021,14.339071,4.5113109,0,0,0,0,0,0,0
1787,280.72555,266.89081,241.81737,201.69867,160.7601,121.20103,89.310391,71.548862,54.050066,33.601563,22.059039,14.338433,4.5111102,0,0,0,0,0,0,0
1788,280.71306,266.87893,241.80661,201.6897,160.75295,121.19564,89.306417,71.545679,54.047662,33.600068,22.058058,14.337795,4.5109095,0,0,0,0,0,0,0
1789,280.70057,266.86706,241.79585,201.68073,160.74579,121.19025,89.302444,71.542496,54.045257,33.598573,22.057077,14.337157,4.5107088,0,0,0,0,0,0,0
1790,280.68808,266.85518,241.78509,201.67175,160.73864,121.18486,89.29847,71.539313,54.042852,33.597078,22.056095,14.336519,4.5105081,0,0,0,0,0,0,0
1791,280.67559,266.84331,241.77434,201.66278,160.73149,121.17946,89.294497,71.536129,54.040448,33.595584,22.055114,14.335881,4.5103074,0,0,0,0,0,0,0
1792,280.6631,266.83144,241.76358,201.65381,160.72434,121.17407,89.290524,71.532946,54.038043,33.594089,22.054132,14.335243,4.5101067,0,0,0,0,0,0,0
1793,280.65061,266.81956,241.75282,201.64483,160.71718,121.16868,89.28655,71.529763,54.035638,33.592594,22.053151,14.334605,4.509906,0,0,0,0,0,0,0
1794,280.63812,266.80769,241.74206,201.63586,160.71003,121.16329,89.282577,71.52658,54.033233,33.591099,22.052169,14.333968,4.5097053,0,0,0,0,0,0,0
1795,280.62563,266.79581,241.7313,201.62688,160.70288,121.15789,89.278603,71.523397,54.030829,33.589604,22.051188,14.33333,4.5095046,0,0,0,0,0,0,0
1796,280.61314,266.78394,241.72054,201.61791,160.69573,121.1525,89.27463,71.520213,54.028424,33.588109,22.050207,14.332692,4.5093039,0,0,0,0,0,0,0
