Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa)
115,-2.6221026,0,0,0,0,0,0,0,0,-0.10334085,-0.044515488,0,0,0,0,0,-0.1259844,-1.251276,-1.2426115,0,0,0,0,0,-0.0027581597,-0.062617988,0,0,0,0,0,0,0,0,0
116,-2.6134861,0,0,0,0,0,0,0,0,-0.10300127,-0.044369206,0,0,0,0,0,-0.1255704,-1.2471642,-1.2385282,0,0,0,0,0,-0.0027490961,-0.062412219,0,0,0,0,0,0,0,0,0
117,-2.6048697,0,0,0,0,0,0,0,0,-0.10266168,-0.044222924,0,0,0,0,0,-0.12515641,-1.2430524,-1.2344449,0,0,0,0,0,-0.0027400325,-0.062206451,0,0,0,0,0,0,0,0,0
118,-2.5962532,0,0,0,0,0,0,0,0,-0.10232209,-0.044076642,0,0,0,0,0,-0.12474241,-1.2389406,-1.2303615,0,0,0,0,0,-0.0027309689,-0.062000682,0,0,0,0,0,0,0,0,0
119,-2.5876367,0,0,0,0,0,0,0,0,-0.1019825,-0.043930359,0,0,0,0,0,-0.12432841,-1.2348287,-1.2262782,0,0,0,0,0,-0.0027219053,-0.061794913,0,0,0,0,0,0,0,0,0
120,-2.5790202,0,0,0,0,0,0,0,0,-0.10164291,-0.043784077,0,0,0,0,0,-0.12391442,-1.2307169,-1.2221948,0,0,0,0,0,-0.0027128418,-0.061589144,0,0,0,0,0,0,0,0,0
121,-2.5704037,0,0,0,0,0,0,0,0,-0.10130332,-0.043637795,0,0,0,0,0,-0.12350042,-1.2266051,-1.2181115,0,0,0,0,0,-0.0027037782,-0.061383375,0,0,0,0,0,0,0,0,0
122,-2.5617872,0,0,0,0,0,0,0,0,-0.10096374,-0.043491513,0,0,0,0,0,-0.12308642,-1.2224933,-1.2140282,0,0,0,0,0,-0.0026947146,-0.061177607,0,0,0,0,0,0,0,0,0
123,-2.5531708,0,0,0,0,0,0,0,0,-0.10062415,-0.043345231,0,0,0,0,0,-0.12267242,-1.2183815,-1.2099448,0,0,0,0,0,-0.002685651,-0.060971838,0,0,0,0,0,0,0,0,0
124,-2.5445543,0,0,0,0,0,0,0,0,-0.10028456,-0.043198948,0,0,0,0,0,-0.12225843,-1.2142697,-1.2058615,0,0,0,0,0,-0.0026765874,-0.060766069,0,0,0,0,0,0,0,0,0
125,-2.5359378,0,0,0,0,0,0,0,0,-0.099944973,-0.043052666,0,0,0,0,0,-0.12184443,-1.2101579,-1.2017781,0,0,0,0,0,-0.0026675239,-0.0605603,0,0,0,0,0,0,0,0,0
126,-2.4468321,0,0,0,0,0,0,0,0,-0.096433187,-0.041539916,0,0,0,0,0,-0.11756316,-1.1676363,-1.159551,0,0,0,0,0,-0.0025737946,-0.058432382,0,0,0,0,0,0,0,0,0
127,-2.3577263,0,0,0,0,0,0,0,0,-0.092921402,-0.040027167,0,0,0,0,0,-0.11328189,-1.1251148,-1.1173239,0,0,0,0,0,-0.0024800653,-0.056304463,0,0,0,0,0,0,0,0,0
128,-2.2686206,0,0,0,0,0,0,0,0,-0.089409616,-0.038514417,0,0,0,0,0,-0.10900062,-1.0825932,-1.0750968,0,0,0,0,0,-0.002386336,-0.054176544,0,0,0,0,0,0,0,0,0
129,-2.1795149,0,0,0,0,0,0,0,0,-0.08589783,-0.037001667,0,0,0,0,0,-0.10471935,-1.0400717,-1.0328697,0,0,0,0,0,-0.0022926067,-0.052048625,0,0,0,0,0,0,0,0,0
130,-2.0904091,0,0,0,0,0,0,0,0,-0.082386045,-0.035488917,0,0,0,0,0,-0.10043808,-0.99755012,-0.99064259,0,0,0,0,0,-0.0021988774,-0.049920706,0,0,0,0,0,0,0,0,0
131,-2.0013034,0,0,0,0,0,0,0,0,-0.078874259,-0.033976168,0,0,0,0,0,-0.096156805,-0.95502857,-0.94841548,0,0,0,0,0,-0.0021051481,-0.047792787,0,0,0,0,0,0,0,0,0
132,-1.9121977,0,0,0,0,0,0,0,0,-0.075362474,-0.032463418,0,0,0,0,0,-0.091875533,-0.91250702,-0.90618837,0,0,0,0,0,-0.0020114188,-0.045664868,0,0,0,0,0,0,0,0,0
133,-1.8230919,0,0,0,0,0,0,0,0,-0.071850688,-0.030950668,0,0,0,0,0,-0.087594262,-0.86998547,-0.86396127,0,0,0,0,0,-0.0019176895,-0.04353695,0,0,0,0,0,0,0,0,0
134,-1.7339862,0,0,0,0,0,0,0,0,-0.068338902,-0.029437918,0,0,0,0,0,-0.083312991,-0.82746393,-0.82173416,0,0,0,0,0,-0.0018239602,-0.041409031,0,0,0,0,0,0,0,0,0
135,-1.6448805,0,0,0,0,0,0,0,0,-0.064827117,-0.027925169,0,0,0,0,0,-0.07903172,-0.78494238,-0.77950705,0,0,0,0,0,-0.0017302309,-0.039281112,0,0,0,0,0,0,0,0,0
136,-1.5557748,0,0,0,0,0,0,0,0,-0.061315331,-0.026412419,0,0,0,0,0,-0.074750449,-0.74242083,-0.73727994,0,0,0,0,0,-0.0016365016,-0.037153193,0,0,0,0,0,0,0,0,0
137,-1.466669,0,0,0,0,0,0,0,0,-0.057803545,-0.024899669,0,0,0,0,0,-0.070469178,-0.69989928,-0.69505283,0,0,0,0,0,-0.0015427723,-0.035025274,0,0,0,0,0,0,0,0,0
138,-1.3775633,0,0,0,0,0,0,0,0,-0.05429176,-0.023386919,0,0,0,0,0,-0.066187907,-0.65737774,-0.65282573,0,0,0,0,0,-0.001449043,-0.032897355,0,0,0,0,0,0,0,0,0
139,-1.2884576,0,0,0,0,0,0,0,0,-0.050779974,-0.02187417,0,0,0,0,0,-0.061906636,-0.61485619,-0.61059862,0,0,0,0,0,-0.0013553137,-0.030769437,0,0,0,0,0,0,0,0,0
140,-1.1993518,0,0,0,0,0,0,0,0,-0.047268189,-0.02036142,0,0,0,0,0,-0.057625365,-0.57233464,-0.56837151,0,0,0,0,0,-0.0012615844,-0.028641518,0,0,0,0,0,0,0,0,0
141,-1.1102461,0,0,0,0,0,0,0,0,-0.043756403,-0.01884867,0,0,0,0,0,-0.053344094,-0.52981309,-0.5261444,0,0,0,0,0,-0.0011678551,-0.026513599,0,0,0,0,0,0,0,0,0
142,-1.0211404,0,0,0,0,0,0,0,0,-0.040244617,-0.01733592,0,0,0,0,0,-0.049062823,-0.48729154,-0.4839173,0,0,0,0,0,-0.0010741258,-0.02438568,0,0,0,0,0,0,0,0,0
143,-0.93203464,0,0,0,0,0,0,0,0,-0.036732832,-0.01582317,0,0,0,0,0,-0.044781552,-0.44477,-0.44169019,0,0,0,0,0,-0.00098039654,-0.022257761,0,0,0,0,0,0,0,0,0
144,-0.84292891,0,0,0,0,0,0,0,0,-0.033221046,-0.014310421,0,0,0,0,0,-0.040500281,-0.40224845,-0.39946308,0,0,0,0,0,-0.00088666724,-0.020129842,0,0,0,0,0,0,0,0,0
145,-0.75382317,0,0,0,0,0,0,0,0,-0.029709261,-0.012797671,0,0,0,0,0,-0.03621901,-0.3597269,-0.35723597,0,0,0,0,0,-0.00079293795,-0.018001923,0,0,0,0,0,0,0,0,0
146,-0.66471744,0,0,0,0,0,0,0,0,-0.026197475,-0.011284921,0,0,0,0,0,-0.031937739,-0.31720535,-0.31500886,0,0,0,0,0,-0.00069920865,-0.015874005,0,0,0,0,0,0,0,0,0
147,-0.57561171,0,0,0,0,0,0,0,0,-0.022685689,-0.0097721714,0,0,0,0,0,-0.027656468,-0.2746838,-0.27278176,0,0,0,0,0,-0.00060547936,-0.013746086,0,0,0,0,0,0,0,0,0
148,-0.48650598,0,0,0,0,0,0,0,0,-0.019173904,-0.0082594217,0,0,0,0,0,-0.023375197,-0.23216226,-0.23055465,0,0,0,0,0,-0.00051175006,-0.011618167,0,0,0,0,0,0,0,0,0
149,-0.39740025,0,0,0,0,0,0,0,0,-0.015662118,-0.0067466719,0,0,0,0,0,-0.019093926,-0.18964071,-0.18832754,0,0,0,0,0,-0.00041802076,-0.009490248,0,0,0,0,0,0,0,0,0
150,-0.30829452,0,0,0,0,0,0,0,0,-0.012150333,-0.0052339222,0,0,0,0,0,-0.014812654,-0.14711916,-0.14610043,0,0,0,0,0,-0.00032429147,-0.0073623292,0,0,0,0,0,0,0,0,0
151,-0.21918879,0,0,0,0,0,0,0,0,-0.0086385469,-0.0037211724,0,0,0,0,0,-0.010531383,-0.10459761,-0.10387333,0,0,0,0,0,-0.00023056217,-0.0052344103,0,0,0,0,0,0,0,0,0
152,-0.13008306,0,0,0,0,0,0,0,0,-0.0051267613,-0.0022084227,0,0,0,0,0,-0.0062501124,-0.062076063,-0.061646218,0,0,0,0,0,-0.00013683288,-0.0031064915,0,0,0,0,0,0,0,0,0
153,-0.040977327,0,0,0,0,0,0,0,0,-0.0016149757,-0.0006956729,0,0,0,0,0,-0.0019688413,-0.019554515,-0.01941911,0,0,0,0,0,-4.310358e-05,-0.00097857261,0,0,0,0,0,0,0,0,0
154,0.048128404,0,0,0,0,0,0,0,0,0.0018968099,0.00081707686,0,0,0,0,0,0.0023124297,0.022967033,0.022807997,0,0,0,0,0,5.0625715e-05,0.0011493462,0,0,0,0,0,0,0,0,0
155,0.13723413,0,0,0,0,0,0,0,0,0.0054085955,0.0023298266,0,0,0,0,0,0.0065937008,0.06548858,0.065035105,0,0,0,0,0,0.00014435501,0.0032772651,0,0,0,0,0,0,0,0,0
156,0.22633987,0,0,0,0,0,0,0,0,0.0089203812,0.0038425764,0,0,0,0,0,0.010874972,0.10801013,0.10726221,0,0,0,0,0,0.00023808431,0.0054051839,0,0,0,0,0,0,0,0,0
157,0.3154456,0,0,0,0,0,0,0,0,0.012432167,0.0053553261,0,0,0,0,0,0.015156243,0.15053168,0.14948932,0,0,0,0,0,0.0003318136,0.0075331028,0,0,0,0,0,0,0,0,0
158,0.40455133,0,0,0,0,0,0,0,0,0.015943952,0.0068680759,0,0,0,0,0,0.019437514,0.19305322,0.19171643,0,0,0,0,0,0.0004255429,0.0096610216,0,0,0,0,0,0,0,0,0
159,0.49365706,0,0,0,0,0,0,0,0,0.019455738,0.0083808256,0,0,0,0,0,0.023718785,0.23557477,0.23394354,0,0,0,0,0,0.00051927219,0.01178894,0,0,0,0,0,0,0,0,0
160,0.58276279,0,0,0,0,0,0,0,0,0.022967524,0.0098935754,0,0,0,0,0,0.028000056,0.27809632,0.27617064,0,0,0,0,0,0.00061300149,0.013916859,0,0,0,0,0,0,0,0,0
161,0.67186852,0,0,0,0,0,0,0,0,0.026479309,0.011406325,0,0,0,0,0,0.032281327,0.32061787,0.31839775,0,0,0,0,0,0.00070673079,0.016044778,0,0,0,0,0,0,0,0,0
162,0.76097425,0,0,0,0,0,0,0,0,0.029991095,0.012919075,0,0,0,0,0,0.036562598,0.36313942,0.36062486,0,0,0,0,0,0.00080046008,0.018172697,0,0,0,0,0,0,0,0,0
163,0.85007998,0,0,0,0,0,0,0,0,0.03350288,0.014431825,0,0,0,0,0,0.040843869,0.40566096,0.40285197,0,0,0,0,0,0.00089418938,0.020300616,0,0,0,0,0,0,0,0,0
164,0.93918571,0,0,0,0,0,0,0,0,0.037014666,0.015944574,0,0,0,0,0,0.04512514,0.44818251,0.44507907,0,0,0,0,0,0.00098791867,0.022428535,0,0,0,0,0,0,0,0,0
165,1.0282914,0,0,0,0,0,0,0,0,0.040526452,0.017457324,0,0,0,0,0,0.049406411,0.49070406,0.48730618,0,0,0,0,0,0.001081648,0.024556454,0,0,0,0,0,0,0,0,0
166,1.1173972,0,0,0,0,0,0,0,0,0.044038237,0.018970074,0,0,0,0,0,0.053687682,0.53322561,0.52953329,0,0,0,0,0,0.0011753773,0.026684372,0,0,0,0,0,0,0,0,0
167,1.2065029,0,0,0,0,0,0,0,0,0.047550023,0.020482824,0,0,0,0,0,0.057968953,0.57574716,0.5717604,0,0,0,0,0,0.0012691066,0.028812291,0,0,0,0,0,0,0,0,0
168,1.2956086,0,0,0,0,0,0,0,0,0.051061808,0.021995573,0,0,0,0,0,0.062250224,0.6182687,0.61398751,0,0,0,0,0,0.0013628359,0.03094021,0,0,0,0,0,0,0,0,0
169,1.3847144,0,0,0,0,0,0,0,0,0.054573594,0.023508323,0,0,0,0,0,0.066531496,0.66079025,0.65621461,0,0,0,0,0,0.0014565652,0.033068129,0,0,0,0,0,0,0,0,0
170,1.4738201,0,0,0,0,0,0,0,0,0.05808538,0.025021073,0,0,0,0,0,0.070812767,0.7033118,0.69844172,0,0,0,0,0,0.0015502944,0.035196048,0,0,0,0,0,0,0,0,0
171,1.5629258,0,0,0,0,0,0,0,0,0.061597165,0.026533823,0,0,0,0,0,0.075094038,0.74583335,0.74066883,0,0,0,0,0,0.0016440237,0.037323967,0,0,0,0,0,0,0,0,0
172,1.6520316,0,0,0,0,0,0,0,0,0.065108951,0.028046572,0,0,0,0,0,0.079375309,0.7883549,0.78289594,0,0,0,0,0,0.001737753,0.039451886,0,0,0,0,0,0,0,0,0
173,1.7411373,0,0,0,0,0,0,0,0,0.068620737,0.029559322,0,0,0,0,0,0.08365658,0.83087644,0.82512304,0,0,0,0,0,0.0018314823,0.041579804,0,0,0,0,0,0,0,0,0
174,1.830243,0,0,0,0,0,0,0,0,0.072132522,0.031072072,0,0,0,0,0,0.087937851,0.87339799,0.86735015,0,0,0,0,0,0.0019252116,0.043707723,0,0,0,0,0,0,0,0,0
175,1.9193488,0,0,0,0,0,0,0,0,0.075644308,0.032584822,0,0,0,0,0,0.092219122,0.91591954,0.90957726,0,0,0,0,0,0.0020189409,0.045835642,0,0,0,0,0,0,0,0,0
176,2.0084545,0,0,0,0,0,0,0,0,0.079156093,0.034097572,0,0,0,0,0,0.096500393,0.95844109,0.95180437,0,0,0,0,0,0.0021126702,0.047963561,0,0,0,0,0,0,0,0,0
177,2.0975602,0,0,0,0,0,0,0,0,0.082667879,0.035610321,0,0,0,0,0,0.10078166,1.0009626,0.99403148,0,0,0,0,0,0.0022063995,0.05009148,0,0,0,0,0,0,0,0,0
178,2.1866659,0,0,0,0,0,0,0,0,0.086179665,0.037123071,0,0,0,0,0,0.10506294,1.0434842,1.0362586,0,0,0,0,0,0.0023001288,0.052219399,0,0,0,0,0,0,0,0,0
179,2.2757717,0,0,0,0,0,0,0,0,0.08969145,0.038635821,0,0,0,0,0,0.10934421,1.0860057,1.0784857,0,0,0,0,0,0.0023938581,0.054347318,0,0,0,0,0,0,0,0,0
180,2.3648774,0,0,0,0,0,0,0,0,0.093203236,0.040148571,0,0,0,0,0,0.11362548,1.1285273,1.1207128,0,0,0,0,0,0.0024875874,0.056475236,0,0,0,0,0,0,0,0,0
181,2.4539831,0,0,0,0,0,0,0,0,0.096715021,0.04166132,0,0,0,0,0,0.11790675,1.1710488,1.1629399,0,0,0,0,0,0.0025813167,0.058603155,0,0,0,0,0,0,0,0,0
182,2.5430889,0,0,0,0,0,0,0,0,0.10022681,0.04317407,0,0,0,0,0,0.12218802,1.2135704,1.205167,0,0,0,0,0,0.002675046,0.060731074,0,0,0,0,0,0,0,0,0
183,2.6321946,0,0,0,0,0,0,0,0,0.10373859,0.04468682,0,0,0,0,0,0.12646929,1.2560919,1.2473941,0,0,0,0,0,0.0027687753,0.062858993,0,0,0,0,0,0,0,0,0
184,2.7213003,0,0,0,0,0,0,0,0,0.10725038,0.04619957,0,0,0,0,0,0.13075056,1.2986135,1.2896212,0,0,0,0,0,0.0028625046,0.064986912,0,0,0,0,0,0,0,0,0
185,2.8104061,0,0,0,0,0,0,0,0,0.11076216,0.047712319,0,0,0,0,0,0.13503183,1.341135,1.3318483,0,0,0,0,0,0.0029562339,0.067114831,0,0,0,0,0,0,0,0,0
186,2.8995118,0,0,0,0,0,0,0,0,0.11427395,0.049225069,0,0,0,0,0,0.1393131,1.3836566,1.3740754,0,0,0,0,0,0.0030499632,0.069242749,0,0,0,0,0,0,0,0,0
187,2.9886175,0,0,0,0,0,0,0,0,0.11778574,0.050737819,0,0,0,0,0,0.14359437,1.4261781,1.4163026,0,0,0,0,0,0.0031436925,0.071370668,0,0,0,0,0,0,0,0,0
188,3.0777233,0,0,0,0,0,0,0,0,0.12129752,0.052250569,0,0,0,0,0,0.14787565,1.4686997,1.4585297,0,0,0,0,0,0.0032374218,0.073498587,0,0,0,0,0,0,0,0,0
189,3.166829,0,0,0,0,0,0,0,0,0.12480931,0.053763318,0,0,0,0,0,0.15215692,1.5112212,1.5007568,0,0,0,0,0,0.0033311511,0.075626506,0,0,0,0,0,0,0,0,0
190,3.2559347,0,0,0,0,0,0,0,0,0.12832109,0.055276068,0,0,0,0,0,0.15643819,1.5537428,1.5429839,0,0,0,0,0,0.0034248804,0.077754425,0,0,0,0,0,0,0,0,0
191,3.3450404,0,0,0,0,0,0,0,0,0.13183288,0.056788818,0,0,0,0,0,0.16071946,1.5962643,1.585211,0,0,0,0,0,0.0035186097,0.079882344,0,0,0,0,0,0,0,0,0
192,3.4341462,0,0,0,0,0,0,0,0,0.13534466,0.058301568,0,0,0,0,0,0.16500073,1.6387859,1.6274381,0,0,0,0,0,0.003612339,0.082010263,0,0,0,0,0,0,0,0,0
193,3.5232519,0,0,0,0,0,0,0,0,0.13885645,0.059814317,0,0,0,0,0,0.169282,1.6813074,1.6696652,0,0,0,0,0,0.0037060683,0.084138181,0,0,0,0,0,0,0,0,0
194,3.6123576,0,0,0,0,0,0,0,0,0.14236823,0.061327067,0,0,0,0,0,0.17356327,1.723829,1.7118923,0,0,0,0,0,0.0037997975,0.0862661,0,0,0,0,0,0,0,0,0
195,3.7014634,0,0,0,0,0,0,0,0,0.14588002,0.062839817,0,0,0,0,0,0.17784454,1.7663505,1.7541194,0,0,0,0,0,0.0038935268,0.088394019,0,0,0,0,0,0,0,0,0
196,3.7905691,0,0,0,0,0,0,0,0,0.14939181,0.064352567,0,0,0,0,0,0.18212581,1.808872,1.7963465,0,0,0,0,0,0.0039872561,0.090521938,0,0,0,0,0,0,0,0,0
197,3.8796748,0,0,0,0,0,0,0,0,0.15290359,0.065865316,0,0,0,0,0,0.18640709,1.8513936,1.8385736,0,0,0,0,0,0.0040809854,0.092649857,0,0,0,0,0,0,0,0,0
198,3.9687806,0,0,0,0,0,0,0,0,0.15641538,0.067378066,0,0,0,0,0,0.19068836,1.8939151,1.8808007,0,0,0,0,0,0.0041747147,0.094777776,0,0,0,0,0,0,0,0,0
199,4.0578863,0,0,0,0,0,0,0,0,0.15992716,0.068890816,0,0,0,0,0,0.19496963,1.9364367,1.9230278,0,0,0,0,0,0.004268444,0.096905695,0,0,0,0,0,0,0,0,0
200,4.146992,0,0,0,0,0,0,0,0,0.16343895,0.070403566,0,0,0,0,0,0.1992509,1.9789582,1.965255,0,0,0,0,0,0.0043621733,0.099033613,0,0,0,0,0,0,0,0,0
201,4.2360978,0,0,0,0,0,0,0,0,0.16695073,0.071916315,0,0,0,0,0,0.20353217,2.0214798,2.0074821,0,0,0,0,0,0.0044559026,0.10116153,0,0,0,0,0,0,0,0,0
202,4.3252035,0,0,0,0,0,0,0,0,0.17046252,0.073429065,0,0,0,0,0,0.20781344,2.0640013,2.0497092,0,0,0,0,0,0.0045496319,0.10328945,0,0,0,0,0,0,0,0,0
203,4.4143092,0,0,0,0,0,0,0,0,0.1739743,0.074941815,0,0,0,0,0,0.21209471,2.1065229,2.0919363,0,0,0,0,0,0.0046433612,0.10541737,0,0,0,0,0,0,0,0,0
204,4.5034149,0,0,0,0,0,0,0,0,0.17748609,0.076454565,0,0,0,0,0,0.21637598,2.1490444,2.1341634,0,0,0,0,0,0.0047370905,0.10754529,0,0,0,0,0,0,0,0,0
205,4.5925207,0,0,0,0,0,0,0,0,0.18099788,0.077967314,0,0,0,0,0,0.22065725,2.191566,2.1763905,0,0,0,0,0,0.0048308198,0.10967321,0,0,0,0,0,0,0,0,0
206,4.6816264,0,0,0,0,0,0,0,0,0.18450966,0.079480064,0,0,0,0,0,0.22493852,2.2340875,2.2186176,0,0,0,0,0,0.0049245491,0.11180113,0,0,0,0,0,0,0,0,0
207,4.7707321,0,0,0,0,0,0,0,0,0.18802145,0.080992814,0,0,0,0,0,0.2292198,2.2766091,2.2608447,0,0,0,0,0,0.0050182784,0.11392905,0,0,0,0,0,0,0,0,0
208,4.8598379,0,0,0,0,0,0,0,0,0.19153323,0.082505564,0,0,0,0,0,0.23350107,2.3191306,2.3030718,0,0,0,0,0,0.0051120077,0.11605696,0,0,0,0,0,0,0,0,0
209,4.9489436,0,0,0,0,0,0,0,0,0.19504502,0.084018314,0,0,0,0,0,0.23778234,2.3616522,2.3452989,0,0,0,0,0,0.005205737,0.11818488,0,0,0,0,0,0,0,0,0
210,5.0380493,0,0,0,0,0,0,0,0,0.1985568,0.085531063,0,0,0,0,0,0.24206361,2.4041737,2.387526,0,0,0,0,0,0.0052994663,0.1203128,0,0,0,0,0,0,0,0,0
211,5.1271551,0,0,0,0,0,0,0,0,0.20206859,0.087043813,0,0,0,0,0,0.24634488,2.4466953,2.4297531,0,0,0,0,0,0.0053931956,0.12244072,0,0,0,0,0,0,0,0,0
212,5.2162608,0,0,0,0,0,0,0,0,0.20558038,0.088556563,0,0,0,0,0,0.25062615,2.4892168,2.4719802,0,0,0,0,0,0.0054869249,0.12456864,0,0,0,0,0,0,0,0,0
213,5.3053665,0,0,0,0,0,0,0,0,0.20909216,0.090069313,0,0,0,0,0,0.25490742,2.5317384,2.5142074,0,0,0,0,0,0.0055806542,0.12669656,0,0,0,0,0,0,0,0,0
214,5.3944723,0,0,0,0,0,0,0,0,0.21260395,0.091582062,0,0,0,0,0,0.25918869,2.5742599,2.5564345,0,0,0,0,0,0.0056743835,0.12882448,0,0,0,0,0,0,0,0,0
215,5.483578,0,0,0,0,0,0,0,0,0.21611573,0.093094812,0,0,0,0,0,0.26346996,2.6167815,2.5986616,0,0,0,0,0,0.0057681128,0.1309524,0,0,0,0,0,0,0,0,0
216,5.5726837,0,0,0,0,0,0,0,0,0.21962752,0.094607562,0,0,0,0,0,0.26775124,2.659303,2.6408887,0,0,0,0,0,0.0058618421,0.13308031,0,0,0,0,0,0,0,0,0
217,5.6617894,0,0,0,0,0,0,0,0,0.2231393,0.096120312,0,0,0,0,0,0.27203251,2.7018246,2.6831158,0,0,0,0,0,0.0059555714,0.13520823,0,0,0,0,0,0,0,0,0
218,5.7508952,0,0,0,0,0,0,0,0,0.22665109,0.097633061,0,0,0,0,0,0.27631378,2.7443461,2.7253429,0,0,0,0,0,0.0060493006,0.13733615,0,0,0,0,0,0,0,0,0
219,5.8400009,0,0,0,0,0,0,0,0,0.23016287,0.099145811,0,0,0,0,0,0.28059505,2.7868677,2.76757,0,0,0,0,0,0.0061430299,0.13946407,0,0,0,0,0,0,0,0,0
220,5.9291066,0,0,0,0,0,0,0,0,0.23367466,0.10065856,0,0,0,0,0,0.28487632,2.8293892,2.8097971,0,0,0,0,0,0.0062367592,0.14159199,0,0,0,0,0,0,0,0,0
221,6.0182124,0,0,0,0,0,0,0,0,0.23718645,0.10217131,0,0,0,0,0,0.28915759,2.8719107,2.8520242,0,0,0,0,0,0.0063304885,0.14371991,0,0,0,0,0,0,0,0,0
222,6.1073181,0,0,0,0,0,0,0,0,0.24069823,0.10368406,0,0,0,0,0,0.29343886,2.9144323,2.8942513,0,0,0,0,0,0.0064242178,0.14584783,0,0,0,0,0,0,0,0,0
223,6.1964238,0,0,0,0,0,0,0,0,0.24421002,0.10519681,0,0,0,0,0,0.29772013,2.9569538,2.9364784,0,0,0,0,0,0.0065179471,0.14797575,0,0,0,0,0,0,0,0,0
224,6.2855296,0,0,0,0,0,0,0,0,0.2477218,0.10670956,0,0,0,0,0,0.3020014,2.9994754,2.9787055,0,0,0,0,0,0.0066116764,0.15010367,0,0,0,0,0,0,0,0,0
225,6.3746353,0,0,0,0,0,0,0,0,0.25123359,0.10822231,0,0,0,0,0,0.30628267,3.0419969,3.0209326,0,0,0,0,0,0.0067054057,0.15223158,0,0,0,0,0,0,0,0,0
226,6.463741,0,0,0,0,0,0,0,0,0.25474537,0.10973506,0,0,0,0,0,0.31056395,3.0845185,3.0631598,0,0,0,0,0,0.006799135,0.1543595,0,0,0,0,0,0,0,0,0
227,6.5528468,0,0,0,0,0,0,0,0,0.25825716,0.11124781,0,0,0,0,0,0.31484522,3.12704,3.1053869,0,0,0,0,0,0.0068928643,0.15648742,0,0,0,0,0,0,0,0,0
228,6.6419525,0,0,0,0,0,0,0,0,0.26176895,0.11276056,0,0,0,0,0,0.31912649,3.1695616,3.147614,0,0,0,0,0,0.0069865936,0.15861534,0,0,0,0,0,0,0,0,0
229,6.7310582,0,0,0,0,0,0,0,0,0.26528073,0.11427331,0,0,0,0,0,0.32340776,3.2120831,3.1898411,0,0,0,0,0,0.0070803229,0.16074326,0,0,0,0,0,0,0,0,0
230,6.820164,0,0,0,0,0,0,0,0,0.26879252,0.11578606,0,0,0,0,0,0.32768903,3.2546047,3.2320682,0,0,0,0,0,0.0071740522,0.16287118,0,0,0,0,0,0,0,0,0
231,6.9092697,0,0,0,0,0,0,0,0,0.2723043,0.11729881,0,0,0,0,0,0.3319703,3.2971262,3.2742953,0,0,0,0,0,0.0072677815,0.1649991,0,0,0,0,0,0,0,0,0
232,6.9983754,0,0,0,0,0,0,0,0,0.27581609,0.11881156,0,0,0,0,0,0.33625157,3.3396478,3.3165224,0,0,0,0,0,0.0073615108,0.16712702,0,0,0,0,0,0,0,0,0
233,7.0874811,0,0,0,0,0,0,0,0,0.27932787,0.12032431,0,0,0,0,0,0.34053284,3.3821693,3.3587495,0,0,0,0,0,0.0074552401,0.16925494,0,0,0,0,0,0,0,0,0
234,7.17659,0,0,0,0,0,0,0,0,0.28283978,0.12183711,0,0,0,0,0,0.34481426,3.4246923,3.4009781,0,0,0,0,0,0.0075489726,0.17138293,0,0,0,0,0,0,0,0,0
235,7.3611249,0,0,0,0,0,0,0,0,0.29011257,0.12496996,0,0,0,0,0,0.35368063,3.512753,3.488429,0,0,0,0,0,0.0077430829,0.17578978,0,0,0,0,0,0,0,0,0
236,7.5456599,0,0,0,0,0,0,0,0,0.29738536,0.12810282,0,0,0,0,0,0.362547,3.6008137,3.5758799,0,0,0,0,0,0.0079371931,0.18019663,0,0,0,0,0,0,0,0,0
237,7.7301949,0,0,0,0,0,0,0,0,0.30465815,0.13123567,0,0,0,0,0,0.37141337,3.6888744,3.6633309,0,0,0,0,0,0.0081313033,0.18460347,0,0,0,0,0,0,0,0,0
238,7.9147299,0,0,0,0,0,0,0,0,0.31193094,0.13436853,0,0,0,0,0,0.38027974,3.7769351,3.7507818,0,0,0,0,0,0.0083254135,0.18901032,0,0,0,0,0,0,0,0,0
239,8.0992649,0,0,0,0,0,0,0,0,0.31920373,0.13750138,0,0,0,0,0,0.38914611,3.8649958,3.8382327,0,0,0,0,0,0.0085195238,0.19341717,0,0,0,0,0,0,0,0,0
