Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa)
3134,266.78764,0,0,0,0,2.6383195,39.900318,0,0,0,39.596933,0,0,0,0
3135,266.78792,0,0,0,0,2.6383223,39.90036,0,0,0,39.596974,0,0,0,0
3136,266.7882,0,0,0,0,2.6383251,39.900402,0,0,0,39.597016,0,0,0,0
3137,266.78848,0,0,0,0,2.6383279,39.900444,0,0,0,39.597058,0,0,0,0
3138,266.78877,0,0,0,0,2.6383307,39.900487,0,0,0,39.5971,0,0,0,0
3139,266.78905,0,0,0,0,2.6383335,39.900529,0,0,0,39.597142,0,0,0,0
3140,266.78933,0,0,0,0,2.6383363,39.900571,0,0,0,39.597184,0,0,0,0
3141,266.78961,0,0,0,0,2.6383391,39.900613,0,0,0,39.597226,0,0,0,0
3142,266.7899,0,0,0,0,2.6383419,39.900656,0,0,0,39.597268,0,0,0,0
3143,266.79018,0,0,0,0,2.6383446,39.900698,0,0,0,39.59731,0,0,0,0
3144,266.79046,0,0,0,0,2.6383474,39.90074,0,0,0,39.597352,0,0,0,0
3145,266.79074,0,0,0,0,2.6383502,39.900782,0,0,0,39.597394,0,0,0,0
3146,266.79103,0,0,0,0,2.638353,39.900825,0,0,0,39.597436,0,0,0,0
3147,266.79131,0,0,0,0,2.6383558,39.900867,0,0,0,39.597478,0,0,0,0
3148,266.79159,0,0,0,0,2.6383586,39.900909,0,0,0,39.59752,0,0,0,0
3149,266.79187,0,0,0,0,2.6383614,39.900951,0,0,0,39.597561,0,0,0,0
3150,266.79216,0,0,0,0,2.6383642,39.900994,0,0,0,39.597603,0,0,0,0
3151,266.79244,0,0,0,0,2.638367,39.901036,0,0,0,39.597645,0,0,0,0
3152,266.79272,0,0,0,0,2.6383698,39.901078,0,0,0,39.597687,0,0,0,0
3153,266.793,0,0,0,0,2.6383726,39.90112,0,0,0,39.597729,0,0,0,0
3154,266.79329,0,0,0,0,2.6383754,39.901163,0,0,0,39.597771,0,0,0,0
3155,266.79357,0,0,0,0,2.6383782,39.901205,0,0,0,39.597813,0,0,0,0
3156,266.79385,0,0,0,0,2.638381,39.901247,0,0,0,39.597855,0,0,0,0
3157,266.79413,0,0,0,0,2.6383838,39.901289,0,0,0,39.597897,0,0,0,0
3158,266.79442,0,0,0,0,2.6383866,39.901332,0,0,0,39.597939,0,0,0,0
3159,266.7947,0,0,0,0,2.6383893,39.901374,0,0,0,39.597981,0,0,0,0
3160,266.79498,0,0,0,0,2.6383921,39.901416,0,0,0,39.598023,0,0,0,0
3161,266.79526,0,0,0,0,2.6383949,39.901458,0,0,0,39.598065,0,0,0,0
3162,266.79555,0,0,0,0,2.6383977,39.901501,0,0,0,39.598107,0,0,0,0
3163,266.79583,0,0,0,0,2.6384005,39.901543,0,0,0,39.598148,0,0,0,0
3164,266.79611,0,0,0,0,2.6384033,39.901585,0,0,0,39.59819,0,0,0,0
3165,266.79639,0,0,0,0,2.6384061,39.901627,0,0,0,39.598232,0,0,0,0
3166,266.79668,0,0,0,0,2.6384089,39.90167,0,0,0,39.598274,0,0,0,0
3167,266.79696,0,0,0,0,2.6384117,39.901712,0,0,0,39.598316,0,0,0,0
3168,266.79724,0,0,0,0,2.6384145,39.901754,0,0,0,39.598358,0,0,0,0
3169,266.79752,0,0,0,0,2.6384173,39.901796,0,0,0,39.5984,0,0,0,0
3170,266.79781,0,0,0,0,2.6384201,39.901839,0,0,0,39.598442,0,0,0,0
3171,266.79809,0,0,0,0,2.6384229,39.901881,0,0,0,39.598484,0,0,0,0
3172,266.79837,0,0,0,0,2.6384257,39.901923,0,0,0,39.598526,0,0,0,0
3173,266.79865,0,0,0,0,2.6384285,39.901965,0,0,0,39.598568,0,0,0,0
3174,266.79894,0,0,0,0,2.6384312,39.902008,0,0,0,39.59861,0,0,0,0
3175,266.79922,0,0,0,0,2.638434,39.90205,0,0,0,39.598652,0,0,0,0
3176,266.7995,0,0,0,0,2.6384368,39.902092,0,0,0,39.598694,0,0,0,0
3177,266.79978,0,0,0,0,2.6384396,39.902134,0,0,0,39.598735,0,0,0,0
3178,266.80007,0,0,0,0,2.6384424,39.902177,0,0,0,39.598777,0,0,0,0
3179,266.80035,0,0,0,0,2.6384452,39.902219,0,0,0,39.598819,0,0,0,0
3180,266.80063,0,0,0,0,2.638448,39.902261,0,0,0,39.598861,0,0,0,0
3181,266.80091,0,0,0,0,2.6384508,39.902303,0,0,0,39.598903,0,0,0,0
3182,266.8012,0,0,0,0,2.6384536,39.902346,0,0,0,39.598945,0,0,0,0
3183,266.80148,0,0,0,0,2.6384564,39.902388,0,0,0,39.598987,0,0,0,0
3184,266.80176,0,0,0,0,2.6384592,39.90243,0,0,0,39.599029,0,0,0,0
3185,266.80204,0,0,0,0,2.638462,39.902472,0,0,0,39.599071,0,0,0,0
3186,266.80233,0,0,0,0,2.6384648,39.902515,0,0,0,39.599113,0,0,0,0
3187,266.80261,0,0,0,0,2.6384676,39.902557,0,0,0,39.599155,0,0,0,0
3188,266.80472,0,0,0,0,2.6384884,39.902873,0,0,0,39.599468,0,0,0,0
3189,266.80683,0,0,0,0,2.6385093,39.903188,0,0,0,39.599782,0,0,0,0
3190,266.80894,0,0,0,0,2.6385302,39.903504,0,0,0,39.600095,0,0,0,0
3191,266.81105,0,0,0,0,2.6385511,39.90382,0,0,0,39.600408,0,0,0,0
3192,266.81317,0,0,0,0,2.638572,39.904136,0,0,0,39.600722,0,0,0,0
3193,266.81528,0,0,0,0,2.6385929,39.904452,0,0,0,39.601035,0,0,0,0
3194,266.81739,0,0,0,0,2.6386137,39.904767,0,0,0,39.601349,0,0,0,0
3195,266.8195,0,0,0,0,2.6386346,39.905083,0,0,0,39.601662,0,0,0,0
3196,266.82161,0,0,0,0,2.6386555,39.905399,0,0,0,39.601975,0,0,0,0
3197,266.82372,0,0,0,0,2.6386764,39.905715,0,0,0,39.602289,0,0,0,0
3198,266.82584,0,0,0,0,2.6386973,39.906031,0,0,0,39.602602,0,0,0,0
3199,266.82795,0,0,0,0,2.6387182,39.906347,0,0,0,39.602916,0,0,0,0
3200,266.83006,0,0,0,0,2.638739,39.906662,0,0,0,39.603229,0,0,0,0
3201,266.83217,0,0,0,0,2.6387599,39.906978,0,0,0,39.603542,0,0,0,0
3202,266.83428,0,0,0,0,2.6387808,39.907294,0,0,0,39.603856,0,0,0,0
3203,266.83639,0,0,0,0,2.6388017,39.90761,0,0,0,39.604169,0,0,0,0
3204,266.83851,0,0,0,0,2.6388226,39.907926,0,0,0,39.604483,0,0,0,0
3205,266.84062,0,0,0,0,2.6388434,39.908241,0,0,0,39.604796,0,0,0,0
3206,266.84273,0,0,0,0,2.6388643,39.908557,0,0,0,39.605109,0,0,0,0
3207,266.84484,0,0,0,0,2.6388852,39.908873,0,0,0,39.605423,0,0,0,0
3208,266.84695,0,0,0,0,2.6389061,39.909189,0,0,0,39.605736,0,0,0,0
3209,266.84906,0,0,0,0,2.638927,39.909505,0,0,0,39.60605,0,0,0,0
3210,266.85118,0,0,0,0,2.6389479,39.90982,0,0,0,39.606363,0,0,0,0
3211,266.85329,0,0,0,0,2.6389687,39.910136,0,0,0,39.606677,0,0,0,0
3212,266.8554,0,0,0,0,2.6389896,39.910452,0,0,0,39.60699,0,0,0,0
3213,266.85751,0,0,0,0,2.6390105,39.910768,0,0,0,39.607303,0,0,0,0
3214,266.85962,0,0,0,0,2.6390314,39.911084,0,0,0,39.607617,0,0,0,0
3215,266.86173,0,0,0,0,2.6390523,39.911399,0,0,0,39.60793,0,0,0,0
3216,266.86385,0,0,0,0,2.6390732,39.911715,0,0,0,39.608244,0,0,0,0
3217,266.86596,0,0,0,0,2.639094,39.912031,0,0,0,39.608557,0,0,0,0
3218,266.86807,0,0,0,0,2.6391149,39.912347,0,0,0,39.60887,0,0,0,0
3219,266.87018,0,0,0,0,2.6391358,39.912663,0,0,0,39.609184,0,0,0,0
3220,266.87229,0,0,0,0,2.6391567,39.912979,0,0,0,39.609497,0,0,0,0
3221,266.8744,0,0,0,0,2.6391776,39.913294,0,0,0,39.609811,0,0,0,0
3222,266.87651,0,0,0,0,2.6391984,39.91361,0,0,0,39.610124,0,0,0,0
3223,266.87863,0,0,0,0,2.6392193,39.913926,0,0,0,39.610437,0,0,0,0
3224,266.88074,0,0,0,0,2.6392402,39.914242,0,0,0,39.610751,0,0,0,0
3225,266.88285,0,0,0,0,2.6392611,39.914558,0,0,0,39.611064,0,0,0,0
3226,266.88496,0,0,0,0,2.639282,39.914873,0,0,0,39.611378,0,0,0,0
3227,266.88707,0,0,0,0,2.6393029,39.915189,0,0,0,39.611691,0,0,0,0
3228,266.88918,0,0,0,0,2.6393237,39.915505,0,0,0,39.612004,0,0,0,0
3229,266.8913,0,0,0,0,2.6393446,39.915821,0,0,0,39.612318,0,0,0,0
3230,266.89341,0,0,0,0,2.6393655,39.916137,0,0,0,39.612631,0,0,0,0
3231,266.89552,0,0,0,0,2.6393864,39.916452,0,0,0,39.612945,0,0,0,0
3232,266.89763,0,0,0,0,2.6394073,39.916768,0,0,0,39.613258,0,0,0,0
3233,266.89974,0,0,0,0,2.6394282,39.917084,0,0,0,39.613572,0,0,0,0
3234,266.90185,0,0,0,0,2.639449,39.9174,0,0,0,39.613885,0,0,0,0
3235,266.90397,0,0,0,0,2.6394699,39.917716,0,0,0,39.614198,0,0,0,0
3236,266.90608,0,0,0,0,2.6394908,39.918032,0,0,0,39.614512,0,0,0,0
3237,266.90819,0,0,0,0,2.6395117,39.918347,0,0,0,39.614825,0,0,0,0
3238,266.9103,0,0,0,0,2.6395326,39.918663,0,0,0,39.615139,0,0,0,0
3239,266.91241,0,0,0,0,2.6395534,39.918979,0,0,0,39.615452,0,0,0,0
3240,266.91452,0,0,0,0,2.6395743,39.919295,0,0,0,39.615765,0,0,0,0
3241,266.91664,0,0,0,0,2.6395952,39.919611,0,0,0,39.616079,0,0,0,0
3242,266.91875,0,0,0,0,2.6396161,39.919926,0,0,0,39.616392,0,0,0,0
3243,266.92086,0,0,0,0,2.639637,39.920242,0,0,0,39.616706,0,0,0,0
3244,266.92297,0,0,0,0,2.6396579,39.920558,0,0,0,39.617019,0,0,0,0
3245,266.92508,0,0,0,0,2.6396787,39.920874,0,0,0,39.617332,0,0,0,0
3246,266.92719,0,0,0,0,2.6396996,39.92119,0,0,0,39.617646,0,0,0,0
3247,266.92931,0,0,0,0,2.6397205,39.921505,0,0,0,39.617959,0,0,0,0
3248,266.93142,0,0,0,0,2.6397414,39.921821,0,0,0,39.618273,0,0,0,0
3249,266.93353,0,0,0,0,2.6397623,39.922137,0,0,0,39.618586,0,0,0,0
3250,266.93564,0,0,0,0,2.6397831,39.922453,0,0,0,39.618899,0,0,0,0
3251,266.93775,0,0,0,0,2.639804,39.922769,0,0,0,39.619213,0,0,0,0
3252,266.93986,0,0,0,0,2.6398249,39.923084,0,0,0,39.619526,0,0,0,0
3253,266.94198,0,0,0,0,2.6398458,39.9234,0,0,0,39.61984,0,0,0,0
3254,266.94409,0,0,0,0,2.6398667,39.923716,0,0,0,39.620153,0,0,0,0
3255,266.9462,0,0,0,0,2.6398876,39.924032,0,0,0,39.620467,0,0,0,0
3256,266.94831,0,0,0,0,2.6399084,39.924348,0,0,0,39.62078,0,0,0,0
3257,266.95042,0,0,0,0,2.6399293,39.924664,0,0,0,39.621093,0,0,0,0
3258,266.95253,0,0,0,0,2.6399502,39.924979,0,0,0,39.621407,0,0,0,0
3259,266.95464,0,0,0,0,2.6399711,39.925295,0,0,0,39.62172,0,0,0,0
3260,266.95676,0,0,0,0,2.639992,39.925611,0,0,0,39.622034,0,0,0,0
3261,266.95887,0,0,0,0,2.6400129,39.925927,0,0,0,39.622347,0,0,0,0
3262,266.96098,0,0,0,0,2.6400337,39.926243,0,0,0,39.62266,0,0,0,0
3263,266.96309,0,0,0,0,2.6400546,39.926558,0,0,0,39.622974,0,0,0,0
3264,266.9652,0,0,0,0,2.6400755,39.926874,0,0,0,39.623287,0,0,0,0
3265,266.96731,0,0,0,0,2.6400964,39.92719,0,0,0,39.623601,0,0,0,0
3266,266.96943,0,0,0,0,2.6401173,39.927506,0,0,0,39.623914,0,0,0,0
3267,266.97154,0,0,0,0,2.6401381,39.927822,0,0,0,39.624227,0,0,0,0
3268,266.97365,0,0,0,0,2.640159,39.928137,0,0,0,39.624541,0,0,0,0
3269,266.97576,0,0,0,0,2.6401799,39.928453,0,0,0,39.624854,0,0,0,0
3270,266.97787,0,0,0,0,2.6402008,39.928769,0,0,0,39.625168,0,0,0,0
3271,266.97998,0,0,0,0,2.6402217,39.929085,0,0,0,39.625481,0,0,0,0
3272,266.9821,0,0,0,0,2.6402426,39.929401,0,0,0,39.625794,0,0,0,0
3273,266.98421,0,0,0,0,2.6402634,39.929716,0,0,0,39.626108,0,0,0,0
3274,266.98632,0,0,0,0,2.6402843,39.930032,0,0,0,39.626421,0,0,0,0
3275,266.98843,0,0,0,0,2.6403052,39.930348,0,0,0,39.626735,0,0,0,0
3276,266.99054,0,0,0,0,2.6403261,39.930664,0,0,0,39.627048,0,0,0,0
3277,266.99265,0,0,0,0,2.640347,39.93098,0,0,0,39.627362,0,0,0,0
3278,266.99477,0,0,0,0,2.6403679,39.931296,0,0,0,39.627675,0,0,0,0
3279,266.99688,0,0,0,0,2.6403887,39.931611,0,0,0,39.627988,0,0,0,0
3280,266.99899,0,0,0,0,2.6404096,39.931927,0,0,0,39.628302,0,0,0,0
3281,267.0011,0,0,0,0,2.6404305,39.932243,0,0,0,39.628615,0,0,0,0
3282,267.00321,0,0,0,0,2.6404514,39.932559,0,0,0,39.628929,0,0,0,0
3283,267.00532,0,0,0,0,2.6404723,39.932875,0,0,0,39.629242,0,0,0,0
3284,267.00744,0,0,0,0,2.6404931,39.93319,0,0,0,39.629555,0,0,0,0
3285,267.00955,0,0,0,0,2.640514,39.933506,0,0,0,39.629869,0,0,0,0
3286,267.01166,0,0,0,0,2.6405349,39.933822,0,0,0,39.630182,0,0,0,0
3287,267.01377,0,0,0,0,2.6405558,39.934138,0,0,0,39.630496,0,0,0,0
3288,267.01588,0,0,0,0,2.6405767,39.934454,0,0,0,39.630809,0,0,0,0
3289,267.01799,0,0,0,0,2.6405976,39.934769,0,0,0,39.631122,0,0,0,0
3290,267.02011,0,0,0,0,2.6406184,39.935085,0,0,0,39.631436,0,0,0,0
3291,267.02222,0,0,0,0,2.6406393,39.935401,0,0,0,39.631749,0,0,0,0
3292,267.02433,0,0,0,0,2.6406602,39.935717,0,0,0,39.632063,0,0,0,0
3293,267.02644,0,0,0,0,2.6406811,39.936033,0,0,0,39.632376,0,0,0,0
3294,267.02855,0,0,0,0,2.640702,39.936349,0,0,0,39.632689,0,0,0,0
3295,267.03066,0,0,0,0,2.6407229,39.936664,0,0,0,39.633003,0,0,0,0
3296,267.03277,0,0,0,0,2.6407437,39.93698,0,0,0,39.633316,0,0,0,0
3297,267.03489,0,0,0,0,2.6407646,39.937296,0,0,0,39.63363,0,0,0,0
3298,267.03498,0,0,0,0,2.6407655,39.937309,0,0,0,39.633643,0,0,0,0
3299,267.03507,0,0,0,0,2.6407664,39.937323,0,0,0,39.633657,0,0,0,0
3300,267.03516,0,0,0,0,2.6407673,39.937336,0,0,0,39.63367,0,0,0,0
3301,267.03525,0,0,0,0,2.6407682,39.93735,0,0,0,39.633683,0,0,0,0
3302,267.03534,0,0,0,0,2.6407691,39.937363,0,0,0,39.633697,0,0,0,0
3303,267.03543,0,0,0,0,2.64077,39.937377,0,0,0,39.63371,0,0,0,0
3304,267.03552,0,0,0,0,2.6407709,39.93739,0,0,0,39.633724,0,0,0,0
3305,267.03561,0,0,0,0,2.6407718,39.937404,0,0,0,39.633737,0,0,0,0
3306,267.0357,0,0,0,0,2.6407727,39.937417,0,0,0,39.63375,0,0,0,0
3307,267.03579,0,0,0,0,2.6407735,39.937431,0,0,0,39.633764,0,0,0,0
3308,267.03588,0,0,0,0,2.6407744,39.937444,0,0,0,39.633777,0,0,0,0
3309,267.03597,0,0,0,0,2.6407753,39.937458,0,0,0,39.633791,0,0,0,0
3310,267.03606,0,0,0,0,2.6407762,39.937471,0,0,0,39.633804,0,0,0,0
3311,267.03615,0,0,0,0,2.6407771,39.937485,0,0,0,39.633817,0,0,0,0
3312,267.03624,0,0,0,0,2.640778,39.937498,0,0,0,39.633831,0,0,0,0
3313,267.03633,0,0,0,0,2.6407789,39.937512,0,0,0,39.633844,0,0,0,0
3314,267.03642,0,0,0,0,2.6407798,39.937525,0,0,0,39.633858,0,0,0,0
3315,267.03651,0,0,0,0,2.6407807,39.937539,0,0,0,39.633871,0,0,0,0
3316,267.0366,0,0,0,0,2.6407816,39.937552,0,0,0,39.633884,0,0,0,0
3317,267.03669,0,0,0,0,2.6407825,39.937566,0,0,0,39.633898,0,0,0,0
3318,267.03678,0,0,0,0,2.6407834,39.937579,0,0,0,39.633911,0,0,0,0
3319,267.03687,0,0,0,0,2.6407843,39.937593,0,0,0,39.633925,0,0,0,0
3320,267.03696,0,0,0,0,2.6407851,39.937606,0,0,0,39.633938,0,0,0,0
3321,267.03705,0,0,0,0,2.640786,39.93762,0,0,0,39.633951,0,0,0,0
3322,267.03714,0,0,0,0,2.6407869,39.937633,0,0,0,39.633965,0,0,0,0
3323,267.03723,0,0,0,0,2.6407878,39.937647,0,0,0,39.633978,0,0,0,0
3324,267.03732,0,0,0,0,2.6407887,39.93766,0,0,0,39.633991,0,0,0,0
3325,267.03741,0,0,0,0,2.6407896,39.937674,0,0,0,39.634005,0,0,0,0
3326,267.0375,0,0,0,0,2.6407905,39.937687,0,0,0,39.634018,0,0,0,0
3327,267.03759,0,0,0,0,2.6407914,39.937701,0,0,0,39.634032,0,0,0,0
3328,267.03768,0,0,0,0,2.6407923,39.937714,0,0,0,39.634045,0,0,0,0
3329,267.03778,0,0,0,0,2.6407932,39.937728,0,0,0,39.634058,0,0,0,0
3330,267.03787,0,0,0,0,2.6407941,39.937741,0,0,0,39.634072,0,0,0,0
3331,267.03796,0,0,0,0,2.640795,39.937755,0,0,0,39.634085,0,0,0,0
3332,267.03805,0,0,0,0,2.6407959,39.937768,0,0,0,39.634099,0,0,0,0
3333,267.03814,0,0,0,0,2.6407968,39.937782,0,0,0,39.634112,0,0,0,0
3334,267.03823,0,0,0,0,2.6407976,39.937795,0,0,0,39.634125,0,0,0,0
3335,267.03832,0,0,0,0,2.6407985,39.937809,0,0,0,39.634139,0,0,0,0
3336,267.03841,0,0,0,0,2.6407994,39.937822,0,0,0,39.634152,0,0,0,0
3337,267.0385,0,0,0,0,2.6408003,39.937836,0,0,0,39.634166,0,0,0,0
3338,267.03859,0,0,0,0,2.6408012,39.937849,0,0,0,39.634179,0,0,0,0
3339,267.03868,0,0,0,0,2.6408021,39.937863,0,0,0,39.634192,0,0,0,0
3340,267.03877,0,0,0,0,2.640803,39.937876,0,0,0,39.634206,0,0,0,0
3341,267.03886,0,0,0,0,2.6408039,39.93789,0,0,0,39.634219,0,0,0,0
3342,267.03895,0,0,0,0,2.6408048,39.937903,0,0,0,39.634233,0,0,0,0
3343,267.03904,0,0,0,0,2.6408057,39.937917,0,0,0,39.634246,0,0,0,0
3344,267.03913,0,0,0,0,2.6408066,39.93793,0,0,0,39.634259,0,0,0,0
3345,267.03922,0,0,0,0,2.6408075,39.937944,0,0,0,39.634273,0,0,0,0
3346,267.03931,0,0,0,0,2.6408084,39.937957,0,0,0,39.634286,0,0,0,0
3347,267.0394,0,0,0,0,2.6408092,39.937971,0,0,0,39.6343,0,0,0,0
3348,267.03949,0,0,0,0,2.6408101,39.937984,0,0,0,39.634313,0,0,0,0
3349,267.03958,0,0,0,0,2.640811,39.937998,0,0,0,39.634326,0,0,0,0
3350,267.03967,0,0,0,0,2.6408119,39.938011,0,0,0,39.63434,0,0,0,0
3351,267.03976,0,0,0,0,2.6408128,39.938025,0,0,0,39.634353,0,0,0,0
3352,267.03985,0,0,0,0,2.6408137,39.938038,0,0,0,39.634367,0,0,0,0
3353,267.03994,0,0,0,0,2.6408146,39.938052,0,0,0,39.63438,0,0,0,0
3354,267.04003,0,0,0,0,2.6408155,39.938065,0,0,0,39.634393,0,0,0,0
3355,267.04012,0,0,0,0,2.6408164,39.938079,0,0,0,39.634407,0,0,0,0
3356,267.04021,0,0,0,0,2.6408173,39.938092,0,0,0,39.63442,0,0,0,0
3357,267.0403,0,0,0,0,2.6408182,39.938106,0,0,0,39.634434,0,0,0,0
3358,267.04039,0,0,0,0,2.6408191,39.938119,0,0,0,39.634447,0,0,0,0
3359,267.04048,0,0,0,0,2.64082,39.938133,0,0,0,39.63446,0,0,0,0
3360,267.04057,0,0,0,0,2.6408209,39.938146,0,0,0,39.634474,0,0,0,0
3361,267.04066,0,0,0,0,2.6408217,39.93816,0,0,0,39.634487,0,0,0,0
3362,267.04075,0,0,0,0,2.6408226,39.938173,0,0,0,39.634501,0,0,0,0
3363,267.04084,0,0,0,0,2.6408235,39.938187,0,0,0,39.634514,0,0,0,0
3364,267.04093,0,0,0,0,2.6408244,39.9382,0,0,0,39.634527,0,0,0,0
3365,267.04102,0,0,0,0,2.6408253,39.938214,0,0,0,39.634541,0,0,0,0
3366,267.04111,0,0,0,0,2.6408262,39.938227,0,0,0,39.634554,0,0,0,0
3367,267.04121,0,0,0,0,2.6408271,39.938241,0,0,0,39.634568,0,0,0,0
3368,267.0413,0,0,0,0,2.640828,39.938254,0,0,0,39.634581,0,0,0,0
3369,267.04139,0,0,0,0,2.6408289,39.938268,0,0,0,39.634594,0,0,0,0
3370,267.04148,0,0,0,0,2.6408298,39.938281,0,0,0,39.634608,0,0,0,0
3371,267.04157,0,0,0,0,2.6408307,39.938295,0,0,0,39.634621,0,0,0,0
3372,267.04166,0,0,0,0,2.6408316,39.938308,0,0,0,39.634635,0,0,0,0
3373,267.04175,0,0,0,0,2.6408325,39.938322,0,0,0,39.634648,0,0,0,0
3374,267.04184,0,0,0,0,2.6408334,39.938335,0,0,0,39.634661,0,0,0,0
3375,267.04193,0,0,0,0,2.6408342,39.938349,0,0,0,39.634675,0,0,0,0
3376,267.04202,0,0,0,0,2.6408351,39.938362,0,0,0,39.634688,0,0,0,0
3377,267.04211,0,0,0,0,2.640836,39.938376,0,0,0,39.634702,0,0,0,0
3378,267.0422,0,0,0,0,2.6408369,39.938389,0,0,0,39.634715,0,0,0,0
3379,267.04229,0,0,0,0,2.6408378,39.938403,0,0,0,39.634728,0,0,0,0
3380,267.04238,0,0,0,0,2.6408387,39.938416,0,0,0,39.634742,0,0,0,0
3381,267.04247,0,0,0,0,2.6408396,39.93843,0,0,0,39.634755,0,0,0,0
3382,267.04256,0,0,0,0,2.6408405,39.938443,0,0,0,39.634769,0,0,0,0
3383,267.04265,0,0,0,0,2.6408414,39.938457,0,0,0,39.634782,0,0,0,0
3384,267.04274,0,0,0,0,2.6408423,39.93847,0,0,0,39.634795,0,0,0,0
3385,267.04283,0,0,0,0,2.6408432,39.938484,0,0,0,39.634809,0,0,0,0
3386,267.04292,0,0,0,0,2.6408441,39.938497,0,0,0,39.634822,0,0,0,0
3387,267.04301,0,0,0,0,2.640845,39.938511,0,0,0,39.634835,0,0,0,0
3388,267.0431,0,0,0,0,2.6408458,39.938524,0,0,0,39.634849,0,0,0,0
3389,267.04319,0,0,0,0,2.6408467,39.938538,0,0,0,39.634862,0,0,0,0
3390,267.04328,0,0,0,0,2.6408476,39.938551,0,0,0,39.634876,0,0,0,0
3391,267.04337,0,0,0,0,2.6408485,39.938565,0,0,0,39.634889,0,0,0,0
3392,267.04346,0,0,0,0,2.6408494,39.938578,0,0,0,39.634902,0,0,0,0
3393,267.04355,0,0,0,0,2.6408503,39.938592,0,0,0,39.634916,0,0,0,0
3394,267.04364,0,0,0,0,2.6408512,39.938605,0,0,0,39.634929,0,0,0,0
3395,267.04373,0,0,0,0,2.6408521,39.938619,0,0,0,39.634943,0,0,0,0
3396,267.04382,0,0,0,0,2.640853,39.938632,0,0,0,39.634956,0,0,0,0
3397,267.04391,0,0,0,0,2.6408539,39.938646,0,0,0,39.634969,0,0,0,0
3398,267.044,0,0,0,0,2.6408548,39.938659,0,0,0,39.634983,0,0,0,0
3399,267.04409,0,0,0,0,2.6408557,39.938673,0,0,0,39.634996,0,0,0,0
3400,267.04418,0,0,0,0,2.6408566,39.938686,0,0,0,39.63501,0,0,0,0
3401,267.04427,0,0,0,0,2.6408575,39.9387,0,0,0,39.635023,0,0,0,0
3402,267.04436,0,0,0,0,2.6408583,39.938713,0,0,0,39.635036,0,0,0,0
3403,267.04445,0,0,0,0,2.6408592,39.938727,0,0,0,39.63505,0,0,0,0
3404,267.04454,0,0,0,0,2.6408601,39.93874,0,0,0,39.635063,0,0,0,0
3405,267.04464,0,0,0,0,2.640861,39.938754,0,0,0,39.635077,0,0,0,0
3406,267.04473,0,0,0,0,2.6408619,39.938767,0,0,0,39.63509,0,0,0,0
3407,267.04482,0,0,0,0,2.6408628,39.938781,0,0,0,39.635103,0,0,0,0
3408,267.04491,0,0,0,0,2.6408637,39.938794,0,0,0,39.635117,0,0,0,0
3409,267.045,0,0,0,0,2.6408646,39.938808,0,0,0,39.63513,0,0,0,0
3410,267.04509,0,0,0,0,2.6408655,39.938821,0,0,0,39.635144,0,0,0,0
3411,267.04518,0,0,0,0,2.6408664,39.938835,0,0,0,39.635157,0,0,0,0
3412,267.04527,0,0,0,0,2.6408673,39.938848,0,0,0,39.63517,0,0,0,0
3413,267.04536,0,0,0,0,2.6408682,39.938862,0,0,0,39.635184,0,0,0,0
3414,267.04545,0,0,0,0,2.6408691,39.938875,0,0,0,39.635197,0,0,0,0
3415,267.04554,0,0,0,0,2.6408699,39.938889,0,0,0,39.635211,0,0,0,0
3416,267.04563,0,0,0,0,2.6408708,39.938902,0,0,0,39.635224,0,0,0,0
3417,267.04572,0,0,0,0,2.6408717,39.938916,0,0,0,39.635237,0,0,0,0
3418,267.04581,0,0,0,0,2.6408726,39.938929,0,0,0,39.635251,0,0,0,0
3419,267.0459,0,0,0,0,2.6408735,39.938943,0,0,0,39.635264,0,0,0,0
3420,267.04599,0,0,0,0,2.6408744,39.938956,0,0,0,39.635278,0,0,0,0
3421,267.04608,0,0,0,0,2.6408753,39.93897,0,0,0,39.635291,0,0,0,0
3422,267.04617,0,0,0,0,2.6408762,39.938983,0,0,0,39.635304,0,0,0,0
3423,267.0435,0,0,0,0,2.6408498,39.938584,0,0,0,39.634908,0,0,0,0
3424,267.04083,0,0,0,0,2.6408234,39.938184,0,0,0,39.634511,0,0,0,0
3425,267.03816,0,0,0,0,2.6407969,39.937785,0,0,0,39.634115,0,0,0,0
3426,267.03548,0,0,0,0,2.6407705,39.937385,0,0,0,39.633718,0,0,0,0
3427,267.03281,0,0,0,0,2.6407441,39.936986,0,0,0,39.633322,0,0,0,0
3428,267.03014,0,0,0,0,2.6407177,39.936586,0,0,0,39.632925,0,0,0,0
3429,267.02747,0,0,0,0,2.6406913,39.936187,0,0,0,39.632529,0,0,0,0
3430,267.0248,0,0,0,0,2.6406648,39.935787,0,0,0,39.632132,0,0,0,0
3431,267.02213,0,0,0,0,2.6406384,39.935387,0,0,0,39.631736,0,0,0,0
3432,267.01945,0,0,0,0,2.640612,39.934988,0,0,0,39.631339,0,0,0,0
3433,267.01678,0,0,0,0,2.6405856,39.934588,0,0,0,39.630943,0,0,0,0
