Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa)
869,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,281.2762,0,0,0,0,0,0,36.107955,47.123753,7.0729017,0,0,0,21.79425,281.2762,61.681339,5.5872682,0,0,0,0,28.801087,65.081447,12.645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,281.26353,0,0,0,0,0,0,36.106328,47.12163,7.0725831,0,0,0,21.793268,281.26353,61.67856,5.5870165,0,0,0,0,28.799789,65.078516,12.644828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,281.25085,0,0,0,0,0,0,36.104702,47.119507,7.0722645,0,0,0,21.792286,281.25085,61.675782,5.5867648,0,0,0,0,28.798492,65.075584,12.644258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,281.23818,0,0,0,0,0,0,36.103075,47.117384,7.0719459,0,0,0,21.791304,281.23818,61.673003,5.5865131,0,0,0,0,28.797194,65.072652,12.643688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,281.22551,0,0,0,0,0,0,36.101449,47.115262,7.0716272,0,0,0,21.790323,281.22551,61.670225,5.5862615,0,0,0,0,28.795897,65.06972,12.643119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,281.21284,0,0,0,0,0,0,36.099822,47.113139,7.0713086,0,0,0,21.789341,281.21284,61.667446,5.5860098,0,0,0,0,28.7946,65.066789,12.642549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,281.20017,0,0,0,0,0,0,36.098196,47.111016,7.07099,0,0,0,21.788359,281.20017,61.664667,5.5857581,0,0,0,0,28.793302,65.063857,12.641979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,281.1875,0,0,0,0,0,0,36.096569,47.108893,7.0706714,0,0,0,21.787377,281.1875,61.661889,5.5855064,0,0,0,0,28.792005,65.060925,12.64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,281.17483,0,0,0,0,0,0,36.094943,47.10677,7.0703528,0,0,0,21.786396,281.17483,61.65911,5.5852547,0,0,0,0,28.790708,65.057994,12.64084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,281.16216,0,0,0,0,0,0,36.093316,47.104648,7.0700342,0,0,0,21.785414,281.16216,61.656332,5.585003,0,0,0,0,28.78941,65.055062,12.640271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,281.14949,0,0,0,0,0,0,36.091689,47.102525,7.0697156,0,0,0,21.784432,281.14949,61.653553,5.5847513,0,0,0,0,28.788113,65.05213,12.639701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,281.13682,0,0,0,0,0,0,36.090063,47.100402,7.069397,0,0,0,21.78345,281.13682,61.650775,5.5844996,0,0,0,0,28.786815,65.049199,12.639131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,281.12415,0,0,0,0,0,0,36.088436,47.098279,7.0690784,0,0,0,21.782469,281.12415,61.647996,5.584248,0,0,0,0,28.785518,65.046267,12.638562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,281.11148,0,0,0,0,0,0,36.08681,47.096157,7.0687598,0,0,0,21.781487,281.11148,61.645218,5.5839963,0,0,0,0,28.784221,65.043335,12.637992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,281.09881,0,0,0,0,0,0,36.085183,47.094034,7.0684411,0,0,0,21.780505,281.09881,61.642439,5.5837446,0,0,0,0,28.782923,65.040403,12.637422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,281.08614,0,0,0,0,0,0,36.083557,47.091911,7.0681225,0,0,0,21.779523,281.08614,61.639661,5.5834929,0,0,0,0,28.781626,65.037472,12.636853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,281.07347,0,0,0,0,0,0,36.08193,47.089788,7.0678039,0,0,0,21.778541,281.07347,61.636882,5.5832412,0,0,0,0,28.780328,65.03454,12.636283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,281.0608,0,0,0,0,0,0,36.080304,47.087666,7.0674853,0,0,0,21.77756,281.0608,61.634104,5.5829895,0,0,0,0,28.779031,65.031608,12.635713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,281.04813,0,0,0,0,0,0,36.078677,47.085543,7.0671667,0,0,0,21.776578,281.04813,61.631325,5.5827378,0,0,0,0,28.777734,65.028677,12.635144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,281.03546,0,0,0,0,0,0,36.077051,47.08342,7.0668481,0,0,0,21.775596,281.03546,61.628547,5.5824861,0,0,0,0,28.776436,65.025745,12.634574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,281.02279,0,0,0,0,0,0,36.075424,47.081297,7.0665295,0,0,0,21.774614,281.02279,61.625768,5.5822345,0,0,0,0,28.775139,65.022813,12.634005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,281.01011,0,0,0,0,0,0,36.073798,47.079175,7.0662109,0,0,0,21.773633,281.01011,61.622989,5.5819828,0,0,0,0,28.773841,65.019882,12.633435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,280.99744,0,0,0,0,0,0,36.072171,47.077052,7.0658923,0,0,0,21.772651,280.99744,61.620211,5.5817311,0,0,0,0,28.772544,65.01695,12.632865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,280.98477,0,0,0,0,0,0,36.070544,47.074929,7.0655737,0,0,0,21.771669,280.98477,61.617432,5.5814794,0,0,0,0,28.771247,65.014018,12.632296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,280.9721,0,0,0,0,0,0,36.068918,47.072806,7.0652551,0,0,0,21.770687,280.9721,61.614654,5.5812277,0,0,0,0,28.769949,65.011087,12.631726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,280.95943,0,0,0,0,0,0,36.067291,47.070684,7.0649364,0,0,0,21.769706,280.95943,61.611875,5.580976,0,0,0,0,28.768652,65.008155,12.631156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,280.94676,0,0,0,0,0,0,36.065665,47.068561,7.0646178,0,0,0,21.768724,280.94676,61.609097,5.5807243,0,0,0,0,28.767354,65.005223,12.630587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,280.93409,0,0,0,0,0,0,36.064038,47.066438,7.0642992,0,0,0,21.767742,280.93409,61.606318,5.5804726,0,0,0,0,28.766057,65.002291,12.630017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,280.92142,0,0,0,0,0,0,36.062412,47.064315,7.0639806,0,0,0,21.76676,280.92142,61.60354,5.580221,0,0,0,0,28.76476,64.99936,12.629448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,280.90875,0,0,0,0,0,0,36.060785,47.062192,7.063662,0,0,0,21.765779,280.90875,61.600761,5.5799693,0,0,0,0,28.763462,64.996428,12.628878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,280.89608,0,0,0,0,0,0,36.059159,47.06007,7.0633434,0,0,0,21.764797,280.89608,61.597983,5.5797176,0,0,0,0,28.762165,64.993496,12.628308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,280.88341,0,0,0,0,0,0,36.057532,47.057947,7.0630248,0,0,0,21.763815,280.88341,61.595204,5.5794659,0,0,0,0,28.760868,64.990565,12.627739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,280.87074,0,0,0,0,0,0,36.055906,47.055824,7.0627062,0,0,0,21.762833,280.87074,61.592426,5.5792142,0,0,0,0,28.75957,64.987633,12.627169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,280.85807,0,0,0,0,0,0,36.054279,47.053701,7.0623876,0,0,0,21.761852,280.85807,61.589647,5.5789625,0,0,0,0,28.758273,64.984701,12.626599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,280.8454,0,0,0,0,0,0,36.052653,47.051579,7.062069,0,0,0,21.76087,280.8454,61.586869,5.5787108,0,0,0,0,28.756975,64.98177,12.62603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,280.83273,0,0,0,0,0,0,36.051026,47.049456,7.0617503,0,0,0,21.759888,280.83273,61.58409,5.5784592,0,0,0,0,28.755678,64.978838,12.62546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,280.82006,0,0,0,0,0,0,36.049399,47.047333,7.0614317,0,0,0,21.758906,280.82006,61.581311,5.5782075,0,0,0,0,28.754381,64.975906,12.62489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,280.80739,0,0,0,0,0,0,36.047773,47.04521,7.0611131,0,0,0,21.757925,280.80739,61.578533,5.5779558,0,0,0,0,28.753083,64.972974,12.624321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,280.79472,0,0,0,0,0,0,36.046146,47.043088,7.0607945,0,0,0,21.756943,280.79472,61.575754,5.5777041,0,0,0,0,28.751786,64.970043,12.623751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,280.78205,0,0,0,0,0,0,36.04452,47.040965,7.0604759,0,0,0,21.755961,280.78205,61.572976,5.5774524,0,0,0,0,28.750488,64.967111,12.623182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,280.76938,0,0,0,0,0,0,36.042893,47.038842,7.0601573,0,0,0,21.754979,280.76938,61.570197,5.5772007,0,0,0,0,28.749191,64.964179,12.622612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,280.7567,0,0,0,0,0,0,36.041267,47.036719,7.0598387,0,0,0,21.753998,280.7567,61.567419,5.576949,0,0,0,0,28.747894,64.961248,12.622042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,280.74403,0,0,0,0,0,0,36.03964,47.034597,7.0595201,0,0,0,21.753016,280.74403,61.56464,5.5766973,0,0,0,0,28.746596,64.958316,12.621473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
