Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa)
2630,279.36313,0,0,0,0,0,0,0,0,38.695826,46.038825,0,0,0,0,0,0,60.819045,258.93713,179.38077,10.856864,0,0,0,0,33.46344,76.447901,45.002283,0,0,0,0,0,0,0,0,0,0
2631,279.36692,0,0,0,0,0,0,0,0,38.696351,46.03945,0,0,0,0,0,0,60.819871,258.94065,179.38321,10.857012,0,0,0,0,33.463894,76.44894,45.002894,0,0,0,0,0,0,0,0,0,0
2632,279.37072,0,0,0,0,0,0,0,0,38.696877,46.040076,0,0,0,0,0,0,60.820697,258.94416,179.38565,10.857159,0,0,0,0,33.464349,76.449978,45.003505,0,0,0,0,0,0,0,0,0,0
2633,279.37451,0,0,0,0,0,0,0,0,38.697403,46.040701,0,0,0,0,0,0,60.821524,258.94768,179.38808,10.857307,0,0,0,0,33.464804,76.451017,45.004116,0,0,0,0,0,0,0,0,0,0
2634,279.37831,0,0,0,0,0,0,0,0,38.697928,46.041326,0,0,0,0,0,0,60.82235,258.9512,179.39052,10.857454,0,0,0,0,33.465258,76.452055,45.004728,0,0,0,0,0,0,0,0,0,0
2635,279.3821,0,0,0,0,0,0,0,0,38.698454,46.041952,0,0,0,0,0,0,60.823176,258.95472,179.39296,10.857602,0,0,0,0,33.465713,76.453094,45.005339,0,0,0,0,0,0,0,0,0,0
2636,279.3859,0,0,0,0,0,0,0,0,38.69898,46.042577,0,0,0,0,0,0,60.824002,258.95823,179.39539,10.857749,0,0,0,0,33.466167,76.454132,45.00595,0,0,0,0,0,0,0,0,0,0
2637,279.38969,0,0,0,0,0,0,0,0,38.699505,46.043202,0,0,0,0,0,0,60.824828,258.96175,179.39783,10.857897,0,0,0,0,33.466622,76.455171,45.006562,0,0,0,0,0,0,0,0,0,0
2638,279.39349,0,0,0,0,0,0,0,0,38.700031,46.043828,0,0,0,0,0,0,60.825654,258.96527,179.40027,10.858044,0,0,0,0,33.467076,76.456209,45.007173,0,0,0,0,0,0,0,0,0,0
2639,279.39728,0,0,0,0,0,0,0,0,38.700556,46.044453,0,0,0,0,0,0,60.82648,258.96879,179.4027,10.858192,0,0,0,0,33.467531,76.457247,45.007784,0,0,0,0,0,0,0,0,0,0
2640,279.40108,0,0,0,0,0,0,0,0,38.701082,46.045079,0,0,0,0,0,0,60.827307,258.9723,179.40514,10.858339,0,0,0,0,33.467985,76.458286,45.008395,0,0,0,0,0,0,0,0,0,0
2641,279.40487,0,0,0,0,0,0,0,0,38.701608,46.045704,0,0,0,0,0,0,60.828133,258.97582,179.40758,10.858487,0,0,0,0,33.46844,76.459324,45.009007,0,0,0,0,0,0,0,0,0,0
2642,279.40867,0,0,0,0,0,0,0,0,38.702133,46.046329,0,0,0,0,0,0,60.828959,258.97934,179.41001,10.858634,0,0,0,0,33.468895,76.460363,45.009618,0,0,0,0,0,0,0,0,0,0
2643,279.41246,0,0,0,0,0,0,0,0,38.702659,46.046955,0,0,0,0,0,0,60.829785,258.98286,179.41245,10.858781,0,0,0,0,33.469349,76.461401,45.010229,0,0,0,0,0,0,0,0,0,0
2644,279.41626,0,0,0,0,0,0,0,0,38.703185,46.04758,0,0,0,0,0,0,60.830611,258.98637,179.41489,10.858929,0,0,0,0,33.469804,76.46244,45.010841,0,0,0,0,0,0,0,0,0,0
2645,279.42005,0,0,0,0,0,0,0,0,38.70371,46.048205,0,0,0,0,0,0,60.831437,258.98989,179.41732,10.859076,0,0,0,0,33.470258,76.463478,45.011452,0,0,0,0,0,0,0,0,0,0
2646,279.42384,0,0,0,0,0,0,0,0,38.704236,46.048831,0,0,0,0,0,0,60.832263,258.99341,179.41976,10.859224,0,0,0,0,33.470713,76.464517,45.012063,0,0,0,0,0,0,0,0,0,0
2647,279.42764,0,0,0,0,0,0,0,0,38.704761,46.049456,0,0,0,0,0,0,60.83309,258.99692,179.4222,10.859371,0,0,0,0,33.471167,76.465555,45.012675,0,0,0,0,0,0,0,0,0,0
2648,279.43143,0,0,0,0,0,0,0,0,38.705287,46.050082,0,0,0,0,0,0,60.833916,259.00044,179.42463,10.859519,0,0,0,0,33.471622,76.466593,45.013286,0,0,0,0,0,0,0,0,0,0
2649,279.43523,0,0,0,0,0,0,0,0,38.705813,46.050707,0,0,0,0,0,0,60.834742,259.00396,179.42707,10.859666,0,0,0,0,33.472076,76.467632,45.013897,0,0,0,0,0,0,0,0,0,0
2650,279.43902,0,0,0,0,0,0,0,0,38.706338,46.051332,0,0,0,0,0,0,60.835568,259.00748,179.42951,10.859814,0,0,0,0,33.472531,76.46867,45.014508,0,0,0,0,0,0,0,0,0,0
2651,279.44282,0,0,0,0,0,0,0,0,38.706864,46.051958,0,0,0,0,0,0,60.836394,259.01099,179.43194,10.859961,0,0,0,0,33.472986,76.469709,45.01512,0,0,0,0,0,0,0,0,0,0
2652,279.44661,0,0,0,0,0,0,0,0,38.70739,46.052583,0,0,0,0,0,0,60.83722,259.01451,179.43438,10.860109,0,0,0,0,33.47344,76.470747,45.015731,0,0,0,0,0,0,0,0,0,0
2653,279.45041,0,0,0,0,0,0,0,0,38.707915,46.053208,0,0,0,0,0,0,60.838047,259.01803,179.43682,10.860256,0,0,0,0,33.473895,76.471786,45.016342,0,0,0,0,0,0,0,0,0,0
2654,279.4542,0,0,0,0,0,0,0,0,38.708441,46.053834,0,0,0,0,0,0,60.838873,259.02155,179.43925,10.860404,0,0,0,0,33.474349,76.472824,45.016954,0,0,0,0,0,0,0,0,0,0
2655,279.458,0,0,0,0,0,0,0,0,38.708967,46.054459,0,0,0,0,0,0,60.839699,259.02506,179.44169,10.860551,0,0,0,0,33.474804,76.473863,45.017565,0,0,0,0,0,0,0,0,0,0
2656,279.46179,0,0,0,0,0,0,0,0,38.709492,46.055085,0,0,0,0,0,0,60.840525,259.02858,179.44413,10.860699,0,0,0,0,33.475258,76.474901,45.018176,0,0,0,0,0,0,0,0,0,0
2657,279.46559,0,0,0,0,0,0,0,0,38.710018,46.05571,0,0,0,0,0,0,60.841351,259.0321,179.44656,10.860846,0,0,0,0,33.475713,76.475939,45.018788,0,0,0,0,0,0,0,0,0,0
2658,279.46938,0,0,0,0,0,0,0,0,38.710543,46.056335,0,0,0,0,0,0,60.842177,259.03562,179.449,10.860994,0,0,0,0,33.476168,76.476978,45.019399,0,0,0,0,0,0,0,0,0,0
2659,279.47318,0,0,0,0,0,0,0,0,38.711069,46.056961,0,0,0,0,0,0,60.843003,259.03913,179.45144,10.861141,0,0,0,0,33.476622,76.478016,45.02001,0,0,0,0,0,0,0,0,0,0
2660,279.47697,0,0,0,0,0,0,0,0,38.711595,46.057586,0,0,0,0,0,0,60.84383,259.04265,179.45387,10.861289,0,0,0,0,33.477077,76.479055,45.020621,0,0,0,0,0,0,0,0,0,0
2661,279.48077,0,0,0,0,0,0,0,0,38.71212,46.058211,0,0,0,0,0,0,60.844656,259.04617,179.45631,10.861436,0,0,0,0,33.477531,76.480093,45.021233,0,0,0,0,0,0,0,0,0,0
2662,279.48456,0,0,0,0,0,0,0,0,38.712646,46.058837,0,0,0,0,0,0,60.845482,259.04968,179.45875,10.861584,0,0,0,0,33.477986,76.481132,45.021844,0,0,0,0,0,0,0,0,0,0
2663,279.48836,0,0,0,0,0,0,0,0,38.713172,46.059462,0,0,0,0,0,0,60.846308,259.0532,179.46118,10.861731,0,0,0,0,33.47844,76.48217,45.022455,0,0,0,0,0,0,0,0,0,0
2664,279.49215,0,0,0,0,0,0,0,0,38.713697,46.060088,0,0,0,0,0,0,60.847134,259.05672,179.46362,10.861878,0,0,0,0,33.478895,76.483209,45.023067,0,0,0,0,0,0,0,0,0,0
2665,279.49595,0,0,0,0,0,0,0,0,38.714223,46.060713,0,0,0,0,0,0,60.84796,259.06024,179.46606,10.862026,0,0,0,0,33.479349,76.484247,45.023678,0,0,0,0,0,0,0,0,0,0
2666,279.49974,0,0,0,0,0,0,0,0,38.714748,46.061338,0,0,0,0,0,0,60.848786,259.06375,179.46849,10.862173,0,0,0,0,33.479804,76.485285,45.024289,0,0,0,0,0,0,0,0,0,0
2667,279.50354,0,0,0,0,0,0,0,0,38.715274,46.061964,0,0,0,0,0,0,60.849613,259.06727,179.47093,10.862321,0,0,0,0,33.480259,76.486324,45.0249,0,0,0,0,0,0,0,0,0,0
2668,279.50733,0,0,0,0,0,0,0,0,38.7158,46.062589,0,0,0,0,0,0,60.850439,259.07079,179.47337,10.862468,0,0,0,0,33.480713,76.487362,45.025512,0,0,0,0,0,0,0,0,0,0
2669,279.51112,0,0,0,0,0,0,0,0,38.716325,46.063214,0,0,0,0,0,0,60.851265,259.07431,179.4758,10.862616,0,0,0,0,33.481168,76.488401,45.026123,0,0,0,0,0,0,0,0,0,0
2670,279.51492,0,0,0,0,0,0,0,0,38.716851,46.06384,0,0,0,0,0,0,60.852091,259.07782,179.47824,10.862763,0,0,0,0,33.481622,76.489439,45.026734,0,0,0,0,0,0,0,0,0,0
2671,279.51871,0,0,0,0,0,0,0,0,38.717377,46.064465,0,0,0,0,0,0,60.852917,259.08134,179.48068,10.862911,0,0,0,0,33.482077,76.490478,45.027346,0,0,0,0,0,0,0,0,0,0
2672,279.52251,0,0,0,0,0,0,0,0,38.717902,46.065091,0,0,0,0,0,0,60.853743,259.08486,179.48311,10.863058,0,0,0,0,33.482531,76.491516,45.027957,0,0,0,0,0,0,0,0,0,0
2673,279.53194,0,0,0,0,0,0,0,0,38.719209,46.066645,0,0,0,0,0,0,60.855797,259.0936,179.48917,10.863425,0,0,0,0,33.483661,76.494098,45.029477,0,0,0,0,0,0,0,0,0,0
2674,279.54138,0,0,0,0,0,0,0,0,38.720516,46.0682,0,0,0,0,0,0,60.857851,259.10235,179.49523,10.863792,0,0,0,0,33.484792,76.49668,45.030997,0,0,0,0,0,0,0,0,0,0
2675,279.55081,0,0,0,0,0,0,0,0,38.721823,46.069755,0,0,0,0,0,0,60.859905,259.11109,179.50129,10.864158,0,0,0,0,33.485922,76.499261,45.032516,0,0,0,0,0,0,0,0,0,0
2676,279.56025,0,0,0,0,0,0,0,0,38.72313,46.07131,0,0,0,0,0,0,60.861959,259.11984,179.50734,10.864525,0,0,0,0,33.487052,76.501843,45.034036,0,0,0,0,0,0,0,0,0,0
2677,279.56968,0,0,0,0,0,0,0,0,38.724436,46.072865,0,0,0,0,0,0,60.864013,259.12858,179.5134,10.864892,0,0,0,0,33.488182,76.504425,45.035556,0,0,0,0,0,0,0,0,0,0
2678,279.57912,0,0,0,0,0,0,0,0,38.725743,46.074419,0,0,0,0,0,0,60.866067,259.13733,179.51946,10.865258,0,0,0,0,33.489312,76.507007,45.037076,0,0,0,0,0,0,0,0,0,0
2679,279.58855,0,0,0,0,0,0,0,0,38.72705,46.075974,0,0,0,0,0,0,60.868121,259.14607,179.52552,10.865625,0,0,0,0,33.490442,76.509588,45.038595,0,0,0,0,0,0,0,0,0,0
2680,279.59798,0,0,0,0,0,0,0,0,38.728357,46.077529,0,0,0,0,0,0,60.870175,259.15481,179.53158,10.865991,0,0,0,0,33.491572,76.51217,45.040115,0,0,0,0,0,0,0,0,0,0
2681,279.60742,0,0,0,0,0,0,0,0,38.729663,46.079084,0,0,0,0,0,0,60.872229,259.16356,179.53763,10.866358,0,0,0,0,33.492702,76.514752,45.041635,0,0,0,0,0,0,0,0,0,0
2682,279.61685,0,0,0,0,0,0,0,0,38.73097,46.080638,0,0,0,0,0,0,60.874283,259.1723,179.54369,10.866725,0,0,0,0,33.493832,76.517333,45.043155,0,0,0,0,0,0,0,0,0,0
2683,279.62629,0,0,0,0,0,0,0,0,38.732277,46.082193,0,0,0,0,0,0,60.876336,259.18105,179.54975,10.867091,0,0,0,0,33.494962,76.519915,45.044675,0,0,0,0,0,0,0,0,0,0
2684,279.63572,0,0,0,0,0,0,0,0,38.733584,46.083748,0,0,0,0,0,0,60.87839,259.18979,179.55581,10.867458,0,0,0,0,33.496092,76.522497,45.046194,0,0,0,0,0,0,0,0,0,0
2685,279.64516,0,0,0,0,0,0,0,0,38.734891,46.085303,0,0,0,0,0,0,60.880444,259.19854,179.56186,10.867825,0,0,0,0,33.497223,76.525079,45.047714,0,0,0,0,0,0,0,0,0,0
2686,279.65459,0,0,0,0,0,0,0,0,38.736197,46.086858,0,0,0,0,0,0,60.882498,259.20728,179.56792,10.868191,0,0,0,0,33.498353,76.52766,45.049234,0,0,0,0,0,0,0,0,0,0
2687,279.66402,0,0,0,0,0,0,0,0,38.737504,46.088412,0,0,0,0,0,0,60.884552,259.21603,179.57398,10.868558,0,0,0,0,33.499483,76.530242,45.050754,0,0,0,0,0,0,0,0,0,0
2688,279.67346,0,0,0,0,0,0,0,0,38.738811,46.089967,0,0,0,0,0,0,60.886606,259.22477,179.58004,10.868925,0,0,0,0,33.500613,76.532824,45.052273,0,0,0,0,0,0,0,0,0,0
2689,279.68289,0,0,0,0,0,0,0,0,38.740118,46.091522,0,0,0,0,0,0,60.88866,259.23352,179.5861,10.869291,0,0,0,0,33.501743,76.535405,45.053793,0,0,0,0,0,0,0,0,0,0
2690,279.69233,0,0,0,0,0,0,0,0,38.741425,46.093077,0,0,0,0,0,0,60.890714,259.24226,179.59215,10.869658,0,0,0,0,33.502873,76.537987,45.055313,0,0,0,0,0,0,0,0,0,0
2691,279.70176,0,0,0,0,0,0,0,0,38.742731,46.094631,0,0,0,0,0,0,60.892768,259.251,179.59821,10.870025,0,0,0,0,33.504003,76.540569,45.056833,0,0,0,0,0,0,0,0,0,0
2692,279.7112,0,0,0,0,0,0,0,0,38.744038,46.096186,0,0,0,0,0,0,60.894822,259.25975,179.60427,10.870391,0,0,0,0,33.505133,76.543151,45.058352,0,0,0,0,0,0,0,0,0,0
2693,279.72063,0,0,0,0,0,0,0,0,38.745345,46.097741,0,0,0,0,0,0,60.896876,259.26849,179.61033,10.870758,0,0,0,0,33.506263,76.545732,45.059872,0,0,0,0,0,0,0,0,0,0
2694,279.73007,0,0,0,0,0,0,0,0,38.746652,46.099296,0,0,0,0,0,0,60.89893,259.27724,179.61639,10.871125,0,0,0,0,33.507393,76.548314,45.061392,0,0,0,0,0,0,0,0,0,0
2695,279.7395,0,0,0,0,0,0,0,0,38.747959,46.10085,0,0,0,0,0,0,60.900983,259.28598,179.62244,10.871491,0,0,0,0,33.508523,76.550896,45.062912,0,0,0,0,0,0,0,0,0,0
2696,279.74893,0,0,0,0,0,0,0,0,38.749265,46.102405,0,0,0,0,0,0,60.903037,259.29473,179.6285,10.871858,0,0,0,0,33.509654,76.553477,45.064432,0,0,0,0,0,0,0,0,0,0
2697,279.75837,0,0,0,0,0,0,0,0,38.750572,46.10396,0,0,0,0,0,0,60.905091,259.30347,179.63456,10.872224,0,0,0,0,33.510784,76.556059,45.065951,0,0,0,0,0,0,0,0,0,0
2698,279.7678,0,0,0,0,0,0,0,0,38.751879,46.105515,0,0,0,0,0,0,60.907145,259.31222,179.64062,10.872591,0,0,0,0,33.511914,76.558641,45.067471,0,0,0,0,0,0,0,0,0,0
2699,279.77724,0,0,0,0,0,0,0,0,38.753186,46.10707,0,0,0,0,0,0,60.909199,259.32096,179.64667,10.872958,0,0,0,0,33.513044,76.561223,45.068991,0,0,0,0,0,0,0,0,0,0
2700,279.78667,0,0,0,0,0,0,0,0,38.754493,46.108624,0,0,0,0,0,0,60.911253,259.32971,179.65273,10.873324,0,0,0,0,33.514174,76.563804,45.070511,0,0,0,0,0,0,0,0,0,0
2701,279.79611,0,0,0,0,0,0,0,0,38.755799,46.110179,0,0,0,0,0,0,60.913307,259.33845,179.65879,10.873691,0,0,0,0,33.515304,76.566386,45.07203,0,0,0,0,0,0,0,0,0,0
2702,279.80554,0,0,0,0,0,0,0,0,38.757106,46.111734,0,0,0,0,0,0,60.915361,259.34719,179.66485,10.874058,0,0,0,0,33.516434,76.568968,45.07355,0,0,0,0,0,0,0,0,0,0
2703,279.81497,0,0,0,0,0,0,0,0,38.758413,46.113289,0,0,0,0,0,0,60.917415,259.35594,179.67091,10.874424,0,0,0,0,33.517564,76.57155,45.07507,0,0,0,0,0,0,0,0,0,0
2704,279.82441,0,0,0,0,0,0,0,0,38.75972,46.114843,0,0,0,0,0,0,60.919469,259.36468,179.67696,10.874791,0,0,0,0,33.518694,76.574131,45.07659,0,0,0,0,0,0,0,0,0,0
2705,279.83384,0,0,0,0,0,0,0,0,38.761027,46.116398,0,0,0,0,0,0,60.921523,259.37343,179.68302,10.875158,0,0,0,0,33.519824,76.576713,45.078109,0,0,0,0,0,0,0,0,0,0
2706,279.84328,0,0,0,0,0,0,0,0,38.762333,46.117953,0,0,0,0,0,0,60.923577,259.38217,179.68908,10.875524,0,0,0,0,33.520954,76.579295,45.079629,0,0,0,0,0,0,0,0,0,0
2707,279.85271,0,0,0,0,0,0,0,0,38.76364,46.119508,0,0,0,0,0,0,60.925631,259.39092,179.69514,10.875891,0,0,0,0,33.522085,76.581876,45.081149,0,0,0,0,0,0,0,0,0,0
2708,279.86215,0,0,0,0,0,0,0,0,38.764947,46.121063,0,0,0,0,0,0,60.927684,259.39966,179.7012,10.876258,0,0,0,0,33.523215,76.584458,45.082669,0,0,0,0,0,0,0,0,0,0
2709,279.87158,0,0,0,0,0,0,0,0,38.766254,46.122617,0,0,0,0,0,0,60.929738,259.40841,179.70725,10.876624,0,0,0,0,33.524345,76.58704,45.084189,0,0,0,0,0,0,0,0,0,0
2710,279.88102,0,0,0,0,0,0,0,0,38.767561,46.124172,0,0,0,0,0,0,60.931792,259.41715,179.71331,10.876991,0,0,0,0,33.525475,76.589622,45.085708,0,0,0,0,0,0,0,0,0,0
2711,279.89045,0,0,0,0,0,0,0,0,38.768867,46.125727,0,0,0,0,0,0,60.933846,259.4259,179.71937,10.877358,0,0,0,0,33.526605,76.592203,45.087228,0,0,0,0,0,0,0,0,0,0
2712,279.89988,0,0,0,0,0,0,0,0,38.770174,46.127282,0,0,0,0,0,0,60.9359,259.43464,179.72543,10.877724,0,0,0,0,33.527735,76.594785,45.088748,0,0,0,0,0,0,0,0,0,0
2713,279.90932,0,0,0,0,0,0,0,0,38.771481,46.128836,0,0,0,0,0,0,60.937954,259.44338,179.73148,10.878091,0,0,0,0,33.528865,76.597367,45.090268,0,0,0,0,0,0,0,0,0,0
2714,279.91875,0,0,0,0,0,0,0,0,38.772788,46.130391,0,0,0,0,0,0,60.940008,259.45213,179.73754,10.878457,0,0,0,0,33.529995,76.599948,45.091787,0,0,0,0,0,0,0,0,0,0
2715,279.92819,0,0,0,0,0,0,0,0,38.774095,46.131946,0,0,0,0,0,0,60.942062,259.46087,179.7436,10.878824,0,0,0,0,33.531125,76.60253,45.093307,0,0,0,0,0,0,0,0,0,0
2716,279.93762,0,0,0,0,0,0,0,0,38.775401,46.133501,0,0,0,0,0,0,60.944116,259.46962,179.74966,10.879191,0,0,0,0,33.532255,76.605112,45.094827,0,0,0,0,0,0,0,0,0,0
2717,279.94706,0,0,0,0,0,0,0,0,38.776708,46.135056,0,0,0,0,0,0,60.94617,259.47836,179.75572,10.879557,0,0,0,0,33.533386,76.607694,45.096347,0,0,0,0,0,0,0,0,0,0
2718,279.95649,0,0,0,0,0,0,0,0,38.778015,46.13661,0,0,0,0,0,0,60.948224,259.48711,179.76177,10.879924,0,0,0,0,33.534516,76.610275,45.097866,0,0,0,0,0,0,0,0,0,0
2719,279.96592,0,0,0,0,0,0,0,0,38.779322,46.138165,0,0,0,0,0,0,60.950278,259.49585,179.76783,10.880291,0,0,0,0,33.535646,76.612857,45.099386,0,0,0,0,0,0,0,0,0,0
2720,279.97536,0,0,0,0,0,0,0,0,38.780629,46.13972,0,0,0,0,0,0,60.952331,259.5046,179.77389,10.880657,0,0,0,0,33.536776,76.615439,45.100906,0,0,0,0,0,0,0,0,0,0
2721,279.98479,0,0,0,0,0,0,0,0,38.781935,46.141275,0,0,0,0,0,0,60.954385,259.51334,179.77995,10.881024,0,0,0,0,33.537906,76.61802,45.102426,0,0,0,0,0,0,0,0,0,0
2722,279.99423,0,0,0,0,0,0,0,0,38.783242,46.142829,0,0,0,0,0,0,60.956439,259.52209,179.78601,10.881391,0,0,0,0,33.539036,76.620602,45.103946,0,0,0,0,0,0,0,0,0,0
2723,280.00366,0,0,0,0,0,0,0,0,38.784549,46.144384,0,0,0,0,0,0,60.958493,259.53083,179.79206,10.881757,0,0,0,0,33.540166,76.623184,45.105465,0,0,0,0,0,0,0,0,0,0
2724,280.0131,0,0,0,0,0,0,0,0,38.785856,46.145939,0,0,0,0,0,0,60.960547,259.53957,179.79812,10.882124,0,0,0,0,33.541296,76.625766,45.106985,0,0,0,0,0,0,0,0,0,0
2725,280.02253,0,0,0,0,0,0,0,0,38.787163,46.147494,0,0,0,0,0,0,60.962601,259.54832,179.80418,10.882491,0,0,0,0,33.542426,76.628347,45.108505,0,0,0,0,0,0,0,0,0,0
2726,280.03197,0,0,0,0,0,0,0,0,38.788469,46.149049,0,0,0,0,0,0,60.964655,259.55706,179.81024,10.882857,0,0,0,0,33.543556,76.630929,45.110025,0,0,0,0,0,0,0,0,0,0
2727,280.0414,0,0,0,0,0,0,0,0,38.789776,46.150603,0,0,0,0,0,0,60.966709,259.56581,179.81629,10.883224,0,0,0,0,33.544686,76.633511,45.111544,0,0,0,0,0,0,0,0,0,0
2728,280.05083,0,0,0,0,0,0,0,0,38.791083,46.152158,0,0,0,0,0,0,60.968763,259.57455,179.82235,10.883591,0,0,0,0,33.545817,76.636093,45.113064,0,0,0,0,0,0,0,0,0,0
2729,280.06027,0,0,0,0,0,0,0,0,38.79239,46.153713,0,0,0,0,0,0,60.970817,259.5833,179.82841,10.883957,0,0,0,0,33.546947,76.638674,45.114584,0,0,0,0,0,0,0,0,0,0
2730,280.0697,0,0,0,0,0,0,0,0,38.793696,46.155268,0,0,0,0,0,0,60.972871,259.59204,179.83447,10.884324,0,0,0,0,33.548077,76.641256,45.116104,0,0,0,0,0,0,0,0,0,0
2731,280.07914,0,0,0,0,0,0,0,0,38.795003,46.156822,0,0,0,0,0,0,60.974925,259.60079,179.84053,10.88469,0,0,0,0,33.549207,76.643838,45.117624,0,0,0,0,0,0,0,0,0,0
2732,280.08857,0,0,0,0,0,0,0,0,38.79631,46.158377,0,0,0,0,0,0,60.976978,259.60953,179.84658,10.885057,0,0,0,0,33.550337,76.646419,45.119143,0,0,0,0,0,0,0,0,0,0
2733,280.09801,0,0,0,0,0,0,0,0,38.797617,46.159932,0,0,0,0,0,0,60.979032,259.61828,179.85264,10.885424,0,0,0,0,33.551467,76.649001,45.120663,0,0,0,0,0,0,0,0,0,0
2734,280.10744,0,0,0,0,0,0,0,0,38.798924,46.161487,0,0,0,0,0,0,60.981086,259.62702,179.8587,10.88579,0,0,0,0,33.552597,76.651583,45.122183,0,0,0,0,0,0,0,0,0,0
2735,280.11687,0,0,0,0,0,0,0,0,38.80023,46.163042,0,0,0,0,0,0,60.98314,259.63577,179.86476,10.886157,0,0,0,0,33.553727,76.654165,45.123703,0,0,0,0,0,0,0,0,0,0
2736,280.12631,0,0,0,0,0,0,0,0,38.801537,46.164596,0,0,0,0,0,0,60.985194,259.64451,179.87082,10.886524,0,0,0,0,33.554857,76.656746,45.125222,0,0,0,0,0,0,0,0,0,0
2737,280.13574,0,0,0,0,0,0,0,0,38.802844,46.166151,0,0,0,0,0,0,60.987248,259.65325,179.87687,10.88689,0,0,0,0,33.555987,76.659328,45.126742,0,0,0,0,0,0,0,0,0,0
2738,280.14518,0,0,0,0,0,0,0,0,38.804151,46.167706,0,0,0,0,0,0,60.989302,259.662,179.88293,10.887257,0,0,0,0,33.557117,76.66191,45.128262,0,0,0,0,0,0,0,0,0,0
2739,280.15461,0,0,0,0,0,0,0,0,38.805458,46.169261,0,0,0,0,0,0,60.991356,259.67074,179.88899,10.887624,0,0,0,0,33.558248,76.664491,45.129782,0,0,0,0,0,0,0,0,0,0
2740,280.16405,0,0,0,0,0,0,0,0,38.806764,46.170815,0,0,0,0,0,0,60.99341,259.67949,179.89505,10.88799,0,0,0,0,33.559378,76.667073,45.131301,0,0,0,0,0,0,0,0,0,0
2741,280.17348,0,0,0,0,0,0,0,0,38.808071,46.17237,0,0,0,0,0,0,60.995464,259.68823,179.9011,10.888357,0,0,0,0,33.560508,76.669655,45.132821,0,0,0,0,0,0,0,0,0,0
2742,280.18291,0,0,0,0,0,0,0,0,38.809378,46.173925,0,0,0,0,0,0,60.997518,259.69698,179.90716,10.888724,0,0,0,0,33.561638,76.672237,45.134341,0,0,0,0,0,0,0,0,0,0
2743,280.19235,0,0,0,0,0,0,0,0,38.810685,46.17548,0,0,0,0,0,0,60.999572,259.70572,179.91322,10.88909,0,0,0,0,33.562768,76.674818,45.135861,0,0,0,0,0,0,0,0,0,0
2744,280.20178,0,0,0,0,0,0,0,0,38.811992,46.177035,0,0,0,0,0,0,61.001625,259.71447,179.91928,10.889457,0,0,0,0,33.563898,76.6774,45.137381,0,0,0,0,0,0,0,0,0,0
2745,280.21122,0,0,0,0,0,0,0,0,38.813298,46.178589,0,0,0,0,0,0,61.003679,259.72321,179.92534,10.889824,0,0,0,0,33.565028,76.679982,45.1389,0,0,0,0,0,0,0,0,0,0
2746,280.22065,0,0,0,0,0,0,0,0,38.814605,46.180144,0,0,0,0,0,0,61.005733,259.73196,179.93139,10.89019,0,0,0,0,33.566158,76.682563,45.14042,0,0,0,0,0,0,0,0,0,0
2747,280.23009,0,0,0,0,0,0,0,0,38.815912,46.181699,0,0,0,0,0,0,61.007787,259.7407,179.93745,10.890557,0,0,0,0,33.567288,76.685145,45.14194,0,0,0,0,0,0,0,0,0,0
2748,280.23952,0,0,0,0,0,0,0,0,38.817219,46.183254,0,0,0,0,0,0,61.009841,259.74944,179.94351,10.890923,0,0,0,0,33.568418,76.687727,45.14346,0,0,0,0,0,0,0,0,0,0
2749,280.24896,0,0,0,0,0,0,0,0,38.818526,46.184808,0,0,0,0,0,0,61.011895,259.75819,179.94957,10.89129,0,0,0,0,33.569548,76.690309,45.144979,0,0,0,0,0,0,0,0,0,0
2750,280.25839,0,0,0,0,0,0,0,0,38.819832,46.186363,0,0,0,0,0,0,61.013949,259.76693,179.95563,10.891657,0,0,0,0,33.570679,76.69289,45.146499,0,0,0,0,0,0,0,0,0,0
2751,280.26782,0,0,0,0,0,0,0,0,38.821139,46.187918,0,0,0,0,0,0,61.016003,259.77568,179.96168,10.892023,0,0,0,0,33.571809,76.695472,45.148019,0,0,0,0,0,0,0,0,0,0
2752,280.27726,0,0,0,0,0,0,0,0,38.822446,46.189473,0,0,0,0,0,0,61.018057,259.78442,179.96774,10.89239,0,0,0,0,33.572939,76.698054,45.149539,0,0,0,0,0,0,0,0,0,0
