Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa)
47,-29.456932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37936732,-3.4179769,-6.9876566,-8.1924414,-3.0492739,0,0,0,0,0,0,0,-0.87027486,-6.8176972,-18.172836,-23.570352,-14.627402,-2.3784837,0,0,0,0,0,0,0,-3.8576745,-13.091218,-18.535101,-9.8612688,0,0,0,0,0,0,0,0,0,-0.32519294,0,0,0,0,0,0,0,0,0,0,0,0
48,-29.385768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37845082,-3.4097196,-6.9707755,-8.1726497,-3.0419073,0,0,0,0,0,0,0,-0.8681724,-6.8012267,-18.128933,-23.51341,-14.592064,-2.3727377,0,0,0,0,0,0,0,-3.8483549,-13.059591,-18.490323,-9.8374455,0,0,0,0,0,0,0,0,0,-0.32440733,0,0,0,0,0,0,0,0,0,0,0,0
49,-29.314605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37753432,-3.4014622,-6.9538943,-8.152858,-3.0345407,0,0,0,0,0,0,0,-0.86606995,-6.7847561,-18.08503,-23.456467,-14.556726,-2.3669916,0,0,0,0,0,0,0,-3.8390353,-13.027965,-18.445545,-9.8136221,0,0,0,0,0,0,0,0,0,-0.32362171,0,0,0,0,0,0,0,0,0,0,0,0
50,-29.243441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37661783,-3.3932049,-6.9370132,-8.1330662,-3.0271741,0,0,0,0,0,0,0,-0.86396749,-6.7682856,-18.041127,-23.399525,-14.521389,-2.3612455,0,0,0,0,0,0,0,-3.8297157,-12.996339,-18.400767,-9.7897987,0,0,0,0,0,0,0,0,0,-0.32283609,0,0,0,0,0,0,0,0,0,0,0,0
51,-29.172278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37570133,-3.3849476,-6.920132,-8.1132745,-3.0198075,0,0,0,0,0,0,0,-0.86186504,-6.751815,-17.997225,-23.342582,-14.486051,-2.3554995,0,0,0,0,0,0,0,-3.8203962,-12.964712,-18.355989,-9.7659754,0,0,0,0,0,0,0,0,0,-0.32205047,0,0,0,0,0,0,0,0,0,0,0,0
52,-29.101114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37478484,-3.3766903,-6.9032509,-8.0934828,-3.0124409,0,0,0,0,0,0,0,-0.85976258,-6.7353445,-17.953322,-23.28564,-14.450714,-2.3497534,0,0,0,0,0,0,0,-3.8110766,-12.933086,-18.311211,-9.742152,0,0,0,0,0,0,0,0,0,-0.32126485,0,0,0,0,0,0,0,0,0,0,0,0
53,-29.029951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37386834,-3.3684329,-6.8863698,-8.0736911,-3.0050743,0,0,0,0,0,0,0,-0.85766012,-6.7188739,-17.909419,-23.228697,-14.415376,-2.3440073,0,0,0,0,0,0,0,-3.801757,-12.901459,-18.266433,-9.7183286,0,0,0,0,0,0,0,0,0,-0.32047923,0,0,0,0,0,0,0,0,0,0,0,0
54,-28.958787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37295185,-3.3601756,-6.8694886,-8.0538993,-2.9977077,0,0,0,0,0,0,0,-0.85555767,-6.7024034,-17.865516,-23.171755,-14.380038,-2.3382613,0,0,0,0,0,0,0,-3.7924375,-12.869833,-18.221655,-9.6945052,0,0,0,0,0,0,0,0,0,-0.31969362,0,0,0,0,0,0,0,0,0,0,0,0
55,-28.887623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37203535,-3.3519183,-6.8526075,-8.0341076,-2.9903411,0,0,0,0,0,0,0,-0.85345521,-6.6859328,-17.821613,-23.114812,-14.344701,-2.3325152,0,0,0,0,0,0,0,-3.7831179,-12.838206,-18.176877,-9.6706819,0,0,0,0,0,0,0,0,0,-0.318908,0,0,0,0,0,0,0,0,0,0,0,0
56,-28.81646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37111886,-3.3436609,-6.8357263,-8.0143159,-2.9829745,0,0,0,0,0,0,0,-0.85135276,-6.6694623,-17.77771,-23.05787,-14.309363,-2.3267691,0,0,0,0,0,0,0,-3.7737983,-12.80658,-18.132099,-9.6468585,0,0,0,0,0,0,0,0,0,-0.31812238,0,0,0,0,0,0,0,0,0,0,0,0
57,-28.745296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37020236,-3.3354036,-6.8188452,-7.9945241,-2.9756079,0,0,0,0,0,0,0,-0.8492503,-6.6529917,-17.733807,-23.000927,-14.274025,-2.3210231,0,0,0,0,0,0,0,-3.7644787,-12.774953,-18.087321,-9.6230351,0,0,0,0,0,0,0,0,0,-0.31733676,0,0,0,0,0,0,0,0,0,0,0,0
58,-28.674133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36928587,-3.3271463,-6.801964,-7.9747324,-2.9682414,0,0,0,0,0,0,0,-0.84714785,-6.6365212,-17.689904,-22.943985,-14.238688,-2.315277,0,0,0,0,0,0,0,-3.7551592,-12.743327,-18.042543,-9.5992118,0,0,0,0,0,0,0,0,0,-0.31655114,0,0,0,0,0,0,0,0,0,0,0,0
59,-28.602969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36836937,-3.318889,-6.7850829,-7.9549407,-2.9608748,0,0,0,0,0,0,0,-0.84504539,-6.6200506,-17.646002,-22.887042,-14.20335,-2.3095309,0,0,0,0,0,0,0,-3.7458396,-12.711701,-17.997765,-9.5753884,0,0,0,0,0,0,0,0,0,-0.31576553,0,0,0,0,0,0,0,0,0,0,0,0
60,-28.531805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36745288,-3.3106316,-6.7682017,-7.935149,-2.9535082,0,0,0,0,0,0,0,-0.84294294,-6.6035801,-17.602099,-22.8301,-14.168012,-2.3037849,0,0,0,0,0,0,0,-3.73652,-12.680074,-17.952987,-9.551565,0,0,0,0,0,0,0,0,0,-0.31497991,0,0,0,0,0,0,0,0,0,0,0,0
61,-28.460642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36653638,-3.3023743,-6.7513206,-7.9153572,-2.9461416,0,0,0,0,0,0,0,-0.84084048,-6.5871096,-17.558196,-22.773157,-14.132675,-2.2980388,0,0,0,0,0,0,0,-3.7272005,-12.648448,-17.908209,-9.5277417,0,0,0,0,0,0,0,0,0,-0.31419429,0,0,0,0,0,0,0,0,0,0,0,0
62,-28.389478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36561988,-3.294117,-6.7344394,-7.8955655,-2.938775,0,0,0,0,0,0,0,-0.83873802,-6.570639,-17.514293,-22.716215,-14.097337,-2.2922927,0,0,0,0,0,0,0,-3.7178809,-12.616821,-17.86343,-9.5039183,0,0,0,0,0,0,0,0,0,-0.31340867,0,0,0,0,0,0,0,0,0,0,0,0
63,-28.318315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36470339,-3.2858597,-6.7175583,-7.8757738,-2.9314084,0,0,0,0,0,0,0,-0.83663557,-6.5541685,-17.47039,-22.659272,-14.061999,-2.2865467,0,0,0,0,0,0,0,-3.7085613,-12.585195,-17.818652,-9.4800949,0,0,0,0,0,0,0,0,0,-0.31262305,0,0,0,0,0,0,0,0,0,0,0,0
64,-28.247151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36378689,-3.2776023,-6.7006771,-7.855982,-2.9240418,0,0,0,0,0,0,0,-0.83453311,-6.5376979,-17.426487,-22.60233,-14.026662,-2.2808006,0,0,0,0,0,0,0,-3.6992417,-12.553568,-17.773874,-9.4562716,0,0,0,0,0,0,0,0,0,-0.31183744,0,0,0,0,0,0,0,0,0,0,0,0
65,-28.175987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3628704,-3.269345,-6.683796,-7.8361903,-2.9166752,0,0,0,0,0,0,0,-0.83243066,-6.5212274,-17.382584,-22.545388,-13.991324,-2.2750545,0,0,0,0,0,0,0,-3.6899222,-12.521942,-17.729096,-9.4324482,0,0,0,0,0,0,0,0,0,-0.31105182,0,0,0,0,0,0,0,0,0,0,0,0
66,-28.104824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3619539,-3.2610877,-6.6669149,-7.8163986,-2.9093086,0,0,0,0,0,0,0,-0.8303282,-6.5047568,-17.338681,-22.488445,-13.955987,-2.2693085,0,0,0,0,0,0,0,-3.6806026,-12.490315,-17.684318,-9.4086248,0,0,0,0,0,0,0,0,0,-0.3102662,0,0,0,0,0,0,0,0,0,0,0,0
67,-28.03366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36103741,-3.2528303,-6.6500337,-7.7966069,-2.901942,0,0,0,0,0,0,0,-0.82822575,-6.4882863,-17.294778,-22.431503,-13.920649,-2.2635624,0,0,0,0,0,0,0,-3.671283,-12.458689,-17.63954,-9.3848015,0,0,0,0,0,0,0,0,0,-0.30948058,0,0,0,0,0,0,0,0,0,0,0,0
68,-27.962497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36012091,-3.244573,-6.6331526,-7.7768151,-2.8945754,0,0,0,0,0,0,0,-0.82612329,-6.4718157,-17.250876,-22.37456,-13.885311,-2.2578164,0,0,0,0,0,0,0,-3.6619635,-12.427063,-17.594762,-9.3609781,0,0,0,0,0,0,0,0,0,-0.30869496,0,0,0,0,0,0,0,0,0,0,0,0
69,-27.891333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35920442,-3.2363157,-6.6162714,-7.7570234,-2.8872088,0,0,0,0,0,0,0,-0.82402084,-6.4553452,-17.206973,-22.317618,-13.849974,-2.2520703,0,0,0,0,0,0,0,-3.6526439,-12.395436,-17.549984,-9.3371547,0,0,0,0,0,0,0,0,0,-0.30790934,0,0,0,0,0,0,0,0,0,0,0,0
70,-27.820169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35828792,-3.2280584,-6.5993903,-7.7372317,-2.8798422,0,0,0,0,0,0,0,-0.82191838,-6.4388746,-17.16307,-22.260675,-13.814636,-2.2463242,0,0,0,0,0,0,0,-3.6433243,-12.36381,-17.505206,-9.3133313,0,0,0,0,0,0,0,0,0,-0.30712373,0,0,0,0,0,0,0,0,0,0,0,0
71,-27.749006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35737143,-3.219801,-6.5825091,-7.71744,-2.8724756,0,0,0,0,0,0,0,-0.81981593,-6.4224041,-17.119167,-22.203733,-13.779298,-2.2405782,0,0,0,0,0,0,0,-3.6340047,-12.332183,-17.460428,-9.289508,0,0,0,0,0,0,0,0,0,-0.30633811,0,0,0,0,0,0,0,0,0,0,0,0
72,-27.677842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35645493,-3.2115437,-6.565628,-7.6976482,-2.865109,0,0,0,0,0,0,0,-0.81771347,-6.4059335,-17.075264,-22.14679,-13.743961,-2.2348321,0,0,0,0,0,0,0,-3.6246852,-12.300557,-17.41565,-9.2656846,0,0,0,0,0,0,0,0,0,-0.30555249,0,0,0,0,0,0,0,0,0,0,0,0
73,-27.606679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35553844,-3.2032864,-6.5487468,-7.6778565,-2.8577424,0,0,0,0,0,0,0,-0.81561101,-6.389463,-17.031361,-22.089848,-13.708623,-2.229086,0,0,0,0,0,0,0,-3.6153656,-12.26893,-17.370872,-9.2418612,0,0,0,0,0,0,0,0,0,-0.30476687,0,0,0,0,0,0,0,0,0,0,0,0
74,-27.535515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35462194,-3.1950291,-6.5318657,-7.6580648,-2.8503758,0,0,0,0,0,0,0,-0.81350856,-6.3729924,-16.987458,-22.032905,-13.673285,-2.22334,0,0,0,0,0,0,0,-3.606046,-12.237304,-17.326094,-9.2180379,0,0,0,0,0,0,0,0,0,-0.30398125,0,0,0,0,0,0,0,0,0,0,0,0
75,-27.464351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35370544,-3.1867717,-6.5149845,-7.638273,-2.8430092,0,0,0,0,0,0,0,-0.8114061,-6.3565219,-16.943555,-21.975963,-13.637948,-2.2175939,0,0,0,0,0,0,0,-3.5967265,-12.205677,-17.281316,-9.1942145,0,0,0,0,0,0,0,0,0,-0.30319564,0,0,0,0,0,0,0,0,0,0,0,0
76,-27.393188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35278895,-3.1785144,-6.4981034,-7.6184813,-2.8356426,0,0,0,0,0,0,0,-0.80930365,-6.3400513,-16.899652,-21.91902,-13.60261,-2.2118478,0,0,0,0,0,0,0,-3.5874069,-12.174051,-17.236538,-9.1703911,0,0,0,0,0,0,0,0,0,-0.30241002,0,0,0,0,0,0,0,0,0,0,0,0
77,-27.322024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35187245,-3.1702571,-6.4812222,-7.5986896,-2.828276,0,0,0,0,0,0,0,-0.80720119,-6.3235808,-16.85575,-21.862078,-13.567272,-2.2061018,0,0,0,0,0,0,0,-3.5780873,-12.142424,-17.191759,-9.1465678,0,0,0,0,0,0,0,0,0,-0.3016244,0,0,0,0,0,0,0,0,0,0,0,0
78,-27.250861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35095596,-3.1619997,-6.4643411,-7.5788979,-2.8209094,0,0,0,0,0,0,0,-0.80509874,-6.3071102,-16.811847,-21.805135,-13.531935,-2.2003557,0,0,0,0,0,0,0,-3.5687677,-12.110798,-17.146981,-9.1227444,0,0,0,0,0,0,0,0,0,-0.30083878,0,0,0,0,0,0,0,0,0,0,0,0
79,-27.179697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35003946,-3.1537424,-6.44746,-7.5591061,-2.8135429,0,0,0,0,0,0,0,-0.80299628,-6.2906397,-16.767944,-21.748193,-13.496597,-2.1946096,0,0,0,0,0,0,0,-3.5594482,-12.079172,-17.102203,-9.098921,0,0,0,0,0,0,0,0,0,-0.30005316,0,0,0,0,0,0,0,0,0,0,0,0
80,-27.108533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34912297,-3.1454851,-6.4305788,-7.5393144,-2.8061763,0,0,0,0,0,0,0,-0.80089383,-6.2741691,-16.724041,-21.69125,-13.46126,-2.1888636,0,0,0,0,0,0,0,-3.5501286,-12.047545,-17.057425,-9.0750977,0,0,0,0,0,0,0,0,0,-0.29926755,0,0,0,0,0,0,0,0,0,0,0,0
81,-27.03737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34820647,-3.1372278,-6.4136977,-7.5195227,-2.7988097,0,0,0,0,0,0,0,-0.79879137,-6.2576986,-16.680138,-21.634308,-13.425922,-2.1831175,0,0,0,0,0,0,0,-3.540809,-12.015919,-17.012647,-9.0512743,0,0,0,0,0,0,0,0,0,-0.29848193,0,0,0,0,0,0,0,0,0,0,0,0
82,-26.966206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34728998,-3.1289704,-6.3968165,-7.4997309,-2.7914431,0,0,0,0,0,0,0,-0.79668891,-6.241228,-16.636235,-21.577365,-13.390584,-2.1773714,0,0,0,0,0,0,0,-3.5314895,-11.984292,-16.967869,-9.0274509,0,0,0,0,0,0,0,0,0,-0.29769631,0,0,0,0,0,0,0,0,0,0,0,0
83,-26.895043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34637348,-3.1207131,-6.3799354,-7.4799392,-2.7840765,0,0,0,0,0,0,0,-0.79458646,-6.2247575,-16.592332,-21.520423,-13.355247,-2.1716254,0,0,0,0,0,0,0,-3.5221699,-11.952666,-16.923091,-9.0036276,0,0,0,0,0,0,0,0,0,-0.29691069,0,0,0,0,0,0,0,0,0,0,0,0
84,-26.823879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34545699,-3.1124558,-6.3630542,-7.4601475,-2.7767099,0,0,0,0,0,0,0,-0.792484,-6.2082869,-16.548429,-21.46348,-13.319909,-2.1658793,0,0,0,0,0,0,0,-3.5128503,-11.921039,-16.878313,-8.9798042,0,0,0,0,0,0,0,0,0,-0.29612507,0,0,0,0,0,0,0,0,0,0,0,0
85,-26.752715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34454049,-3.1041985,-6.3461731,-7.4403558,-2.7693433,0,0,0,0,0,0,0,-0.79038155,-6.1918164,-16.504526,-21.406538,-13.284571,-2.1601332,0,0,0,0,0,0,0,-3.5035307,-11.889413,-16.833535,-8.9559808,0,0,0,0,0,0,0,0,0,-0.29533946,0,0,0,0,0,0,0,0,0,0,0,0
86,-26.681552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34362399,-3.0959411,-6.3292919,-7.420564,-2.7619767,0,0,0,0,0,0,0,-0.78827909,-6.1753458,-16.460624,-21.349595,-13.249234,-2.1543872,0,0,0,0,0,0,0,-3.4942112,-11.857786,-16.788757,-8.9321574,0,0,0,0,0,0,0,0,0,-0.29455384,0,0,0,0,0,0,0,0,0,0,0,0
87,-26.610388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3427075,-3.0876838,-6.3124108,-7.4007723,-2.7546101,0,0,0,0,0,0,0,-0.78617664,-6.1588753,-16.416721,-21.292653,-13.213896,-2.1486411,0,0,0,0,0,0,0,-3.4848916,-11.82616,-16.743979,-8.9083341,0,0,0,0,0,0,0,0,0,-0.29376822,0,0,0,0,0,0,0,0,0,0,0,0
88,-26.539225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341791,-3.0794265,-6.2955296,-7.3809806,-2.7472435,0,0,0,0,0,0,0,-0.78407418,-6.1424047,-16.372818,-21.23571,-13.178558,-2.142895,0,0,0,0,0,0,0,-3.475572,-11.794534,-16.699201,-8.8845107,0,0,0,0,0,0,0,0,0,-0.2929826,0,0,0,0,0,0,0,0,0,0,0,0
89,-26.468061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34087451,-3.0711691,-6.2786485,-7.3611888,-2.7398769,0,0,0,0,0,0,0,-0.78197173,-6.1259342,-16.328915,-21.178768,-13.143221,-2.137149,0,0,0,0,0,0,0,-3.4662525,-11.762907,-16.654423,-8.8606873,0,0,0,0,0,0,0,0,0,-0.29219698,0,0,0,0,0,0,0,0,0,0,0,0
90,-26.396897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33995801,-3.0629118,-6.2617674,-7.3413971,-2.7325103,0,0,0,0,0,0,0,-0.77986927,-6.1094636,-16.285012,-21.121825,-13.107883,-2.1314029,0,0,0,0,0,0,0,-3.4569329,-11.731281,-16.609645,-8.836864,0,0,0,0,0,0,0,0,0,-0.29141136,0,0,0,0,0,0,0,0,0,0,0,0
91,-26.325734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33904152,-3.0546545,-6.2448862,-7.3216054,-2.7251437,0,0,0,0,0,0,0,-0.77776682,-6.0929931,-16.241109,-21.064883,-13.072545,-2.1256569,0,0,0,0,0,0,0,-3.4476133,-11.699654,-16.564867,-8.8130406,0,0,0,0,0,0,0,0,0,-0.29062575,0,0,0,0,0,0,0,0,0,0,0,0
92,-26.25457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33812502,-3.0463972,-6.2280051,-7.3018137,-2.7177771,0,0,0,0,0,0,0,-0.77566436,-6.0765225,-16.197206,-21.00794,-13.037208,-2.1199108,0,0,0,0,0,0,0,-3.4382937,-11.668028,-16.520088,-8.7892172,0,0,0,0,0,0,0,0,0,-0.28984013,0,0,0,0,0,0,0,0,0,0,0,0
93,-26.183407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33720853,-3.0381398,-6.2111239,-7.2820219,-2.7104105,0,0,0,0,0,0,0,-0.7735619,-6.060052,-16.153303,-20.950998,-13.00187,-2.1141647,0,0,0,0,0,0,0,-3.4289742,-11.636401,-16.47531,-8.7653939,0,0,0,0,0,0,0,0,0,-0.28905451,0,0,0,0,0,0,0,0,0,0,0,0
94,-26.112243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33629203,-3.0298825,-6.1942428,-7.2622302,-2.7030439,0,0,0,0,0,0,0,-0.77145945,-6.0435814,-16.1094,-20.894055,-12.966533,-2.1084187,0,0,0,0,0,0,0,-3.4196546,-11.604775,-16.430532,-8.7415705,0,0,0,0,0,0,0,0,0,-0.28826889,0,0,0,0,0,0,0,0,0,0,0,0
95,-26.041079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33537554,-3.0216252,-6.1773616,-7.2424385,-2.6956773,0,0,0,0,0,0,0,-0.76935699,-6.0271109,-16.065498,-20.837113,-12.931195,-2.1026726,0,0,0,0,0,0,0,-3.410335,-11.573148,-16.385754,-8.7177471,0,0,0,0,0,0,0,0,0,-0.28748327,0,0,0,0,0,0,0,0,0,0,0,0
96,-25.969916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33445904,-3.0133679,-6.1604805,-7.2226467,-2.6883107,0,0,0,0,0,0,0,-0.76725454,-6.0106403,-16.021595,-20.78017,-12.895857,-2.0969265,0,0,0,0,0,0,0,-3.4010155,-11.541522,-16.340976,-8.6939238,0,0,0,0,0,0,0,0,0,-0.28669766,0,0,0,0,0,0,0,0,0,0,0,0
97,-25.898752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33354255,-3.0051105,-6.1435993,-7.202855,-2.6809441,0,0,0,0,0,0,0,-0.76515208,-5.9941698,-15.977692,-20.723228,-12.86052,-2.0911805,0,0,0,0,0,0,0,-3.3916959,-11.509895,-16.296198,-8.6701004,0,0,0,0,0,0,0,0,0,-0.28591204,0,0,0,0,0,0,0,0,0,0,0,0
98,-25.827589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33262605,-2.9968532,-6.1267182,-7.1830633,-2.6735775,0,0,0,0,0,0,0,-0.76304963,-5.9776992,-15.933789,-20.666285,-12.825182,-2.0854344,0,0,0,0,0,0,0,-3.3823763,-11.478269,-16.25142,-8.646277,0,0,0,0,0,0,0,0,0,-0.28512642,0,0,0,0,0,0,0,0,0,0,0,0
