Time (ms),Stress at 0.00 mm (kPa),Stress at 0.22 mm (kPa),Stress at 0.43 mm (kPa),Stress at 0.62 mm (kPa),Stress at 0.82 mm (kPa),Stress at 1.02 mm (kPa),Stress at 1.22 mm (kPa),Stress at 1.43 mm (kPa),Stress at 1.63 mm (kPa),Stress at 1.83 mm (kPa),Stress at 2.03 mm (kPa),Stress at 2.23 mm (kPa),Stress at 2.42 mm (kPa),Stress at 2.63 mm (kPa)
4121,149.21674,134.94865,120.90646,99.783277,78.189993,62.625029,44.695571,30.341974,18.141687,12.637179,6.9445984,1.9294378,0,0
4122,149.20453,134.93761,120.89656,99.775111,78.183594,62.619904,44.691913,30.339491,18.140202,12.636145,6.94403,1.9292799,0,0
4123,149.19232,134.92657,120.88667,99.766945,78.177195,62.614779,44.688255,30.337008,18.138718,12.635111,6.9434617,1.929122,0,0
4124,149.1801,134.91552,120.87677,99.758779,78.170796,62.609654,44.684597,30.334525,18.137233,12.634077,6.9428934,1.9289641,0,0
4125,149.16789,134.90448,120.86688,99.750613,78.164397,62.604529,44.680939,30.332042,18.135748,12.633043,6.942325,1.9288062,0,0
4126,149.15568,134.89343,120.85698,99.742447,78.157998,62.599403,44.677282,30.329559,18.134264,12.632008,6.9417567,1.9286483,0,0
4127,149.14347,134.88239,120.84709,99.734281,78.151599,62.594278,44.673624,30.327075,18.132779,12.630974,6.9411884,1.9284904,0,0
4128,149.13126,134.87135,120.83719,99.726114,78.1452,62.589153,44.669966,30.324592,18.131294,12.62994,6.94062,1.9283325,0,0
4129,149.11905,134.8603,120.8273,99.717948,78.138802,62.584028,44.666308,30.322109,18.129809,12.628906,6.9400517,1.9281746,0,0
4130,149.10684,134.84926,120.81741,99.709782,78.132403,62.578903,44.66265,30.319626,18.128325,12.627872,6.9394834,1.9280167,0,0
4131,149.09462,134.83821,120.80751,99.701616,78.126004,62.573778,44.658993,30.317143,18.12684,12.626837,6.938915,1.9278588,0,0
4132,149.08241,134.82717,120.79762,99.69345,78.119605,62.568653,44.655335,30.31466,18.125355,12.625803,6.9383467,1.9277009,0,0
4133,149.0702,134.81613,120.78772,99.685284,78.113206,62.563528,44.651677,30.312177,18.123871,12.624769,6.9377784,1.927543,0,0
4134,149.05799,134.80508,120.77783,99.677118,78.106807,62.558403,44.648019,30.309694,18.122386,12.623735,6.93721,1.9273851,0,0
4135,149.04578,134.79404,120.76793,99.668952,78.100408,62.553278,44.644362,30.30721,18.120901,12.622701,6.9366417,1.9272272,0,0
4136,149.03357,134.783,120.75804,99.660786,78.094009,62.548152,44.640704,30.304727,18.119417,12.621666,6.9360734,1.9270693,0,0
4137,149.02135,134.77195,120.74814,99.65262,78.08761,62.543027,44.637046,30.302244,18.117932,12.620632,6.9355051,1.9269114,0,0
4138,149.00914,134.76091,120.73825,99.644454,78.081211,62.537902,44.633388,30.299761,18.116447,12.619598,6.9349367,1.9267535,0,0
4139,148.99693,134.74986,120.72835,99.636288,78.074813,62.532777,44.62973,30.297278,18.114963,12.618564,6.9343684,1.9265956,0,0
4140,148.98472,134.73882,120.71846,99.628122,78.068414,62.527652,44.626073,30.294795,18.113478,12.61753,6.9338001,1.9264377,0,0
4141,148.97251,134.72778,120.70856,99.619956,78.062015,62.522527,44.622415,30.292312,18.111993,12.616495,6.9332317,1.9262798,0,0
4142,148.9603,134.71673,120.69867,99.61179,78.055616,62.517402,44.618757,30.289829,18.110509,12.615461,6.9326634,1.9261219,0,0
4143,148.94808,134.70569,120.68877,99.603624,78.049217,62.512277,44.615099,30.287345,18.109024,12.614427,6.9320951,1.925964,0,0
4144,148.93587,134.69464,120.67888,99.595458,78.042818,62.507152,44.611441,30.284862,18.107539,12.613393,6.9315267,1.9258061,0,0
4145,148.92366,134.6836,120.66898,99.587292,78.036419,62.502027,44.607784,30.282379,18.106055,12.612359,6.9309584,1.9256482,0,0
4146,148.91145,134.67256,120.65909,99.579126,78.03002,62.496901,44.604126,30.279896,18.10457,12.611324,6.9303901,1.9254903,0,0
4147,148.89924,134.66151,120.64919,99.570959,78.023621,62.491776,44.600468,30.277413,18.103085,12.61029,6.9298217,1.9253324,0,0
4148,148.88703,134.65047,120.6393,99.562793,78.017222,62.486651,44.59681,30.27493,18.101601,12.609256,6.9292534,1.9251745,0,0
4149,148.87482,134.63942,120.62941,99.554627,78.010824,62.481526,44.593152,30.272447,18.100116,12.608222,6.9286851,1.9250166,0,0
4150,148.8626,134.62838,120.61951,99.546461,78.004425,62.476401,44.589495,30.269964,18.098631,12.607188,6.9281167,1.9248587,0,0
4151,148.85039,134.61734,120.60962,99.538295,77.998026,62.471276,44.585837,30.26748,18.097147,12.606153,6.9275484,1.9247008,0,0
4152,148.83818,134.60629,120.59972,99.530129,77.991627,62.466151,44.582179,30.264997,18.095662,12.605119,6.9269801,1.9245429,0,0
4153,148.82597,134.59525,120.58983,99.521963,77.985228,62.461026,44.578521,30.262514,18.094177,12.604085,6.9264118,1.924385,0,0
4154,148.81376,134.5842,120.57993,99.513797,77.978829,62.455901,44.574863,30.260031,18.092693,12.603051,6.9258434,1.9242271,0,0
4155,148.80155,134.57316,120.57004,99.505631,77.97243,62.450776,44.571206,30.257548,18.091208,12.602017,6.9252751,1.9240692,0,0
4156,148.78933,134.56212,120.56014,99.497465,77.966031,62.44565,44.567548,30.255065,18.089723,12.600982,6.9247068,1.9239113,0,0
4157,148.77712,134.55107,120.55025,99.489299,77.959632,62.440525,44.56389,30.252582,18.088239,12.599948,6.9241384,1.9237534,0,0
4158,148.76491,134.54003,120.54035,99.481133,77.953233,62.4354,44.560232,30.250099,18.086754,12.598914,6.9235701,1.9235955,0,0
4159,148.7527,134.52899,120.53046,99.472967,77.946834,62.430275,44.556575,30.247615,18.085269,12.59788,6.9230018,1.9234376,0,0
4160,148.74049,134.51794,120.52056,99.464801,77.940436,62.42515,44.552917,30.245132,18.083785,12.596846,6.9224334,1.9232797,0,0
4161,148.72828,134.5069,120.51067,99.456635,77.934037,62.420025,44.549259,30.242649,18.0823,12.595811,6.9218651,1.9231218,0,0
4162,148.71606,134.49585,120.50077,99.448469,77.927638,62.4149,44.545601,30.240166,18.080815,12.594777,6.9212968,1.9229639,0,0
4163,148.70385,134.48481,120.49088,99.440303,77.921239,62.409775,44.541943,30.237683,18.07933,12.593743,6.9207284,1.922806,0,0
4164,148.69164,134.47377,120.48098,99.432137,77.91484,62.40465,44.538286,30.2352,18.077846,12.592709,6.9201601,1.9226481,0,0
4165,148.67943,134.46272,120.47109,99.423971,77.908441,62.399525,44.534628,30.232717,18.076361,12.591675,6.9195918,1.9224902,0,0
4166,148.66722,134.45168,120.4612,99.415804,77.902042,62.394399,44.53097,30.230234,18.074876,12.59064,6.9190234,1.9223323,0,0
4167,148.65501,134.44063,120.4513,99.407638,77.895643,62.389274,44.527312,30.22775,18.073392,12.589606,6.9184551,1.9221744,0,0
4168,148.6428,134.42959,120.44141,99.399472,77.889244,62.384149,44.523654,30.225267,18.071907,12.588572,6.9178868,1.9220165,0,0
4169,148.63058,134.41855,120.43151,99.391306,77.882845,62.379024,44.519997,30.222784,18.070422,12.587538,6.9173185,1.9218586,0,0
4170,148.61837,134.4075,120.42162,99.38314,77.876447,62.373899,44.516339,30.220301,18.068938,12.586504,6.9167501,1.9217007,0,0
4171,148.60616,134.39646,120.41172,99.374974,77.870048,62.368774,44.512681,30.217818,18.067453,12.585469,6.9161818,1.9215427,0,0
4172,148.59395,134.38541,120.40183,99.366808,77.863649,62.363649,44.509023,30.215335,18.065968,12.584435,6.9156135,1.9213848,0,0
4173,148.58174,134.37437,120.39193,99.358642,77.85725,62.358524,44.505365,30.212852,18.064484,12.583401,6.9150451,1.9212269,0,0
4174,148.56953,134.36333,120.38204,99.350476,77.850851,62.353399,44.501708,30.210369,18.062999,12.582367,6.9144768,1.921069,0,0
4175,148.55731,134.35228,120.37214,99.34231,77.844452,62.348274,44.49805,30.207885,18.061514,12.581333,6.9139085,1.9209111,0,0
4176,148.5451,134.34124,120.36225,99.334144,77.838053,62.343148,44.494392,30.205402,18.06003,12.580298,6.9133401,1.9207532,0,0
4177,148.53289,134.33019,120.35235,99.325978,77.831654,62.338023,44.490734,30.202919,18.058545,12.579264,6.9127718,1.9205953,0,0
4178,148.52068,134.31915,120.34246,99.317812,77.825255,62.332898,44.487077,30.200436,18.05706,12.57823,6.9122035,1.9204374,0,0
4179,148.50847,134.30811,120.33256,99.309646,77.818856,62.327773,44.483419,30.197953,18.055576,12.577196,6.9116351,1.9202795,0,0
4180,148.49626,134.29706,120.32267,99.30148,77.812458,62.322648,44.479761,30.19547,18.054091,12.576162,6.9110668,1.9201216,0,0
4181,148.48404,134.28602,120.31277,99.293314,77.806059,62.317523,44.476103,30.192987,18.052606,12.575127,6.9104985,1.9199637,0,0
4182,148.47183,134.27498,120.30288,99.285148,77.79966,62.312398,44.472445,30.190504,18.051122,12.574093,6.9099301,1.9198058,0,0
4183,148.45962,134.26393,120.29298,99.276982,77.793261,62.307273,44.468788,30.188021,18.049637,12.573059,6.9093618,1.9196479,0,0
4184,148.44741,134.25289,120.28309,99.268816,77.786862,62.302148,44.46513,30.185537,18.048152,12.572025,6.9087935,1.91949,0,0
4185,148.4352,134.24184,120.2732,99.260649,77.780463,62.297023,44.461472,30.183054,18.046668,12.570991,6.9082252,1.9193321,0,0
4186,148.42299,134.2308,120.2633,99.252483,77.774064,62.291897,44.457814,30.180571,18.045183,12.569956,6.9076568,1.9191742,0,0
4187,148.41078,134.21976,120.25341,99.244317,77.767665,62.286772,44.454156,30.178088,18.043698,12.568922,6.9070885,1.9190163,0,0
4188,148.36225,134.17587,120.21409,99.21187,77.742239,62.266408,44.439622,30.168221,18.037799,12.564813,6.9048302,1.9183889,0,0
4189,148.31373,134.13199,120.17477,99.179421,77.716813,62.246043,44.425088,30.158354,18.031899,12.560703,6.9025719,1.9177615,0,0
4190,148.26521,134.0881,120.13545,99.146973,77.691386,62.225678,44.410553,30.148488,18.026,12.556594,6.9003136,1.917134,0,0
4191,148.21668,134.04422,120.09614,99.114524,77.66596,62.205313,44.396019,30.138621,18.0201,12.552484,6.8980553,1.9165066,0,0
4192,148.16816,134.00034,120.05682,99.082076,77.640533,62.184948,44.381484,30.128754,18.014201,12.548375,6.895797,1.9158792,0,0
4193,148.11963,133.95645,120.0175,99.049627,77.615106,62.164583,44.36695,30.118887,18.008301,12.544265,6.8935387,1.9152517,0,0
4194,148.07111,133.91257,119.97818,99.017179,77.58968,62.144218,44.352415,30.10902,18.002402,12.540156,6.8912804,1.9146243,0,0
4195,148.02259,133.86869,119.93887,98.98473,77.564253,62.123853,44.33788,30.099153,17.996502,12.536046,6.8890221,1.9139969,0,0
4196,147.97406,133.8248,119.89955,98.952282,77.538827,62.103488,44.323346,30.089286,17.990603,12.531937,6.8867637,1.9133694,0,0
4197,147.92554,133.78092,119.86023,98.919833,77.5134,62.083123,44.308811,30.079419,17.984703,12.527827,6.8845054,1.912742,0,0
4198,147.87702,133.73703,119.82091,98.887385,77.487973,62.062758,44.294277,30.069552,17.978804,12.523718,6.8822471,1.9121146,0,0
4199,147.82849,133.69315,119.7816,98.854936,77.462547,62.042393,44.279742,30.059685,17.972904,12.519609,6.8799888,1.9114871,0,0
4200,147.77997,133.64927,119.74228,98.822488,77.43712,62.022028,44.265208,30.049819,17.967005,12.515499,6.8777305,1.9108597,0,0
4201,147.73144,133.60538,119.70296,98.790039,77.411694,62.001663,44.250673,30.039952,17.961105,12.51139,6.8754722,1.9102323,0,0
4202,147.68292,133.5615,119.66364,98.757591,77.386267,61.981298,44.236139,30.030085,17.955206,12.50728,6.8732139,1.9096048,0,0
4203,147.6344,133.51761,119.62433,98.725142,77.36084,61.960933,44.221604,30.020218,17.949307,12.503171,6.8709556,1.9089774,0,0
4204,147.58587,133.47373,119.58501,98.692694,77.335414,61.940568,44.20707,30.010351,17.943407,12.499061,6.8686972,1.90835,0,0
4205,147.53735,133.42985,119.54569,98.660245,77.309987,61.920203,44.192535,30.000484,17.937508,12.494952,6.8664389,1.9077225,0,0
4206,147.48883,133.38596,119.50637,98.627797,77.284561,61.899838,44.178,29.990617,17.931608,12.490842,6.8641806,1.9070951,0,0
4207,147.4403,133.34208,119.46706,98.595348,77.259134,61.879473,44.163466,29.98075,17.925709,12.486733,6.8619223,1.9064677,0,0
4208,147.39178,133.29819,119.42774,98.5629,77.233708,61.859108,44.148931,29.970883,17.919809,12.482623,6.859664,1.9058402,0,0
4209,147.34325,133.25431,119.38842,98.530451,77.208281,61.838743,44.134397,29.961016,17.91391,12.478514,6.8574057,1.9052128,0,0
4210,147.29473,133.21043,119.3491,98.498003,77.182854,61.818378,44.119862,29.95115,17.90801,12.474404,6.8551474,1.9045854,0,0
4211,147.24621,133.16654,119.30979,98.465554,77.157428,61.798012,44.105328,29.941283,17.902111,12.470295,6.8528891,1.9039579,0,0
4212,147.19768,133.12266,119.27047,98.433106,77.132001,61.777647,44.090793,29.931416,17.896211,12.466185,6.8506307,1.9033305,0,0
4213,147.14916,133.07877,119.23115,98.400657,77.106575,61.757282,44.076259,29.921549,17.890312,12.462076,6.8483724,1.9027031,0,0
4214,147.10064,133.03489,119.19183,98.368209,77.081148,61.736917,44.061724,29.911682,17.884412,12.457966,6.8461141,1.9020756,0,0
4215,147.05211,132.99101,119.15252,98.33576,77.055721,61.716552,44.04719,29.901815,17.878513,12.453857,6.8438558,1.9014482,0,0
4216,147.00359,132.94712,119.1132,98.303312,77.030295,61.696187,44.032655,29.891948,17.872613,12.449747,6.8415975,1.9008208,0,0
4217,146.95506,132.90324,119.07388,98.270863,77.004868,61.675822,44.018121,29.882081,17.866714,12.445638,6.8393392,1.9001933,0,0
4218,146.90654,132.85936,119.03456,98.238415,76.979442,61.655457,44.003586,29.872214,17.860814,12.441528,6.8370809,1.8995659,0,0
4219,146.85802,132.81547,118.99525,98.205966,76.954015,61.635092,43.989051,29.862347,17.854915,12.437419,6.8348226,1.8989385,0,0
4220,146.80949,132.77159,118.95593,98.173518,76.928589,61.614727,43.974517,29.852481,17.849015,12.433309,6.8325642,1.898311,0,0
4221,146.76097,132.7277,118.91661,98.141069,76.903162,61.594362,43.959982,29.842614,17.843116,12.4292,6.8303059,1.8976836,0,0
4222,146.71245,132.68382,118.87729,98.108621,76.877735,61.573997,43.945448,29.832747,17.837216,12.42509,6.8280476,1.8970562,0,0
4223,146.66392,132.63994,118.83798,98.076172,76.852309,61.553632,43.930913,29.82288,17.831317,12.420981,6.8257893,1.8964287,0,0
4224,146.6154,132.59605,118.79866,98.043724,76.826882,61.533267,43.916379,29.813013,17.825417,12.416871,6.823531,1.8958013,0,0
4225,146.56687,132.55217,118.75934,98.011275,76.801456,61.512902,43.901844,29.803146,17.819518,12.412762,6.8212727,1.8951739,0,0
4226,146.51835,132.50828,118.72002,97.978827,76.776029,61.492537,43.88731,29.793279,17.813618,12.408653,6.8190144,1.8945464,0,0
4227,146.46983,132.4644,118.68071,97.946378,76.750602,61.472172,43.872775,29.783412,17.807719,12.404543,6.8167561,1.893919,0,0
4228,146.4213,132.42052,118.64139,97.91393,76.725176,61.451807,43.858241,29.773545,17.801819,12.400434,6.8144977,1.8932916,0,0
4229,146.37278,132.37663,118.60207,97.881481,76.699749,61.431442,43.843706,29.763678,17.79592,12.396324,6.8122394,1.8926641,0,0
4230,146.32426,132.33275,118.56275,97.849033,76.674323,61.411077,43.829171,29.753812,17.79002,12.392215,6.8099811,1.8920367,0,0
4231,146.27573,132.28886,118.52343,97.816584,76.648896,61.390712,43.814637,29.743945,17.784121,12.388105,6.8077228,1.8914093,0,0
4232,146.22721,132.24498,118.48412,97.784136,76.623469,61.370347,43.800102,29.734078,17.778221,12.383996,6.8054645,1.8907818,0,0
4233,146.17868,132.2011,118.4448,97.751687,76.598043,61.349982,43.785568,29.724211,17.772322,12.379886,6.8032062,1.8901544,0,0
4234,146.13016,132.15721,118.40548,97.719239,76.572616,61.329617,43.771033,29.714344,17.766422,12.375777,6.8009479,1.889527,0,0
4235,146.08164,132.11333,118.36616,97.68679,76.54719,61.309252,43.756499,29.704477,17.760523,12.371667,6.7986896,1.8888995,0,0
4236,146.03311,132.06944,118.32685,97.654342,76.521763,61.288887,43.741964,29.69461,17.754623,12.367558,6.7964312,1.8882721,0,0
4237,145.98459,132.02556,118.28753,97.621893,76.496337,61.268522,43.72743,29.684743,17.748724,12.363448,6.7941729,1.8876447,0,0
4238,145.93606,131.98168,118.24821,97.589445,76.47091,61.248157,43.712895,29.674876,17.742824,12.359339,6.7919146,1.8870172,0,0
4239,145.88754,131.93779,118.20889,97.556996,76.445483,61.227792,43.698361,29.665009,17.736925,12.355229,6.7896563,1.8863898,0,0
4240,145.83902,131.89391,118.16958,97.524548,76.420057,61.207427,43.683826,29.655143,17.731025,12.35112,6.787398,1.8857624,0,0
4241,145.79049,131.85002,118.13026,97.492099,76.39463,61.187062,43.669291,29.645276,17.725126,12.34701,6.7851397,1.8851349,0,0
4242,145.74197,131.80614,118.09094,97.459651,76.369204,61.166697,43.654757,29.635409,17.719226,12.342901,6.7828814,1.8845075,0,0
4243,145.69345,131.76226,118.05162,97.427202,76.343777,61.146332,43.640222,29.625542,17.713327,12.338791,6.7806231,1.8838801,0,0
4244,145.64492,131.71837,118.01231,97.394754,76.31835,61.125967,43.625688,29.615675,17.707427,12.334682,6.7783647,1.8832526,0,0
4245,145.5964,131.67449,117.97299,97.362305,76.292924,61.105602,43.611153,29.605808,17.701528,12.330572,6.7761064,1.8826252,0,0
4246,145.54787,131.63061,117.93367,97.329857,76.267497,61.085237,43.596619,29.595941,17.695628,12.326463,6.7738481,1.8819978,0,0
4247,145.49935,131.58672,117.89435,97.297408,76.242071,61.064872,43.582084,29.586074,17.689729,12.322353,6.7715898,1.8813703,0,0
4248,145.45083,131.54284,117.85504,97.26496,76.216644,61.044507,43.56755,29.576207,17.683829,12.318244,6.7693315,1.8807429,0,0
4249,145.4023,131.49895,117.81572,97.232511,76.191218,61.024142,43.553015,29.56634,17.67793,12.314134,6.7670732,1.8801155,0,0
4250,145.35378,131.45507,117.7764,97.200063,76.165791,61.003777,43.538481,29.556474,17.67203,12.310025,6.7648149,1.879488,0,0
4251,145.30526,131.41119,117.73708,97.167614,76.140364,60.983412,43.523946,29.546607,17.666131,12.305915,6.7625566,1.8788606,0,0
4252,145.25673,131.3673,117.69777,97.135166,76.114938,60.963047,43.509412,29.53674,17.660231,12.301806,6.7602982,1.8782332,0,0
4253,145.20821,131.32342,117.65845,97.102717,76.089511,60.942682,43.494877,29.526873,17.654332,12.297697,6.7580399,1.8776057,0,0
4254,145.15968,131.27953,117.61913,97.070269,76.064085,60.922317,43.480342,29.517006,17.648432,12.293587,6.7557816,1.8769783,0,0
4255,145.11116,131.23565,117.57981,97.03782,76.038658,60.901952,43.465808,29.507139,17.642533,12.289478,6.7535233,1.8763509,0,0
4256,145.06264,131.19177,117.5405,97.005372,76.013231,60.881587,43.451273,29.497272,17.636633,12.285368,6.751265,1.8757234,0,0
4257,145.01411,131.14788,117.50118,96.972923,75.987805,60.861222,43.436739,29.487405,17.630734,12.281259,6.7490067,1.875096,0,0
4258,144.96559,131.104,117.46186,96.940475,75.962378,60.840857,43.422204,29.477538,17.624834,12.277149,6.7467484,1.8744686,0,0
4259,144.91707,131.06011,117.42254,96.908026,75.936952,60.820492,43.40767,29.467671,17.618935,12.27304,6.7444901,1.8738411,0,0
4260,144.86854,131.01623,117.38323,96.875578,75.911525,60.800127,43.393135,29.457805,17.613036,12.26893,6.7422317,1.8732137,0,0
4261,144.82002,130.97235,117.34391,96.843129,75.886098,60.779762,43.378601,29.447938,17.607136,12.264821,6.7399734,1.8725863,0,0
4262,144.77149,130.92846,117.30459,96.810681,75.860672,60.759396,43.364066,29.438071,17.601237,12.260711,6.7377151,1.8719588,0,0
4263,144.72297,130.88458,117.26527,96.778232,75.835245,60.739031,43.349532,29.428204,17.595337,12.256602,6.7354568,1.8713314,0,0
4264,144.67445,130.84069,117.22596,96.745784,75.809819,60.718666,43.334997,29.418337,17.589438,12.252492,6.7331985,1.870704,0,0
4265,144.62592,130.79681,117.18664,96.713335,75.784392,60.698301,43.320462,29.40847,17.583538,12.248383,6.7309402,1.8700765,0,0
4266,144.5774,130.75293,117.14732,96.680887,75.758966,60.677936,43.305928,29.398603,17.577639,12.244273,6.7286819,1.8694491,0,0
4267,144.52888,130.70904,117.108,96.648438,75.733539,60.657571,43.291393,29.388736,17.571739,12.240164,6.7264236,1.8688217,0,0
4268,144.48035,130.66516,117.06869,96.61599,75.708112,60.637206,43.276859,29.378869,17.56584,12.236054,6.7241652,1.8681942,0,0
4269,144.43183,130.62128,117.02937,96.583541,75.682686,60.616841,43.262324,29.369002,17.55994,12.231945,6.7219069,1.8675668,0,0
4270,144.3833,130.57739,116.99005,96.551093,75.657259,60.596476,43.24779,29.359136,17.554041,12.227835,6.7196486,1.8669394,0,0
